,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
19,68376-9623,PG,Chris,Chris Paul,Paul,38.3,24.0,8400,BOS@PHO,PHO,BOS,,,,,,PG
20,68376-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,31.0,21.0,8400,CLE@MIN,MIN,CLE,GTD,Ankle,,,,PG/SG
21,68376-145321,SF/SG,Anthony,Anthony Edwards,Edwards,37.5,25.0,8300,CLE@MIN,MIN,CLE,,,,,,SG/SF
22,68376-42202,PF/C,Christian,Christian Wood,Wood,39.5,24.0,8200,MIL@HOU,HOU,MIL,,,,,,PF/C
23,68376-55059,C,Clint,Clint Capela,Capela,36.2,25.0,8200,BKN@ATL,ATL,BKN,,,,,,C
24,68376-24247,PG,Fred,Fred VanVleet,VanVleet,36.2,24.0,8100,NY@TOR,TOR,NY,,,,,,PG
25,68376-60021,PF,Pascal,Pascal Siakam,Siakam,37.9,14.0,8000,NY@TOR,TOR,NY,,,,,,PF
26,68376-23831,PF,Jerami,Jerami Grant,Grant,36.1,23.0,7900,DET@NO,DET,NO,,,,,,PF
27,68376-12366,SF/SG,Gordon,Gordon Hayward,Hayward,39.9,27.0,7800,SAC@CHA,CHA,SAC,,,,,,SG/SF
29,68376-80810,PG,De'Aaron,De'Aaron Fox,Fox,39.3,25.0,7800,SAC@CHA,SAC,CHA,,,,,,PG
30,68376-9663,PG/SG,Jrue,Jrue Holiday,Holiday,34.2,20.0,7800,MIL@HOU,MIL,HOU,,,,,,PG/SG
31,68376-66048,SF,Brandon,Brandon Ingram,Ingram,38.6,20.0,7700,DET@NO,NO,DET,,,,,,SF
32,68376-157822,SF/PF,Scottie,Scottie Barnes,Barnes,31.1,23.0,7700,NY@TOR,TOR,NY,,,,,,SF/PF
33,68376-110342,SG/PG,Darius,Darius Garland,Garland,34.6,24.0,7700,CLE@MIN,CLE,MIN,,,,,,PG/SG
35,68376-66236,PF/C,John,John Collins,Collins,33.2,25.0,7600,BKN@ATL,ATL,BKN,,,,,,PF/C
37,68376-14503,C,Jonas,Jonas Valanciunas,Valanciunas,41.2,27.0,7500,DET@NO,NO,DET,,,,,,C
38,68376-84673,C,Deandre,Deandre Ayton,Ayton,35.6,18.0,7500,BOS@PHO,PHO,BOS,GTD,Illness,,,,C
39,68376-16261,SF/SG,Khris,Khris Middleton,Middleton,33.4,18.0,7500,MIL@HOU,MIL,HOU,,,,,,SG/SF
40,68376-58153,SF/SG,Kelly,Kelly Oubre,Oubre,41.0,27.0,7400,SAC@CHA,CHA,SAC,,,,,,SG/SF
41,68376-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,35.9,22.0,7400,DAL@IND,IND,DAL,,,,,,PG/SG
42,68376-157845,C/PF,Evan,Evan Mobley,Mobley,35.5,22.0,7300,CLE@MIN,CLE,MIN,,,,,,PF/C
43,68376-9453,PF/C,Al,Al Horford,Horford,31.7,22.0,7200,BOS@PHO,BOS,PHO,,,,,,PF/C
45,68376-157808,PG/SG,Cade,Cade Cunningham,Cunningham,34.6,19.0,7000,DET@NO,DET,NO,,,,,,PG/SG
46,68376-42156,PF/C,Bobby,Bobby Portis,Portis,31.7,21.0,7000,MIL@HOU,MIL,HOU,,,,,,PF/C
47,68376-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,29.6,23.0,7000,SAC@CHA,SAC,CHA,,,,,,PG/SG
48,68376-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,27.9,24.0,6800,MIL@HOU,HOU,MIL,,,,,,SF/PF
50,68376-58253,C/PF,Myles,Myles Turner,Turner,33.6,26.0,6700,DAL@IND,IND,DAL,,,,,,PF/C
53,68376-111273,SF/SG,Luguentz,Luguentz Dort,Dort,28.7,23.0,6300,LAL@OKC,OKC,LAL,,,,,,SG/SF
54,68376-40201,PG/SG,Dennis,Dennis Schroder,Schroder,32.1,25.0,6300,BOS@PHO,BOS,PHO,GTD,Ankle,,,,PG/SG
55,68376-15946,SF/PF,Harrison,Harrison Barnes,Barnes,32.1,20.0,6000,SAC@CHA,SAC,CHA,,,,,,SF/PF
56,68376-14510,SG/SF,Alec,Alec Burks,Burks,27.6,25.0,6000,NY@TOR,NY,TOR,,,,,,SG/SF
57,68376-84695,SG/SF,Gary,Gary Trent,Trent,24.6,23.0,5900,NY@TOR,TOR,NY,,,,,,SG/SF
58,68376-40562,SG/SF,Josh,Josh Hart,Hart,30.3,20.0,5800,DET@NO,NO,DET,,,,,,SG/SF
59,68376-23670,SG/PG,Marcus,Marcus Smart,Smart,30.0,25.0,5800,BOS@PHO,BOS,PHO,,,,,,PG/SG
60,68376-14496,PG,Ricky,Ricky Rubio,Rubio,28.0,26.0,5800,CLE@MIN,CLE,MIN,,,,,,PG
61,68376-84690,PG/SG,Jalen,Jalen Brunson,Brunson,26.8,23.0,5800,DAL@IND,DAL,IND,,,,,,PG/SG
62,68376-23798,SG/SF,Caris,Caris LeVert,LeVert,31.9,19.0,5800,DAL@IND,IND,DAL,,,,,,SG/SF
64,68376-116340,SG/SF,Terence,Terence Davis,Davis,24.8,17.0,5700,SAC@CHA,SAC,CHA,,,,,,SG/SF
67,68376-157828,SF,Chris,Chris Duarte,Duarte,26.1,25.0,5600,DAL@IND,IND,DAL,,,,,,SF
68,68376-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,27.3,23.0,5600,BKN@ATL,BKN,ATL,,,,,,PF/C
69,68376-12474,PG,Patrick,Patrick Beverley,Beverley,23.0,17.0,5500,CLE@MIN,MIN,CLE,GTD,Groin,,,,PG
70,68376-157905,SG,Josh,Josh Giddey,Giddey,32.4,22.0,5500,LAL@OKC,OKC,LAL,,,,,,SG
71,68376-23825,C,Nerlens,Nerlens Noel,Noel,18.0,11.0,5500,NY@TOR,NY,TOR,GTD,Back,,,,C
72,68376-145307,PF,Isaiah,Isaiah Stewart,Stewart,26.9,22.0,5500,DET@NO,DET,NO,,,,,,PF
74,68376-110637,PF/SF,Darius,Darius Bazley,Bazley,22.6,24.0,5400,LAL@OKC,OKC,LAL,,,,,,SF/PF
75,68376-84708,PF/C,Robert,Robert Williams,Williams,28.5,19.0,5400,BOS@PHO,BOS,PHO,,,,,,PF/C
76,68376-9874,PF/C,Kevin,Kevin Love,Love,22.5,18.0,5300,CLE@MIN,CLE,MIN,,,,,,PF/C
77,68376-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,24.2,24.0,5300,CLE@MIN,MIN,CLE,,,,,,PF
78,68376-9475,PG/SG,Derrick,Derrick Rose,Rose,23.1,22.0,5300,NY@TOR,NY,TOR,,,,,,PG/SG
79,68376-110357,SF/SG,RJ,RJ Barrett,Barrett,26.9,24.0,5300,NY@TOR,NY,TOR,,,,,,SG/SF
80,68376-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,22.8,22.0,5300,BKN@ATL,ATL,BKN,,,,,,SF/PF
81,68376-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,25.9,17.0,5300,CLE@MIN,CLE,MIN,,,,,,SF/PF
82,68376-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,21.4,24.0,5300,DAL@IND,DAL,IND,,,,,,SG/SF
83,68376-23665,SG/SF,Buddy,Buddy Hield,Hield,22.1,25.0,5200,SAC@CHA,SAC,CHA,,,,,,SG/SF
84,68376-84670,SF/PF,Mikal,Mikal Bridges,Bridges,25.7,24.0,5200,BOS@PHO,PHO,BOS,,,,,,SF/PF
86,68376-84706,PG/SG,Devonte',Devonte' Graham,Graham,26.7,24.0,5200,DET@NO,NO,DET,,,,,,PG/SG
87,68376-9556,SF/SG,Eric,Eric Gordon,Gordon,25.4,21.0,5200,MIL@HOU,HOU,MIL,,,,,,SG/SF
88,68376-145348,SG/PG,Immanuel,Immanuel Quickley,Quickley,23.1,25.0,5200,NY@TOR,NY,TOR,,,,,,PG/SG
91,68376-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,23.5,13.0,5100,LAL@OKC,LAL,OKC,,,,,,SG/SF
93,68376-63126,SF/PF,Cedi,Cedi Osman,Osman,18.4,20.0,5000,CLE@MIN,CLE,MIN,,,,,,SF/PF
94,68376-63127,PF/C,Willy,Willy Hernangomez,Hernangomez,18.2,13.0,5000,DET@NO,NO,DET,,,,,,PF/C
95,68376-157848,PF,Herbert,Herbert Jones,Jones,21.8,24.0,5000,DET@NO,NO,DET,,,,,,PF
97,68376-110351,SG/PG,Cody,Cody Martin,Martin,32.4,25.0,5000,SAC@CHA,CHA,SAC,,,,,,PG/SG
99,68376-85305,SF,Kenrich,Kenrich Williams,Williams,21.9,21.0,5000,LAL@OKC,OKC,LAL,,,,,,SF
100,68376-110995,C,Naz,Naz Reid,Reid,15.8,23.0,5000,CLE@MIN,MIN,CLE,,,,,,C
102,68376-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,25.0,27.0,4900,DET@NO,NO,DET,,,,,,SG/SF
103,68376-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,28.0,21.0,4900,NY@TOR,TOR,NY,GTD,Shoulder,,,,PF/C
104,68376-15800,PF/SF,Jae,Jae Crowder,Crowder,22.3,24.0,4900,BOS@PHO,PHO,BOS,,,,,,SF/PF
105,68376-9660,C,Dwight,Dwight Howard,Howard,18.3,23.0,4900,LAL@OKC,LAL,OKC,,,,,,C
106,68376-145489,PG,Killian,Killian Hayes,Hayes,19.7,19.0,4800,DET@NO,DET,NO,,,,,,PG
108,68376-14501,C/PF,Tristan,Tristan Thompson,Thompson,17.4,17.0,4800,SAC@CHA,SAC,CHA,,,,,,PF/C
110,68376-80816,SG,Malik,Malik Monk,Monk,16.9,26.0,4800,LAL@OKC,LAL,OKC,,,,,,SG
111,68376-145328,SF,Saddiq,Saddiq Bey,Bey,26.0,24.0,4800,DET@NO,DET,NO,,,,,,SF
112,68376-111622,SF,Garrison,Garrison Mathews,Mathews,20.9,11.0,4700,MIL@HOU,HOU,MIL,,,,,,SF
113,68376-23096,SF/SG,Evan,Evan Fournier,Fournier,20.7,25.0,4700,NY@TOR,NY,TOR,,,,,,SG/SF
114,68376-110339,SG/SF,Cam,Cam Reddish,Reddish,20.5,21.0,4700,BKN@ATL,ATL,BKN,GTD,Wrist,,,,SG/SF
115,68376-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,19.6,26.0,4700,LAL@OKC,LAL,OKC,,,,,,SF/PF
116,68376-15993,SG/SF,Pat,Pat Connaughton,Connaughton,19.7,26.0,4600,MIL@HOU,MIL,HOU,,,,,,SG/SF
118,68376-157908,C/PF,Alperen,Alperen Sengun,Sengun,23.5,23.0,4600,MIL@HOU,HOU,MIL,,,,,,PF/C
119,68376-84704,SG/SF,Kevin,Kevin Huerter,Huerter,23.9,24.0,4600,BKN@ATL,ATL,BKN,,,,,,SG/SF
122,68376-48567,PG/SG,Cameron,Cameron Payne,Payne,24.0,19.0,4600,BOS@PHO,PHO,BOS,,,,,,PG/SG
123,68376-9739,C,JaVale,JaVale McGee,McGee,21.8,24.0,4500,BOS@PHO,PHO,BOS,,,,,,C
124,68376-66064,SF/SG,Malik,Malik Beasley,Beasley,17.1,25.0,4500,CLE@MIN,MIN,CLE,,,,,,SG/SF
126,68376-157812,PG,Davion,Davion Mitchell,Mitchell,19.7,25.0,4500,SAC@CHA,SAC,CHA,,,,,,PG
129,68376-84709,C,Mitchell,Mitchell Robinson,Robinson,22.4,22.0,4500,NY@TOR,NY,TOR,,,,,,C
130,68376-110354,C/PF,Nicolas,Nicolas Claxton,Claxton,19.0,7.0,4500,BKN@ATL,BKN,ATL,,,,,,PF/C
131,68376-16233,SF/SG,Josh,Josh Richardson,Richardson,18.5,20.0,4500,BOS@PHO,BOS,PHO,,,,,,SG/SF
132,68376-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,21.9,24.0,4400,LAL@OKC,OKC,LAL,,,,,,PF
133,68376-14529,PG,Cory,Cory Joseph,Joseph,17.5,23.0,4400,DET@NO,DET,NO,,,,,,PG
134,68376-81621,PF,Maxi,Maxi Kleber,Kleber,18.7,15.0,4400,DAL@IND,DAL,IND,,,,,,PF
136,68376-9466,PG/SG,D.J.,D.J. Augustin,Augustin,17.4,20.0,4400,MIL@HOU,HOU,MIL,,,,,,PG/SG
138,68376-117291,SG,Armoni,Armoni Brooks,Brooks,25.1,20.0,4300,MIL@HOU,HOU,MIL,,,,,,SG
139,68376-9966,SF/PF,James,James Johnson,Johnson,21.9,16.0,4300,BKN@ATL,BKN,ATL,,,,,,SF/PF
141,68376-16196,C/PF,Dwight,Dwight Powell,Powell,17.9,24.0,4300,DAL@IND,DAL,IND,,,,,,PF/C
142,68376-80824,PG,Frank,Frank Jackson,Jackson,18.0,24.0,4300,DET@NO,DET,NO,,,,,,PG
143,68376-145341,SF,Isaac,Isaac Okoro,Okoro,16.2,19.0,4300,CLE@MIN,CLE,MIN,,,,,,SF
144,68376-9703,PG,George,George Hill,Hill,18.7,22.0,4300,MIL@HOU,MIL,HOU,GTD,Knee,,,,PG
147,68376-12362,C,DeMarcus,DeMarcus Cousins,Cousins,17.8,4.0,4200,MIL@HOU,MIL,HOU,,,,,,C
149,68376-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,19.1,17.0,4200,DET@NO,DET,NO,,,,,,SG/SF
153,68376-84711,SG,Grayson,Grayson Allen,Allen,20.3,25.0,4100,MIL@HOU,MIL,HOU,,,,,,SG
155,68376-110316,SF,Cameron,Cameron Johnson,Johnson,22.4,24.0,4100,BOS@PHO,PHO,BOS,,,,,,SF
160,68376-157815,PF,JT,JT Thor,Thor,21.9,5.0,4000,SAC@CHA,CHA,SAC,,,,,,PF
161,68376-157818,SG,James,James Bouknight,Bouknight,18.3,10.0,4000,SAC@CHA,CHA,SAC,,,,,,SG
163,68376-157831,PG,Tre,Tre Mann,Mann,17.1,16.0,4000,LAL@OKC,OKC,LAL,,,,,,PG
175,68376-12351,C/PF,Derrick,Derrick Favors,Favors,19.7,18.0,3900,LAL@OKC,OKC,LAL,,,,,,PF/C
183,68376-15814,C/PF,Alex,Alex Len,Len,22.2,17.0,3900,SAC@CHA,SAC,CHA,,,,,,PF/C
185,68376-117283,SF,Oshae,Oshae Brissett,Brissett,15.1,16.0,3800,DAL@IND,IND,DAL,,,,,,SF
190,68376-84724,SG,Landry,Landry Shamet,Shamet,21.4,23.0,3800,BOS@PHO,PHO,BOS,,,,,,SG
238,68376-157803,SG,Josh,Josh Christopher,Christopher,20.3,16.0,3500,MIL@HOU,HOU,MIL,,,,,,SG
