,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
36,68049-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,28.7,21.0,6200,LAC@SAC,SAC,LAC,,,,,,PG/SG
37,68049-60233,SG/SF,Dillon,Dillon Brooks,Brooks,29.9,9.0,6000,MEM@DAL,MEM,DAL,,,,,,SG/SF
38,68049-84708,PF/C,Robert,Robert Williams,Williams,27.9,16.0,5900,BOS@POR,BOS,POR,,,,,,PF/C
39,68049-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,25.7,19.0,5800,MEM@DAL,MEM,DAL,,,,,,PG/SG
40,68049-16301,C,Dewayne,Dewayne Dedmon,Dedmon,26.1,23.0,5800,MIA@MIL,MIA,MIL,,,,,,C
41,68049-14523,PG,Reggie,Reggie Jackson,Jackson,29.0,23.0,5700,LAC@SAC,LAC,SAC,,,,,,PG
43,68049-23981,PG/SG,Alex,Alex Caruso,Caruso,25.5,22.0,5700,CHI@BKN,CHI,BKN,GTD,Hamstring,,,,PG/SG
44,68049-49116,SF,Andrew,Andrew Wiggins,Wiggins,31.0,22.0,5700,SA@GS,GS,SA,,,,,,SF
45,68049-70827,C,Ivica,Ivica Zubac,Zubac,22.1,23.0,5600,LAC@SAC,LAC,SAC,,,,,,C
46,68049-110315,SG/SF,Terance,Terance Mann,Mann,21.0,22.0,5600,LAC@SAC,LAC,SAC,,,,,,SG/SF
47,68049-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,29.2,21.0,5600,CHI@BKN,BKN,CHI,,,,,,PF/C
48,68049-23665,SG/SF,Buddy,Buddy Hield,Hield,24.8,23.0,5500,LAC@SAC,SAC,LAC,,,,,,SG/SF
49,68049-116340,SG/SF,Terence,Terence Davis,Davis,16.5,15.0,5500,LAC@SAC,SAC,LAC,,,,,,SG/SF
50,68049-145334,SG,Desmond,Desmond Bane,Bane,26.8,22.0,5500,MEM@DAL,MEM,DAL,,,,,,SG
51,68049-15993,SG/SF,Pat,Pat Connaughton,Connaughton,25.9,23.0,5400,MIA@MIL,MIL,MIA,,,,,,SG/SF
52,68049-23169,C,Steven,Steven Adams,Adams,20.7,22.0,5400,MEM@DAL,MEM,DAL,,,,,,C
53,68049-16293,SF/SG,Norman,Norman Powell,Powell,29.0,19.0,5400,BOS@POR,POR,BOS,,,,,,SG/SF
55,68049-110347,PF/SF,Keldon,Keldon Johnson,Johnson,28.6,20.0,5300,SA@GS,SA,GS,,,,,,SF/PF
57,68049-40201,PG/SG,Dennis,Dennis Schroder,Schroder,26.7,22.0,5200,BOS@POR,BOS,POR,,,,,,PG/SG
58,68049-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,21.2,23.0,5100,LAC@SAC,LAC,SAC,,,,,,PG/SG
59,68049-9809,SF/PF,Nicolas,Nicolas Batum,Batum,21.1,14.0,5100,LAC@SAC,LAC,SAC,GTD,Covid-19,,,,SF/PF
61,68049-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,23.4,21.0,5100,MEM@DAL,DAL,MEM,,,,,,SG/SF
62,68049-84690,PG/SG,Jalen,Jalen Brunson,Brunson,35.0,20.0,5000,MEM@DAL,DAL,MEM,,,,,,PG/SG
63,68049-58081,PG,Tyus,Tyus Jones,Jones,29.1,22.0,5000,MEM@DAL,MEM,DAL,,,,,,PG
66,68049-20491,PF/SF,Robert,Robert Covington,Covington,21.5,23.0,4900,BOS@POR,POR,BOS,,,,,,SF/PF
67,68049-85137,SG,Duncan,Duncan Robinson,Robinson,19.7,23.0,4900,MIA@MIL,MIA,MIL,,,,,,SG
71,68049-12362,C,DeMarcus,DeMarcus Cousins,Cousins,20.0,1.0,4800,MIA@MIL,MIL,MIA,GTD,Foot,,,,C
72,68049-18256,PF/SF,Doug,Doug McDermott,McDermott,20.4,13.0,4800,SA@GS,SA,GS,,,,,,SF/PF
75,68049-81621,PF,Maxi,Maxi Kleber,Kleber,28.1,12.0,4700,MEM@DAL,DAL,MEM,,,,,,PF
79,68049-110353,PF,Brandon,Brandon Clarke,Clarke,18.6,19.0,4600,MEM@DAL,MEM,DAL,GTD,Knee,,,,PF
81,68049-157812,PG,Davion,Davion Mitchell,Mitchell,20.7,23.0,4500,LAC@SAC,SAC,LAC,,,,,,PG
83,68049-84701,C,Chimezie,Chimezie Metu,Metu,19.1,12.0,4500,LAC@SAC,SAC,LAC,,,,,,C
85,68049-84711,SG,Grayson,Grayson Allen,Allen,25.0,23.0,4500,MIA@MIL,MIL,MIA,,,,,,SG
87,68049-16233,SF/SG,Josh,Josh Richardson,Richardson,16.3,17.0,4500,BOS@POR,BOS,POR,,,,,,SG/SF
90,68049-80814,PG,Dennis,Dennis Smith,Smith,33.2,12.0,4400,BOS@POR,POR,BOS,,,,,,PG
91,68049-14512,PF/SF,Marcus,Marcus Morris,Morris,18.9,7.0,4300,LAC@SAC,LAC,SAC,,,,,,SF/PF
92,68049-58576,C/PF,Kevon,Kevon Looney,Looney,19.1,22.0,4300,SA@GS,GS,SA,,,,,,PF/C
93,68049-9966,SF/PF,James,James Johnson,Johnson,15.4,14.0,4300,CHI@BKN,BKN,CHI,,,,,,SF/PF
95,68049-16196,C/PF,Dwight,Dwight Powell,Powell,24.6,21.0,4300,MEM@DAL,DAL,MEM,,,,,,PF/C
96,68049-15727,SG/PG,Ben,Ben McLemore,McLemore,17.3,8.0,4300,BOS@POR,POR,BOS,,,,,,PG/SG
97,68049-23407,PF/C,P.J.,P.J. Tucker,Tucker,17.6,23.0,4300,MIA@MIL,MIA,MIL,,,,,,PF/C
99,68049-9703,PG,George,George Hill,Hill,21.3,22.0,4300,MIA@MIL,MIL,MIA,GTD,Knee,,,,PG
104,68049-84694,SG,Bruce,Bruce Brown,Brown,15.7,19.0,4200,CHI@BKN,BKN,CHI,,,,,,SG
110,68049-117779,SF/PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,17.9,21.0,4000,SA@GS,GS,SA,,,,,,SF/PF
113,68049-84702,SG/SF,Lonnie,Lonnie Walker,Walker,24.1,20.0,4000,SA@GS,SA,GS,,,,,,SG/SF
114,68049-9666,PF,Thaddeus,Thaddeus Young,Young,19.3,17.0,4000,SA@GS,SA,GS,,,,,,PF
117,68049-23788,SG,Bryn,Bryn Forbes,Forbes,16.8,20.0,3900,SA@GS,SA,GS,,,,,,SG
118,68049-9664,SF/SG,Andre,Andre Iguodala,Iguodala,15.2,12.0,3900,SA@GS,GS,SA,GTD,Knee,,,,SG/SF
127,68049-15947,SG,Reggie,Reggie Bullock,Bullock,20.5,20.0,3700,MEM@DAL,DAL,MEM,,,,,,SG
139,68049-157849,SG,Ayo,Ayo Dosunmu,Dosunmu,17.3,22.0,3600,CHI@BKN,CHI,BKN,,,,,,SG
168,68049-84668,SG,Troy,Troy Brown,Brown,16.7,14.0,3500,CHI@BKN,CHI,BKN,,,,,,SG
