Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66635-55062,C,Nikola,Nikola Jokic,Jokic,52.9666680230035,9,11100,MIA@DEN,DEN,MIA,,,,,,C
66635-15755,PF/C,Anthony,Anthony Davis,Davis,47.1,10,10600,CHA@LAL,LAL,CHA,GTD,Thumb,,,,PF/C
66635-9646,SF/PF,Kevin,Kevin Durant,Durant,48.0200012207031,10,10500,BKN@CHI,BKN,CHI,,,,,,SF/PF
66635-84669,PG/SG,Luka,Luka Doncic,Doncic,45.2222222222222,9,10200,NO@DAL,DAL,NO,,,,,,PG/SG
66635-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,44.0999984741211,8,10100,MIN@MEM,MIN,MEM,,,,,,C
66635-9488,SF/PF,LeBron,LeBron James,James,47.2666676839193,6,10100,CHA@LAL,LAL,CHA,O,Abdomen,,,,SF/PF
66635-9524,PG,Stephen,Stephen Curry,Curry,45.3111097547743,9,9800,ATL@GS,GS,ATL,,,,,,PG
66635-14528,SF/SG,Jimmy,Jimmy Butler,Butler,45.6111111111111,9,9700,MIA@DEN,MIA,DEN,,,,,,SG/SF
66635-9644,SG/PG,James,James Harden,Harden,42.3899993896484,10,9600,BKN@CHI,BKN,CHI,,,,,,PG/SG
66635-42669,PF/C,Julius,Julius Randle,Randle,45.6799987792969,10,9500,NY@PHI,NY,PHI,,,,,,PF/C
66635-9642,PG/SG,Russell,Russell Westbrook,Westbrook,40.35,10,9400,CHA@LAL,LAL,CHA,,,,,,PG/SG
66635-49111,C,Joel,Joel Embiid,Embiid,42.7777777777778,9,9300,NY@PHI,PHI,NY,O,Covid-19,,,,C
66635-110344,PG,Ja,Ja Morant,Morant,44,9,9100,MIN@MEM,MEM,MIN,,,,,,PG
66635-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8800,BKN@CHI,BKN,CHI,O,Personal,,,,PG/SG
66635-145485,PG,LaMelo,LaMelo Ball,Ball,40.9363625266335,11,8700,CHA@LAL,CHA,LAL,,,,,,PG
66635-58460,SG,Devin,Devin Booker,Booker,40.3375015258789,8,8500,PHO@SAC,PHO,SAC,,,,,,SG
66635-14503,C,Jonas,Jonas Valanciunas,Valanciunas,43.0899993896484,10,8500,NO@DAL,NO,DAL,,,,,,C
66635-84671,PG,Trae,Trae Young,Young,41.6200012207031,10,8500,ATL@GS,ATL,GS,,,,,,PG
66635-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,42.1222229003906,9,8500,BKN@CHI,CHI,BKN,,,,,,SG/SF
66635-80817,C/PF,Bam,Bam Adebayo,Adebayo,38.4625015258789,8,8400,MIA@DEN,MIA,DEN,,,,,,PF/C
66635-84678,SF,Miles,Miles Bridges,Bridges,42.609092018821,11,8300,CHA@LAL,CHA,LAL,,,,,,SF
66635-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,NO@DAL,NO,DAL,O,Foot,,,,PF
66635-9623,PG,Chris,Chris Paul,Paul,42.7374992370605,8,8300,PHO@SAC,PHO,SAC,,,,,,PG
66635-66048,SF,Brandon,Brandon Ingram,Ingram,40.0500005086263,6,8200,NO@DAL,NO,DAL,GTD,Hip,,,,SF
66635-40783,SG/PG,Zach,Zach LaVine,LaVine,39.2666659884983,9,8000,BKN@CHI,CHI,BKN,,,,,,PG/SG
66635-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.9874992370605,8,7900,MIN@MEM,MIN,MEM,,,,,,SG/SF
66635-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,NY@PHI,PHI,NY,O,Personal,,,,PG
66635-84673,C,Deandre,Deandre Ayton,Ayton,34.1833343505859,6,7800,PHO@SAC,PHO,SAC,O,Lower leg,,,,C
66635-14514,C,Nikola,Nikola Vucevic,Vucevic,37.2666659884983,9,7700,BKN@CHI,CHI,BKN,,,,,,C
66635-15946,SF/PF,Harrison,Harrison Barnes,Barnes,38.8,10,7400,PHO@SAC,SAC,PHO,,,,,,SF/PF
66635-14518,PF/SF,Tobias,Tobias Harris,Harris,36.8833338419596,6,7400,NY@PHI,PHI,NY,O,Covid-19,,,,SF/PF
66635-80810,PG,De'Aaron,De'Aaron Fox,Fox,33.85,10,7400,PHO@SAC,SAC,PHO,,,,,,PG
66635-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,27.5166676839193,6,7300,MIN@MEM,MIN,MEM,GTD,Ankle,,,,PG/SG
