,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
24,66635-40783,SG/PG,Zach,Zach LaVine,LaVine,38.2,9.0,8000,BKN@CHI,CHI,BKN,,,,,,PG/SG
25,66635-145321,SF/SG,Anthony,Anthony Edwards,Edwards,35.2,8.0,7900,MIN@MEM,MIN,MEM,,,,,,SG/SF
28,66635-14514,C,Nikola,Nikola Vucevic,Vucevic,39.9,9.0,7700,BKN@CHI,CHI,BKN,,,,,,C
29,66635-15946,SF/PF,Harrison,Harrison Barnes,Barnes,32.9,10.0,7400,PHO@SAC,SAC,PHO,,,,,,SF/PF
31,66635-80810,PG,De'Aaron,De'Aaron Fox,Fox,37.7,10.0,7400,PHO@SAC,SAC,PHO,,,,,,PG
32,66635-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,34.6,6.0,7300,MIN@MEM,MIN,MEM,GTD,Ankle,,,,PG/SG
33,66635-15860,PF/C,Draymond,Draymond Green,Green,34.4,9.0,7300,ATL@GS,GS,ATL,,,,,,PF/C
34,66635-23447,C/PF,Richaun,Richaun Holmes,Holmes,33.4,10.0,7200,PHO@SAC,SAC,PHO,,,,,,PF/C
35,66635-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,33.1,4.0,7100,NO@DAL,DAL,NO,,,,,,PF/C
36,66635-66236,PF/C,John,John Collins,Collins,32.0,10.0,6800,ATL@GS,ATL,GS,GTD,Foot,,,,PF/C
37,66635-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,31.2,10.0,6800,PHO@SAC,SAC,PHO,,,,,,PG/SG
38,66635-84706,PG/SG,Devonte',Devonte' Graham,Graham,29.3,10.0,6500,NO@DAL,NO,DAL,,,,,,PG/SG
39,66635-110312,SG/SF,Tyler,Tyler Herro,Herro,27.4,9.0,6400,MIA@DEN,MIA,DEN,,,,,,SG/SF
40,66635-110357,SF/SG,RJ,RJ Barrett,Barrett,27.8,10.0,6400,NY@PHI,NY,PHI,,,,,,SG/SF
41,66635-84683,PF/C,Jaren,Jaren Jackson,Jackson,33.7,9.0,6300,MIN@MEM,MEM,MIN,,,,,,PF/C
42,66635-55059,C,Clint,Clint Capela,Capela,34.2,10.0,6300,ATL@GS,ATL,GS,,,,,,C
43,66635-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,26.1,10.0,6300,CHA@LAL,LAL,CHA,,,,,,SF/PF
44,66635-9535,PG,Kyle,Kyle Lowry,Lowry,32.7,8.0,6200,MIA@DEN,MIA,DEN,,,,,,PG
45,66635-12366,SF/SG,Gordon,Gordon Hayward,Hayward,29.5,11.0,6100,CHA@LAL,CHA,LAL,,,,,,SG/SF
46,66635-23665,SG/SF,Buddy,Buddy Hield,Hield,27.6,10.0,6000,PHO@SAC,SAC,PHO,,,,,,SG/SF
47,66635-110322,PG/SG,Jordan,Jordan Poole,Poole,28.4,9.0,6000,ATL@GS,GS,ATL,,,,,,PG/SG
49,66635-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,29.8,10.0,5900,NO@DAL,NO,DAL,,,,,,SG/SF
50,66635-80806,PG,Lonzo,Lonzo Ball,Ball,32.6,9.0,5900,BKN@CHI,CHI,BKN,,,,,,PG
51,66635-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,31.0,10.0,5800,NY@PHI,PHI,NY,,,,,,PG/SG
52,66635-17333,SG/SF,Will,Will Barton,Barton,27.3,9.0,5800,MIA@DEN,DEN,MIA,,,,,,SG/SF
53,66635-23169,C,Steven,Steven Adams,Adams,22.7,9.0,5600,MIN@MEM,MEM,MIN,,,,,,C
54,66635-84691,PG/SG,Shake,Shake Milton,Milton,26.1,6.0,5600,NY@PHI,PHI,NY,,,,,,PG/SG
56,66635-15557,C,Andre,Andre Drummond,Drummond,40.1,9.0,5500,NY@PHI,PHI,NY,,,,,,C
57,66635-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,32.0,9.0,5500,ATL@GS,GS,ATL,,,,,,SG/SF
58,66635-84690,PG/SG,Jalen,Jalen Brunson,Brunson,26.3,9.0,5400,NO@DAL,DAL,NO,,,,,,PG/SG
59,66635-23096,SF/SG,Evan,Evan Fournier,Fournier,26.3,10.0,5300,NY@PHI,NY,PHI,,,,,,SG/SF
60,66635-40562,SG/SF,Josh,Josh Hart,Hart,24.4,6.0,5300,NO@DAL,NO,DAL,,,,,,SG/SF
61,66635-42677,SG/PG,Terry,Terry Rozier,Rozier,29.0,6.0,5300,CHA@LAL,CHA,LAL,,,,,,PG/SG
62,66635-84709,C,Mitchell,Mitchell Robinson,Robinson,24.8,10.0,5300,NY@PHI,NY,PHI,GTD,Hip,,,,C
63,66635-15590,C,Mason,Mason Plumlee,Plumlee,25.6,11.0,5300,CHA@LAL,CHA,LAL,,,,,,C
65,66635-15583,PG/SG,Seth,Seth Curry,Curry,26.5,10.0,5200,NY@PHI,PHI,NY,,,,,,PG/SG
67,66635-41594,PF,Aaron,Aaron Gordon,Gordon,26.2,9.0,5000,MIA@DEN,DEN,MIA,,,,,,PF
68,66635-84670,SF/PF,Mikal,Mikal Bridges,Bridges,27.7,8.0,5000,PHO@SAC,PHO,SAC,,,,,,SF/PF
69,66635-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,28.1,9.0,5000,MIN@MEM,MEM,MIN,,,,,,PG/SG
70,66635-110351,SG,Cody,Cody Martin,Martin,15.2,11.0,5000,CHA@LAL,CHA,LAL,,,,,,SG
71,66635-145334,SG,Desmond,Desmond Bane,Bane,25.5,9.0,5000,MIN@MEM,MEM,MIN,,,,,,SG
73,66635-157812,PG,Davion,Davion Mitchell,Mitchell,21.9,10.0,4800,PHO@SAC,SAC,PHO,,,,,,PG
74,66635-14507,PG,Kemba,Kemba Walker,Walker,27.8,9.0,4800,NY@PHI,NY,PHI,,,,,,PG
75,66635-12474,PG,Patrick,Patrick Beverley,Beverley,18.6,6.0,4800,MIN@MEM,MIN,MEM,,,,,,PG
76,66635-9475,PG/SG,Derrick,Derrick Rose,Rose,19.9,10.0,4800,NY@PHI,NY,PHI,,,,,,PG/SG
78,66635-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,27.3,10.0,4800,ATL@GS,ATL,GS,,,,,,SG/SF
79,66635-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,23.5,9.0,4800,BKN@CHI,BKN,CHI,,,,,,PF/C
80,66635-23156,PF,Georges,Georges Niang,Niang,20.1,10.0,4700,NY@PHI,PHI,NY,,,,,,PF
81,66635-23716,SF/PF,Kyle,Kyle Anderson,Anderson,27.7,9.0,4700,MIN@MEM,MEM,MIN,,,,,,SF/PF
82,66635-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,25.6,9.0,4700,NY@PHI,PHI,NY,,,,,,SG
83,66635-58153,SF/SG,Kelly,Kelly Oubre,Oubre,24.5,11.0,4700,CHA@LAL,CHA,LAL,,,,,,SG/SF
84,66635-66064,SF/SG,Malik,Malik Beasley,Beasley,19.9,8.0,4600,MIN@MEM,MIN,MEM,,,,,,SG/SF
85,66635-9758,SG/SF,Danny,Danny Green,Green,23.5,7.0,4600,NY@PHI,PHI,NY,GTD,Hamstring,,,,SG/SF
87,66635-15800,PF/SF,Jae,Jae Crowder,Crowder,21.7,8.0,4600,PHO@SAC,PHO,SAC,,,,,,SF/PF
88,66635-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,22.2,9.0,4600,NO@DAL,DAL,NO,,,,,,SG/SF
89,66635-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,22.6,8.0,4500,MIN@MEM,MIN,MEM,,,,,,PF
91,66635-110339,SG/SF,Cam,Cam Reddish,Reddish,19.2,10.0,4500,ATL@GS,ATL,GS,,,,,,SG/SF
92,66635-23825,C,Nerlens,Nerlens Noel,Noel,18.6,3.0,4500,NY@PHI,NY,PHI,GTD,Back,,,,C
93,66635-23981,PG/SG,Alex,Alex Caruso,Caruso,22.6,9.0,4500,BKN@CHI,CHI,BKN,,,,,,PG/SG
95,66635-16196,C/PF,Dwight,Dwight Powell,Powell,21.9,9.0,4400,NO@DAL,DAL,NO,,,,,,PF/C
97,66635-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,25.8,4.0,4300,PHO@SAC,PHO,SAC,,,,,,PF/C
99,66635-110338,SF,De'Andre,De'Andre Hunter,Hunter,24.8,9.0,4300,ATL@GS,ATL,GS,,,,,,SF
101,66635-19781,SF/SG,Kent,Kent Bazemore,Bazemore,20.2,10.0,4300,CHA@LAL,LAL,CHA,,,,,,SG/SF
102,66635-40396,PG,Monte,Monte Morris,Morris,20.7,9.0,4300,MIA@DEN,DEN,MIA,GTD,Knee,,,,PG
103,66635-9739,C,JaVale,JaVale McGee,McGee,24.8,8.0,4200,PHO@SAC,PHO,SAC,,,,,,C
105,66635-84694,SG,Bruce,Bruce Brown,Brown,22.1,9.0,4200,BKN@CHI,BKN,CHI,,,,,,SG
108,66635-16363,SG/SF,Joe,Joe Harris,Harris,19.5,10.0,4200,BKN@CHI,BKN,CHI,,,,,,SG/SF
110,66635-145329,SG,Paul,Paul Reed,Reed,27.8,7.0,4100,NY@PHI,PHI,NY,,,,,,SG
111,66635-157848,PF,Herbert,Herbert Jones,Jones,16.6,8.0,4000,NO@DAL,NO,DAL,GTD,Concussion,,,,PF
113,66635-9561,C,DeAndre,DeAndre Jordan,Jordan,16.2,10.0,4000,CHA@LAL,LAL,CHA,,,,,,C
114,66635-9660,C,Dwight,Dwight Howard,Howard,17.4,8.0,4000,CHA@LAL,LAL,CHA,,,,,,C
116,66635-18376,SG/PG,Damion,Damion Lee,Lee,21.3,8.0,4000,ATL@GS,GS,ATL,,,,,,PG/SG
117,66635-85137,SG/SF,Duncan,Duncan Robinson,Robinson,20.1,9.0,3900,MIA@DEN,MIA,DEN,,,,,,SG/SF
119,66635-58081,PG,Tyus,Tyus Jones,Jones,18.6,9.0,3900,MIN@MEM,MEM,MIN,,,,,,PG
120,66635-15628,SF/PF,Otto,Otto Porter,Porter,17.2,9.0,3900,ATL@GS,GS,ATL,,,,,,SF/PF
122,66635-9560,PF/C,Blake,Blake Griffin,Griffin,18.2,9.0,3900,BKN@CHI,BKN,CHI,,,,,,PF/C
124,66635-145319,PF,Jaden,Jaden McDaniels,McDaniels,17.9,8.0,3900,MIN@MEM,MIN,MEM,,,,,,PF
125,66635-9664,SF/SG,Andre,Andre Iguodala,Iguodala,17.7,7.0,3900,ATL@GS,GS,ATL,GTD,Hip,,,,SG/SF
126,66635-15405,PF/C,JaMychal,JaMychal Green,Green,19.3,9.0,3800,MIA@DEN,DEN,MIA,,,,,,PF/C
131,66635-16301,C,Dewayne,Dewayne Dedmon,Dedmon,15.8,9.0,3800,MIA@DEN,MIA,DEN,,,,,,C
137,66635-110316,SF,Cameron,Cameron Johnson,Johnson,17.3,8.0,3700,PHO@SAC,PHO,SAC,,,,,,SF
143,66635-9648,PF/SF,Jeff,Jeff Green,Green,15.5,9.0,3700,MIA@DEN,DEN,MIA,,,,,,SF/PF
146,66635-12334,SG,Avery,Avery Bradley,Bradley,15.4,9.0,3600,CHA@LAL,LAL,CHA,,,,,,SG
155,66635-14501,C/PF,Tristan,Tristan Thompson,Thompson,17.4,6.0,3600,PHO@SAC,SAC,PHO,,,,,,PF/C
156,66635-14511,PF/SF,Markieff,Markieff Morris,Morris,15.3,9.0,3600,MIA@DEN,MIA,DEN,,,,,,SF/PF
164,66635-80816,SG,Malik,Malik Monk,Monk,17.1,10.0,3600,CHA@LAL,LAL,CHA,,,,,,SG
167,66635-145336,PF,Xavier,Xavier Tillman,Tillman,15.8,7.0,3600,MIN@MEM,MEM,MIN,,,,,,PF
