,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
26,67822-49116,SF,Andrew,Andrew Wiggins,Wiggins,32.2,20.0,6400,GS@PHO,GS,PHO,GTD,Back,,,,SF
27,67822-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,27.3,19.0,6300,LAL@SAC,SAC,LAL,,,,,,PG/SG
28,67822-14510,SG/SF,Alec,Alec Burks,Burks,27.3,20.0,6200,NY@BKN,NY,BKN,,,,,,SG/SF
29,67822-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,27.6,19.0,6100,NY@BKN,BKN,NY,,,,,,PF/C
30,67822-110322,PG/SG,Jordan,Jordan Poole,Poole,28.4,20.0,6000,GS@PHO,GS,PHO,,,,,,PG/SG
31,67822-84670,SF/PF,Mikal,Mikal Bridges,Bridges,27.1,20.0,5900,GS@PHO,PHO,GS,,,,,,SF/PF
33,67822-110357,SF/SG,RJ,RJ Barrett,Barrett,27.9,20.0,5800,NY@BKN,NY,BKN,GTD,Illness,,,,SG/SF
34,67822-60233,SG/SF,Dillon,Dillon Brooks,Brooks,30.8,7.0,5800,MEM@TOR,MEM,TOR,,,,,,SG/SF
35,67822-23665,SG/SF,Buddy,Buddy Hield,Hield,23.3,21.0,5800,LAL@SAC,SAC,LAL,,,,,,SG/SF
38,67822-20491,PF/SF,Robert,Robert Covington,Covington,23.2,21.0,5500,DET@POR,POR,DET,,,,,,SF/PF
39,67822-23169,C,Steven,Steven Adams,Adams,20.7,20.0,5500,MEM@TOR,MEM,TOR,,,,,,C
40,67822-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,23.5,17.0,5500,MEM@TOR,MEM,TOR,,,,,,PG/SG
41,67822-9739,C,JaVale,JaVale McGee,McGee,20.6,20.0,5400,GS@PHO,PHO,GS,,,,,,C
42,67822-145328,SF,Saddiq,Saddiq Bey,Bey,27.3,20.0,5400,DET@POR,DET,POR,,,,,,SF
43,67822-145334,SG,Desmond,Desmond Bane,Bane,27.1,20.0,5400,MEM@TOR,MEM,TOR,,,,,,SG
44,67822-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,22.7,9.0,5300,LAL@SAC,LAL,SAC,,,,,,SG/SF
45,67822-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,29.7,18.0,5200,MEM@TOR,TOR,MEM,,,,,,PF/C
48,67822-84709,C,Mitchell,Mitchell Robinson,Robinson,22.4,17.0,5100,NY@BKN,NY,BKN,GTD,Illness,,,,C
49,67822-23096,SF/SG,Evan,Evan Fournier,Fournier,23.4,20.0,5000,NY@BKN,NY,BKN,,,,,,SG/SF
50,67822-145307,PF,Isaiah,Isaiah Stewart,Stewart,23.1,18.0,5000,DET@POR,DET,POR,,,,,,PF
52,67822-23825,C,Nerlens,Nerlens Noel,Noel,22.2,8.0,4900,NY@BKN,NY,BKN,GTD,Knee,,,,C
53,67822-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,19.4,22.0,4900,LAL@SAC,LAL,SAC,,,,,,SF/PF
57,67822-80816,SG,Malik,Malik Monk,Monk,20.6,22.0,4800,LAL@SAC,LAL,SAC,,,,,,SG
58,67822-15800,PF/SF,Jae,Jae Crowder,Crowder,22.5,20.0,4800,GS@PHO,PHO,GS,,,,,,SF/PF
59,67822-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,15.5,14.0,4800,DET@POR,DET,POR,,,,,,SG/SF
61,67822-145489,PG,Killian,Killian Hayes,Hayes,20.8,15.0,4700,DET@POR,DET,POR,,,,,,PG
62,67822-23716,SF/PF,Kyle,Kyle Anderson,Anderson,24.0,20.0,4700,MEM@TOR,MEM,TOR,,,,,,SF/PF
63,67822-48567,PG/SG,Cameron,Cameron Payne,Payne,21.3,15.0,4700,GS@PHO,PHO,GS,,,,,,PG/SG
65,67822-84694,SG,Bruce,Bruce Brown,Brown,23.2,17.0,4700,NY@BKN,BKN,NY,,,,,,SG
66,67822-9966,SF/PF,James,James Johnson,Johnson,15.6,12.0,4700,NY@BKN,BKN,NY,,,,,,SF/PF
67,67822-9475,PG/SG,Derrick,Derrick Rose,Rose,26.7,17.0,4600,NY@BKN,NY,BKN,GTD,Ankle,,,,PG/SG
68,67822-15628,SF/PF,Otto,Otto Porter,Porter,21.0,18.0,4600,GS@PHO,GS,PHO,,,,,,SF/PF
69,67822-110353,PF,Brandon,Brandon Clarke,Clarke,21.8,17.0,4600,MEM@TOR,MEM,TOR,,,,,,PF
70,67822-14529,PG,Cory,Cory Joseph,Joseph,19.8,20.0,4600,DET@POR,DET,POR,,,,,,PG
71,67822-58081,PG,Tyus,Tyus Jones,Jones,27.6,20.0,4600,MEM@TOR,MEM,TOR,,,,,,PG
72,67822-58576,C/PF,Kevon,Kevon Looney,Looney,18.5,20.0,4500,GS@PHO,GS,PHO,,,,,,PF/C
76,67822-117779,SF/PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,19.5,19.0,4300,GS@PHO,GS,PHO,,,,,,SF/PF
83,67822-80824,PG,Frank,Frank Jackson,Jackson,20.1,20.0,4200,DET@POR,DET,POR,GTD,Leg,,,,PG
90,67822-145348,SG/PG,Immanuel,Immanuel Quickley,Quickley,23.2,20.0,4100,NY@BKN,NY,BKN,,,,,,PG/SG
91,67822-84701,C,Chimezie,Chimezie Metu,Metu,20.1,10.0,4100,LAL@SAC,SAC,LAL,,,,,,C
94,67822-157812,PG,Davion,Davion Mitchell,Mitchell,19.9,21.0,4000,LAL@SAC,SAC,LAL,,,,,,PG
98,67822-84717,PG/SG,Anfernee,Anfernee Simons,Simons,30.3,20.0,4000,DET@POR,POR,DET,,,,,,PG/SG
106,67822-110316,SF,Cameron,Cameron Johnson,Johnson,16.6,20.0,3900,GS@PHO,PHO,GS,,,,,,SF
109,67822-58461,PF,Trey,Trey Lyles,Lyles,15.5,20.0,3800,DET@POR,DET,POR,,,,,,PF
118,67822-16178,SF/PF,Maurice,Maurice Harkless,Harkless,20.1,16.0,3600,LAL@SAC,SAC,LAL,GTD,Knee,,,,SF/PF
119,67822-15691,C,Cody,Cody Zeller,Zeller,15.2,20.0,3600,DET@POR,POR,DET,,,,,,C
153,67822-80814,PG,Dennis,Dennis Smith,Smith,20.9,10.0,3500,DET@POR,POR,DET,,,,,,PG
