Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67370-55062,C,Nikola,Nikola Jokic,Jokic,55.3928571428571,14,11300,DEN@PHO,DEN,PHO,GTD,Wrist,,,,C
67370-9524,PG,Stephen,Stephen Curry,Curry,50.6266682942708,15,10800,TOR@GS,GS,TOR,,,,,,PG
67370-15755,PF/C,Anthony,Anthony Davis,Davis,48.3117639878217,17,10300,LAL@DET,LAL,DET,,,,,,PF/C
67370-9488,SF/PF,LeBron,LeBron James,James,45.6857125418527,7,10000,LAL@DET,LAL,DET,GTD,Abdomen,,,,SF/PF
67370-9642,PG,Russell,Russell Westbrook,Westbrook,41.223528693704,17,9500,LAL@DET,LAL,DET,,,,,,PG
67370-9623,PG,Chris,Chris Paul,Paul,41.7399983723958,15,8900,DEN@PHO,PHO,DEN,,,,,,PG
67370-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,41.6062507629395,16,8500,NY@CHI,CHI,NY,,,,,,SG/SF
67370-42669,PF/C,Julius,Julius Randle,Randle,40.5625,16,8400,NY@CHI,NY,CHI,,,,,,PF/C
67370-24247,PG,Fred,Fred VanVleet,VanVleet,39.0812492370605,16,8400,TOR@GS,TOR,GS,,,,,,PG
67370-58460,SG,Devin,Devin Booker,Booker,38.0399983723958,15,8100,DEN@PHO,PHO,DEN,,,,,,SG
67370-60021,PF,Pascal,Pascal Siakam,Siakam,33.9166666666667,6,8100,TOR@GS,TOR,GS,,,,,,PF
67370-40783,SG/PG,Zach,Zach LaVine,LaVine,38.65625,16,7900,NY@CHI,CHI,NY,,,,,,PG/SG
67370-84673,C,Deandre,Deandre Ayton,Ayton,35.2222222222222,9,7800,DEN@PHO,PHO,DEN,,,,,,C
67370-68090,SF/PF,OG,OG Anunoby,Anunoby,35.4466674804687,15,7700,TOR@GS,TOR,GS,GTD,Hip,,,,SF/PF
67370-14514,C,Nikola,Nikola Vucevic,Vucevic,37.9545454545455,11,7600,NY@CHI,CHI,NY,GTD,Covid-19,,,,C
67370-23831,PF,Jerami,Jerami Grant,Grant,31.8571428571429,14,7300,LAL@DET,DET,LAL,,,,,,PF
67370-157808,PG/SG,Cade,Cade Cunningham,Cunningham,29.8100006103516,10,7000,LAL@DET,DET,LAL,,,,,,PG/SG
67370-84695,SG/SF,Gary,Gary Trent,Trent,30.788236730239,17,7000,TOR@GS,TOR,GS,,,,,,SG/SF
67370-15860,PF/C,Draymond,Draymond Green,Green,31.640000406901,15,6900,TOR@GS,GS,TOR,,,,,,PF/C
67370-80806,PG,Lonzo,Lonzo Ball,Ball,31.5249996185303,16,6800,NY@CHI,CHI,NY,,,,,,PG
67370-17333,SG/SF,Will,Will Barton,Barton,32.6999991280692,14,6500,DEN@PHO,DEN,PHO,,,,,,SG/SF
67370-49116,SF,Andrew,Andrew Wiggins,Wiggins,27.6499996185303,16,6400,TOR@GS,GS,TOR,,,,,,SF
67370-157822,SF/PF,Scottie,Scottie Barnes,Barnes,32.1466674804687,15,6300,TOR@GS,TOR,GS,,,,,,SF/PF
67370-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,31.3250007629395,4,6000,LAL@DET,LAL,DET,,,,,,SG/SF
67370-41594,PF,Aaron,Aaron Gordon,Gordon,26.15625,16,6000,DEN@PHO,DEN,PHO,,,,,,PF
67370-84682,PF/SF,Michael,Michael Porter,Porter,23.2555558946398,9,5900,DEN@PHO,DEN,PHO,O,Back,,,,SF/PF
67370-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,22.6333329942491,9,5700,DEN@PHO,PHO,DEN,O,Knee,,,,PF/C
67370-145328,SF,Saddiq,Saddiq Bey,Bey,28.6333333333333,15,5700,LAL@DET,DET,LAL,,,,,,SF
67370-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,27.1100006103516,10,5600,LAL@DET,DET,LAL,O,Knee,,,,PF/C
67370-110322,PG/SG,Jordan,Jordan Poole,Poole,27.7124996185303,16,5600,TOR@GS,GS,TOR,,,,,,PG/SG
67370-110357,SF/SG,RJ,RJ Barrett,Barrett,25.7875003814697,16,5500,NY@CHI,NY,CHI,,,,,,SG/SF
67370-23981,PG/SG,Alex,Alex Caruso,Caruso,25.3125,16,5500,NY@CHI,CHI,NY,,,,,,PG/SG
67370-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,25.2058823529412,17,5200,LAL@DET,LAL,DET,,,,,,SF/PF
67370-9475,PG/SG,Derrick,Derrick Rose,Rose,23.625,16,5100,NY@CHI,NY,CHI,,,,,,PG/SG
67370-84670,SF/PF,Mikal,Mikal Bridges,Bridges,24.9733337402344,15,5100,DEN@PHO,PHO,DEN,,,,,,SF/PF
67370-40396,PG,Monte,Monte Morris,Morris,22.59375,16,5100,DEN@PHO,DEN,PHO,,,,,,PG
67370-84709,C,Mitchell,Mitchell Robinson,Robinson,22.9866658528646,15,5100,NY@CHI,NY,CHI,GTD,Nose,,,,C
67370-145307,PF,Isaiah,Isaiah Stewart,Stewart,22.059999593099,15,5000,LAL@DET,DET,LAL,GTD,Ankle,,,,PF
67370-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,22.4357147216797,14,5000,TOR@GS,TOR,GS,,,,,,PF/C
