Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67243-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.121429443359375,14,11400,OKC@MIL,MIL,OKC,,,,,,SF/PF
67243-55062,C,Nikola,Nikola Jokic,Jokic,55.392857142857146,14,11300,CHI@DEN,DEN,CHI,GTD,Wrist,,,,C
67243-9524,PG,Stephen,Stephen Curry,Curry,50.626668294270836,15,10800,GS@DET,GS,DET,O,Hip,,,,PG
67243-84669,PG/SG,Luka,Luka Doncic,Doncic,48.39230581430289,13,10700,DAL@PHO,DAL,PHO,O,Ankle,,,,PG/SG
67243-9646,SF/PF,Kevin,Kevin Durant,Durant,45.32500076293945,16,10500,ORL@BKN,BKN,ORL,O,Shoulder,,,,SF/PF
67243-15755,PF/C,Anthony,Anthony Davis,Davis,48.256248474121094,16,10300,LAL@BOS,LAL,BOS,GTD,Thigh,,,,PF/C
67243-12341,SG/SF,Paul,Paul George,George,47.43333333333333,15,10100,LAC@NO,LAC,NO,,,,,,SG/SF
67243-9488,SF/PF,LeBron,LeBron James,James,47.26666768391927,6,10000,LAL@BOS,LAL,BOS,GTD,Abdomen,,,,SF/PF
67243-9644,SG/PG,James,James Harden,Harden,43.41875076293945,16,9900,ORL@BKN,BKN,ORL,,,,,,PG/SG
67243-9642,PG,Russell,Russell Westbrook,Westbrook,42.125,16,9500,LAL@BOS,LAL,BOS,,,,,,PG
67243-80808,SF/PF,Jayson,Jayson Tatum,Tatum,42.26000162760417,15,9300,LAL@BOS,BOS,LAL,,,,,,SF/PF
67243-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,37.46666802300347,9,9000,DAL@PHO,DAL,PHO,,,,,,PF/C
67243-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.55156326293945,64,8900,ORL@BKN,BKN,ORL,O,Not injury related,,,,PG/SG
67243-9623,PG,Chris,Chris Paul,Paul,41.221426827566965,14,8900,DAL@PHO,PHO,DAL,,,,,,PG
67243-145485,PG,LaMelo,LaMelo Ball,Ball,43.29999923706055,16,8800,IND@CHA,CHA,IND,,,,,,PG
67243-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,39.33124923706055,16,8700,IND@CHA,IND,CHA,,,,,,PF/C
67243-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,41.32727328213778,11,8600,IND@CHA,IND,CHA,,,,,,PG/SG
67243-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,41.36666666666667,15,8500,CHI@DEN,CHI,DEN,,,,,,SG/SF
67243-24247,PG,Fred,Fred VanVleet,VanVleet,40.04666748046875,15,8400,TOR@SAC,TOR,SAC,,,,,,PG
67243-84678,SF,Miles,Miles Bridges,Bridges,41.15625,16,8300,IND@CHA,CHA,IND,,,,,,SF
67243-110310,PF,Zion,Zion Williamson,Williamson,42.69999842489919,62,8300,LAC@NO,NO,LAC,O,Foot,,,,PF
67243-67026,SF/SG,Jaylen,Jaylen Brown,Brown,39.099998474121094,8,8300,LAL@BOS,BOS,LAL,O,Hamstring,,,,SG/SF
67243-14503,C,Jonas,Jonas Valanciunas,Valanciunas,41.10625076293945,16,8200,LAC@NO,NO,LAC,,,,,,C
