Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
68823-55062,C,Nikola,Nikola Jokic,Jokic,56.6782598080842,23,11600,DEN@ATL,DEN,ATL,,,,,,C
68823-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,54.4115365835337,26,11400,MIL@NO,MIL,NO,O,Covid-19,,,,SF/PF
68823-9488,SF/PF,LeBron,LeBron James,James,47.9529418945313,17,11000,LAL@MIN,LAL,MIN,,,,,,SF/PF
68823-15755,PF/C,Anthony,Anthony Davis,Davis,48.1807673527644,26,10200,LAL@MIN,LAL,MIN,,,,,,PF/C
68823-84671,PG,Trae,Trae Young,Young,45.0464303152902,28,10000,DEN@ATL,ATL,DEN,,,,,,PG
68823-9524,PG,Stephen,Stephen Curry,Curry,45.7333351417824,27,9900,GS@BOS,GS,BOS,,,,,,PG
68823-145485,PG,LaMelo,LaMelo Ball,Ball,45.4166666666667,24,9600,CHA@POR,CHA,POR,GTD,Covid-19,,,,PG
68823-80808,SF/PF,Jayson,Jayson Tatum,Tatum,44.2749982561384,28,9600,GS@BOS,BOS,GS,,,,,,SF/PF
68823-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,43.0592583550347,27,9400,LAL@MIN,MIN,LAL,,,,,,C
68823-9642,PG,Russell,Russell Westbrook,Westbrook,41.2655155576509,29,9200,LAL@MIN,LAL,MIN,,,,,,PG
68823-40203,C,Rudy,Rudy Gobert,Gobert,41.4703685619213,27,9100,SA@UTA,UTA,SA,,,,,,C
68823-67708,PG/SG,Dejounte,Dejounte Murray,Murray,44.6962981047454,27,9000,SA@UTA,SA,UTA,,,,,,PG/SG
68823-110344,PG,Ja,Ja Morant,Morant,43.3526322214227,19,9000,MEM@SAC,MEM,SAC,O,Knee,,,,PG
68823-66048,SF,Brandon,Brandon Ingram,Ingram,38.1652168605639,23,8800,MIL@NO,NO,MIL,,,,,,SF
68823-14528,SF/SG,Jimmy,Jimmy Butler,Butler,42.9888882107205,18,8800,MIA@ORL,MIA,ORL,O,Back,,,,SG/SF
68823-20848,PG,Damian,Damian Lillard,Lillard,38.8434793223505,23,8700,CHA@POR,POR,CHA,,,,,,PG
68823-84678,SF,Miles,Miles Bridges,Bridges,38.1433349609375,30,8400,CHA@POR,CHA,POR,,,,,,SF
68823-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8400,MIL@NO,NO,MIL,O,Foot,,,,PF
68823-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.4884596604567,26,8300,SA@UTA,UTA,SA,,,,,,PG/SG
68823-55059,C,Clint,Clint Capela,Capela,35.5178571428571,28,8300,DEN@ATL,ATL,DEN,,,,,,C
68823-49675,PG,Derrick,Derrick White,White,31.2148143627025,27,8200,SA@UTA,SA,UTA,,,,,,PG
68823-9663,PG/SG,Jrue,Jrue Holiday,Holiday,34.5083338419596,24,8200,MIL@NO,MIL,NO,,,,,,PG/SG
68823-19067,SG,CJ,CJ McCollum,McCollum,35.6791661580404,24,8100,CHA@POR,POR,CHA,O,Chest,,,,SG
68823-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,35.4043472953465,23,8000,LAL@MIN,MIN,LAL,,,,,,PG/SG
68823-80810,PG,De'Aaron,De'Aaron Fox,Fox,35.972412109375,29,7900,MEM@SAC,SAC,MEM,O,Covid-19,,,,PG
68823-14503,C,Jonas,Jonas Valanciunas,Valanciunas,39.2633341471354,30,7800,MIL@NO,NO,MIL,,,,,,C
68823-16261,SF/SG,Khris,Khris Middleton,Middleton,32.6428571428571,21,7700,MIL@NO,MIL,NO,O,Knee,,,,SG/SF
68823-80817,C/PF,Bam,Bam Adebayo,Adebayo,37.0611097547743,18,7700,MIA@ORL,MIA,ORL,O,Thumb,,,,PF/C
68823-12366,SF/SG,Gordon,Gordon Hayward,Hayward,32.5133341471354,30,7600,CHA@POR,CHA,POR,,,,,,SG/SF
68823-145321,SF/SG,Anthony,Anthony Edwards,Edwards,37.971426827567,28,7600,LAL@MIN,MIN,LAL,O,Covid-19,,,,SG/SF
68823-58153,SF/SG,Kelly,Kelly Oubre,Oubre,26.6300008138021,30,7500,CHA@POR,CHA,POR,,,,,,SG/SF
68823-42156,PF/C,Bobby,Bobby Portis,Portis,32.7,25,7400,MIL@NO,MIL,NO,O,Covid-19,,,,PF/C
68823-66236,PF/C,John,John Collins,Collins,34.5107138497489,28,7400,DEN@ATL,ATL,DEN,,,,,,PF/C
68823-145327,PG/SG,Cole,Cole Anthony,Anthony,35.5869565217391,23,7400,MIA@ORL,ORL,MIA,O,Ankle,,,,PG/SG
68823-42677,SG/PG,Terry,Terry Rozier,Rozier,30.9952392578125,21,7200,CHA@POR,CHA,POR,,,,,,PG/SG
68823-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,30.8814810293692,27,7200,MEM@SAC,SAC,MEM,GTD,Back,,,,PG/SG
68823-67026,SF/SG,Jaylen,Jaylen Brown,Brown,33.528570992606,14,7200,GS@BOS,BOS,GS,,,,,,SG/SF
68823-84676,PF/C,Wendell,Wendell Carter,Carter,31.1655168204472,29,7000,MIA@ORL,ORL,MIA,,,,,,PF/C
68823-9453,PF/C,Al,Al Horford,Horford,32.7541656494141,24,7000,GS@BOS,BOS,GS,O,Covid-19,,,,PF/C
68823-9535,PG,Kyle,Kyle Lowry,Lowry,31.8074069552951,27,7000,MIA@ORL,MIA,ORL,,,,,,PG
68823-15860,PF/C,Draymond,Draymond Green,Green,32.8296305338542,27,7000,GS@BOS,GS,BOS,,,,,,PF/C
68823-84675,C,Mo,Mo Bamba,Bamba,30.7925934968171,27,6900,MIA@ORL,ORL,MIA,O,Ankle,,,,C
68823-58378,C,Jakob,Jakob Poeltl,Poeltl,31.2600006103516,20,6800,SA@UTA,SA,UTA,,,,,,C
68823-23447,C/PF,Richaun,Richaun Holmes,Holmes,29.5,22,6800,MEM@SAC,SAC,MEM,O,Eye,,,,PF/C
68823-55057,C,Jusuf,Jusuf Nurkic,Nurkic,32.0724129512392,29,6500,CHA@POR,POR,CHA,,,,,,C
68823-84683,PF/C,Jaren,Jaren Jackson,Jackson,31.1892852783203,28,6400,MEM@SAC,MEM,SAC,,,,,,PF/C
68823-145334,SG,Desmond,Desmond Bane,Bane,27.6482754411369,29,6400,MEM@SAC,MEM,SAC,,,,,,SG
68823-110322,PG/SG,Jordan,Jordan Poole,Poole,28.4000004359654,28,6300,GS@BOS,GS,BOS,O,Covid-19,,,,PG/SG
68823-16293,SF/SG,Norman,Norman Powell,Powell,26.4560009765625,25,6300,CHA@POR,POR,CHA,,,,,,SG/SF
68823-110312,SG/SF,Tyler,Tyler Herro,Herro,30.9280004882812,25,6200,MIA@ORL,MIA,ORL,O,Quadriceps,,,,SG/SF
68823-40201,PG/SG,Dennis,Dennis Schroder,Schroder,28.9333337854456,27,6200,GS@BOS,BOS,GS,O,Illness,,,,PG/SG
68823-110352,PF/C,P.J.,P.J. Washington,Washington,24.7470595415901,17,6200,CHA@POR,CHA,POR,,,,,,PF/C
68823-60233,SG/SF,Dillon,Dillon Brooks,Brooks,28.8066670735677,15,6200,MEM@SAC,MEM,SAC,,,,,,SG/SF
68823-16301,C,Dewayne,Dewayne Dedmon,Dedmon,16.9206900761045,29,6000,MIA@ORL,MIA,ORL,,,,,,C
68823-17333,SG/SF,Will,Will Barton,Barton,30.3833338419596,24,6000,DEN@ATL,DEN,ATL,,,,,,SG/SF
68823-40562,SG/SF,Josh,Josh Hart,Hart,27.3434793223505,23,5900,MIL@NO,NO,MIL,,,,,,SG/SF
68823-9575,PG,Mike,Mike Conley,Conley,26.7360009765625,25,5900,SA@UTA,UTA,SA,,,,,,PG
68823-23407,PF/C,P.J.,P.J. Tucker,Tucker,19.8862073174838,29,5900,MIA@ORL,MIA,ORL,,,,,,PF/C
68823-49116,SF,Andrew,Andrew Wiggins,Wiggins,28.9642857142857,28,5900,GS@BOS,GS,BOS,,,,,,SF
68823-15993,SG/SF,Pat,Pat Connaughton,Connaughton,23.3066670735677,30,5800,MIL@NO,MIL,NO,,,,,,SG/SF
68823-157850,PG/SG,Jalen,Jalen Suggs,Suggs,23.2238101050967,21,5800,MIA@ORL,ORL,MIA,O,Thumb,,,,PG/SG
68823-58081,PG,Tyus,Tyus Jones,Jones,19.2827590416218,29,5800,MEM@SAC,MEM,SAC,,,,,,PG
68823-84717,PG/SG,Anfernee,Anfernee Simons,Simons,19.7559997558594,25,5800,CHA@POR,POR,CHA,,,,,,PG/SG
68823-15946,SF/PF,Harrison,Harrison Barnes,Barnes,30.1291656494141,24,5700,MEM@SAC,SAC,MEM,,,,,,SF/PF
68823-23670,SG/PG,Marcus,Marcus Smart,Smart,28.9259259259259,27,5700,GS@BOS,BOS,GS,,,,,,PG/SG
68823-157851,SF/SG,Franz,Franz Wagner,Wagner,26.9655172413793,29,5700,MIA@ORL,ORL,MIA,,,,,,SG/SF
68823-23716,SF/PF,Kyle,Kyle Anderson,Anderson,22.84,25,5700,MEM@SAC,MEM,SAC,,,,,,SF/PF
68823-9621,C,Brook,Brook Lopez,Lopez,26,1,5700,MIL@NO,MIL,NO,O,Back,,,,C
68823-41594,PF,Aaron,Aaron Gordon,Gordon,26.6107134137835,28,5600,DEN@ATL,DEN,ATL,,,,,,PF
68823-12474,PG,Patrick,Patrick Beverley,Beverley,24.5850006103516,20,5600,LAL@MIN,MIN,LAL,,,,,,PG
68823-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,23.4592601634838,27,5600,LAL@MIN,MIN,LAL,,,,,,PF
68823-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,24.8733337402344,15,5600,LAL@MIN,LAL,MIN,O,Covid-19,,,,SG/SF
68823-40396,PG,Monte,Monte Morris,Morris,24.0607147216797,28,5600,DEN@ATL,DEN,ATL,,,,,,PG
68823-16405,SG/SF,Terrence,Terrence Ross,Ross,18.1642859322684,28,5500,MIA@ORL,ORL,MIA,O,Covid-19,,,,SG/SF
68823-23169,C,Steven,Steven Adams,Adams,24.2689650963093,29,5500,MEM@SAC,MEM,SAC,,,,,,C
68823-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,23.8076923076923,26,5500,MEM@SAC,MEM,SAC,,,,,,PG/SG
68823-12363,C,Hassan,Hassan Whiteside,Whiteside,20.2280004882812,25,5300,SA@UTA,UTA,SA,,,,,,C
68823-84708,PF/C,Robert,Robert Williams,Williams,26.8571428571429,21,5300,GS@BOS,BOS,GS,,,,,,PF/C
68823-110347,PF/SF,Keldon,Keldon Johnson,Johnson,26.5807682917668,26,5300,SA@UTA,SA,UTA,,,,,,SF/PF
68823-20992,PF/SF,Larry,Larry Nance,Nance,18.2586206896552,29,5200,CHA@POR,POR,CHA,,,,,,SF/PF
68823-20491,PF/SF,Robert,Robert Covington,Covington,19.737931876347,29,5100,CHA@POR,POR,CHA,,,,,,SF/PF
68823-23665,SG/SF,Buddy,Buddy Hield,Hield,25.0068969726563,29,5100,MEM@SAC,SAC,MEM,,,,,,SG/SF
68823-116340,SG/SF,Terence,Terence Davis,Davis,16.4,20,5100,MEM@SAC,SAC,MEM,O,Covid-19,,,,SG/SF
68823-15590,C,Mason,Mason Plumlee,Plumlee,23.7000005812872,21,5100,CHA@POR,CHA,POR,,,,,,C
68823-110351,SG/PG,Cody,Cody Martin,Martin,23.5071432931083,28,5100,CHA@POR,CHA,POR,,,,,,PG/SG
68823-63127,PF/C,Willy,Willy Hernangomez,Hernangomez,19.40625,16,5000,MIL@NO,NO,MIL,,,,,,PF/C
68823-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,21.1850006103516,20,5000,DEN@ATL,ATL,DEN,O,Ankle,,,,SG/SF
68823-80814,PG,Dennis,Dennis Smith,Smith,16.4500007629395,16,5000,CHA@POR,POR,CHA,GTD,Knee,,,,PG
68823-101387,PG,Gabe,Gabe Vincent,Vincent,14.6730769230769,26,4900,MIA@ORL,MIA,ORL,,,,,,PG
68823-113267,SG/SF,Caleb,Caleb Martin,Martin,16.5913046131963,23,4900,MIA@ORL,MIA,ORL,O,Covid-19,,,,SG/SF
68823-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,23.1666666666667,27,4900,SA@UTA,UTA,SA,,,,,,PG/SG
68823-14509,SG,Klay,Klay Thompson,Thompson,,,4900,GS@BOS,GS,BOS,O,Achilles,,,,SG
68823-84706,PG/SG,Devonte',Devonte' Graham,Graham,25.2111115632234,27,4900,MIL@NO,NO,MIL,,,,,,PG/SG
68823-145324,SG,Devin,Devin Vassell,Vassell,22.6227278275923,22,4900,SA@UTA,SA,UTA,,,,,,SG
68823-9660,C,Dwight,Dwight Howard,Howard,15.7519995117188,25,4900,LAL@MIN,LAL,MIN,O,Covid-19,,,,C
68823-157848,PF,Herbert,Herbert Jones,Jones,19.1703694661458,27,4800,MIL@NO,NO,MIL,,,,,,PF
68823-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,24.2000009042245,27,4800,SA@UTA,UTA,SA,,,,,,SF/PF
68823-14559,PG,Isaiah,Isaiah Thomas,Thomas,10.7666664123535,3,4800,LAL@MIN,LAL,MIN,,,,,,PG
68823-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,24.640000406901,30,4800,MIL@NO,NO,MIL,,,,,,SG/SF
68823-9648,PF/SF,Jeff,Jeff Green,Green,16.2142857142857,28,4800,DEN@ATL,DEN,ATL,,,,,,SF/PF
68823-157812,PG,Davion,Davion Mitchell,Mitchell,19.906896130792,29,4700,MEM@SAC,SAC,MEM,O,Covid-19,,,,PG
68823-145547,PG,Facundo,Facundo Campazzo,Campazzo,15.7888884367766,27,4700,DEN@ATL,DEN,ATL,,,,,,PG
68823-58576,C/PF,Kevon,Kevon Looney,Looney,18.3142852783203,28,4700,GS@BOS,GS,BOS,,,,,,PF/C
68823-84704,SG/SF,Kevin,Kevin Huerter,Huerter,19.4259259259259,27,4700,DEN@ATL,ATL,DEN,,,,,,SG/SF
68823-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,22.6931026064116,29,4700,LAL@MIN,LAL,MIN,,,,,,SF/PF
68823-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,18.2319995117188,25,4700,DEN@ATL,ATL,DEN,,,,,,SF/PF
68823-80811,SF/PF,Jonathan,Jonathan Isaac,Isaac,,,4700,MIA@ORL,ORL,MIA,O,Knee,,,,SF/PF
68823-145336,PF,Xavier,Xavier Tillman,Tillman,15.4318181818182,22,4700,MEM@SAC,MEM,SAC,,,,,,PF
68823-66064,SF/SG,Malik,Malik Beasley,Beasley,18.6714281354632,28,4600,LAL@MIN,MIN,LAL,,,,,,SG/SF
68823-85137,SG,Duncan,Duncan Robinson,Robinson,20.0896543305496,29,4600,MIA@ORL,MIA,ORL,,,,,,SG
68823-84679,PF/C,Marvin,Marvin Bagley,Bagley,17.8769226074219,13,4600,MEM@SAC,SAC,MEM,O,Covid-19,,,,PF/C
68823-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,24.163768823596,69,4600,MIL@NO,MIL,NO,O,Covid-19,,,,SG
68823-84701,C,Chimezie,Chimezie Metu,Metu,21.3562507629395,16,4600,MEM@SAC,SAC,MEM,GTD,Knee,,,,C
68823-110338,SF,De'Andre,De'Andre Hunter,Hunter,16.5,11,4600,DEN@ATL,ATL,DEN,O,Wrist,,,,SF
68823-110353,PF,Brandon,Brandon Clarke,Clarke,18.4000003212377,19,4600,MEM@SAC,MEM,SAC,O,Knee,,,,PF
68823-18338,SF/PF,Royce,Royce O'Neale,O'Neale,22.7919995117187,25,4600,SA@UTA,UTA,SA,,,,,,SF/PF
68823-12511,PG/SG,Ish,Ish Smith,Smith,11.0888892279731,18,4500,CHA@POR,CHA,POR,GTD,Covid-19,,,,PG/SG
68823-110318,PF,Grant,Grant Williams,Williams,15.403570992606,28,4500,GS@BOS,BOS,GS,O,Covid-19,,,,PF
68823-110339,SG/SF,Cam,Cam Reddish,Reddish,18.4916661580404,24,4500,DEN@ATL,ATL,DEN,,,,,,SG/SF
68823-15684,SG,Victor,Victor Oladipo,Oladipo,35.3787878787879,33,4500,MIA@ORL,MIA,ORL,O,Quadriceps,,,,SG
68823-16233,SF/SG,Josh,Josh Richardson,Richardson,17.4100006103516,20,4500,GS@BOS,BOS,GS,,,,,,SG/SF
68823-80816,SG,Malik,Malik Monk,Monk,17.9428569248744,28,4500,LAL@MIN,LAL,MIN,O,Covid-19,,,,SG
68823-12334,SG,Avery,Avery Bradley,Bradley,12.7384620079627,26,4400,LAL@MIN,LAL,MIN,O,Covid-19,,,,SG
68823-15628,SF/PF,Otto,Otto Porter,Porter,17.2666664123535,24,4400,GS@BOS,GS,BOS,,,,,,SF/PF
68823-59318,SG/SF,Joe,Joe Ingles,Ingles,17.3703703703704,27,4400,SA@UTA,UTA,SA,,,,,,SG/SF
68823-101329,SG/PG,Kendrick,Kendrick Nunn,Nunn,23.85,60,4400,LAL@MIN,LAL,MIN,O,Knee,,,,PG/SG
68823-24544,SG/SF,Gary,Gary Harris,Harris,14.5181815407493,22,4400,MIA@ORL,ORL,MIA,,,,,,SG/SF
68823-157834,PG,Bones,Bones Hyland,Hyland,14.5052634791324,19,4300,DEN@ATL,DEN,ATL,,,,,,PG
68823-9873,C,Robin,Robin Lopez,Lopez,12.6999997225675,11,4300,MIA@ORL,ORL,MIA,,,,,,C
68823-14501,C/PF,Tristan,Tristan Thompson,Thompson,15.3380955287388,21,4300,MEM@SAC,SAC,MEM,,,,,,PF/C
68823-9577,PF/SF,Rudy,Rudy Gay,Gay,17.9230769230769,13,4300,SA@UTA,UTA,SA,,,,,,SF/PF
68823-145313,PF/SF,Jordan,Jordan Nwora,Nwora,13.2375005086263,24,4300,MIL@NO,MIL,NO,,,,,,SF/PF
68823-157818,SG,James,James Bouknight,Bouknight,6.36153822678786,13,4200,CHA@POR,CHA,POR,,,,,,SG
68823-110343,SF,Nassir,Nassir Little,Little,19.2119995117188,25,4200,CHA@POR,POR,CHA,,,,,,SF
68823-18256,PF/SF,Doug,Doug McDermott,McDermott,15.8600006103516,20,4200,SA@UTA,SA,UTA,,,,,,SF/PF
68823-15727,SG/PG,Ben,Ben McLemore,McLemore,8.11428560529436,14,4200,CHA@POR,POR,CHA,,,,,,PG/SG
68823-145347,C,James,James Wiseman,Wiseman,21.5179490309495,39,4200,GS@BOS,GS,BOS,O,Knee,,,,C
68823-157815,PF,JT,JT Thor,Thor,9.2000002179827,7,4100,CHA@POR,CHA,POR,,,,,,PF
68823-84702,SG/SF,Lonnie,Lonnie Walker,Walker,19.0576923076923,26,4100,SA@UTA,SA,UTA,GTD,Illness,,,,SG/SF
68823-9538,PF,Trevor,Trevor Ariza,Ariza,21.2323536592371,34,4100,LAL@MIN,LAL,MIN,O,Ankle,,,,PF
68823-15814,C/PF,Alex,Alex Len,Len,15.2999994187128,21,4100,MEM@SAC,SAC,MEM,O,Covid-19,,,,PF/C
68823-112708,SG,Max,Max Strus,Strus,14.0681818181818,22,4000,MIA@ORL,MIA,ORL,,,,,,SG
68823-110309,SF,KZ,KZ Okpala,Okpala,7.32499980926514,16,4000,MIA@ORL,MIA,ORL,,,,,,SF
68823-84711,SG,Grayson,Grayson Allen,Allen,21.3896547514817,29,4000,MIL@NO,MIL,NO,,,,,,SG
68823-15592,SG/PG,Austin,Austin Rivers,Rivers,8.06666649712457,18,4000,DEN@ATL,DEN,ATL,GTD,Covid-19,,,,PG/SG
