Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67539-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.21176326976103,17,11700,DET@MIL,MIL,DET,,,,,,SF/PF
67539-15755,PF/C,Anthony,Anthony Davis,Davis,48.89473684210526,19,11000,LAL@IND,LAL,IND,GTD,Illness,,,,PF/C
67539-9524,PG,Stephen,Stephen Curry,Curry,49.04999923706055,16,10500,PHI@GS,GS,PHI,,,,,,PG
67539-9646,SF/PF,Kevin,Kevin Durant,Durant,45.876472024356616,17,10300,BKN@BOS,BKN,BOS,,,,,,SF/PF
67539-9644,SG/PG,James,James Harden,Harden,44.99444580078125,18,10200,BKN@BOS,BKN,BOS,,,,,,PG/SG
67539-14528,SF/SG,Jimmy,Jimmy Butler,Butler,44.4933349609375,15,10100,MIA@MIN,MIA,MIN,,,,,,SG/SF
67539-80808,SF/PF,Jayson,Jayson Tatum,Tatum,44.105556911892364,18,10000,BKN@BOS,BOS,BKN,,,,,,SF/PF
67539-9488,SF/PF,LeBron,LeBron James,James,42.0625,8,9900,LAL@IND,LAL,IND,GTD,Abdomen,,,,SF/PF
67539-9642,PG,Russell,Russell Westbrook,Westbrook,43.010526958264805,19,9900,LAL@IND,LAL,IND,,,,,,PG
67539-67708,PG/SG,Dejounte,Dejounte Murray,Murray,45.400001525878906,16,9700,ATL@SA,SA,ATL,,,,,,PG/SG
67539-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,43.44705738740809,17,9600,MIA@MIN,MIN,MIA,,,,,,C
67539-49111,C,Joel,Joel Embiid,Embiid,42.911112467447914,9,9500,PHI@GS,PHI,GS,O,Covid-19,,,,C
67539-110344,PG,Ja,Ja Morant,Morant,45.135293399586395,17,9400,TOR@MEM,MEM,TOR,,,,,,PG
67539-145485,PG,LaMelo,LaMelo Ball,Ball,45.17894865337171,19,9300,CHA@ORL,CHA,ORL,,,,,,PG
