,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
24,67539-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,35.9,16.0,8300,UTA@OKC,UTA,OKC,,,,,,PG/SG
26,67539-84678,SF,Miles,Miles Bridges,Bridges,35.5,19.0,8200,CHA@ORL,CHA,ORL,,,,,,SF
28,67539-60021,PF,Pascal,Pascal Siakam,Siakam,38.5,7.0,8100,TOR@MEM,TOR,MEM,,,,,,PF
29,67539-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,30.6,18.0,8100,PHI@GS,PHI,GS,,,,,,PG/SG
30,67539-14503,C,Jonas,Jonas Valanciunas,Valanciunas,40.6,19.0,8000,WAS@NO,NO,WAS,,,,,,C
31,67539-40783,SG/PG,Zach,Zach LaVine,LaVine,37.6,18.0,8000,CHI@HOU,CHI,HOU,,,,,,PG/SG
32,67539-80817,C/PF,Bam,Bam Adebayo,Adebayo,38.8,15.0,8000,MIA@MIN,MIA,MIN,,,,,,PF/C
33,67539-58460,SG,Devin,Devin Booker,Booker,35.1,17.0,7900,PHO@CLE,PHO,CLE,,,,,,SG
34,67539-145321,SF/SG,Anthony,Anthony Edwards,Edwards,37.2,17.0,7900,MIA@MIN,MIN,MIA,,,,,,SG/SF
35,67539-15557,C,Andre,Andre Drummond,Drummond,37.3,17.0,7800,PHI@GS,PHI,GS,,,,,,C
36,67539-23831,PF,Jerami,Jerami Grant,Grant,35.3,16.0,7800,DET@MIL,DET,MIL,,,,,,PF
38,67539-66236,PF/C,John,John Collins,Collins,32.4,18.0,7800,ATL@SA,ATL,SA,,,,,,PF/C
40,67539-68090,SF/PF,OG,OG Anunoby,Anunoby,32.9,15.0,7700,TOR@MEM,TOR,MEM,GTD,Hip,,,,SF/PF
41,67539-66048,SF,Brandon,Brandon Ingram,Ingram,35.2,12.0,7700,WAS@NO,NO,WAS,,,,,,SF
42,67539-84673,C,Deandre,Deandre Ayton,Ayton,33.7,11.0,7700,PHO@CLE,PHO,CLE,,,,,,C
43,67539-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,37.4,14.0,7700,LAL@IND,IND,LAL,,,,,,PG/SG
44,67539-157808,PG/SG,Cade,Cade Cunningham,Cunningham,34.7,12.0,7600,DET@MIL,DET,MIL,,,,,,PG/SG
45,67539-14514,C,Nikola,Nikola Vucevic,Vucevic,29.3,11.0,7600,CHI@HOU,CHI,HOU,,,,,,C
46,67539-14518,PF/SF,Tobias,Tobias Harris,Harris,39.4,11.0,7600,PHI@GS,PHI,GS,GTD,Hip,,,,SF/PF
49,67539-55059,C,Clint,Clint Capela,Capela,39.6,18.0,7500,ATL@SA,ATL,SA,,,,,,C
50,67539-80821,C/PF,Jarrett,Jarrett Allen,Allen,37.7,15.0,7500,PHO@CLE,CLE,PHO,,,,,,PF/C
51,67539-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,26.1,17.0,7400,WAS@NO,WAS,NO,,,,,,PF/C
52,67539-110312,SG/SF,Tyler,Tyler Herro,Herro,30.6,17.0,7400,MIA@MIN,MIA,MIN,,,,,,SG/SF
53,67539-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,34.0,15.0,7400,MIA@MIN,MIN,MIA,,,,,,PG/SG
54,67539-16261,SF/SG,Khris,Khris Middleton,Middleton,34.3,10.0,7300,DET@MIL,MIL,DET,,,,,,SG/SF
55,67539-23447,C/PF,Richaun,Richaun Holmes,Holmes,32.0,18.0,7300,POR@SAC,SAC,POR,,,,,,PF/C
56,67539-80810,PG,De'Aaron,De'Aaron Fox,Fox,38.5,18.0,7300,POR@SAC,SAC,POR,,,,,,PG
57,67539-9453,PF/C,Al,Al Horford,Horford,31.5,15.0,7200,BKN@BOS,BOS,BKN,,,,,,PF/C
58,67539-9663,PG/SG,Jrue,Jrue Holiday,Holiday,33.6,12.0,7100,DET@MIL,MIL,DET,,,,,,PG/SG
59,67539-15946,SF/PF,Harrison,Harrison Barnes,Barnes,32.9,18.0,7100,POR@SAC,SAC,POR,,,,,,SF/PF
60,67539-84708,PF/C,Robert,Robert Williams,Williams,30.2,14.0,7100,BKN@BOS,BOS,BKN,GTD,Illness,,,,PF/C
61,67539-58253,C/PF,Myles,Myles Turner,Turner,33.0,19.0,7100,LAL@IND,IND,LAL,,,,,,PF/C
62,67539-84683,PF/C,Jaren,Jaren Jackson,Jackson,32.7,17.0,7000,TOR@MEM,MEM,TOR,,,,,,PF/C
63,67539-110342,SG/PG,Darius,Darius Garland,Garland,31.8,16.0,7000,PHO@CLE,CLE,PHO,GTD,Neck,,,,PG/SG
64,67539-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,30.2,17.0,6900,WAS@NO,WAS,NO,,,,,,SF/PF
65,67539-15860,PF/C,Draymond,Draymond Green,Green,33.3,16.0,6900,PHI@GS,GS,PHI,,,,,,PF/C
66,67539-9535,PG,Kyle,Kyle Lowry,Lowry,30.9,16.0,6800,MIA@MIN,MIA,MIN,,,,,,PG
67,67539-84675,C,Mo,Mo Bamba,Bamba,36.1,18.0,6800,CHA@ORL,ORL,CHA,,,,,,C
68,67539-55057,C,Jusuf,Jusuf Nurkic,Nurkic,31.2,18.0,6800,POR@SAC,POR,SAC,,,,,,C
69,67539-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,28.4,16.0,6800,POR@SAC,SAC,POR,,,,,,PG/SG
70,67539-12366,SF/SG,Gordon,Gordon Hayward,Hayward,29.5,19.0,6700,CHA@ORL,CHA,ORL,,,,,,SG/SF
71,67539-42202,PF/C,Christian,Christian Wood,Wood,34.7,17.0,6700,CHI@HOU,HOU,CHI,,,,,,PF/C
72,67539-80806,PG,Lonzo,Lonzo Ball,Ball,31.0,18.0,6700,CHI@HOU,CHI,HOU,,,,,,PG
73,67539-42677,SG/PG,Terry,Terry Rozier,Rozier,29.8,14.0,6600,CHA@ORL,CHA,ORL,,,,,,PG/SG
74,67539-157822,SF/PF,Scottie,Scottie Barnes,Barnes,31.9,16.0,6500,TOR@MEM,TOR,MEM,,,,,,SF/PF
75,67539-42156,PF/C,Bobby,Bobby Portis,Portis,33.9,13.0,6500,DET@MIL,MIL,DET,,,,,,PF/C
76,67539-15542,PG,Spencer,Spencer Dinwiddie,Dinwiddie,29.3,15.0,6500,WAS@NO,WAS,NO,,,,,,PG
77,67539-84695,SG/SF,Gary,Gary Trent,Trent,26.9,18.0,6500,TOR@MEM,TOR,MEM,,,,,,SG/SF
78,67539-14496,PG,Ricky,Ricky Rubio,Rubio,27.4,18.0,6400,PHO@CLE,CLE,PHO,,,,,,PG
79,67539-49116,SF,Andrew,Andrew Wiggins,Wiggins,29.9,17.0,6400,PHI@GS,GS,PHI,,,,,,SF
80,67539-23670,SG/PG,Marcus,Marcus Smart,Smart,27.0,17.0,6200,BKN@BOS,BOS,BKN,,,,,,PG/SG
81,67539-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,25.3,9.0,6200,PHO@CLE,CLE,PHO,,,,,,SF/PF
82,67539-40201,PG/SG,Dennis,Dennis Schroder,Schroder,25.7,18.0,6100,BKN@BOS,BOS,BKN,,,,,,PG/SG
83,67539-111273,SF/SG,Luguentz,Luguentz Dort,Dort,25.2,16.0,6100,UTA@OKC,OKC,UTA,,,,,,SG/SF
85,67539-110322,PG/SG,Jordan,Jordan Poole,Poole,26.8,17.0,6100,PHI@GS,GS,PHI,,,,,,PG/SG
86,67539-157905,SG,Josh,Josh Giddey,Giddey,30.6,17.0,6000,UTA@OKC,OKC,UTA,,,,,,SG
87,67539-9575,PG,Mike,Mike Conley,Conley,26.0,15.0,6000,UTA@OKC,UTA,OKC,,,,,,PG
88,67539-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,26.0,17.0,6000,BKN@BOS,BKN,BOS,,,,,,PF/C
89,67539-110347,PF/SF,Keldon,Keldon Johnson,Johnson,29.6,16.0,6000,ATL@SA,SA,ATL,,,,,,SF/PF
90,67539-12474,PG,Patrick,Patrick Beverley,Beverley,23.5,15.0,5900,MIA@MIN,MIN,MIA,,,,,,PG
91,67539-58378,C,Jakob,Jakob Poeltl,Poeltl,32.9,9.0,5800,ATL@SA,SA,ATL,,,,,,C
92,67539-84676,PF/C,Wendell,Wendell Carter,Carter,31.2,18.0,5800,CHA@ORL,ORL,CHA,,,,,,PF/C
93,67539-60233,SG/SF,Dillon,Dillon Brooks,Brooks,28.3,4.0,5800,TOR@MEM,MEM,TOR,GTD,Hamstring,,,,SG/SF
94,67539-145334,SG,Desmond,Desmond Bane,Bane,24.0,17.0,5800,TOR@MEM,MEM,TOR,,,,,,SG
96,67539-145541,PG/SG,R.J.,R.J. Hampton,Hampton,20.9,18.0,5700,CHA@ORL,ORL,CHA,,,,,,PG/SG
97,67539-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,23.1,17.0,5700,UTA@OKC,UTA,OKC,,,,,,PG/SG
98,67539-23798,SG/SF,Caris,Caris LeVert,LeVert,32.8,11.0,5700,LAL@IND,IND,LAL,GTD,Back,,,,SG/SF
100,67539-40562,SG/SF,Josh,Josh Hart,Hart,26.1,15.0,5700,WAS@NO,NO,WAS,,,,,,SG/SF
101,67539-16293,SF/SG,Norman,Norman Powell,Powell,25.1,16.0,5700,POR@SAC,POR,SAC,,,,,,SG/SF
102,67539-145328,SF,Saddiq,Saddiq Bey,Bey,28.1,17.0,5700,DET@MIL,DET,MIL,,,,,,SF
103,67539-18393,PG/SG,T.J.,T.J. McConnell,McConnell,22.6,19.0,5700,LAL@IND,IND,LAL,,,,,,PG/SG
105,67539-23665,SG/SF,Buddy,Buddy Hield,Hield,29.4,18.0,5600,POR@SAC,SAC,POR,,,,,,SG/SF
106,67539-157850,PG/SG,Jalen,Jalen Suggs,Suggs,25.1,17.0,5600,CHA@ORL,ORL,CHA,,,,,,PG/SG
107,67539-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,25.1,17.0,5600,CHI@HOU,HOU,CHI,,,,,,SF/PF
108,67539-84706,PG/SG,Devonte',Devonte' Graham,Graham,26.9,16.0,5600,WAS@NO,NO,WAS,GTD,Foot,,,,PG/SG
109,67539-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,26.7,6.0,5600,LAL@IND,LAL,IND,,,,,,SG/SF
110,67539-110345,SF/PG,Kevin,Kevin Porter,Porter,29.7,14.0,5600,CHI@HOU,HOU,CHI,,,,,,PG/SF
111,67539-145324,SG,Devin,Devin Vassell,Vassell,25.0,16.0,5600,ATL@SA,SA,ATL,,,,,,SG
112,67539-85137,SG,Duncan,Duncan Robinson,Robinson,19.3,18.0,5500,MIA@MIN,MIA,MIN,,,,,,SG
113,67539-15583,PG/SG,Seth,Seth Curry,Curry,24.9,16.0,5500,PHI@GS,PHI,GS,GTD,Back,,,,PG/SG
114,67539-49675,PG,Derrick,Derrick White,White,28.2,16.0,5500,ATL@SA,SA,ATL,,,,,,PG
115,67539-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,27.5,11.0,5500,DET@MIL,DET,MIL,,,,,,SG/SF
116,67539-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,23.8,19.0,5500,WAS@NO,NO,WAS,,,,,,SG/SF
117,67539-110637,PF/SF,Darius,Darius Bazley,Bazley,22.3,17.0,5400,UTA@OKC,OKC,UTA,,,,,,SF/PF
118,67539-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,22.1,17.0,5400,UTA@OKC,OKC,UTA,,,,,,PF
119,67539-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,21.7,17.0,5400,UTA@OKC,UTA,OKC,,,,,,SF/PF
120,67539-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,20.7,19.0,5400,LAL@IND,LAL,IND,,,,,,SF/PF
121,67539-23981,PG/SG,Alex,Alex Caruso,Caruso,23.6,17.0,5400,CHI@HOU,CHI,HOU,,,,,,PG/SG
122,67539-23169,C,Steven,Steven Adams,Adams,21.5,17.0,5400,TOR@MEM,MEM,TOR,,,,,,C
123,67539-9874,PF/C,Kevin,Kevin Love,Love,22.5,10.0,5400,PHO@CLE,CLE,PHO,,,,,,PF/C
124,67539-84670,SF/PF,Mikal,Mikal Bridges,Bridges,23.9,17.0,5400,PHO@CLE,PHO,CLE,,,,,,SF/PF
125,67539-9739,C,JaVale,JaVale McGee,McGee,18.1,17.0,5300,PHO@CLE,PHO,CLE,,,,,,C
126,67539-63126,SF/PF,Cedi,Cedi Osman,Osman,19.0,15.0,5300,PHO@CLE,CLE,PHO,GTD,Back,,,,SF/PF
127,67539-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,24.0,17.0,5300,MIA@MIN,MIN,MIA,,,,,,PF
128,67539-157907,SG/PG,Jalen,Jalen Green,Green,22.0,17.0,5200,CHI@HOU,HOU,CHI,,,,,,PG/SG
129,67539-15590,C,Mason,Mason Plumlee,Plumlee,22.2,19.0,5200,CHA@ORL,CHA,ORL,,,,,,C
130,67539-110883,PF/SF,Dean,Dean Wade,Wade,17.8,15.0,5200,PHO@CLE,CLE,PHO,,,,,,SF/PF
131,67539-15993,SG/SF,Pat,Pat Connaughton,Connaughton,22.2,18.0,5200,DET@MIL,MIL,DET,,,,,,SG/SF
133,67539-157851,SF/SG,Franz,Franz Wagner,Wagner,24.0,18.0,5100,CHA@ORL,ORL,CHA,,,,,,SG/SF
134,67539-9556,SF/SG,Eric,Eric Gordon,Gordon,22.8,14.0,5100,CHI@HOU,HOU,CHI,,,,,,SG/SF
135,67539-84711,SG,Grayson,Grayson Allen,Allen,23.3,18.0,5100,DET@MIL,MIL,DET,,,,,,SG
136,67539-58153,SF/SG,Kelly,Kelly Oubre,Oubre,20.2,19.0,5100,CHA@ORL,CHA,ORL,,,,,,SG/SF
137,67539-20491,PF/SF,Robert,Robert Covington,Covington,20.1,18.0,5000,POR@SAC,POR,SAC,,,,,,SF/PF
138,67539-23716,SF/PF,Kyle,Kyle Anderson,Anderson,22.8,17.0,5000,TOR@MEM,MEM,TOR,,,,,,SF/PF
140,67539-110320,SF,Matisse,Matisse Thybulle,Thybulle,16.8,11.0,5000,PHI@GS,PHI,GS,,,,,,SF
141,67539-23407,PF/C,P.J.,P.J. Tucker,Tucker,18.1,18.0,5000,MIA@MIN,MIA,MIN,,,,,,PF/C
144,67539-157828,SF,Chris,Chris Duarte,Duarte,18.8,17.0,4900,LAL@IND,IND,LAL,,,,,,SF
146,67539-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,20.2,17.0,4900,WAS@NO,WAS,NO,,,,,,SG/SF
148,67539-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.2,17.0,4900,UTA@OKC,UTA,OKC,,,,,,SF/PF
149,67539-15800,PF/SF,Jae,Jae Crowder,Crowder,20.2,17.0,4800,PHO@CLE,PHO,CLE,,,,,,SF/PF
150,67539-23156,PF/SF,Georges,Georges Niang,Niang,15.3,18.0,4800,PHI@GS,PHI,GS,,,,,,SF/PF
152,67539-84704,SG/SF,Kevin,Kevin Huerter,Huerter,23.7,17.0,4800,ATL@SA,ATL,SA,,,,,,SG/SF
154,67539-110325,C,Daniel,Daniel Gafford,Gafford,24.5,14.0,4800,WAS@NO,WAS,NO,,,,,,C
155,67539-110353,PF,Brandon,Brandon Clarke,Clarke,17.7,14.0,4800,TOR@MEM,MEM,TOR,,,,,,PF
156,67539-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,23.3,17.0,4800,ATL@SA,ATL,SA,,,,,,SG/SF
158,67539-97263,C/PF,Drew,Drew Eubanks,Eubanks,18.9,16.0,4800,ATL@SA,SA,ATL,,,,,,PF/C
162,67539-16081,C/PF,Khem,Khem Birch,Birch,17.5,15.0,4700,TOR@MEM,TOR,MEM,GTD,Knee,,,,PF/C
164,67539-110339,SG/SF,Cam,Cam Reddish,Reddish,19.8,18.0,4700,ATL@SA,ATL,SA,,,,,,SG/SF
165,67539-110351,SG,Cody,Cody Martin,Martin,18.7,19.0,4700,CHA@ORL,CHA,ORL,,,,,,SG
167,67539-18256,PF/SF,Doug,Doug McDermott,McDermott,22.1,12.0,4700,ATL@SA,SA,ATL,GTD,Knee,,,,SF/PF
168,67539-145341,SF,Isaac,Isaac Okoro,Okoro,19.4,11.0,4700,PHO@CLE,CLE,PHO,,,,,,SF
169,67539-12363,C,Hassan,Hassan Whiteside,Whiteside,15.4,17.0,4600,UTA@OKC,UTA,OKC,,,,,,C
170,67539-70826,SG/SF,Furkan,Furkan Korkmaz,Korkmaz,15.5,17.0,4600,PHI@GS,PHI,GS,,,,,,SG/SF
171,67539-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,18.2,15.0,4600,ATL@SA,ATL,SA,,,,,,SF/PF
178,67539-58576,C/PF,Kevon,Kevon Looney,Looney,15.9,17.0,4500,PHI@GS,GS,PHI,,,,,,PF/C
180,67539-48567,PG/SG,Cameron,Cameron Payne,Payne,16.7,12.0,4500,PHO@CLE,PHO,CLE,,,,,,PG/SG
182,67539-84702,SG/SF,Lonnie,Lonnie Walker,Walker,15.4,16.0,4500,ATL@SA,SA,ATL,,,,,,SG/SF
184,67539-9577,PF/SF,Rudy,Rudy Gay,Gay,16.7,3.0,4400,UTA@OKC,UTA,OKC,,,,,,SF/PF
185,67539-110995,C,Naz,Naz Reid,Reid,18.7,15.0,4400,MIA@MIN,MIN,MIA,,,,,,C
187,67539-9758,SG/SF,Danny,Danny Green,Green,17.7,11.0,4400,PHI@GS,PHI,GS,GTD,Hamstring,,,,SG/SF
189,67539-59318,SG/SF,Joe,Joe Ingles,Ingles,17.7,17.0,4400,UTA@OKC,UTA,OKC,,,,,,SG/SF
192,67539-157908,C/PF,Alperen,Alperen Sengun,Sengun,24.2,16.0,4300,CHI@HOU,HOU,CHI,,,,,,PF/C
193,67539-81529,PF/C,Daniel,Daniel Theis,Theis,20.9,15.0,4300,CHI@HOU,HOU,CHI,,,,,,PF/C
198,67539-80824,PG,Frank,Frank Jackson,Jackson,19.8,17.0,4300,DET@MIL,DET,MIL,,,,,,PG
200,67539-16405,SG/SF,Terrence,Terrence Ross,Ross,22.4,18.0,4200,CHA@ORL,ORL,CHA,,,,,,SG/SF
202,67539-157812,PG,Davion,Davion Mitchell,Mitchell,20.7,18.0,4200,POR@SAC,SAC,POR,,,,,,PG
203,67539-157848,PF,Herbert,Herbert Jones,Jones,16.3,16.0,4200,WAS@NO,NO,WAS,,,,,,PF
206,67539-9560,PF/C,Blake,Blake Griffin,Griffin,19.5,17.0,4200,BKN@BOS,BKN,BOS,,,,,,PF/C
208,67539-66064,SF/SG,Malik,Malik Beasley,Beasley,17.7,17.0,4200,MIA@MIN,MIN,MIA,,,,,,SG/SF
211,67539-110343,SF,Nassir,Nassir Little,Little,19.1,18.0,4200,POR@SAC,POR,SAC,,,,,,SF
214,67539-145539,SF/PF,Deni,Deni Avdija,Avdija,16.3,17.0,4100,WAS@NO,WAS,NO,,,,,,SF/PF
216,67539-14529,PG,Cory,Cory Joseph,Joseph,26.0,17.0,4100,DET@MIL,DET,MIL,GTD,Ankle,,,,PG
218,67539-145319,PF,Jaden,Jaden McDaniels,McDaniels,17.2,17.0,4100,MIA@MIN,MIN,MIA,,,,,,PF
222,67539-16604,SF/SG,Justin,Justin Holiday,Holiday,17.6,19.0,4000,LAL@IND,IND,LAL,,,,,,SG/SF
223,67539-15628,SF/PF,Otto,Otto Porter,Porter,18.4,15.0,4000,PHI@GS,GS,PHI,,,,,,SF/PF
227,67539-110336,PF,Chuma,Chuma Okeke,Okeke,16.9,12.0,4000,CHA@ORL,ORL,CHA,,,,,,PF
228,67539-18376,SG,Damion,Damion Lee,Lee,16.1,14.0,4000,PHI@GS,GS,PHI,,,,,,SG
235,67539-14501,C/PF,Tristan,Tristan Thompson,Thompson,15.2,12.0,3900,POR@SAC,SAC,POR,,,,,,PF/C
237,67539-85305,SF,Kenrich,Kenrich Williams,Williams,15.5,17.0,3900,UTA@OKC,OKC,UTA,,,,,,SF
243,67539-110316,SF,Cameron,Cameron Johnson,Johnson,16.0,17.0,3900,PHO@CLE,PHO,CLE,,,,,,SF
250,67539-24544,SG/SF,Gary,Gary Harris,Harris,16.6,12.0,3900,CHA@ORL,ORL,CHA,GTD,Hand,,,,SG/SF
257,67539-84717,PG/SG,Anfernee,Anfernee Simons,Simons,15.1,18.0,3800,POR@SAC,POR,SAC,,,,,,PG/SG
263,67539-12351,C/PF,Derrick,Derrick Favors,Favors,21.5,14.0,3700,UTA@OKC,OKC,UTA,,,,,,PF/C
264,67539-58461,PF,Trey,Trey Lyles,Lyles,19.3,17.0,3700,DET@MIL,DET,MIL,,,,,,PF
316,67539-157807,C,Luka,Luka Garza,Garza,16.2,9.0,3500,DET@MIL,DET,MIL,,,,,,C
