Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65876-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,49.2999979654948,3,11200,MIL@IND,MIL,IND,,,,,,SF/PF
65876-55062,C,Nikola,Nikola Jokic,Jokic,58.1500015258789,2,11100,CLE@DEN,DEN,CLE,,,,,,C
65876-9646,SF/PF,Kevin,Kevin Durant,Durant,57.8999989827474,3,11000,WAS@BKN,BKN,WAS,,,,,,SF/PF
65876-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.4000015258789,2,10900,NO@MIN,MIN,NO,,,,,,C
65876-12341,SG/SF,Paul,Paul George,George,58.0999984741211,2,10500,POR@LAC,LAC,POR,,,,,,SG/SF
65876-20848,PG,Damian,Damian Lillard,Lillard,37.9500007629395,2,10100,POR@LAC,POR,LAC,,,,,,PG
65876-9644,SG/PG,James,James Harden,Harden,40.466667175293,3,10000,WAS@BKN,BKN,WAS,,,,,,PG/SG
65876-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,45.4953117370606,64,9700,POR@LAC,LAC,POR,O,Knee,,,,SF/PF
65876-80808,SF/PF,Jayson,Jayson Tatum,Tatum,41.3999989827474,3,9700,BOS@CHA,BOS,CHA,,,,,,SF/PF
65876-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,47.8999989827474,3,9600,MIL@IND,IND,MIL,,,,,,PF/C
65876-15595,SG/PG,Bradley,Bradley Beal,Beal,40.5999984741211,1,9400,WAS@BKN,WAS,BKN,,,,,,PG/SG
65876-84671,PG,Trae,Trae Young,Young,40.0499992370605,2,9300,DET@ATL,ATL,DET,,,,,,PG
65876-14528,SF/SG,Jimmy,Jimmy Butler,Butler,38.5,2,8900,ORL@MIA,MIA,ORL,,,,,,SG/SF
65876-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8800,WAS@BKN,BKN,WAS,O,Personal,,,,PG/SG
65876-14514,C,Nikola,Nikola Vucevic,Vucevic,42.533332824707,3,8700,CHI@TOR,CHI,TOR,GTD,Illness,,,,C
65876-23798,SG/SF,Caris,Caris LeVert,LeVert,37.4106393367686,47,8500,MIL@IND,IND,MIL,O,Back,,,,SG/SF
65876-40783,SG/PG,Zach,Zach LaVine,LaVine,40.1333338419596,3,8500,CHI@TOR,CHI,TOR,,,,,,PG/SG
