,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,65876-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,59.755500000000005,3.0,11200,MIL@IND,MIL,IND,,,,,,SF/PF
1,65876-55062,C,Nikola,Nikola Jokic,Jokic,58.695,2.0,11100,CLE@DEN,DEN,CLE,,,,,,C
2,65876-9646,SF/PF,Kevin,Kevin Durant,Durant,55.45575,3.0,11000,WAS@BKN,BKN,WAS,,,,,,SF/PF
3,65876-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,47.7,2.0,10900,NO@MIN,MIN,NO,,,,,,C
4,65876-12341,SG/SF,Paul,Paul George,George,46.3,2.0,10500,POR@LAC,LAC,POR,,,,,,SG/SF
5,65876-20848,PG,Damian,Damian Lillard,Lillard,50.60475,2.0,10100,POR@LAC,POR,LAC,,,,,,PG
6,65876-9644,SG/PG,James,James Harden,Harden,50.38425000000001,3.0,10000,WAS@BKN,BKN,WAS,,,,,,PG/SG
7,65876-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,,64.0,9700,POR@LAC,LAC,POR,O,Knee,,,,SF/PF
8,65876-80808,SF/PF,Jayson,Jayson Tatum,Tatum,49.502250000000004,3.0,9700,BOS@CHA,BOS,CHA,,,,,,SF/PF
9,65876-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,48.615,3.0,9600,MIL@IND,IND,MIL,,,,,,PF/C
10,65876-15595,SG/PG,Bradley,Bradley Beal,Beal,47.4075,1.0,9400,WAS@BKN,WAS,BKN,,,,,,PG/SG
11,65876-84671,PG,Trae,Trae Young,Young,47.73825,2.0,9300,DET@ATL,ATL,DET,,,,,,PG
12,65876-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.491,2.0,8900,ORL@MIA,MIA,ORL,,,,,,SG/SF
13,65876-14498,PG/SG,Kyrie,Kyrie Irving,Irving,,64.0,8800,WAS@BKN,BKN,WAS,O,Personal,,,,PG/SG
14,65876-14514,C,Nikola,Nikola Vucevic,Vucevic,43.491,3.0,8700,CHI@TOR,CHI,TOR,GTD,Illness,,,,C
15,65876-23798,SG/SF,Caris,Caris LeVert,LeVert,0.0,47.0,8500,MIL@IND,IND,MIL,O,Back,,,,SG/SF
16,65876-40783,SG/PG,Zach,Zach LaVine,LaVine,35.055,3.0,8500,CHI@TOR,CHI,TOR,,,,,,PG/SG
17,65876-67026,SF/SG,Jaylen,Jaylen Brown,Brown,32.865,2.0,8500,BOS@CHA,BOS,CHA,,,,,,SG/SF
18,65876-60021,PF,Pascal,Pascal Siakam,Siakam,,56.0,8400,CHI@TOR,TOR,CHI,O,Shoulder,,,,PF
19,65876-110310,PF,Zion,Zion Williamson,Williamson,,62.0,8300,NO@MIN,NO,MIN,O,Foot,,,,PF
20,65876-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,41.580000000000005,3.0,8300,MIL@IND,IND,MIL,,,,,,PG/SG
21,65876-66048,SF,Brandon,Brandon Ingram,Ingram,41.56425000000001,3.0,8200,NO@MIN,NO,MIN,,,,,,SF
22,65876-145485,PG,LaMelo,LaMelo Ball,Ball,41.265,3.0,8200,BOS@CHA,CHA,BOS,,,,,,PG
23,65876-19067,SG,CJ,CJ McCollum,McCollum,,2.0,8200,POR@LAC,POR,LAC,,,,,,SG
24,65876-80817,C/PF,Bam,Bam Adebayo,Adebayo,40.8975,2.0,8100,ORL@MIA,MIA,ORL,,,,,,PF/C
25,65876-24247,SG/PG,Fred,Fred VanVleet,VanVleet,41.6745,3.0,7900,CHI@TOR,TOR,CHI,,,,,,PG/SG
26,65876-16261,SF/SG,Khris,Khris Middleton,Middleton,41.895,3.0,7800,MIL@IND,MIL,IND,,,,,,SG/SF
27,65876-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.535000000000004,2.0,7800,NO@MIN,MIN,NO,,,,,,SG/SF
28,65876-55057,C,Jusuf,Jusuf Nurkic,Nurkic,41.013000000000005,2.0,7700,POR@LAC,POR,LAC,,,,,,C
29,65876-9663,PG/SG,Jrue,Jrue Holiday,Holiday,0.0,2.0,7600,MIL@IND,MIL,IND,O,Ankle,,,,PG/SG
30,65876-55059,C,Clint,Clint Capela,Capela,38.80800000000001,2.0,7500,DET@ATL,ATL,DET,,,,,,C
31,65876-80821,C/PF,Jarrett,Jarrett Allen,Allen,33.915,3.0,7500,CLE@DEN,CLE,DEN,,,,,,PF/C
32,65876-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,36.96000000000001,2.0,7400,NO@MIN,MIN,NO,,,,,,PG/SG
33,65876-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,33.21675,3.0,7400,CHI@TOR,CHI,TOR,,,,,,SG/SF
34,65876-84678,SF,Miles,Miles Bridges,Bridges,36.015,3.0,7300,BOS@CHA,CHA,BOS,,,,,,SF
35,65876-23831,PF,Jerami,Jerami Grant,Grant,36.162,2.0,7300,DET@ATL,DET,ATL,GTD,Elbow,,,,PF
36,65876-84667,SG/PG,Collin,Collin Sexton,Sexton,38.256750000000004,3.0,7200,CLE@DEN,CLE,DEN,,,,,,PG/SG
37,65876-84708,PF/C,Robert,Robert Williams,Williams,35.28,3.0,7100,BOS@CHA,BOS,CHA,,,,,,PF/C
38,65876-84682,PF/SF,Michael,Michael Porter,Porter,36.645,2.0,7000,CLE@DEN,DEN,CLE,,,,,,SF/PF
39,65876-12366,SF/SG,Gordon,Gordon Hayward,Hayward,34.65,3.0,6900,BOS@CHA,CHA,BOS,,,,,,SG/SF
40,65876-68090,SG/SF,OG,OG Anunoby,Anunoby,34.6185,3.0,6900,CHI@TOR,TOR,CHI,,,,,,SG/SF
41,65876-84675,C/PF,Mo,Mo Bamba,Bamba,,3.0,6800,ORL@MIA,ORL,MIA,,,,,,PF/C
42,65876-110342,PG/SG,Darius,Darius Garland,Garland,35.5005,1.0,6800,CLE@DEN,CLE,DEN,GTD,Ankle,,,,PG/SG
43,65876-9535,PG,Kyle,Kyle Lowry,Lowry,33.7155,1.0,6800,ORL@MIA,MIA,ORL,GTD,Ankle,,,,PG
44,65876-14503,C,Jonas,Jonas Valanciunas,Valanciunas,42.336000000000006,3.0,6600,NO@MIN,NO,MIN,,,,,,C
45,65876-42677,SG/PG,Terry,Terry Rozier,Rozier,0.0,1.0,6600,BOS@CHA,CHA,BOS,O,Ankle,,,,PG/SG
46,65876-16293,SF/SG,Norman,Norman Powell,Powell,0.0,2.0,6600,POR@LAC,POR,LAC,O,Knee,,,,SG/SF
47,65876-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,42.22575,2.0,6500,WAS@BKN,WAS,BKN,,,,,,PG/SG
