,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,66911-12341,SG/SF,Paul,Paul George,George,48.6,11.0,10000,MIN@LAC,LAC,MIN,,,,,,SG/SF
1,66911-110344,PG,Ja,Ja Morant,Morant,41.4,12.0,9800,MEM@NO,MEM,NO,,,,,,PG
2,66911-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,46.2,11.0,9700,MIN@LAC,MIN,LAC,,,,,,C
3,66911-80808,SF/PF,Jayson,Jayson Tatum,Tatum,44.6,12.0,9600,BOS@CLE,BOS,CLE,,,,,,SF/PF
5,66911-15557,C,Andre,Andre Drummond,Drummond,41.9,12.0,8900,PHI@IND,PHI,IND,,,,,,C
6,66911-14503,C,Jonas,Jonas Valanciunas,Valanciunas,43.2,13.0,8800,MEM@NO,NO,MEM,,,,,,C
8,66911-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,41.2,13.0,8700,PHI@IND,IND,PHI,,,,,,PF/C
9,66911-145321,SF/SG,Anthony,Anthony Edwards,Edwards,37.5,11.0,8600,MIN@LAC,MIN,LAC,,,,,,SG/SF
10,66911-24247,SG/PG,Fred,Fred VanVleet,VanVleet,37.0,13.0,8500,DET@TOR,TOR,DET,GTD,Groin,,,,PG/SG
11,66911-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,36.9,8.0,8400,PHI@IND,IND,PHI,,,,,,PG/SG
14,66911-66048,SF,Brandon,Brandon Ingram,Ingram,35.0,6.0,8200,MEM@NO,NO,MEM,,,,,,SF
15,66911-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,32.1,13.0,8100,PHI@IND,PHI,IND,,,,,,PG/SG
16,66911-80821,C/PF,Jarrett,Jarrett Allen,Allen,38.2,13.0,8000,BOS@CLE,CLE,BOS,,,,,,PF/C
17,66911-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,29.3,11.0,7900,WAS@ORL,WAS,ORL,,,,,,PF/C
19,66911-60021,PF,Pascal,Pascal Siakam,Siakam,31.8,2.0,7800,DET@TOR,TOR,DET,,,,,,PF
20,66911-14518,PF/SF,Tobias,Tobias Harris,Harris,38.9,7.0,7700,PHI@IND,PHI,IND,,,,,,SF/PF
21,66911-68090,SF/PF,OG,OG Anunoby,Anunoby,32.8,13.0,7600,DET@TOR,TOR,DET,,,,,,SF/PF
22,66911-23831,PF,Jerami,Jerami Grant,Grant,32.6,10.0,7500,DET@TOR,DET,TOR,,,,,,PF
23,66911-145327,PG/SG,Cole,Cole Anthony,Anthony,33.8,12.0,7500,WAS@ORL,ORL,WAS,,,,,,PG/SG
24,66911-58253,C/PF,Myles,Myles Turner,Turner,34.9,13.0,7400,PHI@IND,IND,PHI,,,,,,PF/C
25,66911-157822,SF/PF,Scottie,Scottie Barnes,Barnes,29.3,11.0,7200,DET@TOR,TOR,DET,,,,,,SF/PF
26,66911-23798,SG/SF,Caris,Caris LeVert,LeVert,35.3,5.0,7200,PHI@IND,IND,PHI,,,,,,SG/SF
27,66911-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,35.0,9.0,7100,MIN@LAC,MIN,LAC,,,,,,PG/SG
28,66911-84683,PF/C,Jaren,Jaren Jackson,Jackson,31.0,12.0,6900,MEM@NO,MEM,NO,,,,,,PF/C
29,66911-157845,C/PF,Evan,Evan Mobley,Mobley,35.2,13.0,6800,BOS@CLE,CLE,BOS,,,,,,PF/C
30,66911-9453,PF/C,Al,Al Horford,Horford,31.7,10.0,6800,BOS@CLE,BOS,CLE,GTD,Back,,,,PF/C
31,66911-84675,C,Mo,Mo Bamba,Bamba,34.4,12.0,6700,WAS@ORL,ORL,WAS,,,,,,C
32,66911-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.3,11.0,6600,WAS@ORL,WAS,ORL,,,,,,SF/PF
33,66911-14496,PG/SG,Ricky,Ricky Rubio,Rubio,27.3,13.0,6600,BOS@CLE,CLE,BOS,,,,,,PG/SG
34,66911-84695,SG/SF,Gary,Gary Trent,Trent,24.6,13.0,6500,DET@TOR,TOR,DET,,,,,,SG/SF
35,66911-18393,PG/SG,T.J.,T.J. McConnell,McConnell,24.3,13.0,6500,PHI@IND,IND,PHI,,,,,,PG/SG
36,66911-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,30.1,13.0,6400,MEM@NO,NO,MEM,,,,,,SG/SF
37,66911-14523,PG/SG,Reggie,Reggie Jackson,Jackson,32.7,11.0,6300,MIN@LAC,LAC,MIN,,,,,,PG/SG
38,66911-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,34.8,10.0,6200,WAS@ORL,WAS,ORL,,,,,,PG/SG
40,66911-9809,SF/PF,Nicolas,Nicolas Batum,Batum,25.9,10.0,6100,MIN@LAC,LAC,MIN,,,,,,SF/PF
41,66911-84708,PF/C,Robert,Robert Williams,Williams,34.8,11.0,6100,BOS@CLE,BOS,CLE,,,,,,PF/C
42,66911-84676,PF/C,Wendell,Wendell Carter,Carter,33.3,12.0,6000,WAS@ORL,ORL,WAS,,,,,,PF/C
43,66911-110342,PG/SG,Darius,Darius Garland,Garland,32.0,11.0,6000,BOS@CLE,CLE,BOS,,,,,,PG/SG
45,66911-15583,PG/SG,Seth,Seth Curry,Curry,27.3,12.0,5900,PHI@IND,PHI,IND,,,,,,PG/SG
46,66911-84706,PG/SG,Devonte',Devonte' Graham,Graham,29.7,13.0,5900,MEM@NO,NO,MEM,,,,,,PG/SG
47,66911-145328,SF,Saddiq,Saddiq Bey,Bey,27.1,11.0,5900,DET@TOR,DET,TOR,,,,,,SF
48,66911-157808,PG/SG,Cade,Cade Cunningham,Cunningham,27.5,6.0,5800,DET@TOR,DET,TOR,,,,,,PG/SG
49,66911-84691,PG/SG,Shake,Shake Milton,Milton,22.7,9.0,5800,PHI@IND,PHI,IND,,,,,,PG/SG
50,66911-60233,SG/SF,Dillon,Dillon Brooks,Brooks,24.5,1.0,5800,MEM@NO,MEM,NO,,,,,,SG/SF
51,66911-23670,SG/PG,Marcus,Marcus Smart,Smart,26.7,11.0,5700,BOS@CLE,BOS,CLE,,,,,,PG/SG
52,66911-40201,PG/SG,Dennis,Dennis Schroder,Schroder,30.5,12.0,5700,BOS@CLE,BOS,CLE,,,,,,PG/SG
54,66911-70827,C,Ivica,Ivica Zubac,Zubac,28.3,11.0,5600,MIN@LAC,LAC,MIN,,,,,,C
55,66911-70826,SG/SF,Furkan,Furkan Korkmaz,Korkmaz,23.2,12.0,5500,PHI@IND,PHI,IND,,,,,,SG/SF
57,66911-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,21.9,11.0,5400,MIN@LAC,LAC,MIN,,,,,,PG/SG
58,66911-23169,C,Steven,Steven Adams,Adams,18.2,12.0,5400,MEM@NO,MEM,NO,,,,,,C
60,66911-23716,SF/PF,Kyle,Kyle Anderson,Anderson,22.9,12.0,5300,MEM@NO,MEM,NO,,,,,,SF/PF
