Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66911-12341,SG/SF,Paul,Paul George,George,48.7000011097301,11,10000,MIN@LAC,LAC,MIN,,,,,,SG/SF
66911-110344,PG,Ja,Ja Morant,Morant,46.6666666666667,12,9800,MEM@NO,MEM,NO,,,,,,PG
66911-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,44.7545443448153,11,9700,MIN@LAC,MIN,LAC,,,,,,C
66911-80808,SF/PF,Jayson,Jayson Tatum,Tatum,42.4750010172526,12,9600,BOS@CLE,BOS,CLE,,,,,,SF/PF
66911-49111,C,Joel,Joel Embiid,Embiid,42.9111124674479,9,9400,PHI@IND,PHI,IND,O,Covid-19,,,,C
66911-15557,C,Andre,Andre Drummond,Drummond,29.7749989827474,12,8900,PHI@IND,PHI,IND,,,,,,C
66911-14503,C,Jonas,Jonas Valanciunas,Valanciunas,43.4230769230769,13,8800,MEM@NO,NO,MEM,,,,,,C
66911-15595,SG/PG,Bradley,Bradley Beal,Beal,39.4,10,8700,WAS@ORL,WAS,ORL,O,Personal,,,,PG/SG
66911-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,39.7846163236178,13,8700,PHI@IND,IND,PHI,,,,,,PF/C
66911-145321,SF/SG,Anthony,Anthony Edwards,Edwards,39.0181829279119,11,8600,MIN@LAC,MIN,LAC,,,,,,SG/SF
66911-24247,SG/PG,Fred,Fred VanVleet,VanVleet,39.6307701697716,13,8500,DET@TOR,TOR,DET,GTD,Groin,,,,PG/SG
66911-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,43.8125,8,8400,PHI@IND,IND,PHI,,,,,,PG/SG
66911-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,MEM@NO,NO,MEM,O,Foot,,,,PF
66911-67026,SF/SG,Jaylen,Jaylen Brown,Brown,39.0999984741211,8,8300,BOS@CLE,BOS,CLE,O,Hamstring,,,,SG/SF
66911-66048,SF,Brandon,Brandon Ingram,Ingram,40.0500005086263,6,8200,MEM@NO,NO,MEM,,,,,,SF
66911-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,31.7923067533053,13,8100,PHI@IND,PHI,IND,,,,,,PG/SG
66911-80821,C/PF,Jarrett,Jarrett Allen,Allen,35.0384615384615,13,8000,BOS@CLE,CLE,BOS,,,,,,PF/C
66911-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,36.1727267178622,11,7900,WAS@ORL,WAS,ORL,,,,,,PF/C
66911-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,PHI@IND,PHI,IND,O,Personal,,,,PG
66911-60021,PF,Pascal,Pascal Siakam,Siakam,26.6000003814697,2,7800,DET@TOR,TOR,DET,,,,,,PF
