Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66486-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.0875015258789,8,11300,NY@MIL,MIL,NY,,,,,,SF/PF
66486-12341,SG/SF,Paul,Paul George,George,51.7571411132812,7,10800,LAC@MIN,LAC,MIN,,,,,,SG/SF
66486-9646,SF/PF,Kevin,Kevin Durant,Durant,48.5999984741211,8,10500,BKN@DET,BKN,DET,,,,,,SF/PF
66486-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,46.6000017438616,7,10200,LAC@MIN,MIN,LAC,,,,,,C
66486-9644,SG/PG,James,James Harden,Harden,41.7374992370606,8,10000,BKN@DET,BKN,DET,,,,,,PG/SG
66486-9524,PG,Stephen,Stephen Curry,Curry,48.0857151576451,7,9800,NO@GS,GS,NO,,,,,,PG
66486-110344,PG,Ja,Ja Morant,Morant,46.5999984741211,8,9500,MEM@WAS,MEM,WAS,,,,,,PG
66486-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,41.8444451226129,9,9400,IND@POR,IND,POR,,,,,,PF/C
66486-42669,PF/C,Julius,Julius Randle,Randle,44.9375,8,9300,NY@MIL,NY,MIL,,,,,,PF/C
66486-67708,PG/SG,Dejounte,Dejounte Murray,Murray,45.2374992370605,8,9100,SA@ORL,SA,ORL,,,,,,PG/SG
66486-15595,SG/PG,Bradley,Bradley Beal,Beal,41.8571428571429,7,8900,MEM@WAS,WAS,MEM,,,,,,PG/SG
66486-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8800,BKN@DET,BKN,DET,O,Personal,,,,PG/SG
66486-145485,PG,LaMelo,LaMelo Ball,Ball,40.477776421441,9,8600,CHA@SAC,CHA,SAC,GTD,Hip,,,,PG
66486-14503,C,Jonas,Jonas Valanciunas,Valanciunas,43.544443766276,9,8600,NO@GS,NO,GS,,,,,,C
66486-60021,PF,Pascal,Pascal Siakam,Siakam,39.8214285714286,56,8500,CLE@TOR,TOR,CLE,O,Shoulder,,,,PF
66486-20848,PG,Damian,Damian Lillard,Lillard,36.1500015258789,8,8500,IND@POR,POR,IND,,,,,,PG
66486-84678,SF,Miles,Miles Bridges,Bridges,45.0999993218316,9,8400,CHA@SAC,CHA,SAC,,,,,,SF
66486-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,NO@GS,NO,GS,O,Foot,,,,PF
66486-66048,SF,Brandon,Brandon Ingram,Ingram,40.0500005086263,6,8200,NO@GS,NO,GS,GTD,Hip,,,,SF
66486-24247,SG/PG,Fred,Fred VanVleet,VanVleet,38.6555548773872,9,8200,CLE@TOR,TOR,CLE,,,,,,PG/SG
66486-19067,SG,CJ,CJ McCollum,McCollum,38.9500007629395,8,8000,IND@POR,POR,IND,,,,,,SG
66486-145321,SF/SG,Anthony,Anthony Edwards,Edwards,39.4571446010045,7,8000,LAC@MIN,MIN,LAC,,,,,,SG/SF
66486-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,42.1000010172526,6,8000,IND@POR,IND,POR,GTD,Illness,,,,PG/SG
66486-16261,SF/SG,Khris,Khris Middleton,Middleton,35.3500010172526,6,7800,NY@MIL,MIL,NY,O,Covid-19,,,,SG/SF
66486-15946,SF/PF,Harrison,Harrison Barnes,Barnes,39.4625015258789,8,7700,CHA@SAC,SAC,CHA,,,,,,SF/PF
66486-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,36.6624984741211,8,7700,MEM@WAS,WAS,MEM,,,,,,PF/C
66486-68090,SG/SF,OG,OG Anunoby,Anunoby,36.5,9,7700,CLE@TOR,TOR,CLE,,,,,,SG/SF
66486-80810,PG,De'Aaron,De'Aaron Fox,Fox,33.7249984741211,8,7500,CHA@SAC,SAC,CHA,,,,,,PG
66486-80821,C/PF,Jarrett,Jarrett Allen,Allen,34.5777791341146,9,7500,CLE@TOR,CLE,TOR,,,,,,PF/C
66486-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,27.5166676839193,6,7400,LAC@MIN,MIN,LAC,O,Ankle,,,,PG/SG
66486-15860,PF/C,Draymond,Draymond Green,Green,33.9142848423549,7,7400,NO@GS,GS,NO,,,,,,PF/C
