,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
41,66486-84706,PG/SG,Devonte',Devonte' Graham,Graham,29.0,9.0,6800,NO@GS,NO,GS,,,,,,PG/SG
42,66486-157822,SF/PF,Scottie,Scottie Barnes,Barnes,29.1,7.0,6700,CLE@TOR,TOR,CLE,,,,,,SF/PF
43,66486-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,33.4,7.0,6600,MEM@WAS,WAS,MEM,,,,,,PG/SG
44,66486-110357,SF/SG,RJ,RJ Barrett,Barrett,30.0,8.0,6600,NY@MIL,NY,MIL,,,,,,SG/SF
45,66486-12366,SF/SG,Gordon,Gordon Hayward,Hayward,30.5,9.0,6500,CHA@SAC,CHA,SAC,,,,,,SG/SF
46,66486-84675,C/PF,Mo,Mo Bamba,Bamba,38.1,9.0,6500,SA@ORL,ORL,SA,,,,,,PF/C
47,66486-23665,SG/SF,Buddy,Buddy Hield,Hield,27.7,8.0,6400,CHA@SAC,SAC,CHA,,,,,,SG/SF
48,66486-84667,SG/PG,Collin,Collin Sexton,Sexton,32.0,9.0,6400,CLE@TOR,CLE,TOR,,,,,,PG/SG
49,66486-84676,PF/C,Wendell,Wendell Carter,Carter,33.4,9.0,6400,SA@ORL,ORL,SA,,,,,,PF/C
50,66486-84683,PF/C,Jaren,Jaren Jackson,Jackson,30.9,8.0,6300,MEM@WAS,MEM,WAS,,,,,,PF/C
51,66486-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,30.1,9.0,6300,NO@GS,NO,GS,,,,,,SG/SF
52,66486-157845,C/PF,Evan,Evan Mobley,Mobley,35.3,9.0,6200,CLE@TOR,CLE,TOR,,,,,,PF/C
53,66486-49675,PG/SG,Derrick,Derrick White,White,31.7,8.0,6100,SA@ORL,SA,ORL,,,,,,PG/SG
54,66486-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,31.7,7.0,6100,NO@GS,GS,NO,,,,,,SG/SF
55,66486-110322,PG/SG,Jordan,Jordan Poole,Poole,27.5,7.0,6000,NO@GS,GS,NO,,,,,,PG/SG
56,66486-16293,SF/SG,Norman,Norman Powell,Powell,25.3,6.0,6000,IND@POR,POR,IND,,,,,,SG/SF
58,66486-23169,C,Steven,Steven Adams,Adams,24.1,8.0,5900,MEM@WAS,MEM,WAS,,,,,,C
59,66486-110342,PG/SG,Darius,Darius Garland,Garland,30.7,7.0,5900,CLE@TOR,CLE,TOR,,,,,,PG/SG
60,66486-84695,SG/SF,Gary,Gary Trent,Trent,24.7,9.0,5800,CLE@TOR,TOR,CLE,,,,,,SG/SF
62,66486-23096,SF/SG,Evan,Evan Fournier,Fournier,24.8,8.0,5700,NY@MIL,NY,MIL,,,,,,SG/SF
63,66486-14523,PG/SG,Reggie,Reggie Jackson,Jackson,31.2,7.0,5700,LAC@MIN,LAC,MIN,,,,,,PG/SG
64,66486-15590,C,Mason,Mason Plumlee,Plumlee,26.2,9.0,5700,CHA@SAC,CHA,SAC,,,,,,C
65,66486-110347,PF/SF,Keldon,Keldon Johnson,Johnson,27.3,8.0,5700,SA@ORL,SA,ORL,,,,,,SF/PF
66,66486-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,26.4,8.0,5600,BKN@DET,DET,BKN,,,,,,PF/C
67,66486-84709,C,Mitchell,Mitchell Robinson,Robinson,24.0,8.0,5600,NY@MIL,NY,MIL,,,,,,C
69,66486-145328,SF,Saddiq,Saddiq Bey,Bey,26.8,8.0,5600,BKN@DET,DET,BKN,,,,,,SF
70,66486-9809,SF/PF,Nicolas,Nicolas Batum,Batum,25.0,6.0,5500,LAC@MIN,LAC,MIN,,,,,,SF/PF
71,66486-40562,SG/SF,Josh,Josh Hart,Hart,24.0,5.0,5500,NO@GS,NO,GS,,,,,,SG/SF
72,66486-157828,SF,Chris,Chris Duarte,Duarte,24.2,9.0,5500,IND@POR,IND,POR,,,,,,SF
73,66486-14507,PG,Kemba,Kemba Walker,Walker,26.3,8.0,5500,NY@MIL,NY,MIL,,,,,,PG
74,66486-42677,SG/PG,Terry,Terry Rozier,Rozier,31.3,4.0,5500,CHA@SAC,CHA,SAC,,,,,,PG/SG
75,66486-157851,SF/SG,Franz,Franz Wagner,Wagner,25.4,9.0,5400,SA@ORL,ORL,SA,,,,,,SG/SF
76,66486-145324,SG,Devin,Devin Vassell,Vassell,20.4,8.0,5400,SA@ORL,SA,ORL,,,,,,SG
77,66486-145334,SG,Desmond,Desmond Bane,Bane,25.3,8.0,5400,MEM@WAS,MEM,WAS,,,,,,SG
79,66486-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,25.7,8.0,5300,MEM@WAS,MEM,WAS,,,,,,PG/SG
80,66486-58153,SF/SG,Kelly,Kelly Oubre,Oubre,22.1,9.0,5300,CHA@SAC,CHA,SAC,,,,,,SG/SF
81,66486-18393,PG/SG,T.J.,T.J. McConnell,McConnell,20.8,9.0,5300,IND@POR,IND,POR,,,,,,PG/SG
83,66486-110351,SG,Cody,Cody Martin,Martin,20.3,9.0,5200,CHA@SAC,CHA,SAC,,,,,,SG
84,66486-157850,PG/SG,Jalen,Jalen Suggs,Suggs,25.9,9.0,5100,SA@ORL,ORL,SA,,,,,,PG/SG
85,66486-14496,PG/SG,Ricky,Ricky Rubio,Rubio,23.2,9.0,5100,CLE@TOR,CLE,TOR,,,,,,PG/SG
86,66486-84702,SG/SF,Lonnie,Lonnie Walker,Walker,19.1,8.0,5100,SA@ORL,SA,ORL,,,,,,SG/SF
87,66486-15993,SG/SF,Pat,Pat Connaughton,Connaughton,21.8,8.0,5000,NY@MIL,MIL,NY,,,,,,SG/SF
88,66486-23716,SF/PF,Kyle,Kyle Anderson,Anderson,28.3,8.0,5000,MEM@WAS,MEM,WAS,,,,,,SF/PF
89,66486-12474,PG,Patrick,Patrick Beverley,Beverley,24.7,5.0,5000,LAC@MIN,MIN,LAC,,,,,,PG
91,66486-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,18.9,9.0,5000,CLE@TOR,TOR,CLE,,,,,,PF/C
94,66486-84711,SG,Grayson,Grayson Allen,Allen,21.4,8.0,4900,NY@MIL,MIL,NY,,,,,,SG
95,66486-66064,SF/SG,Malik,Malik Beasley,Beasley,24.9,7.0,4800,LAC@MIN,MIN,LAC,,,,,,SG/SF
97,66486-145307,PF,Isaiah,Isaiah Stewart,Stewart,23.3,8.0,4800,BKN@DET,DET,BKN,,,,,,PF
99,66486-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,22.9,7.0,4800,BKN@DET,BKN,DET,,,,,,PF/C
100,66486-42156,PF/C,Bobby,Bobby Portis,Portis,27.1,3.0,4700,NY@MIL,MIL,NY,,,,,,PF/C
102,66486-110315,SG/SF,Terance,Terance Mann,Mann,25.1,7.0,4700,LAC@MIN,LAC,MIN,,,,,,SG/SF
103,66486-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,25.3,7.0,4700,LAC@MIN,MIN,LAC,,,,,,PF
104,66486-9475,PG/SG,Derrick,Derrick Rose,Rose,22.0,8.0,4700,NY@MIL,NY,MIL,,,,,,PG/SG
105,66486-23825,C,Nerlens,Nerlens Noel,Noel,19.6,1.0,4700,NY@MIL,NY,MIL,,,,,,C
106,66486-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,20.5,7.0,4600,LAC@MIN,LAC,MIN,,,,,,PG/SG
107,66486-70827,C,Ivica,Ivica Zubac,Zubac,20.0,7.0,4600,LAC@MIN,LAC,MIN,,,,,,C
108,66486-84717,PG/SG,Anfernee,Anfernee Simons,Simons,18.7,8.0,4600,IND@POR,POR,IND,,,,,,PG/SG
111,66486-111372,SF/PF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,19.6,8.0,4600,NY@MIL,MIL,NY,,,,,,SF/PF
112,66486-9666,PF/C,Thaddeus,Thaddeus Young,Young,15.2,5.0,4600,SA@ORL,SA,ORL,,,,,,PF/C
115,66486-145489,PG,Killian,Killian Hayes,Hayes,18.3,8.0,4500,BKN@DET,DET,BKN,GTD,Thumb,,,,PG
116,66486-68203,C/PF,Chris,Chris Boucher,Boucher,20.7,9.0,4500,CLE@TOR,TOR,CLE,,,,,,PF/C
117,66486-63126,SF/PF,Cedi,Cedi Osman,Osman,20.5,8.0,4500,CLE@TOR,CLE,TOR,,,,,,SF/PF
118,66486-84694,SG,Bruce,Bruce Brown,Brown,20.6,7.0,4500,BKN@DET,BKN,DET,,,,,,SG
121,66486-145313,PF/SF,Jordan,Jordan Nwora,Nwora,23.0,8.0,4500,NY@MIL,MIL,NY,,,,,,SF/PF
122,66486-20491,PF/SF,Robert,Robert Covington,Covington,22.1,8.0,4400,IND@POR,POR,IND,,,,,,SF/PF
125,66486-110325,C,Daniel,Daniel Gafford,Gafford,23.6,6.0,4400,MEM@WAS,WAS,MEM,,,,,,C
127,66486-18256,PF/SF,Doug,Doug McDermott,McDermott,19.4,5.0,4400,SA@ORL,SA,ORL,,,,,,SF/PF
129,66486-16363,SG/SF,Joe,Joe Harris,Harris,19.2,8.0,4400,BKN@DET,BKN,DET,,,,,,SG/SF
130,66486-97263,C/PF,Drew,Drew Eubanks,Eubanks,24.7,8.0,4400,SA@ORL,SA,ORL,,,,,,PF/C
131,66486-16604,SF/SG,Justin,Justin Holiday,Holiday,15.8,9.0,4300,IND@POR,IND,POR,,,,,,SG/SF
132,66486-15636,PG/SG,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,19.6,8.0,4300,MEM@WAS,WAS,MEM,,,,,,PG/SG
133,66486-15691,C,Cody,Cody Zeller,Zeller,16.0,8.0,4300,IND@POR,POR,IND,,,,,,C
134,66486-66046,SG/SF,Luke,Luke Kennard,Kennard,24.2,7.0,4300,LAC@MIN,LAC,MIN,,,,,,SG/SF
135,66486-157808,PG/SG,Cade,Cade Cunningham,Cunningham,26.6,3.0,4200,BKN@DET,DET,BKN,,,,,,PG/SG
137,66486-16081,C/PF,Khem,Khem Birch,Birch,21.8,9.0,4200,CLE@TOR,TOR,CLE,,,,,,PF/C
139,66486-145319,PF,Jaden,Jaden McDaniels,McDaniels,19.0,7.0,4200,LAC@MIN,MIN,LAC,,,,,,PF
141,66486-18376,SG/PG,Damion,Damion Lee,Lee,20.9,6.0,4200,NO@GS,GS,NO,,,,,,PG/SG
143,66486-16405,SG/SF,Terrence,Terrence Ross,Ross,21.0,9.0,4100,SA@ORL,ORL,SA,,,,,,SG/SF
145,66486-14510,SG/SF,Alec,Alec Burks,Burks,15.5,8.0,4100,NY@MIL,NY,MIL,,,,,,SG/SF
148,66486-15628,SF/PF,Otto,Otto Porter,Porter,16.8,7.0,4100,NO@GS,GS,NO,,,,,,SF/PF
149,66486-110350,PF,Jalen,Jalen McDaniels,McDaniels,15.7,7.0,4100,CHA@SAC,CHA,SAC,,,,,,PF
150,66486-157812,PG,Davion,Davion Mitchell,Mitchell,23.5,8.0,4000,CHA@SAC,SAC,CHA,,,,,,PG
151,66486-157848,PF,Herbert,Herbert Jones,Jones,16.8,8.0,4000,NO@GS,NO,GS,GTD,Concussion,,,,PF
154,66486-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,20.0,6.0,4000,LAC@MIN,LAC,MIN,,,,,,PF
160,66486-58081,PG,Tyus,Tyus Jones,Jones,18.8,8.0,3900,MEM@WAS,MEM,WAS,,,,,,PG
162,66486-110883,PF/SF,Dean,Dean Wade,Wade,19.3,6.0,3900,CLE@TOR,CLE,TOR,,,,,,SF/PF
164,66486-145336,PF,Xavier,Xavier Tillman,Tillman,16.4,6.0,3900,MEM@WAS,MEM,WAS,,,,,,PF
166,66486-9664,SF/SG,Andre,Andre Iguodala,Iguodala,17.1,6.0,3900,NO@GS,GS,NO,,,,,,SG/SF
172,66486-9560,PF/C,Blake,Blake Griffin,Griffin,16.9,7.0,3800,BKN@DET,BKN,DET,,,,,,PF/C
178,66486-157821,PF,Dalano,Dalano Banton,Banton,16.8,9.0,3700,CLE@TOR,TOR,CLE,,,,,,PF
182,66486-16178,SF/PF,Maurice,Maurice Harkless,Harkless,15.2,7.0,3700,CHA@SAC,SAC,CHA,,,,,,SF/PF
194,66486-14501,C/PF,Tristan,Tristan Thompson,Thompson,18.0,5.0,3600,CHA@SAC,SAC,CHA,,,,,,PF/C
278,66486-110341,SG,Dylan,Dylan Windler,Windler,16.5,5.0,3500,CLE@TOR,CLE,TOR,,,,,,SG
