Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
68624-9646,SF/PF,Kevin,Kevin Durant,Durant,48.212001953125,25,11100,TOR@BKN,BKN,TOR,GTD,Ankle,,,,SF/PF
68624-9644,SG/PG,James,James Harden,Harden,45.8923058143029,26,10400,TOR@BKN,BKN,TOR,,,,,,PG/SG
68624-9524,PG,Stephen,Stephen Curry,Curry,46.2576904296875,26,10200,GS@NY,GS,NY,,,,,,PG
68624-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8900,TOR@BKN,BKN,TOR,O,Not injury related,,,,PG/SG
68624-20848,PG,Damian,Damian Lillard,Lillard,38.5714285714286,21,8700,PHO@POR,POR,PHO,,,,,,PG
68624-42669,PF/C,Julius,Julius Randle,Randle,39.8703703703704,27,8600,GS@NY,NY,GS,,,,,,PF/C
68624-24247,PG,Fred,Fred VanVleet,VanVleet,38.2384620079627,26,8500,TOR@BKN,TOR,BKN,,,,,,PG
68624-9623,PG,Chris,Chris Paul,Paul,38.6730769230769,26,8400,PHO@POR,PHO,POR,,,,,,PG
68624-157822,SF/PF,Scottie,Scottie Barnes,Barnes,34.4439990234375,25,8200,TOR@BKN,TOR,BKN,,,,,,SF/PF
68624-19067,SG,CJ,CJ McCollum,McCollum,35.6791661580404,24,8100,PHO@POR,POR,PHO,O,Chest,,,,SG
68624-60021,PF,Pascal,Pascal Siakam,Siakam,35.8187484741211,16,7800,TOR@BKN,TOR,BKN,,,,,,PF
68624-58460,SG,Devin,Devin Booker,Booker,36.5523797898066,21,7600,PHO@POR,PHO,POR,O,Hamstring,,,,SG
68624-68090,SF/PF,OG,OG Anunoby,Anunoby,35.4466674804687,15,7600,TOR@BKN,TOR,BKN,O,Hip,,,,SF/PF
68624-84673,C,Deandre,Deandre Ayton,Ayton,34.5722215440538,18,7500,PHO@POR,PHO,POR,GTD,Illness,,,,C
68624-15860,PF/C,Draymond,Draymond Green,Green,32.5269235464243,26,6600,GS@NY,GS,NY,,,,,,PF/C
68624-110322,PG/SG,Jordan,Jordan Poole,Poole,28.2925934968171,27,6300,GS@NY,GS,NY,,,,,,PG/SG
68624-9475,PG/SG,Derrick,Derrick Rose,Rose,24.5666656494141,24,6200,GS@NY,NY,GS,,,,,,PG/SG
68624-84695,SG/SF,Gary,Gary Trent,Trent,29.66,25,6100,TOR@BKN,TOR,BKN,,,,,,SG/SF
68624-55057,C,Jusuf,Jusuf Nurkic,Nurkic,31.5407398365162,27,6000,PHO@POR,POR,PHO,,,,,,C
68624-16293,SF/SG,Norman,Norman Powell,Powell,25.1086956521739,23,5900,PHO@POR,POR,PHO,,,,,,SG/SF
68624-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,26.0760009765625,25,5900,TOR@BKN,BKN,TOR,O,Covid-19,,,,PF/C
68624-49116,SF,Andrew,Andrew Wiggins,Wiggins,29.0111106589988,27,5900,GS@NY,GS,NY,,,,,,SF
68624-84717,PG/SG,Anfernee,Anfernee Simons,Simons,19.6652168605639,23,5800,PHO@POR,POR,PHO,,,,,,PG/SG
68624-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,22.6333329942491,9,5700,PHO@POR,PHO,POR,O,Knee,,,,PF/C
68624-14510,SG/SF,Alec,Alec Burks,Burks,22.7692307692308,26,5600,GS@NY,NY,GS,,,,,,SG/SF
68624-9739,C,JaVale,JaVale McGee,McGee,22.3846153846154,26,5400,PHO@POR,PHO,POR,,,,,,C
68624-9939,SG/PG,Patty,Patty Mills,Mills,19.9703708224826,27,5400,TOR@BKN,BKN,TOR,,,,,,PG/SG
68624-23825,C,Nerlens,Nerlens Noel,Noel,17.8230766883263,13,5300,GS@NY,NY,GS,,,,,,C
68624-110357,SF/SG,RJ,RJ Barrett,Barrett,25.4880004882812,25,5300,GS@NY,NY,GS,O,Covid-19,,,,SG/SF
68624-157826,SG,Quentin,Quentin Grimes,Grimes,5.68571417672294,14,5200,GS@NY,NY,GS,O,Covid-19,,,,SG
68624-15800,PF/SF,Jae,Jae Crowder,Crowder,21.8076923076923,26,5200,PHO@POR,PHO,POR,,,,,,SF/PF
68624-145348,SG/PG,Immanuel,Immanuel Quickley,Quickley,17.151852077908,27,5200,GS@NY,NY,GS,,,,,,PG/SG
68624-20992,PF/SF,Larry,Larry Nance,Nance,17.7555553294994,27,5100,PHO@POR,POR,PHO,,,,,,SF/PF
68624-68203,C/PF,Chris,Chris Boucher,Boucher,15.9759997558594,25,5100,TOR@BKN,TOR,BKN,,,,,,PF/C
68624-80814,PG,Dennis,Dennis Smith,Smith,16.4500007629395,16,5100,PHO@POR,POR,PHO,,,,,,PG
68624-16081,C/PF,Khem,Khem Birch,Birch,19.5333333333333,15,5100,TOR@BKN,TOR,BKN,O,Knee,,,,PF/C
68624-84670,SF/PF,Mikal,Mikal Bridges,Bridges,24.984614445613,26,5000,PHO@POR,PHO,POR,,,,,,SF/PF
68624-20491,PF/SF,Robert,Robert Covington,Covington,19.7000009042245,27,4900,PHO@POR,POR,PHO,,,,,,SF/PF
68624-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,22.4333336239769,21,4900,TOR@BKN,TOR,BKN,O,Covid-19,,,,PF/C
68624-14509,SG,Klay,Klay Thompson,Thompson,,,4900,GS@NY,GS,NY,O,Achilles,,,,SG
68624-110316,SF,Cameron,Cameron Johnson,Johnson,18.8038459190956,26,4900,PHO@POR,PHO,POR,,,,,,SF
68624-9966,SF/PF,James,James Johnson,Johnson,14.5388895670573,18,4900,TOR@BKN,BKN,TOR,O,Covid-19,,,,SF/PF
68624-48567,PG/SG,Cameron,Cameron Payne,Payne,19.0428568522135,21,4800,PHO@POR,PHO,POR,,,,,,PG/SG
68624-58576,C/PF,Kevon,Kevon Looney,Looney,18.4555551034433,27,4700,GS@NY,GS,NY,,,,,,PF/C
68624-15628,SF/PF,Otto,Otto Porter,Porter,17.2666664123535,24,4400,GS@NY,GS,NY,O,Rest,,,,SF/PF
68624-110354,C/PF,Nicolas,Nicolas Claxton,Claxton,13.5777774386936,9,4400,TOR@BKN,BKN,TOR,,,,,,PF/C
68624-23096,SF/SG,Evan,Evan Fournier,Fournier,20.2777777777778,27,4400,GS@NY,NY,GS,,,,,,SG/SF
68624-84709,C,Mitchell,Mitchell Robinson,Robinson,22.904167175293,24,4400,GS@NY,NY,GS,,,,,,C
68624-110343,SF,Nassir,Nassir Little,Little,19.3260869565217,23,4300,PHO@POR,POR,PHO,,,,,,SF
68624-49336,SG/SF,DeAndre',DeAndre' Bembry,Bembry,14.5961538461538,26,4300,TOR@BKN,BKN,TOR,O,Covid-19,,,,SG/SF
68624-16363,SG/SF,Joe,Joe Harris,Harris,18.3714294433594,14,4300,TOR@BKN,BKN,TOR,O,Ankle,,,,SG/SF
68624-157838,SG,Cam,Cam Thomas,Thomas,10.25,20,4200,TOR@BKN,BKN,TOR,,,,,,SG
68624-145322,PF/C,Jalen,Jalen Smith,Smith,8.78750038146973,8,4200,PHO@POR,PHO,POR,O,Illness,,,,PF/C
68624-145339,PF,Obi,Obi Toppin,Toppin,16.7000004695012,26,4200,GS@NY,NY,GS,O,Covid-19,,,,PF
68624-145347,C,James,James Wiseman,Wiseman,21.5179490309495,39,4200,GS@NY,GS,NY,O,Knee,,,,C
68624-84674,SF/PF,Kevin,Kevin Knox,Knox,5.2000002179827,7,4200,GS@NY,NY,GS,,,,,,SF/PF
68624-9673,PG,Goran,Goran Dragic,Dragic,17.4600006103516,5,4200,TOR@BKN,TOR,BKN,O,Personal,,,,PG
68624-15727,SG/PG,Ben,Ben McLemore,McLemore,9.54999987284342,12,4100,PHO@POR,POR,PHO,,,,,,PG/SG
68624-84694,SG,Bruce,Bruce Brown,Brown,18.0875002543132,24,4100,TOR@BKN,BKN,TOR,,,,,,SG
68624-117779,SF/PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,13.5576923076923,26,3900,GS@NY,GS,NY,,,,,,SF/PF
68624-15691,C,Cody,Cody Zeller,Zeller,12.75,24,3900,PHO@POR,POR,PHO,O,Kneecap,,,,C
68624-58519,SG,Gary,Gary Payton,Payton,15.0499995304988,26,3900,GS@NY,GS,NY,,,,,,SG
68624-85238,SG,Yuta,Yuta Watanabe,Watanabe,14.8999996185303,8,3900,TOR@BKN,TOR,BKN,,,,,,SG
68624-9481,C,Taj,Taj Gibson,Gibson,13.1833330790202,12,3800,GS@NY,NY,GS,,,,,,C
68624-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,15.0666662145544,27,3800,GS@NY,GS,NY,,,,,,PF
68624-84724,SG,Landry,Landry Shamet,Shamet,13.7480004882813,25,3800,PHO@POR,PHO,POR,,,,,,SG
68624-9664,SF/SG,Andre,Andre Iguodala,Iguodala,16.6538461538462,13,3700,GS@NY,GS,NY,,,,,,SG/SF
68624-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,13.5629634150752,27,3700,TOR@BKN,TOR,BKN,,,,,,SG
68624-9729,PF/C,Paul,Paul Millsap,Millsap,10.5666663760231,21,3600,TOR@BKN,BKN,TOR,O,Covid-19,,,,PF/C
68624-9560,PF/C,Blake,Blake Griffin,Griffin,16.3842098838405,19,3600,TOR@BKN,BKN,TOR,,,,,,PF/C
68624-157821,PF,Dalano,Dalano Banton,Banton,10.3925928186487,27,3600,TOR@BKN,TOR,BKN,O,Illness,,,,PF
68624-161666,SG,David,David Duke,Duke,9.75,2,3600,TOR@BKN,BKN,TOR,,,,,,SG
68624-19138,PG,Elfrid,Elfrid Payton,Payton,11.283332824707,12,3600,PHO@POR,PHO,POR,,,,,,PG
68624-18376,SG,Damion,Damion Lee,Lee,14.1095232282366,21,3600,GS@NY,GS,NY,,,,,,SG
68624-84696,PG/SG,Jevon,Jevon Carter,Carter,7.09259259259259,27,3600,TOR@BKN,BKN,TOR,O,Covid-19,,,,PG/SG
68624-19726,SF,Abdel,Abdel Nader,Nader,7.27857153756278,14,3500,PHO@POR,PHO,POR,GTD,Knee,,,,SF
68624-55056,PF,Dario,Dario Saric,Saric,14.6328125,64,3500,PHO@POR,PHO,POR,O,Knee,,,,PF
68624-158243,SF,Ish,Ish Wainright,Wainright,3.83750009536743,8,3500,PHO@POR,PHO,POR,,,,,,SF
68624-110640,PF,Luka,Luka Samanic,Samanic,7.70000018495502,33,3500,GS@NY,NY,GS,GTD,Foot,,,,PF
68624-117821,PG/SG,Keljin,Keljin Blevins,Blevins,2.23333326975505,3,3500,PHO@POR,POR,PHO,,,,,,PG/SG
68624-157802,SG,Moses,Moses Moody,Moody,2.81666670905219,18,3500,GS@NY,GS,NY,,,,,,SG
68624-17517,SF/SG,Tony,Tony Snell,Snell,5.12380945114862,21,3500,PHO@POR,POR,PHO,,,,,,SG/SF
68624-157823,SG,Greg,Greg Brown,Brown,5.11818174882369,11,3500,PHO@POR,POR,PHO,GTD,Illness,,,,SG
68624-157820,SF,David,David Johnson,Johnson,0,2,3500,TOR@BKN,TOR,BKN,O,Calf,,,,SF
68624-157824,PG,Miles,Miles McBride,McBride,2.54999995231628,8,3500,GS@NY,NY,GS,,,,,,PG
68624-157825,C,Jericho,Jericho Sims,Sims,4.94444444444444,9,3500,GS@NY,NY,GS,,,,,,C
68624-158855,SF,Justin,Justin Champagnie,Champagnie,4.43846159714919,13,3500,TOR@BKN,TOR,BKN,,,,,,SF
68624-157835,SF,Kessler,Kessler Edwards,Edwards,5.30000019073486,2,3500,TOR@BKN,BKN,TOR,,,,,,SF
68624-158856,PF,Trendon,Trendon Watford,Watford,6.20000012715658,6,3500,PHO@POR,POR,PHO,,,,,,PF
68624-157839,PF,Day'Ron,Day'Ron Sharpe,Sharpe,5.92500019073486,8,3500,TOR@BKN,BKN,TOR,,,,,,PF
68624-145306,SF,CJ,CJ Elleby,Elleby,3.18571417672294,14,3500,PHO@POR,POR,PHO,,,,,,SF
68624-14507,PG,Kemba,Kemba Walker,Walker,21.9833340115017,18,3500,GS@NY,NY,GS,,,,,,PG
68624-145344,PG/SG,Malachi,Malachi Flynn,Flynn,7.47894768965872,19,3500,TOR@BKN,TOR,BKN,,,,,,PG/SG
68624-161487,PG,Jeff,Jeff Dowtin,Dowtin,2.13333336512248,3,3500,GS@NY,GS,NY,,,,,,PG
68624-157904,SF,Jonathan,Jonathan Kuminga,Kuminga,6.34705891328699,17,3500,GS@NY,GS,NY,,,,,,SF
