,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,66246-55062,C,Nikola,Nikola Jokic,Jokic,58.98375000000001,6.0,11200,DEN@MEM,DEN,MEM,,,,,,C
1,66246-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,49.35,5.0,10400,ORL@MIN,MIN,ORL,,,,,,C
2,66246-12341,SG/SF,Paul,Paul George,George,46.3,5.0,10100,OKC@LAC,LAC,OKC,,,,,,SG/SF
3,66246-110344,PG,Ja,Ja Morant,Morant,40.6,6.0,9900,DEN@MEM,MEM,DEN,GTD,Elbow,,,,PG
4,66246-49111,C,Joel,Joel Embiid,Embiid,0.0,6.0,9700,POR@PHI,PHI,POR,O,Rest,,,,C
5,66246-42669,PF/C,Julius,Julius Randle,Randle,44.2,6.0,9500,TOR@NY,NY,TOR,,,,,,PF/C
6,66246-80808,SF/PF,Jayson,Jayson Tatum,Tatum,45.675000000000004,6.0,9400,CHI@BOS,BOS,CHI,,,,,,SF/PF
7,66246-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,44.18925,7.0,9200,SA@IND,IND,SA,,,,,,PF/C
8,66246-15595,SG/PG,Bradley,Bradley Beal,Beal,43.365,5.0,9100,WAS@ATL,WAS,ATL,,,,,,PG/SG
9,66246-67708,PG/SG,Dejounte,Dejounte Murray,Murray,42.42,6.0,8900,SA@IND,SA,IND,,,,,,PG/SG
10,66246-84671,PG,Trae,Trae Young,Young,46.095,6.0,8700,WAS@ATL,ATL,WAS,,,,,,PG
11,66246-60021,PF,Pascal,Pascal Siakam,Siakam,,56.0,8500,TOR@NY,TOR,NY,O,Shoulder,,,,PF
12,66246-14514,C,Nikola,Nikola Vucevic,Vucevic,48.17925000000001,6.0,8400,CHI@BOS,CHI,BOS,,,,,,C
13,66246-67026,SF/SG,Jaylen,Jaylen Brown,Brown,36.75,5.0,8400,CHI@BOS,BOS,CHI,,,,,,SG/SF
14,66246-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,25.174999999999997,5.0,8400,SA@IND,IND,SA,GTD,Hamstring,,,,PG/SG
15,66246-19067,SG,CJ,CJ McCollum,McCollum,,6.0,8300,POR@PHI,POR,PHI,,,,,,SG
16,66246-20848,PG,Damian,Damian Lillard,Lillard,42.693,6.0,8300,POR@PHI,POR,PHI,,,,,,PG
17,66246-84678,SF,Miles,Miles Bridges,Bridges,34.2,7.0,8100,CLE@CHA,CHA,CLE,,,,,,SF
18,66246-40783,SG/PG,Zach,Zach LaVine,LaVine,39.480000000000004,6.0,8100,CHI@BOS,CHI,BOS,,,,,,PG/SG
19,66246-24247,SG/PG,Fred,Fred VanVleet,VanVleet,38.5035,7.0,8000,TOR@NY,TOR,NY,,,,,,PG/SG
20,66246-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.955000000000005,5.0,7900,ORL@MIN,MIN,ORL,,,,,,SG/SF
21,66246-66115,PG,Ben,Ben Simmons,Simmons,,70.0,7800,POR@PHI,PHI,POR,O,Personal,,,,PG
22,66246-23798,SG/SF,Caris,Caris LeVert,LeVert,22.229999999999997,1.0,7800,SA@IND,IND,SA,GTD,Back,,,,SG/SF
23,66246-145485,PG,LaMelo,LaMelo Ball,Ball,41.475,7.0,7700,CLE@CHA,CHA,CLE,,,,,,PG
24,66246-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,28.035,6.0,7700,WAS@ATL,WAS,ATL,,,,,,PF/C
25,66246-9453,PF/C,Al,Al Horford,Horford,31.71,4.0,7600,CHI@BOS,BOS,CHI,,,,,,PF/C
26,66246-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,36.54,6.0,7600,CHI@BOS,CHI,BOS,,,,,,SG/SF
27,66246-55057,C,Jusuf,Jusuf Nurkic,Nurkic,31.634999999999994,6.0,7500,POR@PHI,POR,PHI,,,,,,C
28,66246-14518,PF/SF,Tobias,Tobias Harris,Harris,43.47,6.0,7400,POR@PHI,PHI,POR,,,,,,SF/PF
29,66246-84708,PF/C,Robert,Robert Williams,Williams,36.435,5.0,7400,CHI@BOS,BOS,CHI,,,,,,PF/C
30,66246-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,35.07,5.0,7400,ORL@MIN,MIN,ORL,,,,,,PG/SG
31,66246-68090,SG/SF,OG,OG Anunoby,Anunoby,31.540000000000003,7.0,7300,TOR@NY,TOR,NY,,,,,,SG/SF
32,66246-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,37.695,6.0,7200,OKC@LAC,OKC,LAC,,,,,,PG/SG
33,66246-58378,C,Jakob,Jakob Poeltl,Poeltl,33.6,6.0,7100,SA@IND,SA,IND,,,,,,C
34,66246-12366,SF/SG,Gordon,Gordon Hayward,Hayward,31.5,7.0,7000,CLE@CHA,CHA,CLE,,,,,,SG/SF
35,66246-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,28.56,6.0,6900,WAS@ATL,WAS,ATL,,,,,,SF/PF
36,66246-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,38.697750000000006,5.0,6900,WAS@ATL,WAS,ATL,,,,,,PG/SG
37,66246-145327,PG/SG,Cole,Cole Anthony,Anthony,32.2,7.0,6800,ORL@MIN,ORL,MIN,,,,,,PG/SG
38,66246-157822,SF/PF,Scottie,Scottie Barnes,Barnes,0.0,7.0,6700,TOR@NY,TOR,NY,GTD,Thumb,,,,SF/PF
39,66246-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.015,7.0,6700,CLE@CHA,CLE,CHA,,,,,,PF/C
40,66246-157845,C/PF,Evan,Evan Mobley,Mobley,37.17,7.0,6600,CLE@CHA,CLE,CHA,,,,,,PF/C
41,66246-84675,C/PF,Mo,Mo Bamba,Bamba,,7.0,6600,ORL@MIN,ORL,MIN,,,,,,PF/C
42,66246-80806,PG,Lonzo,Lonzo Ball,Ball,32.13,6.0,6600,CHI@BOS,CHI,BOS,,,,,,PG
43,66246-66236,PF/C,John,John Collins,Collins,30.2,6.0,6500,WAS@ATL,ATL,WAS,,,,,,PF/C
44,66246-84667,SG/PG,Collin,Collin Sexton,Sexton,33.285000000000004,7.0,6400,CLE@CHA,CLE,CHA,,,,,,PG/SG
45,66246-84676,PF/C,Wendell,Wendell Carter,Carter,32.13,7.0,6400,ORL@MIN,ORL,MIN,,,,,,PF/C
