Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66008-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,52.5999984741211,4,11200,MIN@MIL,MIL,MIN,,,,,,SF/PF
66008-9646,SF/PF,Kevin,Kevin Durant,Durant,54.8250007629395,4,11000,MIA@BKN,BKN,MIA,,,,,,SF/PF
66008-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,53.0333353678385,3,10900,MIN@MIL,MIN,MIL,,,,,,C
66008-12341,SG/SF,Paul,Paul George,George,53.8999989827474,3,10500,CLE@LAC,LAC,CLE,,,,,,SG/SF
66008-15755,PF/C,Anthony,Anthony Davis,Davis,55.875,4,10500,LAL@OKC,LAL,OKC,GTD,Knee,,,,PF/C
66008-9488,SF/PF,LeBron,LeBron James,James,45.6000010172526,3,10300,LAL@OKC,LAL,OKC,O,Ankle,,,,SF/PF
66008-9644,SG/PG,James,James Harden,Harden,40.0250015258789,4,10000,MIA@BKN,BKN,MIA,,,,,,PG/SG
66008-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,46.9500007629395,4,9600,IND@TOR,IND,TOR,,,,,,PF/C
66008-110344,PG,Ja,Ja Morant,Morant,53.0666656494141,3,9500,MEM@POR,MEM,POR,,,,,,PG
66008-80808,SF/PF,Jayson,Jayson Tatum,Tatum,46.6500015258789,4,9400,WAS@BOS,BOS,WAS,,,,,,SF/PF
66008-84671,PG,Trae,Trae Young,Young,43.7999979654948,3,9000,ATL@NO,ATL,NO,,,,,,PG
66008-14528,SF/SG,Jimmy,Jimmy Butler,Butler,44.5333353678385,3,8900,MIA@BKN,MIA,BKN,,,,,,SG/SF
66008-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8800,MIA@BKN,BKN,MIA,O,Personal,,,,PG/SG
66008-67026,SF/SG,Jaylen,Jaylen Brown,Brown,45.6333312988281,3,8800,WAS@BOS,BOS,WAS,,,,,,SG/SF
66008-15595,SG/PG,Bradley,Bradley Beal,Beal,32.0999984741211,2,8700,WAS@BOS,WAS,BOS,,,,,,PG/SG
66008-19067,SG,CJ,CJ McCollum,McCollum,45.2000020345052,3,8500,MEM@POR,POR,MEM,,,,,,SG
66008-23798,SG/SF,Caris,Caris LeVert,LeVert,37.4106393367686,47,8500,IND@TOR,IND,TOR,GTD,Back,,,,SG/SF
66008-60021,PF,Pascal,Pascal Siakam,Siakam,39.8214285714286,56,8400,IND@TOR,TOR,IND,O,Shoulder,,,,PF
66008-9642,PG/SG,Russell,Russell Westbrook,Westbrook,42.4000015258789,4,8400,LAL@OKC,LAL,OKC,,,,,,PG/SG
66008-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,ATL@NO,NO,ATL,O,Foot,,,,PF
66008-80810,PG,De'Aaron,De'Aaron Fox,Fox,34.3666661580404,3,8300,SAC@PHO,SAC,PHO,,,,,,PG
66008-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,45.75,4,8300,IND@TOR,IND,TOR,,,,,,PG/SG
66008-66048,SF,Brandon,Brandon Ingram,Ingram,40.375,4,8200,ATL@NO,NO,ATL,,,,,,SF
66008-145485,PG,LaMelo,LaMelo Ball,Ball,42.7249984741211,4,8200,CHA@ORL,CHA,ORL,,,,,,PG
66008-20848,PG,Damian,Damian Lillard,Lillard,30.6666666666667,3,8200,MEM@POR,POR,MEM,,,,,,PG
66008-16261,SF/SG,Khris,Khris Middleton,Middleton,34.2750015258789,4,8200,MIN@MIL,MIL,MIN,,,,,,SG/SF
66008-80817,C/PF,Bam,Bam Adebayo,Adebayo,38.8000005086263,3,8100,MIA@BKN,MIA,BKN,,,,,,PF/C
66008-9623,PG,Chris,Chris Paul,Paul,38.8999989827474,3,8000,SAC@PHO,PHO,SAC,,,,,,PG
66008-145321,SF/SG,Anthony,Anthony Edwards,Edwards,41.7666676839193,3,8000,MIN@MIL,MIN,MIL,,,,,,SG/SF
