,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,66008-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,58.589999999999996,4.0,11200,MIN@MIL,MIL,MIN,,,,,,SF/PF
1,66008-9646,SF/PF,Kevin,Kevin Durant,Durant,46.683,4.0,11000,MIA@BKN,BKN,MIA,,,,,,SF/PF
2,66008-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,46.683,3.0,10900,MIN@MIL,MIN,MIL,,,,,,C
3,66008-12341,SG/SF,Paul,Paul George,George,46.095,3.0,10500,CLE@LAC,LAC,CLE,,,,,,SG/SF
4,66008-15755,PF/C,Anthony,Anthony Davis,Davis,52.92000000000001,4.0,10500,LAL@OKC,LAL,OKC,GTD,Knee,,,,PF/C
5,66008-9488,SF/PF,LeBron,LeBron James,James,0.0,3.0,10300,LAL@OKC,LAL,OKC,O,Ankle,,,,SF/PF
6,66008-9644,SG/PG,James,James Harden,Harden,45.2865,4.0,10000,MIA@BKN,BKN,MIA,,,,,,PG/SG
7,66008-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,44.98725,4.0,9600,IND@TOR,IND,TOR,,,,,,PF/C
8,66008-110344,PG,Ja,Ja Morant,Morant,43.092000000000006,3.0,9500,MEM@POR,MEM,POR,,,,,,PG
9,66008-80808,SF/PF,Jayson,Jayson Tatum,Tatum,46.410000000000004,4.0,9400,WAS@BOS,BOS,WAS,,,,,,SF/PF
10,66008-84671,PG,Trae,Trae Young,Young,45.78,3.0,9000,ATL@NO,ATL,NO,,,,,,PG
11,66008-14528,SF/SG,Jimmy,Jimmy Butler,Butler,45.464999999999996,3.0,8900,MIA@BKN,MIA,BKN,,,,,,SG/SF
12,66008-14498,PG/SG,Kyrie,Kyrie Irving,Irving,,64.0,8800,MIA@BKN,BKN,MIA,O,Personal,,,,PG/SG
13,66008-67026,SF/SG,Jaylen,Jaylen Brown,Brown,35.5,3.0,8800,WAS@BOS,BOS,WAS,,,,,,SG/SF
14,66008-15595,SG/PG,Bradley,Bradley Beal,Beal,43.785000000000004,2.0,8700,WAS@BOS,WAS,BOS,,,,,,PG/SG
15,66008-19067,SG,CJ,CJ McCollum,McCollum,,3.0,8500,MEM@POR,POR,MEM,,,,,,SG
16,66008-23798,SG/SF,Caris,Caris LeVert,LeVert,24.889999999999997,47.0,8500,IND@TOR,IND,TOR,GTD,Back,,,,SG/SF
17,66008-60021,PF,Pascal,Pascal Siakam,Siakam,,56.0,8400,IND@TOR,TOR,IND,O,Shoulder,,,,PF
18,66008-9642,PG/SG,Russell,Russell Westbrook,Westbrook,54.13275000000001,4.0,8400,LAL@OKC,LAL,OKC,,,,,,PG/SG
19,66008-110310,PF,Zion,Zion Williamson,Williamson,,62.0,8300,ATL@NO,NO,ATL,O,Foot,,,,PF
20,66008-80810,PG,De'Aaron,De'Aaron Fox,Fox,46.5255,3.0,8300,SAC@PHO,SAC,PHO,,,,,,PG
21,66008-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,37.904999999999994,4.0,8300,IND@TOR,IND,TOR,,,,,,PG/SG
