Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67993-9646,SF/PF,Kevin,Kevin Durant,Durant,46.925,20,11000,MIN@BKN,BKN,MIN,,,,,,SF/PF
67993-9524,PG,Stephen,Stephen Curry,Curry,48.3299987792969,20,10800,PHO@GS,GS,PHO,,,,,,PG
67993-84669,PG/SG,Luka,Luka Doncic,Doncic,48.8823529411765,17,10500,NO@DAL,DAL,NO,,,,,,PG/SG
67993-15755,PF/C,Anthony,Anthony Davis,Davis,49.4772727272727,22,10500,LAC@LAL,LAL,LAC,GTD,Thumb,,,,PF/C
67993-9644,SG/PG,James,James Harden,Harden,46.2095249720982,21,10400,MIN@BKN,BKN,MIN,,,,,,PG/SG
67993-49111,C,Joel,Joel Embiid,Embiid,46.2666676839193,12,10200,PHI@ATL,PHI,ATL,,,,,,C
67993-9488,SF/PF,LeBron,LeBron James,James,46.1727267178622,11,10000,LAC@LAL,LAL,LAC,GTD,Abdomen,,,,SF/PF
67993-9642,PG,Russell,Russell Westbrook,Westbrook,43.2739125127378,23,9900,LAC@LAL,LAL,LAC,,,,,,PG
67993-84671,PG,Trae,Trae Young,Young,43.6727267178622,22,9700,PHI@ATL,ATL,PHI,,,,,,PG
67993-80808,SF/PF,Jayson,Jayson Tatum,Tatum,43,22,9500,BOS@UTA,BOS,UTA,,,,,,SF/PF
67993-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,42.5136358087713,22,9300,MIN@BKN,MIN,BKN,GTD,Back,,,,C
67993-12341,SG/SF,Paul,Paul George,George,44.5761893136161,21,9200,LAC@LAL,LAC,LAL,,,,,,SG/SF
67993-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8900,MIN@BKN,BKN,MIN,O,Not injury related,,,,PG/SG
67993-40203,C,Rudy,Rudy Gobert,Gobert,41.3809523809524,21,8900,BOS@UTA,UTA,BOS,,,,,,C
67993-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.8117639878217,17,8800,MIA@IND,MIA,IND,O,Back,,,,SG/SF
67993-15595,SG,Bradley,Bradley Beal,Beal,38.2578960217928,19,8700,CLE@WAS,WAS,CLE,,,,,,SG
67993-9623,PG,Chris,Chris Paul,Paul,39.3772721724077,22,8700,PHO@GS,PHO,GS,,,,,,PG
67993-42202,PF/C,Christian,Christian Wood,Wood,35.5714285714286,21,8600,ORL@HOU,HOU,ORL,GTD,Ankle,,,,PF/C
67993-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,38.3666666666667,15,8500,NO@DAL,DAL,NO,GTD,Knee,,,,PF/C
67993-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,38.904167175293,24,8500,MIA@IND,IND,MIA,,,,,,PF/C
67993-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.2350006103516,20,8400,BOS@UTA,UTA,BOS,,,,,,PG/SG
67993-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8400,NO@DAL,NO,DAL,O,Foot,,,,PF
67993-55059,C,Clint,Clint Capela,Capela,35.5772732821378,22,8400,PHI@ATL,ATL,PHI,,,,,,C
67993-145327,PG/SG,Cole,Cole Anthony,Anthony,38.0411771886489,17,8300,ORL@HOU,ORL,HOU,,,,,,PG/SG
67993-14503,C,Jonas,Jonas Valanciunas,Valanciunas,39.1125005086263,24,8200,NO@DAL,NO,DAL,,,,,,C
67993-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,35.2299987792969,20,8200,MIN@BKN,MIN,BKN,,,,,,PG/SG
67993-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.7090897993608,22,8100,MIN@BKN,MIN,BKN,GTD,Illness,,,,SG/SF
67993-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.7631578947368,19,8000,CLE@WAS,CLE,WAS,,,,,,PF/C
67993-84673,C,Deandre,Deandre Ayton,Ayton,34.7687492370605,16,7800,PHO@GS,PHO,GS,,,,,,C
67993-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,39.1947374845806,19,7800,MIA@IND,IND,MIA,,,,,,PG/SG
67993-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7700,PHI@ATL,PHI,ATL,O,Personal,,,,PG
67993-157845,C/PF,Evan,Evan Mobley,Mobley,34.6888902452257,18,7700,CLE@WAS,CLE,WAS,,,,,,PF/C
67993-66236,PF/C,John,John Collins,Collins,34.5681818181818,22,7700,PHI@ATL,ATL,PHI,,,,,,PF/C
67993-80817,C/PF,Bam,Bam Adebayo,Adebayo,37.0611097547743,18,7700,MIA@IND,MIA,IND,O,Thumb,,,,PF/C
67993-58460,SG,Devin,Devin Booker,Booker,36.5523797898066,21,7600,PHO@GS,PHO,GS,O,Hamstring,,,,SG
67993-14518,PF/SF,Tobias,Tobias Harris,Harris,35.7142857142857,14,7600,PHI@ATL,PHI,ATL,O,Illness,,,,SF/PF
67993-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,26.5619041806176,21,7500,ORL@HOU,HOU,ORL,,,,,,SF/PF
67993-66048,SF,Brandon,Brandon Ingram,Ingram,34.1470588235294,17,7400,NO@DAL,NO,DAL,,,,,,SF
67993-84675,C,Mo,Mo Bamba,Bamba,32.0590903542258,22,7200,ORL@HOU,ORL,HOU,,,,,,C
67993-67026,SF/SG,Jaylen,Jaylen Brown,Brown,33.2384620079627,13,7200,BOS@UTA,BOS,UTA,O,Rest,,,,SG/SF
67993-15860,PF/C,Draymond,Draymond Green,Green,32.0149993896484,20,7100,PHO@GS,GS,PHO,,,,,,PF/C
67993-110312,SG/SF,Tyler,Tyler Herro,Herro,32.8578940943668,19,7000,MIA@IND,MIA,IND,,,,,,SG/SF
67993-110345,SF/PG,Kevin,Kevin Porter,Porter,28.3666670057509,18,6800,ORL@HOU,HOU,ORL,GTD,Thigh,,,,PG/SF
67993-58253,C/PF,Myles,Myles Turner,Turner,32.0739135742187,23,6700,MIA@IND,IND,MIA,,,,,,PF/C
67993-110322,PG/SG,Jordan,Jordan Poole,Poole,28.8190482003348,21,6600,PHO@GS,GS,PHO,,,,,,PG/SG
67993-110342,SG/PG,Darius,Darius Garland,Garland,32.1450012207031,20,6600,CLE@WAS,CLE,WAS,,,,,,PG/SG
67993-84676,PF/C,Wendell,Wendell Carter,Carter,30.5565212083899,23,6500,ORL@HOU,ORL,HOU,,,,,,PF/C
67993-9535,PG,Kyle,Kyle Lowry,Lowry,30.7850006103516,20,6500,MIA@IND,MIA,IND,,,,,,PG
67993-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.6818181818182,22,6400,CLE@WAS,WAS,CLE,,,,,,SF/PF
67993-157851,SF/SG,Franz,Franz Wagner,Wagner,26.0347820779552,23,6400,ORL@HOU,ORL,HOU,,,,,,SG/SF
67993-23670,SG/PG,Marcus,Marcus Smart,Smart,29.6714274088542,21,6300,BOS@UTA,BOS,UTA,,,,,,PG/SG
67993-9453,PF/C,Al,Al Horford,Horford,33.5052618729441,19,6300,BOS@UTA,BOS,UTA,,,,,,PF/C
67993-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,32.1590909090909,22,6200,PHI@ATL,PHI,ATL,,,,,,PG/SG
67993-84667,SG/PG,Collin,Collin Sexton,Sexton,22.9727269952947,11,6100,CLE@WAS,CLE,WAS,O,Knee,,,,PG/SG
67993-84708,PF/C,Robert,Robert Williams,Williams,29.5533325195312,15,6100,BOS@UTA,BOS,UTA,,,,,,PF/C
67993-15542,PG,Spencer,Spencer Dinwiddie,Dinwiddie,28.5052618729441,19,6000,CLE@WAS,WAS,CLE,,,,,,PG
67993-110325,C,Daniel,Daniel Gafford,Gafford,24.7578944156044,19,6000,CLE@WAS,WAS,CLE,,,,,,C
67993-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,27.6538461538462,13,6000,CLE@WAS,CLE,WAS,,,,,,SF/PF
67993-40562,SG/SF,Josh,Josh Hart,Hart,26.9105256733141,19,5900,NO@DAL,NO,DAL,GTD,Knee,,,,SG/SF
67993-12474,PG,Patrick,Patrick Beverley,Beverley,24.5,16,5900,MIN@BKN,MIN,BKN,O,Groin,,,,PG
67993-14523,PG,Reggie,Reggie Jackson,Jackson,27.7636358087713,22,5900,LAC@LAL,LAC,LAL,,,,,,PG
67993-84670,SF/PF,Mikal,Mikal Bridges,Bridges,25.8500005548651,22,5900,PHO@GS,PHO,GS,,,,,,SF/PF
67993-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,22.0809529622396,21,5900,MIN@BKN,MIN,BKN,GTD,Illness,,,,PF
67993-157850,PG/SG,Jalen,Jalen Suggs,Suggs,23.2238101050967,21,5800,ORL@HOU,ORL,HOU,O,Thumb,,,,PG/SG
67993-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,23.9199996948242,10,5800,LAC@LAL,LAL,LAC,,,,,,SG/SF
67993-49116,SF,Andrew,Andrew Wiggins,Wiggins,28.9428565615699,21,5800,PHO@GS,GS,PHO,,,,,,SF
67993-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,22.6333329942491,9,5700,PHO@GS,PHO,GS,O,Knee,,,,PF/C
67993-14496,PG,Ricky,Ricky Rubio,Rubio,29.2636358087713,22,5700,CLE@WAS,CLE,WAS,,,,,,PG
67993-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,23.7571425664993,21,5700,BOS@UTA,UTA,BOS,,,,,,PG/SG
67993-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,25.6950012207031,20,5700,MIN@BKN,BKN,MIN,,,,,,PF/C
67993-70827,C,Ivica,Ivica Zubac,Zubac,24.3272732821378,22,5600,LAC@LAL,LAC,LAL,,,,,,C
67993-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,32.3318176269531,22,5600,CLE@WAS,WAS,CLE,,,,,,PF/C
67993-9575,PG,Mike,Mike Conley,Conley,26.2368421052632,19,5600,BOS@UTA,UTA,BOS,,,,,,PG
67993-110315,SG/SF,Terance,Terance Mann,Mann,21.0952380952381,21,5500,LAC@LAL,LAC,LAL,,,,,,SG/SF
67993-40201,PG/SG,Dennis,Dennis Schroder,Schroder,28.8333333333333,21,5500,BOS@UTA,BOS,UTA,,,,,,PG/SG
67993-16301,C,Dewayne,Dewayne Dedmon,Dedmon,14.1454551003196,22,5500,MIA@IND,MIA,IND,,,,,,C
67993-63126,SF/PF,Cedi,Cedi Osman,Osman,19.488234576057,17,5400,CLE@WAS,CLE,WAS,O,Back,,,,SF/PF
67993-15583,PG/SG,Seth,Seth Curry,Curry,24.6949996948242,20,5400,PHI@ATL,PHI,ATL,,,,,,PG/SG
67993-9874,PF/C,Kevin,Kevin Love,Love,23.8571428571429,14,5300,CLE@WAS,CLE,WAS,,,,,,PF/C
67993-15557,C,Andre,Andre Drummond,Drummond,27.047619047619,21,5300,PHI@ATL,PHI,ATL,,,,,,C
67993-110320,SF,Matisse,Matisse Thybulle,Thybulle,20.559999593099,15,5300,PHI@ATL,PHI,ATL,,,,,,SF
67993-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,21.9636369185014,22,5300,CLE@WAS,WAS,CLE,,,,,,SG/SF
67993-80816,SG,Malik,Malik Monk,Monk,17.7608695652174,23,5300,LAC@LAL,LAL,LAC,,,,,,SG
67993-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,20.8380955287388,21,5300,LAC@LAL,LAC,LAL,,,,,,PF
67993-157907,SG/PG,Jalen,Jalen Green,Green,21.0111117892795,18,5200,ORL@HOU,HOU,ORL,O,Hamstring,,,,PG/SG
67993-84706,PG/SG,Devonte',Devonte' Graham,Graham,26.2761898949033,21,5200,NO@DAL,NO,DAL,,,,,,PG/SG
67993-110349,SF/PF,Rui,Rui Hachimura,Hachimura,24.0203132629395,64,5200,CLE@WAS,WAS,CLE,,,,,,SF/PF
67993-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,25.6374994913737,24,5200,NO@DAL,NO,DAL,,,,,,SG/SF
67993-9660,C,Dwight,Dwight Howard,Howard,15.6100006103516,20,5200,LAC@LAL,LAL,LAC,,,,,,C
67993-15846,SG/SF,Tim,Tim Hardaway,Hardaway,24.6800003051758,20,5200,NO@DAL,DAL,NO,,,,,,SG/SF
67993-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,23.3999994451349,22,5100,LAC@LAL,LAC,LAL,,,,,,PG/SG
67993-9809,SF/PF,Nicolas,Nicolas Batum,Batum,23.6357138497489,14,5100,LAC@LAL,LAC,LAL,O,Covid-19,,,,SF/PF
67993-18393,PG/SG,T.J.,T.J. McConnell,McConnell,22.6458333333333,24,5100,MIA@IND,IND,MIA,O,Wrist,,,,PG/SG
67993-85137,SG,Duncan,Duncan Robinson,Robinson,19.2863630814986,22,5000,MIA@IND,MIA,IND,,,,,,SG
67993-84690,PG/SG,Jalen,Jalen Brunson,Brunson,27.826316431949,19,5000,NO@DAL,DAL,NO,,,,,,PG/SG
67993-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,21.1850006103516,20,5000,PHI@ATL,ATL,PHI,O,Ankle,,,,SG/SF
67993-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,23.6086956521739,23,5000,LAC@LAL,LAL,LAC,,,,,,SF/PF
67993-9556,SF/SG,Eric,Eric Gordon,Gordon,20.6500006781684,18,5000,ORL@HOU,HOU,ORL,,,,,,SG/SF
67993-157848,PF,Herbert,Herbert Jones,Jones,18.047619047619,21,4900,NO@DAL,NO,DAL,,,,,,PF
67993-14509,SG,Klay,Klay Thompson,Thompson,,,4900,PHO@GS,GS,PHO,O,Achilles,,,,SG
67993-84691,PG/SG,Shake,Shake Milton,Milton,22.3294121237362,17,4900,PHI@ATL,PHI,ATL,,,,,,PG/SG
67993-9939,SG/PG,Patty,Patty Mills,Mills,19.3523806617374,21,4900,MIN@BKN,BKN,MIN,,,,,,PG/SG
67993-9758,SG/SF,Danny,Danny Green,Green,18,15,4800,PHI@ATL,PHI,ATL,,,,,,SG/SF
67993-157828,SF,Chris,Chris Duarte,Duarte,22.2863630814986,22,4800,MIA@IND,IND,MIA,,,,,,SF
67993-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,24.4142862955729,21,4800,BOS@UTA,UTA,BOS,,,,,,SF/PF
67993-84704,SG/SF,Kevin,Kevin Huerter,Huerter,18.0904758998326,21,4800,PHI@ATL,ATL,PHI,,,,,,SG/SF
67993-23798,SG/SF,Caris,Caris LeVert,LeVert,23.7312507629395,16,4800,MIA@IND,IND,MIA,,,,,,SG/SF
67993-18338,SF/PF,Royce,Royce O'Neale,O'Neale,22.6315789473684,19,4800,BOS@UTA,UTA,BOS,,,,,,SF/PF
67993-59318,SG/SF,Joe,Joe Ingles,Ingles,17.538094656808,21,4800,BOS@UTA,UTA,BOS,,,,,,SG/SF
67993-15800,PF/SF,Jae,Jae Crowder,Crowder,20.8000002774325,22,4800,PHO@GS,PHO,GS,,,,,,SF/PF
67993-24544,SG/SF,Gary,Gary Harris,Harris,13.1529415355009,17,4800,ORL@HOU,ORL,HOU,,,,,,SG/SF
67993-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,21.0699996948242,20,4800,NO@DAL,DAL,NO,,,,,,SG/SF
67993-9739,C,JaVale,JaVale McGee,McGee,21.3227275501598,22,4700,PHO@GS,PHO,GS,,,,,,C
67993-81621,PF,Maxi,Maxi Kleber,Kleber,19.5454545454545,11,4700,NO@DAL,DAL,NO,,,,,,PF
67993-84694,SG,Bruce,Bruce Brown,Brown,18.3055555555556,18,4700,MIN@BKN,BKN,MIN,,,,,,SG
