,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
85,67993-84706,PG/SG,Devonte',Devonte' Graham,Graham,25.6,21.0,5200,NO@DAL,NO,DAL,,,,,,PG/SG
87,67993-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,25.6,24.0,5200,NO@DAL,NO,DAL,,,,,,SG/SF
88,67993-9660,C,Dwight,Dwight Howard,Howard,19.1,20.0,5200,LAC@LAL,LAL,LAC,,,,,,C
90,67993-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,22.8,22.0,5100,LAC@LAL,LAC,LAL,,,,,,PG/SG
93,67993-85137,SG,Duncan,Duncan Robinson,Robinson,21.0,22.0,5000,MIA@IND,MIA,IND,,,,,,SG
94,67993-84690,PG/SG,Jalen,Jalen Brunson,Brunson,28.2,19.0,5000,NO@DAL,DAL,NO,,,,,,PG/SG
96,67993-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,23.3,23.0,5000,LAC@LAL,LAL,LAC,,,,,,SF/PF
97,67993-9556,SF/SG,Eric,Eric Gordon,Gordon,23.6,18.0,5000,ORL@HOU,HOU,ORL,,,,,,SG/SF
98,67993-157848,PF,Herbert,Herbert Jones,Jones,19.1,21.0,4900,NO@DAL,NO,DAL,,,,,,PF
100,67993-84691,PG/SG,Shake,Shake Milton,Milton,21.9,17.0,4900,PHI@ATL,PHI,ATL,,,,,,PG/SG
102,67993-9758,SG/SF,Danny,Danny Green,Green,17.5,15.0,4800,PHI@ATL,PHI,ATL,,,,,,SG/SF
103,67993-157828,SF,Chris,Chris Duarte,Duarte,24.1,22.0,4800,MIA@IND,IND,MIA,,,,,,SF
104,67993-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,22.8,21.0,4800,BOS@UTA,UTA,BOS,,,,,,SF/PF
105,67993-84704,SG/SF,Kevin,Kevin Huerter,Huerter,25.3,21.0,4800,PHI@ATL,ATL,PHI,,,,,,SG/SF
106,67993-23798,SG/SF,Caris,Caris LeVert,LeVert,30.7,16.0,4800,MIA@IND,IND,MIA,,,,,,SG/SF
107,67993-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.7,19.0,4800,BOS@UTA,UTA,BOS,,,,,,SF/PF
108,67993-59318,SG/SF,Joe,Joe Ingles,Ingles,19.6,21.0,4800,BOS@UTA,UTA,BOS,,,,,,SG/SF
109,67993-15800,PF/SF,Jae,Jae Crowder,Crowder,23.6,22.0,4800,PHO@GS,PHO,GS,,,,,,SF/PF
110,67993-24544,SG/SF,Gary,Gary Harris,Harris,20.3,17.0,4800,ORL@HOU,ORL,HOU,,,,,,SG/SF
111,67993-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,21.7,20.0,4800,NO@DAL,DAL,NO,,,,,,SG/SF
112,67993-9739,C,JaVale,JaVale McGee,McGee,22.7,22.0,4700,PHO@GS,PHO,GS,,,,,,C
113,67993-81621,PF,Maxi,Maxi Kleber,Kleber,23.5,11.0,4700,NO@DAL,DAL,NO,,,,,,PF
114,67993-84694,SG,Bruce,Bruce Brown,Brown,15.8,18.0,4700,MIN@BKN,BKN,MIN,,,,,,SG
120,67993-48567,PG/SG,Cameron,Cameron Payne,Payne,22.9,17.0,4700,PHO@GS,PHO,GS,,,,,,PG/SG
121,67993-66046,SG/SF,Luke,Luke Kennard,Kennard,17.5,22.0,4700,LAC@LAL,LAC,LAL,,,,,,SG/SF
122,67993-111622,SF,Garrison,Garrison Mathews,Mathews,19.5,8.0,4600,ORL@HOU,HOU,ORL,,,,,,SF
123,67993-63127,PF/C,Willy,Willy Hernangomez,Hernangomez,16.4,10.0,4600,NO@DAL,NO,DAL,,,,,,PF/C
125,67993-15628,SF/PF,Otto,Otto Porter,Porter,24.5,19.0,4600,PHO@GS,GS,PHO,,,,,,SF/PF
126,67993-16233,SF/SG,Josh,Josh Richardson,Richardson,23.9,16.0,4600,BOS@UTA,BOS,UTA,,,,,,SG/SF
127,67993-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,24.5,19.0,4600,PHI@ATL,ATL,PHI,,,,,,SF/PF
128,67993-145341,SF,Isaac,Isaac Okoro,Okoro,16.8,15.0,4600,CLE@WAS,CLE,WAS,,,,,,SF
129,67993-101387,PG,Gabe,Gabe Vincent,Vincent,21.1,19.0,4500,MIA@IND,MIA,IND,,,,,,PG
131,67993-23156,PF/SF,Georges,Georges Niang,Niang,21.4,22.0,4500,PHI@ATL,PHI,ATL,,,,,,SF/PF
132,67993-145541,PG/SG,R.J.,R.J. Hampton,Hampton,18.4,23.0,4500,ORL@HOU,ORL,HOU,,,,,,PG/SG
133,67993-14512,PF/SF,Marcus,Marcus Morris,Morris,22.4,6.0,4500,LAC@LAL,LAC,LAL,,,,,,SF/PF
134,67993-58576,C/PF,Kevon,Kevon Looney,Looney,16.2,21.0,4500,PHO@GS,GS,PHO,,,,,,PF/C
135,67993-157908,C/PF,Alperen,Alperen Sengun,Sengun,18.1,20.0,4500,ORL@HOU,HOU,ORL,,,,,,PF/C
136,67993-9957,PF/C,Serge,Serge Ibaka,Ibaka,15.5,8.0,4500,LAC@LAL,LAC,LAL,,,,,,PF/C
138,67993-9577,PF/SF,Rudy,Rudy Gay,Gay,17.1,7.0,4500,BOS@UTA,UTA,BOS,,,,,,SF/PF
140,67993-70826,SG/SF,Furkan,Furkan Korkmaz,Korkmaz,16.3,21.0,4400,PHI@ATL,PHI,ATL,,,,,,SG/SF
142,67993-110995,C,Naz,Naz Reid,Reid,18.2,20.0,4400,MIN@BKN,MIN,BKN,,,,,,C
145,67993-66064,SF/SG,Malik,Malik Beasley,Beasley,24.7,22.0,4300,MIN@BKN,MIN,BKN,,,,,,SG/SF
147,67993-117291,SG,Armoni,Armoni Brooks,Brooks,15.3,17.0,4300,ORL@HOU,HOU,ORL,,,,,,SG
148,67993-110336,PF,Chuma,Chuma Okeke,Okeke,19.8,17.0,4300,ORL@HOU,ORL,HOU,,,,,,PF
149,67993-23407,PF/C,P.J.,P.J. Tucker,Tucker,18.2,22.0,4300,MIA@IND,MIA,IND,,,,,,PF/C
151,67993-12363,C,Hassan,Hassan Whiteside,Whiteside,17.0,21.0,4200,BOS@UTA,UTA,BOS,,,,,,C
152,67993-113267,SG/SF,Caleb,Caleb Martin,Martin,16.8,19.0,4200,MIA@IND,MIA,IND,,,,,,SG/SF
165,67993-16196,C/PF,Dwight,Dwight Powell,Powell,18.2,20.0,4000,NO@DAL,DAL,NO,,,,,,PF/C
168,67993-112708,SG,Max,Max Strus,Strus,20.5,15.0,3900,MIA@IND,MIA,IND,,,,,,SG
170,67993-145539,SF/PF,Deni,Deni Avdija,Avdija,15.1,22.0,3900,CLE@WAS,WAS,CLE,,,,,,SF/PF
172,67993-110316,SF,Cameron,Cameron Johnson,Johnson,24.2,22.0,3900,PHO@GS,PHO,GS,,,,,,SF
175,67993-110354,C/PF,Nicolas,Nicolas Claxton,Claxton,15.5,4.0,3900,MIN@BKN,BKN,MIN,,,,,,PF/C
180,67993-23572,SF/PF,Taurean,Taurean Prince,Prince,18.7,20.0,3800,MIN@BKN,MIN,BKN,,,,,,SF/PF
181,67993-16405,SG/SF,Terrence,Terrence Ross,Ross,18.5,22.0,3800,ORL@HOU,ORL,HOU,,,,,,SG/SF
187,67993-84724,SG,Landry,Landry Shamet,Shamet,20.0,21.0,3800,PHO@GS,PHO,GS,,,,,,SG
190,67993-9662,SG/PG,Lou,Lou Williams,Williams,15.5,17.0,3800,PHI@ATL,ATL,PHI,,,,,,PG/SG
199,67993-40830,PG/SG,Delon,Delon Wright,Wright,17.4,20.0,3700,PHI@ATL,ATL,PHI,,,,,,PG/SG
248,67993-70825,SF/SG,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,18.4,15.0,3500,PHI@ATL,ATL,PHI,,,,,,SG/SF
