Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
68546-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.2639990234375,25,11500,MIL@BOS,MIL,BOS,,,,,,SF/PF
68546-55062,C,Nikola,Nikola Jokic,Jokic,56.0380975632441,21,11400,WAS@DEN,DEN,WAS,,,,,,C
68546-49111,C,Joel,Joel Embiid,Embiid,48.1941169289982,17,10500,PHI@MEM,PHI,MEM,,,,,,C
68546-9524,PG,Stephen,Stephen Curry,Curry,46.46,25,10300,GS@IND,GS,IND,,,,,,PG
68546-84669,PG/SG,Luka,Luka Doncic,Doncic,48.0761893136161,21,10000,CHA@DAL,DAL,CHA,O,Ankle,,,,PG/SG
68546-84671,PG,Trae,Trae Young,Young,44.6999981219952,26,9900,HOU@ATL,ATL,HOU,,,,,,PG
68546-145485,PG,LaMelo,LaMelo Ball,Ball,45.4166666666667,24,9600,CHA@DAL,CHA,DAL,O,Covid-19,,,,PG
68546-80808,SF/PF,Jayson,Jayson Tatum,Tatum,43.6925907841435,27,9600,MIL@BOS,BOS,MIL,,,,,,SF/PF
68546-110344,PG,Ja,Ja Morant,Morant,43.3526322214227,19,9000,PHI@MEM,MEM,PHI,O,Knee,,,,PG
68546-12341,SG/SF,Paul,Paul George,George,44.3333333333333,24,8900,PHO@LAC,LAC,PHO,GTD,Elbow,,,,SG/SF
68546-14528,SF/SG,Jimmy,Jimmy Butler,Butler,42.9888882107205,18,8800,MIA@CLE,MIA,CLE,O,Back,,,,SG/SF
68546-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,40.1642848423549,28,8800,GS@IND,IND,GS,,,,,,PF/C
68546-80821,C/PF,Jarrett,Jarrett Allen,Allen,38.52,25,8600,MIA@CLE,CLE,MIA,,,,,,PF/C
68546-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,36.8947368421053,19,8500,CHA@DAL,DAL,CHA,,,,,,PF/C
68546-84678,SF,Miles,Miles Bridges,Bridges,38.2928553989955,28,8500,CHA@DAL,CHA,DAL,,,,,,SF
68546-42202,PF/C,Christian,Christian Wood,Wood,36.75,26,8400,HOU@ATL,HOU,ATL,,,,,,PF/C
68546-9623,PG,Chris,Chris Paul,Paul,39.0039990234375,25,8400,PHO@LAC,PHO,LAC,,,,,,PG
68546-24247,PG,Fred,Fred VanVleet,VanVleet,38.6839990234375,25,8300,SAC@TOR,TOR,SAC,,,,,,PG
68546-15595,SG,Bradley,Bradley Beal,Beal,36.7624994913737,24,8300,WAS@DEN,WAS,DEN,,,,,,SG
68546-55059,C,Clint,Clint Capela,Capela,35.3307682917668,26,8300,HOU@ATL,ATL,HOU,,,,,,C
68546-157822,SF/PF,Scottie,Scottie Barnes,Barnes,34.3125,24,8000,SAC@TOR,TOR,SAC,,,,,,SF/PF
68546-42156,PF/C,Bobby,Bobby Portis,Portis,32.7304342518682,23,7900,MIL@BOS,MIL,BOS,,,,,,PF/C
68546-60021,PF,Pascal,Pascal Siakam,Siakam,35.7666666666667,15,7800,SAC@TOR,TOR,SAC,,,,,,PF
68546-42677,SG/PG,Terry,Terry Rozier,Rozier,31.4947381270559,19,7800,CHA@DAL,CHA,DAL,,,,,,PG/SG
68546-80810,PG,De'Aaron,De'Aaron Fox,Fox,35.7962962962963,27,7800,SAC@TOR,SAC,TOR,,,,,,PG
68546-12366,SF/SG,Gordon,Gordon Hayward,Hayward,31.846429007394,28,7700,CHA@DAL,CHA,DAL,,,,,,SG/SF
68546-110342,SG/PG,Darius,Darius Garland,Garland,34.2538452148437,26,7700,MIA@CLE,CLE,MIA,,,,,,PG/SG
68546-80817,C/PF,Bam,Bam Adebayo,Adebayo,37.0611097547743,18,7700,MIA@CLE,MIA,CLE,O,Thumb,,,,PF/C
68546-9663,PG/SG,Jrue,Jrue Holiday,Holiday,33.3818192915483,22,7700,MIL@BOS,MIL,BOS,,,,,,PG/SG
68546-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7600,PHI@MEM,PHI,MEM,O,Personal,,,,PG
68546-58460,SG,Devin,Devin Booker,Booker,36.5523797898066,21,7600,PHO@LAC,PHO,LAC,O,Hamstring,,,,SG
68546-66236,PF/C,John,John Collins,Collins,34.8807701697716,26,7600,HOU@ATL,ATL,HOU,,,,,,PF/C
68546-58153,SF/SG,Kelly,Kelly Oubre,Oubre,27.1285705566406,28,7600,CHA@DAL,CHA,DAL,,,,,,SG/SF
68546-68090,SF/PF,OG,OG Anunoby,Anunoby,35.4466674804687,15,7600,SAC@TOR,TOR,SAC,O,Hip,,,,SF/PF
68546-157845,C/PF,Evan,Evan Mobley,Mobley,34.5458323160807,24,7500,MIA@CLE,CLE,MIA,,,,,,PF/C
68546-84673,C,Deandre,Deandre Ayton,Ayton,34.5722215440538,18,7500,PHO@LAC,PHO,LAC,GTD,Illness,,,,C
68546-16261,SF/SG,Khris,Khris Middleton,Middleton,33.5200012207031,20,7500,MIL@BOS,MIL,BOS,,,,,,SG/SF
68546-14518,PF/SF,Tobias,Tobias Harris,Harris,35.0888875325521,18,7300,PHI@MEM,PHI,MEM,,,,,,SF/PF
68546-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,37.6913054093071,23,7300,GS@IND,IND,GS,,,,,,PG/SG
68546-67026,SF/SG,Jaylen,Jaylen Brown,Brown,33.2384620079627,13,7200,MIL@BOS,BOS,MIL,,,,,,SG/SF
68546-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,30.7319995117188,25,7100,SAC@TOR,SAC,TOR,,,,,,PG/SG
68546-9453,PF/C,Al,Al Horford,Horford,33.0913032863451,23,7000,MIL@BOS,BOS,MIL,,,,,,PF/C
68546-9535,PG,Kyle,Kyle Lowry,Lowry,31.96,25,6900,MIA@CLE,MIA,CLE,,,,,,PG
68546-23447,C/PF,Richaun,Richaun Holmes,Holmes,29.5,22,6800,SAC@TOR,SAC,TOR,O,Eye,,,,PF/C
68546-15860,PF/C,Draymond,Draymond Green,Green,32.6160009765625,25,6700,GS@IND,GS,IND,,,,,,PF/C
68546-110345,SF/PG,Kevin,Kevin Porter,Porter,27.7263151469984,19,6600,HOU@ATL,HOU,ATL,O,Thigh,,,,PG/SF
68546-110352,PF/C,P.J.,P.J. Washington,Washington,24.2733337402344,15,6600,CHA@DAL,CHA,DAL,GTD,Illness,,,,PF/C
68546-58253,C/PF,Myles,Myles Turner,Turner,31.9888893410012,27,6600,GS@IND,IND,GS,,,,,,PF/C
68546-145334,SG,Desmond,Desmond Bane,Bane,27.2592592592593,27,6500,PHI@MEM,MEM,PHI,GTD,Foot,,,,SG
68546-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,26.3307682917668,26,6400,HOU@ATL,HOU,ATL,,,,,,SF/PF
68546-84683,PF/C,Jaren,Jaren Jackson,Jackson,31.5423067533053,26,6400,PHI@MEM,MEM,PHI,GTD,Knee,,,,PF/C
68546-110312,SG/SF,Tyler,Tyler Herro,Herro,31.5749994913737,24,6400,MIA@CLE,MIA,CLE,,,,,,SG/SF
68546-110322,PG/SG,Jordan,Jordan Poole,Poole,28.734614445613,26,6400,GS@IND,GS,IND,,,,,,PG/SG
68546-84690,PG/SG,Jalen,Jalen Brunson,Brunson,27.4719995117187,25,6300,CHA@DAL,DAL,CHA,,,,,,PG/SG
68546-40201,PG/SG,Dennis,Dennis Schroder,Schroder,29.530768761268,26,6200,MIL@BOS,BOS,MIL,,,,,,PG/SG
68546-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.6115394005409,26,6100,WAS@DEN,WAS,DEN,O,Covid-19,,,,SF/PF
68546-41594,PF,Aaron,Aaron Gordon,Gordon,27.2423072228065,26,6100,WAS@DEN,DEN,WAS,GTD,Back,,,,PF
68546-60233,SG/SF,Dillon,Dillon Brooks,Brooks,27.7307692307692,13,6100,PHI@MEM,MEM,PHI,,,,,,SG/SF
68546-14523,PG,Reggie,Reggie Jackson,Jackson,27.9740736219618,27,6000,PHO@LAC,LAC,PHO,,,,,,PG
68546-84695,SG/SF,Gary,Gary Trent,Trent,29.7958323160807,24,6000,SAC@TOR,TOR,SAC,,,,,,SG/SF
68546-23798,SG/SF,Caris,Caris LeVert,LeVert,26.4950012207031,20,6000,GS@IND,IND,GS,,,,,,SG/SF
68546-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,30.4423076923077,26,6000,PHI@MEM,PHI,MEM,,,,,,PG/SG
68546-17333,SG/SF,Will,Will Barton,Barton,30.995653235394,23,6000,WAS@DEN,DEN,WAS,GTD,Illness,,,,SG/SF
68546-58081,PG,Tyus,Tyus Jones,Jones,19.1740745261863,27,5900,PHI@MEM,MEM,PHI,,,,,,PG
68546-15946,SF/PF,Harrison,Harrison Barnes,Barnes,30.990908536044,22,5800,SAC@TOR,SAC,TOR,,,,,,SF/PF
68546-14496,PG,Ricky,Ricky Rubio,Rubio,28.4178575788225,28,5800,MIA@CLE,CLE,MIA,,,,,,PG
