,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,68546-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,52.6,25.0,11500,MIL@BOS,MIL,BOS,,,,,,SF/PF
1,68546-55062,C,Nikola,Nikola Jokic,Jokic,56.2,21.0,11400,WAS@DEN,DEN,WAS,,,,,,C
2,68546-49111,C,Joel,Joel Embiid,Embiid,46.9,17.0,10500,PHI@MEM,PHI,MEM,,,,,,C
3,68546-9524,PG,Stephen,Stephen Curry,Curry,43.2,25.0,10300,GS@IND,GS,IND,,,,,,PG
5,68546-84671,PG,Trae,Trae Young,Young,45.1,26.0,9900,HOU@ATL,ATL,HOU,,,,,,PG
7,68546-80808,SF/PF,Jayson,Jayson Tatum,Tatum,44.2,27.0,9600,MIL@BOS,BOS,MIL,,,,,,SF/PF
11,68546-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,41.2,28.0,8800,GS@IND,IND,GS,,,,,,PF/C
12,68546-80821,C/PF,Jarrett,Jarrett Allen,Allen,37.8,25.0,8600,MIA@CLE,CLE,MIA,,,,,,PF/C
13,68546-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,41.3,19.0,8500,CHA@DAL,DAL,CHA,,,,,,PF/C
14,68546-84678,SF,Miles,Miles Bridges,Bridges,38.6,28.0,8500,CHA@DAL,CHA,DAL,,,,,,SF
15,68546-42202,PF/C,Christian,Christian Wood,Wood,37.0,26.0,8400,HOU@ATL,HOU,ATL,,,,,,PF/C
16,68546-9623,PG,Chris,Chris Paul,Paul,38.9,25.0,8400,PHO@LAC,PHO,LAC,,,,,,PG
17,68546-24247,PG,Fred,Fred VanVleet,VanVleet,39.4,25.0,8300,SAC@TOR,TOR,SAC,,,,,,PG
18,68546-15595,SG,Bradley,Bradley Beal,Beal,41.6,24.0,8300,WAS@DEN,WAS,DEN,,,,,,SG
19,68546-55059,C,Clint,Clint Capela,Capela,38.7,26.0,8300,HOU@ATL,ATL,HOU,,,,,,C
20,68546-157822,SF/PF,Scottie,Scottie Barnes,Barnes,34.3,24.0,8000,SAC@TOR,TOR,SAC,,,,,,SF/PF
21,68546-42156,PF/C,Bobby,Bobby Portis,Portis,30.2,23.0,7900,MIL@BOS,MIL,BOS,,,,,,PF/C
22,68546-60021,PF,Pascal,Pascal Siakam,Siakam,41.0,15.0,7800,SAC@TOR,TOR,SAC,,,,,,PF
23,68546-42677,SG/PG,Terry,Terry Rozier,Rozier,31.6,19.0,7800,CHA@DAL,CHA,DAL,,,,,,PG/SG
