,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
203,67454-73687,WR,Quez,Quez Watkins,Watkins,5.7,11,5100,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
204,67454-56356,WR,Isaiah,Isaiah Ford,Ford,0.722,6,5000,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
205,67454-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,7.03,2,5000,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
206,67454-88109,RB,Gary,Gary Brightwell,Brightwell,0.0,2,5000,PHI@NYG,NYG,PHI,,,,,,RB/FLEX,,
207,67454-52451,RB,Samaje,Samaje Perine,Perine,3.42,9,5000,PIT@CIN,CIN,PIT,,,,,,RB/FLEX,,
209,67454-33047,WR,Chris,Chris Moore,Moore,2.1849999999999996,5,5000,NYJ@HOU,HOU,NYJ,,,,,,WR/FLEX,,
210,67454-39280,RB,Derrick,Derrick Henry,Henry,,8,5000,TEN@NE,TEN,NE,IR,Foot,,,,RB/FLEX,,
211,67454-56698,WR,Dante,Dante Pettis,Pettis,0.0,3,5000,PHI@NYG,NYG,PHI,IR,Shoulder,,,,WR/FLEX,,
212,67454-87418,WR,Joshua,Joshua Palmer,Palmer,,8,5000,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
213,67454-94625,WR,Jalen,Jalen Reagor,Reagor,3.7049999999999996,11,5000,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
214,67454-47523,WR,Tajae,Tajae Sharpe,Sharpe,5.3,9,5000,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
215,67454-32234,RB,Malcolm,Malcolm Brown,Brown,0.0,6,5000,CAR@MIA,MIA,CAR,IR,Quadriceps,,,,RB/FLEX,,
216,67454-22018,WR,Mohamed,Mohamed Sanu Sr.,Sanu Sr.,,8,5000,MIN@SF,SF,MIN,IR,Knee,,,,WR/FLEX,,
217,67454-7761,TE,Jared,Jared Cook,Cook,6.6,10,5000,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
218,67454-86646,RB,Trey,Trey Sermon,Sermon,2.3939999999999997,5,5000,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
219,67454-25290,RB,Giovani,Giovani Bernard,Bernard,3.89025,9,5000,TB@IND,TB,IND,,,,,,RB/FLEX,,
220,67454-28473,RB,Carlos,Carlos Hyde,Hyde,2.945,9,5000,ATL@JAC,JAC,ATL,,,,,,RB/FLEX,,
221,67454-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.09,5,5000,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
222,67454-61273,WR,Scotty,Scotty Miller,Miller,1.09725,2,5000,TB@IND,TB,IND,,,,,,WR/FLEX,,
223,67454-55165,RB,Justin,Justin Jackson,Jackson,2.09,7,5000,LAC@DEN,LAC,DEN,,,,,,RB/FLEX,,
224,67454-39818,RB,Wayne,Wayne Gallman Jr.,Gallman Jr.,,5,5000,ATL@JAC,ATL,JAC,,,,,,RB/FLEX,,
225,67454-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,,8,4900,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
226,67454-70859,TE,Albert,Albert Okwuegbunam,Okwuegbunam,3.135,7,4900,LAC@DEN,DEN,LAC,,,,,,TE/FLEX,,
227,67454-48344,WR,Albert,Albert Wilson,Wilson,4.655,7,4900,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
228,67454-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,,7,4900,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
230,67454-64843,WR,Jalen,Jalen Guyton,Guyton,3.42,10,4900,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
231,67454-22898,RB,Brandon,Brandon Bolden,Bolden,4.0897499999999996,10,4900,TEN@NE,NE,TEN,,,,,,RB/FLEX,,
232,67454-71105,WR,Ben,Ben Skowronek,Skowronek,4.18,3,4900,LAR@GB,LAR,GB,O,Back,,,,WR/FLEX,,
233,67454-55941,RB,Patrick,Patrick Laird,Laird,,3,4900,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
234,67454-61112,TE,Josiah,Josiah Deguara,Deguara,1.615,6,4900,LAR@GB,GB,LAR,,,,,,TE/FLEX,,
235,67454-26458,WR,Tavon,Tavon Austin,Austin,3.3249999999999997,6,4900,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
236,67454-8117,WR,Danny,Danny Amendola,Amendola,5.1,6,4900,NYJ@HOU,HOU,NYJ,,,,,,WR/FLEX,,
237,67454-61593,WR,Jauan,Jauan Jennings,Jennings,2.1945,6,4800,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
238,67454-88277,RB,Anthony,Anthony McFarland Jr.,McFarland Jr.,,1,4800,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
239,67454-56580,WR,Christian,Christian Blake,Blake,0.0,3,4800,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
240,67454-52495,WR,Braxton,Braxton Berrios,Berrios,2.61725,10,4800,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
241,67454-64907,WR,JJ,JJ Arcega-Whiteside,Arcega-Whiteside,,1,4800,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
242,67454-80294,TE,Anthony,Anthony Firkser,Firkser,4.655,9,4800,TEN@NE,TEN,NE,,,,,,TE/FLEX,,
243,67454-41426,RB,Phillip,Phillip Lindsay,Lindsay,1.9854999999999998,10,4800,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
244,67454-62967,WR,Preston,Preston Williams,Williams,4.75,5,4800,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
245,67454-54782,TE,Cameron,Cameron Brate,Brate,2.09475,9,4800,TB@IND,TB,IND,,,,,,TE/FLEX,,
246,67454-69168,WR,N'Keal,N'Keal Harry,Harry,3.3915,6,4800,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
247,67454-104012,WR,Ashton,Ashton Dulin,Dulin,0.798,9,4800,TB@IND,IND,TB,,,,,,WR/FLEX,,
248,67454-22113,RB,Alfred,Alfred Morris,Morris,,10,4800,PHI@NYG,NYG,PHI,,,,,,RB/FLEX,,
249,67454-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,1.9949999999999999,10,4800,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,,
250,67454-82731,WR,Brandon,Brandon Zylstra,Zylstra,1.9949999999999999,5,4800,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
251,67454-42046,TE,Durham,Durham Smythe,Smythe,2.43675,9,4700,CAR@MIA,MIA,CAR,,,,,,TE/FLEX,,
252,67454-91225,RB,Kylin,Kylin Hill,Hill,,8,4700,LAR@GB,GB,LAR,IR,Knee - acl,,,,RB/FLEX,,
253,67454-52371,RB,Kalen,Kalen Ballage,Ballage,2.25625,6,4700,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
254,67454-149710,WR,Mike,Mike Strachan,Strachan,0.0,2,4700,TB@IND,IND,TB,,,,,,WR/FLEX,,
255,67454-69836,WR,Collin,Collin Johnson,Johnson,2.5269999999999997,6,4700,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
257,67454-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,,5,4700,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
258,67454-60910,WR,Dede,Dede Westbrook,Westbrook,1.9949999999999999,9,4700,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
259,67454-40434,WR,Greg,Greg Ward,Ward,0.0,5,4700,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
260,67454-88590,RB,Scottie,Scottie Phillips,Phillips,,2,4700,NYJ@HOU,HOU,NYJ,IR,Ankle,,,,RB/FLEX,,
261,67454-27229,RB,Ameer,Ameer Abdullah,Abdullah,2.1849999999999996,11,4700,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
262,67454-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,,9,4700,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
263,67454-72370,RB,J.J.,J.J. Taylor,Taylor,1.09725,5,4700,TEN@NE,NE,TEN,,,,,,RB/FLEX,,
264,67454-25272,TE,Eric,Eric Ebron,Ebron,0.0,8,4700,PIT@CIN,PIT,CIN,O,Knee,,,,TE/FLEX,,
265,67454-56059,WR,Trent,Trent Sherfield,Sherfield,0.0,4,4700,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
266,67454-72453,WR,Denzel,Denzel Mims,Mims,0.8122499999999999,5,4700,NYJ@HOU,NYJ,HOU,IR,Illness,,,,WR/FLEX,,
267,67454-92976,WR,Tutu,Tutu Atwell,Atwell,,6,4700,LAR@GB,LAR,GB,IR,Shoulder,,,,WR/FLEX,,
268,67454-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,,8,4700,LAC@DEN,LAC,DEN,,,,,,TE/FLEX,,
269,67454-92093,WR,Jaelon,Jaelon Darden,Darden,0.9974999999999999,5,4700,TB@IND,TB,IND,,,,,,WR/FLEX,,
270,67454-70663,WR,Frank,Frank Darby,Darby,0.95,1,4600,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
271,67454-55323,RB,Jaylen,Jaylen Samuels,Samuels,,9,4600,NYJ@HOU,HOU,NYJ,,,,,,RB/FLEX,,
272,67454-79920,WR,Cyril,Cyril Grayson,Grayson,,1,4600,TB@IND,TB,IND,,,,,,WR/FLEX,,
273,67454-68685,WR,Austin,Austin Mack,Mack,,5,4600,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
274,67454-63576,WR,Kirk,Kirk Merritt,Merritt,0.0,1,4600,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
275,67454-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.95,4,4600,ATL@JAC,JAC,ATL,,,,,,RB/FLEX,,
276,67454-55514,RB,Buddy,Buddy Howell,Howell,0.0,2,4600,LAR@GB,LAR,GB,,,,,,RB/FLEX,,
277,67454-28907,WR,Alex,Alex Erickson,Erickson,,9,4600,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
278,67454-52591,RB,Rodney,Rodney Smith,Smith,,1,4600,TEN@NE,TEN,NE,,,,,,RB/FLEX,,
279,67454-55694,WR,Mike,Mike Thomas,Thomas,0.855,5,4600,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
280,67454-80281,WR,C.J.,C.J. Board,Board,,6,4600,PHI@NYG,NYG,PHI,IR,Arm,,,,WR/FLEX,,
281,67454-73130,RB,Chris,Chris Evans,Evans,1.805,6,4600,PIT@CIN,CIN,PIT,,,,,,RB/FLEX,,
282,67454-70133,RB,Jake,Jake Funk,Funk,,3,4600,LAR@GB,LAR,GB,IR,Hamstring,,,,RB/FLEX,,
283,67454-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,2.49375,9,4600,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
284,67454-91677,WR,Shi,Shi Smith,Smith,0.76,3,4600,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
285,67454-73247,RB,Kene,Kene Nwangwu,Nwangwu,0.0,3,4600,MIN@SF,MIN,SF,,,,,,RB/FLEX,,
286,67454-64031,TE,Hayden,Hayden Hurst,Hurst,3.515,8,4600,ATL@JAC,ATL,JAC,IR,Ankle,,,,TE/FLEX,,
287,67454-57909,RB,Marlon,Marlon Mack,Mack,0.0,5,4600,TB@IND,IND,TB,,,,,,RB/FLEX,,
288,67454-61042,WR,Kendall,Kendall Hinton,Hinton,0.855,7,4600,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
289,67454-53913,WR,Cody,Cody Hollister,Hollister,,1,4600,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
290,67454-55970,RB,Royce,Royce Freeman,Freeman,0.0,6,4600,NYJ@HOU,HOU,NYJ,,,,,,RB/FLEX,,
291,67454-71367,RB,La'Mical,La'Mical Perine,Perine,1.444,1,4600,NYJ@HOU,NYJ,HOU,,,,,,RB/FLEX,,
292,67454-64242,WR,Keke,Keke Coutee,Coutee,,1,4600,TB@IND,IND,TB,,,,,,WR/FLEX,,
293,67454-31561,WR,Donte,Donte Moncrief,Moncrief,,6,4600,NYJ@HOU,HOU,NYJ,Q,Undisclosed,,,,WR/FLEX,,
294,67454-56142,WR,Juwann,Juwann Winfree,Winfree,0.855,1,4600,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
295,67454-64339,WR,Auden,Auden Tate,Tate,0.0,4,4600,PIT@CIN,CIN,PIT,D,Thigh,,,,WR/FLEX,,
296,67454-64350,WR,Jeff,Jeff Smith,Smith,0.8122499999999999,5,4600,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
297,67454-104289,WR,Malik,Malik Taylor,Taylor,0.0,3,4600,LAR@GB,GB,LAR,O,Abdomen,,,,WR/FLEX,,
298,67454-94094,TE,Brevin,Brevin Jordan,Jordan,2.8499999999999996,3,4600,NYJ@HOU,HOU,NYJ,,,,,,TE/FLEX,,
299,67454-45997,WR,Keith,Keith Kirkwood,Kirkwood,,2,4600,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
300,67454-72627,RB,Patrick,Patrick Taylor,Taylor,2.6599999999999997,2,4600,LAR@GB,GB,LAR,,,,,,RB/FLEX,,
301,67454-39859,TE,Jack,Jack Doyle,Doyle,3.591,11,4600,TB@IND,IND,TB,,,,,,TE/FLEX,,
302,67454-91101,TE,Tommy,Tommy Tremble,Tremble,2.375,10,4600,CAR@MIA,CAR,MIA,,,,,,TE/FLEX,,
303,67454-70662,WR,Tyler,Tyler Vaughns,Vaughns,,,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
304,67454-41997,WR,River,River Cracraft,Cracraft,,5,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
305,67454-72718,RB,Benny,Benny LeMay,LeMay,,1,4500,TB@IND,IND,TB,,,,,,RB/FLEX,,
306,67454-69655,WR,Stephen,Stephen Sullivan,Sullivan,,1,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
307,67454-70680,WR,Jalen,Jalen Camp,Camp,,,4500,NYJ@HOU,HOU,NYJ,,,,,,WR/FLEX,,
308,67454-154661,WR,Michael,Michael Bandy,Bandy,,,4500,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
309,67454-62505,TE,MyCole,MyCole Pruitt,Pruitt,,8,4500,TEN@NE,TEN,NE,,,,,,TE/FLEX,,
310,67454-86078,WR,Trevon,Trevon Grimes,Grimes,,,4500,PHI@NYG,PHI,NYG,Q,Undisclosed,,,,WR/FLEX,,
311,67454-89157,RB,Caleb,Caleb Huntley,Huntley,,,4500,ATL@JAC,ATL,JAC,,,,,,RB/FLEX,,
312,67454-28744,RB,Raheem,Raheem Mostert,Mostert,,1,4500,MIN@SF,SF,MIN,IR,Knee - meniscus,,,,RB/FLEX,,
313,67454-27721,WR,Justin,Justin Hardee Sr.,Hardee Sr.,,,4500,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
314,67454-72780,RB,Josh,Josh Hokit,Hokit,,1,4500,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
315,67454-68686,WR,C.J.,C.J. Saunders,Saunders,,,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
316,67454-87122,WR,Lynn,Lynn Bowden Jr.,Bowden Jr.,,10,4500,CAR@MIA,MIA,CAR,IR,Hamstring,,,,WR/FLEX,,
317,67454-57432,WR,Cameron,Cameron Batson,Batson,0.0,4,4500,TEN@NE,TEN,NE,IR,Knee - acl,,,,WR/FLEX,,
318,67454-70749,WR,Ryan,Ryan Becker,Becker,,2,4500,ATL@JAC,ATL,JAC,Q,Undisclosed,,,,WR/FLEX,,
319,67454-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.0,4,4500,MIN@SF,MIN,SF,,,,,,WR/FLEX,,
320,67454-79987,WR,David,David Moore,Moore,0.0,1,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
321,67454-61555,WR,David,David Sills,Sills,,1,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
322,67454-63603,WR,Jared,Jared Pinkney,Pinkney,,1,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
323,67454-64627,WR,Scotty,Scotty Washington,Washington,,1,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
324,67454-30837,WR,Jordan,Jordan Matthews,Matthews,,,4500,MIN@SF,SF,MIN,,,,,,WR/FLEX,,
325,67454-52345,WR,Brandon,Brandon Powell,Powell,,15,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
326,67454-64634,WR,Alex,Alex Bachman,Bachman,,1,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
327,67454-104577,WR,Gunner,Gunner Olszewski,Olszewski,0.0,9,4500,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
328,67454-84101,WR,Vyncint,Vyncint Smith,Smith,,4,4500,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
329,67454-83083,WR,Justin,Justin Watson,Watson,0.0,5,4500,TB@IND,TB,IND,,Knee,,,,WR/FLEX,,
330,67454-71821,WR,Joe,Joe Reed,Reed,,9,4500,LAC@DEN,LAC,DEN,O,Undisclosed,,,,WR/FLEX,,
331,67454-89230,RB,Cam,Cam Akers,Akers,,15,4500,LAR@GB,LAR,GB,IR,Achilles,,,,RB/FLEX,,
332,67454-83091,RB,Trenton,Trenton Cannon,Cannon,0.0,9,4500,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
333,67454-86173,RB,Mekhi,Mekhi Sargent,Sargent,,2,4500,LAR@GB,LAR,GB,,,,,,RB/FLEX,,
334,67454-25760,WR,Allen,Allen Hurns,Hurns,,1,4500,CAR@MIA,MIA,CAR,IR,Wrist,,,,WR/FLEX,,
335,67454-91305,WR,Jeremiah,Jeremiah Haydel,Haydel,,,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
336,67454-61610,RB,Jacques,Jacques Patrick,Patrick,,1,4500,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
337,67454-139438,RB,Pete,Pete Guerriero,Guerriero,,2,4500,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
338,67454-52397,RB,Devante,Devante Downs,Downs,,1,4500,PHI@NYG,NYG,PHI,,,,,,RB/FLEX,,
339,67454-86192,WR,KJ,KJ Hamler,Hamler,,3,4500,LAC@DEN,DEN,LAC,IR,Knee - acl,,,,WR/FLEX,,
340,67454-52405,WR,Jalen,Jalen Hurd,Hurd,,1,4500,MIN@SF,SF,MIN,O,Knee,,,,WR/FLEX,,
341,67454-52409,RB,Jakob,Jakob Johnson,Johnson,0.0,2,4500,TEN@NE,NE,TEN,,,,,,RB/FLEX,,
342,67454-52410,WR,Josh,Josh Malone,Malone,,4,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
343,67454-61631,WR,Olabisi,Olabisi Johnson,Johnson,,8,4500,MIN@SF,MIN,SF,IR,Knee - acl,,,,WR/FLEX,,
344,67454-41155,WR,Taquan,Taquan Mizzell,Mizzell,,,4500,PHI@NYG,NYG,PHI,Q,Undisclosed,,,,WR/FLEX,,
345,67454-64718,WR,Kai,Kai Locksley,Locksley,,,4500,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
346,67454-40148,WR,Ishmael,Ishmael Hyman,Hyman,,2,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
347,67454-70868,RB,Damarea,Damarea Crockett,Crockett,0.0,1,4500,LAC@DEN,DEN,LAC,,,,,,RB/FLEX,,
348,67454-130265,WR,John,John Hurst,Hurst,,,4500,TB@IND,TB,IND,,,,,,WR/FLEX,,
349,67454-28890,RB,Derek,Derek Watt,Watt,0.9927499999999999,3,4500,PIT@CIN,PIT,CIN,,,,,,RB/FLEX,,
350,67454-57565,RB,Austin,Austin Walter,Walter,,4,4500,NYJ@HOU,NYJ,HOU,,,,,,RB/FLEX,,
351,67454-130268,WR,Josh,Josh Pearson,Pearson,,,4500,TB@IND,TB,IND,,,,,,WR/FLEX,,
352,67454-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,,1,4500,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
353,67454-69860,RB,Trayveon,Trayveon Williams,Williams,0.0,1,4500,PIT@CIN,CIN,PIT,,,,,,RB/FLEX,,
354,67454-130276,WR,Mason,Mason Kinsey,Kinsey,0.0,1,4500,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
355,67454-130279,WR,Matt,Matt Cole,Cole,,1,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
356,67454-71917,WR,Rico,Rico Bussey,Bussey,,,4500,PIT@CIN,PIT,CIN,O,Undisclosed,,,,WR/FLEX,,
357,67454-25837,RB,Duke,Duke Johnson,Johnson,3.2489999999999997,1,4500,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
358,67454-70892,RB,A.J.,A.J. Rose Jr.,Rose Jr.,,,4500,MIN@SF,MIN,SF,,,,,,RB/FLEX,,
359,67454-11504,WR,Andre,Andre Roberts,Roberts,,10,4500,LAC@DEN,LAC,DEN,,,,,,WR/FLEX,,
360,67454-94453,RB,Darwin,Darwin Thompson,Thompson,,5,4500,TB@IND,TB,IND,,,,,,RB/FLEX,,
361,67454-53498,WR,Richie,Richie James,James,,10,4500,MIN@SF,SF,MIN,IR,Knee,,,,WR/FLEX,,
362,67454-72955,WR,Antonio,Antonio Nunn,Nunn,,,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
363,67454-29949,WR,Marvin,Marvin Hall,Hall,,11,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
364,67454-69884,RB,Darius,Darius Anderson,Anderson,,1,4500,TB@IND,IND,TB,,,,,,RB/FLEX,,
365,67454-72961,WR,Anthony,Anthony Johnson,Johnson,,1,4500,PIT@CIN,PIT,CIN,,,,,,WR/FLEX,,
366,67454-28930,RB,James,James White,White,,3,4500,TEN@NE,NE,TEN,IR,Hip,,,,RB/FLEX,,
367,67454-130309,WR,J.J.,J.J. Koski,Koski,0.0,2,4500,LAR@GB,LAR,GB,,,,,,WR/FLEX,,
368,67454-41221,WR,Andre,Andre Patton,Patton,,2,4500,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,,
370,67454-130315,WR,Chris,Chris Rowland,Rowland,,2,4500,TEN@NE,TEN,NE,,,,,,WR/FLEX,,
371,67454-130317,WR,Juwan,Juwan Green,Green,,1,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
372,67454-130318,RB,Mikey,Mikey Daniel,Daniel,,1,4500,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
373,67454-130320,WR,Aaron,Aaron Parker,Parker,,1,4500,CAR@MIA,CAR,MIA,O,Undisclosed,,,,WR/FLEX,,
374,67454-64786,RB,Ryquell,Ryquell Armstead,Armstead,,2,4500,LAR@GB,GB,LAR,,,,,,RB/FLEX,,
375,67454-71955,RB,Mason,Mason Stokke,Stokke,,,4500,CAR@MIA,CAR,MIA,,,,,,RB/FLEX,,
376,67454-130326,WR,Manasseh,Manasseh Bailey,Bailey,,1,4500,NYJ@HOU,NYJ,HOU,,,,,,WR/FLEX,,
377,67454-71962,RB,Garrett,Garrett Groshek,Groshek,,,4500,MIN@SF,MIN,SF,,,,,,RB/FLEX,,
378,67454-130335,WR,Reggie,Reggie Begelton,Begelton,,,4500,LAR@GB,GB,LAR,,,,,,WR/FLEX,,
379,67454-60704,WR,Derrick,Derrick Dillon,Dillon,,1,4500,PHI@NYG,NYG,PHI,Q,Undisclosed,,,,WR/FLEX,,
380,67454-29985,WR,Jaydon,Jaydon Mickens,Mickens,,5,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
381,67454-130336,RB,Sandro,Sandro Platzgummer,Platzgummer,,1,4500,PHI@NYG,NYG,PHI,,,,,,RB/FLEX,,
382,67454-130338,WR,Rysen,Rysen John,John,,1,4500,PHI@NYG,NYG,PHI,IR,Ankle,,,,WR/FLEX,,
383,67454-68901,RB,Gerrid,Gerrid Doaks,Doaks,,,4500,CAR@MIA,MIA,CAR,,,,,,RB/FLEX,,
384,67454-91428,WR,Tarik,Tarik Black,Black,,,4500,TB@IND,IND,TB,,,,,,WR/FLEX,,
385,67454-91431,RB,Ben,Ben Mason,Mason,,,4500,TEN@NE,NE,TEN,,,,,,RB/FLEX,,
386,67454-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,,1,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
387,67454-89384,WR,DeMichael,DeMichael Harris,Harris,,6,4500,TB@IND,IND,TB,,,,,,WR/FLEX,,
388,67454-57651,WR,Travis,Travis Fulgham,Fulgham,,12,4500,CAR@MIA,MIA,CAR,,,,,,WR/FLEX,,
389,67454-45371,WR,Darius,Darius Phillips,Phillips,,9,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
390,67454-63806,RB,Kerryon,Kerryon Johnson,Johnson,,14,4500,MIN@SF,SF,MIN,,,,,,RB/FLEX,,
391,67454-52553,WR,De'Mornay,De'Mornay Pierson-El,Pierson-El,,,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
392,67454-54606,WR,John,John Brown,Brown,,2,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
393,67454-73046,WR,Tre,Tre Nixon,Nixon,,,4500,TEN@NE,NE,TEN,,,,,,WR/FLEX,,
394,67454-89437,WR,Tim,Tim Jones,Jones,,,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
395,67454-60765,WR,Brian,Brian Cole,Cole,,1,4500,CAR@MIA,CAR,MIA,,,,,,WR/FLEX,,
396,67454-24929,WR,Kelvin,Kelvin Benjamin,Benjamin,,,4500,PHI@NYG,NYG,PHI,,,,,,WR/FLEX,,
397,67454-94567,RB,Otis,Otis Anderson,Anderson,,,4500,LAR@GB,LAR,GB,,,,,,RB/FLEX,,
398,67454-34154,WR,J.J.,J.J. Nelson,Nelson,,1,4500,TB@IND,IND,TB,Q,Groin,,,,WR/FLEX,,
399,67454-91504,WR,Blake,Blake Proehl,Proehl,,,4500,MIN@SF,MIN,SF,IR,Leg,,,,WR/FLEX,,
400,67454-39286,TE,O.J.,O.J. Howard,Howard,1.1969999999999998,8,4500,TB@IND,TB,IND,,,,,,TE/FLEX,,
401,67454-52602,WR,DeAndre,DeAndre Thompkins,Thompkins,,1,4500,LAR@GB,GB,LAR,Q,Undisclosed,,,,WR/FLEX,,
402,67454-55689,RB,Ito,Ito Smith,Smith,,15,4500,MIN@SF,MIN,SF,,,,,,RB/FLEX,,
403,67454-64905,WR,Trenton,Trenton Irwin,Irwin,0.0,2,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
404,67454-28055,WR,Amara,Amara Darboh,Darboh,,1,4500,LAC@DEN,DEN,LAC,,,,,,WR/FLEX,,
405,67454-43416,WR,Trent,Trent Taylor,Taylor,,11,4500,PIT@CIN,CIN,PIT,,,,,,WR/FLEX,,
406,67454-41370,WR,Trevor,Trevor Davis,Davis,,2,4500,ATL@JAC,ATL,JAC,,,,,,WR/FLEX,,
407,67454-72091,RB,Raymond,Raymond Calais,Calais,,5,4500,LAR@GB,LAR,GB,IR,Foot,,,,RB/FLEX,,
408,67454-64926,WR,Michael,Michael Jacquet III,Jacquet III,,1,4500,ATL@JAC,JAC,ATL,,,,,,WR/FLEX,,
