Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
68149-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.028570265997026,21,11000,CLE@MIL,MIL,CLE,GTD,Calf,,,,SF/PF
68149-55062,C,Nikola,Nikola Jokic,Jokic,54.30588307100184,17,10900,DEN@CHI,DEN,CHI,,,,,,C
68149-9524,PG,Stephen,Stephen Curry,Curry,47.8272705078125,22,10700,ORL@GS,GS,ORL,,,,,,PG
68149-49111,C,Joel,Joel Embiid,Embiid,46.89230581430289,13,10400,PHI@CHA,PHI,CHA,,,,,,C
68149-67708,PG/SG,Dejounte,Dejounte Murray,Murray,46.642857142857146,21,9900,SA@PHO,SA,PHO,,,,,,PG/SG
68149-84671,PG,Trae,Trae Young,Young,43.9125010172526,24,9800,ATL@MIN,ATL,MIN,,,,,,PG
68149-145485,PG,LaMelo,LaMelo Ball,Ball,45.416666666666664,24,9600,PHI@CHA,CHA,PHI,O,Covid-19,,,,PG
68149-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,42.513635808771305,22,9300,ATL@MIN,MIN,ATL,GTD,Back,,,,C
68149-14514,C,Nikola,Nikola Vucevic,Vucevic,38.029411764705884,17,9000,DEN@CHI,CHI,DEN,,,,,,C
68149-110344,PG,Ja,Ja Morant,Morant,43.352632221422695,19,9000,MEM@MIA,MEM,MIA,O,Knee,,,,PG
68149-12341,SG/SF,Paul,Paul George,George,44.32174019191576,23,8900,LAC@POR,LAC,POR,,,,,,SG/SF
68149-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.81176398782169,17,8800,MEM@MIA,MIA,MEM,GTD,Back,,,,SG/SF
68149-80821,C/PF,Jarrett,Jarrett Allen,Allen,37.76666550409226,21,8700,CLE@MIL,CLE,MIL,,,,,,PF/C
68149-40783,SG/PG,Zach,Zach LaVine,LaVine,37.97083282470703,24,8600,DEN@CHI,CHI,DEN,,,,,,PG/SG
68149-15595,SG,Bradley,Bradley Beal,Beal,36.842857724144345,21,8500,WAS@IND,WAS,IND,,,,,,SG
68149-20848,PG,Damian,Damian Lillard,Lillard,38.439999389648435,20,8500,LAC@POR,POR,LAC,O,Abdomen,,,,PG
68149-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,40.68333435058594,24,8500,DEN@CHI,CHI,DEN,,,,,,SG/SF
68149-84678,SF,Miles,Miles Bridges,Bridges,38.8439990234375,25,8400,PHI@CHA,CHA,PHI,,,,,,SF
68149-9623,PG,Chris,Chris Paul,Paul,38.82174019191576,23,8400,SA@PHO,PHO,SA,,,,,,PG
68149-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,35.461905343191965,21,8400,ATL@MIN,MIN,ATL,GTD,Ankle,,,,PG/SG
68149-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.26086956521739,23,8300,ATL@MIN,MIN,ATL,,,,,,SG/SF
68149-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,38.8960009765625,25,8300,WAS@IND,IND,WAS,,,,,,PF/C
68149-55059,C,Clint,Clint Capela,Capela,34.362500508626304,24,8200,ATL@MIN,ATL,MIN,,,,,,C
68149-145327,PG/SG,Cole,Cole Anthony,Anthony,37.81110975477431,18,8200,ORL@GS,ORL,GS,,,,,,PG/SG
68149-19067,SG,CJ,CJ McCollum,McCollum,35.67916615804037,24,8100,LAC@POR,POR,LAC,GTD,Ribs,,,,SG
68149-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,36.457895379317435,19,7900,OKC@DET,OKC,DET,,,,,,PG/SG
68149-42677,SG/PG,Terry,Terry Rozier,Rozier,31.49473812705592,19,7800,PHI@CHA,CHA,PHI,O,Covid-19,,,,PG/SG
68149-9663,PG/SG,Jrue,Jrue Holiday,Holiday,32.82222154405382,18,7800,CLE@MIL,MIL,CLE,,,,,,PG/SG
68149-66115,PG,Ben,Ben Simmons,Simmons,37.227141462053574,70,7700,PHI@CHA,PHI,CHA,O,Personal,,,,PG
68149-84673,C,Deandre,Deandre Ayton,Ayton,34.911764705882355,17,7700,SA@PHO,PHO,SA,,,,,,C
68149-23831,PF,Jerami,Jerami Grant,Grant,34,21,7700,OKC@DET,DET,OKC,,,,,,PF
68149-80817,C/PF,Bam,Bam Adebayo,Adebayo,37.06110975477431,18,7700,MEM@MIA,MIA,MEM,O,Thumb,,,,PF/C
68149-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,38.5,20,7700,WAS@IND,IND,WAS,,,,,,PG/SG
68149-58460,SG,Devin,Devin Booker,Booker,36.55237978980655,21,7600,SA@PHO,PHO,SA,O,Hamstring,,,,SG
68149-157845,C/PF,Evan,Evan Mobley,Mobley,34.525,20,7600,CLE@MIL,CLE,MIL,,,,,,PF/C
68149-14518,PF/SF,Tobias,Tobias Harris,Harris,35.714285714285715,14,7600,PHI@CHA,PHI,CHA,GTD,Illness,,,,SF/PF
68149-66236,PF/C,John,John Collins,Collins,35.1875,24,7600,ATL@MIN,ATL,MIN,,,,,,PF/C
68149-16261,SF/SG,Khris,Khris Middleton,Middleton,33.056251525878906,16,7500,CLE@MIL,MIL,CLE,,,,,,SG/SF
68149-110312,SG/SF,Tyler,Tyler Herro,Herro,32.790475027901785,21,7400,MEM@MIA,MIA,MEM,,,,,,SG/SF
68149-110342,SG/PG,Darius,Darius Garland,Garland,34.081817626953125,22,7400,CLE@MIL,CLE,MIL,,,,,,PG/SG
68149-84675,C,Mo,Mo Bamba,Bamba,32.26086956521739,23,7300,ORL@GS,ORL,GS,,,,,,C
68149-49675,PG,Derrick,Derrick White,White,29.599998837425595,21,7200,SA@PHO,SA,PHO,,,,,,PG
68149-12366,SF/SG,Gordon,Gordon Hayward,Hayward,30.7360009765625,25,7200,PHI@CHA,CHA,PHI,,,,,,SG/SF
68149-84683,PF/C,Jaren,Jaren Jackson,Jackson,31.047825025475543,23,7100,MEM@MIA,MEM,MIA,,,,,,PF/C
68149-15860,PF/C,Draymond,Draymond Green,Green,33.30454600941051,22,6900,ORL@GS,GS,ORL,,,,,,PF/C
68149-157808,PG/SG,Cade,Cade Cunningham,Cunningham,30.49411908318015,17,6800,OKC@DET,DET,OKC,,,,,,PG/SG
68149-42156,PF/C,Bobby,Bobby Portis,Portis,31.50526187294408,19,6800,CLE@MIL,MIL,CLE,,,,,,PF/C
68149-9535,PG,Kyle,Kyle Lowry,Lowry,30.80454600941051,22,6700,MEM@MIA,MIA,MEM,,,,,,PG
68149-58253,C/PF,Myles,Myles Turner,Turner,32.166666666666664,24,6700,WAS@IND,IND,WAS,,,,,,PF/C
68149-110322,PG/SG,Jordan,Jordan Poole,Poole,28.130434782608695,23,6600,ORL@GS,GS,ORL,,,,,,PG/SG
68149-55057,C,Jusuf,Jusuf Nurkic,Nurkic,31.78333282470703,24,6600,LAC@POR,POR,LAC,,,,,,C
68149-80806,PG,Lonzo,Lonzo Ball,Ball,31.679166158040363,24,6600,DEN@CHI,CHI,DEN,,,,,,PG
68149-84676,PF/C,Wendell,Wendell Carter,Carter,30.791666666666668,24,6500,ORL@GS,ORL,GS,,,,,,PF/C
68149-157851,SF/SG,Franz,Franz Wagner,Wagner,26.3874994913737,24,6400,ORL@GS,ORL,GS,,,,,,SG/SF
68149-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.27916717529297,24,6300,WAS@IND,WAS,IND,,,,,,SF/PF
68149-58378,C,Jakob,Jakob Poeltl,Poeltl,31.607142857142858,14,6300,SA@PHO,SA,PHO,,,,,,C
68149-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,22.78181873668324,22,6300,ATL@MIN,MIN,ATL,,,,,,PF
68149-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,31.982607634171195,23,6300,PHI@CHA,PHI,CHA,,,,,,PG/SG
68149-41594,PF,Aaron,Aaron Gordon,Gordon,26.87272782759233,22,6200,DEN@CHI,DEN,CHI,,,,,,PF
68149-157905,SG,Josh,Josh Giddey,Giddey,29.829998779296876,20,6200,OKC@DET,OKC,DET,,,,,,SG
68149-17333,SG/SF,Will,Will Barton,Barton,30.910000610351563,20,6100,DEN@CHI,DEN,CHI,,,,,,SG/SF
68149-111273,SF/SG,Luguentz,Luguentz Dort,Dort,26.357142857142858,21,6000,OKC@DET,OKC,DET,,,,,,SG/SF
68149-110352,PF/C,P.J.,P.J. Washington,Washington,22.95384568434495,13,6000,PHI@CHA,CHA,PHI,,,,,,PF/C
68149-12474,PG,Patrick,Patrick Beverley,Beverley,24.5,16,5900,ATL@MIN,MIN,ATL,GTD,Groin,,,,PG
68149-58081,PG,Tyus,Tyus Jones,Jones,17.452173647673234,23,5900,MEM@MIA,MEM,MIA,,,,,,PG
68149-110325,C,Daniel,Daniel Gafford,Gafford,23.966666085379465,21,5900,WAS@IND,WAS,IND,,,,,,C
68149-60233,SG/SF,Dillon,Dillon Brooks,Brooks,26.51000061035156,10,5900,MEM@MIA,MEM,MIA,,,,,,SG/SF
68149-16301,C,Dewayne,Dewayne Dedmon,Dedmon,14.958333333333334,24,5900,MEM@MIA,MIA,MEM,,,,,,C
68149-157850,PG/SG,Jalen,Jalen Suggs,Suggs,23.223810105096724,21,5800,ORL@GS,ORL,GS,O,Thumb,,,,PG/SG
68149-15542,PG,Spencer,Spencer Dinwiddie,Dinwiddie,27.219046456473215,21,5800,WAS@IND,WAS,IND,O,Rest,,,,PG
68149-84670,SF/PF,Mikal,Mikal Bridges,Bridges,25.199998938519023,23,5800,SA@PHO,PHO,SA,,,,,,SF/PF
68149-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,24.164999389648436,20,5800,MEM@MIA,MEM,MIA,,,,,,PG/SG
68149-58153,SF/SG,Kelly,Kelly Oubre,Oubre,24.5160009765625,25,5800,PHI@CHA,CHA,PHI,,,,,,SG/SF
68149-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,26.64666748046875,15,5800,CLE@MIL,CLE,MIL,,,,,,SF/PF
68149-145334,SG,Desmond,Desmond Bane,Bane,26.11304241677989,23,5800,MEM@MIA,MEM,MIA,,,,,,SG
68149-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,22.63333299424913,9,5700,SA@PHO,PHO,SA,O,Knee,,,,PF/C
68149-70827,C,Ivica,Ivica Zubac,Zubac,24.725001017252605,24,5700,LAC@POR,LAC,POR,,,,,,C
68149-9621,C,Brook,Brook Lopez,Lopez,26,1,5700,CLE@MIL,MIL,CLE,O,Back,,,,C
68149-23981,PG/SG,Alex,Alex Caruso,Caruso,25.443478791610055,23,5700,DEN@CHI,CHI,DEN,GTD,Hamstring,,,,PG/SG
68149-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,27.110000610351562,10,5600,OKC@DET,DET,OKC,O,Knee,,,,PF/C
68149-15993,SG/SF,Pat,Pat Connaughton,Connaughton,23.433334350585938,24,5600,CLE@MIL,MIL,CLE,,,,,,SG/SF
68149-23169,C,Steven,Steven Adams,Adams,23.92608642578125,23,5600,MEM@MIA,MEM,MIA,,,,,,C
68149-15583,PG/SG,Seth,Seth Curry,Curry,25,21,5600,PHI@CHA,PHI,CHA,,,,,,PG/SG
68149-49116,SF,Andrew,Andrew Wiggins,Wiggins,28.395651112432066,23,5600,ORL@GS,GS,ORL,,,,,,SF
68149-14496,PG,Ricky,Ricky Rubio,Rubio,28.850001017252605,24,5500,CLE@MIL,CLE,MIL,,,,,,PG
68149-14523,PG,Reggie,Reggie Jackson,Jackson,27.629165649414062,24,5500,LAC@POR,LAC,POR,,,,,,PG
68149-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,31.5500005086263,24,5500,WAS@IND,WAS,IND,,,,,,PF/C
68149-63126,SF/PF,Cedi,Cedi Osman,Osman,19.849999321831596,18,5400,CLE@MIL,CLE,MIL,,,,,,SF/PF
68149-110347,PF/SF,Keldon,Keldon Johnson,Johnson,27.795238676525297,21,5400,SA@PHO,SA,PHO,,,,,,SF/PF
68149-9874,PF/C,Kevin,Kevin Love,Love,22.856250762939453,16,5300,CLE@MIL,CLE,MIL,,,,,,PF/C
68149-110315,SG/SF,Terance,Terance Mann,Mann,20.33478313943614,23,5300,LAC@POR,LAC,POR,,,,,,SG/SF
68149-145307,PF,Isaiah,Isaiah Stewart,Stewart,22.289999389648436,20,5300,OKC@DET,DET,OKC,,,,,,PF
68149-40396,PG,Monte,Monte Morris,Morris,22.495454268022016,22,5300,DEN@CHI,DEN,CHI,,,,,,PG
68149-15557,C,Andre,Andre Drummond,Drummond,26.67727383700284,22,5200,PHI@CHA,PHI,CHA,,,,,,C
68149-84717,PG/SG,Anfernee,Anfernee Simons,Simons,19.16363664106889,22,5200,LAC@POR,POR,LAC,O,Ankle,,,,PG/SG
68149-16293,SF/SG,Norman,Norman Powell,Powell,24.45500030517578,20,5200,LAC@POR,POR,LAC,,,,,,SG/SF
68149-9648,PF/SF,Jeff,Jeff Green,Green,15.87727217240767,22,5200,DEN@CHI,DEN,CHI,,,,,,SF/PF
68149-9809,SF/PF,Nicolas,Nicolas Batum,Batum,23.635713849748885,14,5100,LAC@POR,LAC,POR,,,,,,SF/PF
68149-15590,C,Mason,Mason Plumlee,Plumlee,23.975,20,5100,PHI@CHA,CHA,PHI,O,Covid-19,,,,C
68149-110320,SF,Matisse,Matisse Thybulle,Thybulle,19.668750762939453,16,5100,PHI@CHA,PHI,CHA,,,,,,SF
68149-23798,SG/SF,Caris,Caris LeVert,LeVert,24.623529770795038,17,5100,WAS@IND,IND,WAS,,,,,,SG/SF
68149-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,22.008333841959637,24,5100,WAS@IND,WAS,IND,,,,,,SG/SF
68149-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,20.352174178413723,23,5100,LAC@POR,LAC,POR,,,,,,PF
68149-18393,PG/SG,T.J.,T.J. McConnell,McConnell,22.645833333333332,24,5100,WAS@IND,IND,WAS,O,Wrist,,,,PG/SG
68149-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,22.754165649414062,24,5000,LAC@POR,LAC,POR,,,,,,PG/SG
68149-110349,SF/PF,Rui,Rui Hachimura,Hachimura,24.020313262939453,64,5000,WAS@IND,WAS,IND,,,,,,SF/PF
68149-110351,SG,Cody,Cody Martin,Martin,21.8652171259341,23,5000,PHI@CHA,CHA,PHI,,,,,,SG
68149-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,21.185000610351562,20,5000,ATL@MIN,ATL,MIN,O,Ankle,,,,SG/SF
68149-110995,C,Naz,Naz Reid,Reid,18.342857724144345,21,5000,ATL@MIN,MIN,ATL,,,,,,C
68149-145324,SG,Devin,Devin Vassell,Vassell,22.872222900390625,18,5000,SA@PHO,SA,PHO,O,Thigh,,,,SG
68149-80814,PG,Dennis,Dennis Smith,Smith,15.6000002347506,13,5000,LAC@POR,POR,LAC,,,,,,PG
68149-20992,PF/SF,Larry,Larry Nance,Nance,17.316666920979817,24,4900,LAC@POR,POR,LAC,,,,,,SF/PF
68149-85137,SG,Duncan,Duncan Robinson,Robinson,19.679166158040363,24,4900,MEM@MIA,MIA,MEM,,,,,,SG
68149-14509,SG,Klay,Klay Thompson,Thompson,,,4900,ORL@GS,GS,ORL,O,Achilles,,,,SG
68149-84691,PG/SG,Shake,Shake Milton,Milton,21.738888210720486,18,4900,PHI@CHA,PHI,CHA,,,,,,PG/SG
68149-15628,SF/PF,Otto,Otto Porter,Porter,18.01000061035156,20,4900,ORL@GS,GS,ORL,,,,,,SF/PF
68149-15800,PF/SF,Jae,Jae Crowder,Crowder,21.17826113493546,23,4900,SA@PHO,PHO,SA,,,,,,SF/PF
68149-9758,SG/SF,Danny,Danny Green,Green,17.975000381469727,16,4800,PHI@CHA,PHI,CHA,,,,,,SG/SF
68149-145489,PG,Killian,Killian Hayes,Hayes,19.694116928998163,17,4800,OKC@DET,DET,OKC,,,,,,PG
68149-23156,PF/SF,Georges,Georges Niang,Niang,19.265217656674594,23,4800,PHI@CHA,PHI,CHA,,,,,,SF/PF
68149-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,17.1454551003196,22,4800,OKC@DET,OKC,DET,,,,,,PF
68149-157828,SF,Chris,Chris Duarte,Duarte,22.460868503736414,23,4800,WAS@IND,IND,WAS,,,,,,SF
68149-110346,PF/C,Isaiah,Isaiah Roby,Roby,12.633333841959635,12,4800,OKC@DET,OKC,DET,,,,,,PF/C
68149-18256,PF/SF,Doug,Doug McDermott,McDermott,16.214285714285715,14,4800,SA@PHO,SA,PHO,,,,,,SF/PF
68149-145328,SF,Saddiq,Saddiq Bey,Bey,25.490908536044035,22,4800,OKC@DET,DET,OKC,,,,,,SF
68149-66046,SG/SF,Luke,Luke Kennard,Kennard,19.179166158040363,24,4800,LAC@POR,LAC,POR,,,,,,SG/SF
68149-20491,PF/SF,Robert,Robert Covington,Covington,18.508333841959637,24,4700,LAC@POR,POR,LAC,,,,,,SF/PF
68149-113267,SG/SF,Caleb,Caleb Martin,Martin,15.138094947451638,21,4700,MEM@MIA,MIA,MEM,,,,,,SG/SF
68149-157831,PG,Tre,Tre Mann,Mann,11.271428789411273,14,4700,OKC@DET,OKC,DET,,,,,,PG
68149-23716,SF/PF,Kyle,Kyle Anderson,Anderson,20.761904761904763,21,4700,MEM@MIA,MEM,MIA,O,Back,,,,SF/PF
68149-110339,SG/SF,Cam,Cam Reddish,Reddish,18.728570847284224,21,4700,ATL@MIN,ATL,MIN,GTD,Wrist,,,,SG/SF
68149-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,17.242857433500745,21,4700,ATL@MIN,ATL,MIN,,,,,,SF/PF
68149-80811,SF/PF,Jonathan,Jonathan Isaac,Isaac,,,4700,ORL@GS,ORL,GS,O,Knee,,,,SF/PF
68149-24544,SG/SF,Gary,Gary Harris,Harris,13.616667005750868,18,4700,ORL@GS,ORL,GS,,,,,,SG/SF
68149-117779,SF/PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,14.336363358931107,22,4600,ORL@GS,GS,ORL,,,,,,SF/PF
68149-110637,PF/SF,Darius,Darius Bazley,Bazley,22.313636086203836,22,4600,OKC@DET,OKC,DET,,,,,,SF/PF
68149-12362,C,DeMarcus,DeMarcus Cousins,Cousins,17.649999618530273,2,4600,CLE@MIL,MIL,CLE,,,,,,C
68149-14512,PF/SF,Marcus,Marcus Morris,Morris,20.087499618530273,8,4600,LAC@POR,LAC,POR,,,,,,SF/PF
68149-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,24.163768823596016,69,4600,CLE@MIL,MIL,CLE,,,,,,SG
68149-84704,SG/SF,Kevin,Kevin Huerter,Huerter,18.704348356827445,23,4600,ATL@MIN,ATL,MIN,,,,,,SG/SF
68149-110338,SF,De'Andre,De'Andre Hunter,Hunter,16.5,11,4600,ATL@MIN,ATL,MIN,O,Wrist,,,,SF
68149-110353,PF,Brandon,Brandon Clarke,Clarke,18.400000321237666,19,4600,MEM@MIA,MEM,MIA,GTD,Knee,,,,PF
