,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,67681-84669,PG/SG,Luka,Luka Doncic,Doncic,49.3,14.0,10800,WAS@DAL,DAL,WAS,,,,,,PG/SG
1,67681-9646,SF/PF,Kevin,Kevin Durant,Durant,45.6,18.0,10300,PHO@BKN,BKN,PHO,,,,,,SF/PF
2,67681-9644,SG/PG,James,James Harden,Harden,47.3,19.0,10000,PHO@BKN,BKN,PHO,,,,,,PG/SG
3,67681-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.0,16.0,9800,MIA@CHI,MIA,CHI,,,,,,SG/SF
4,67681-145485,PG,LaMelo,LaMelo Ball,Ball,42.0,21.0,9500,CHA@HOU,CHA,HOU,,,,,,PG
5,67681-40203,C,Rudy,Rudy Gobert,Gobert,39.5,19.0,9100,NO@UTA,UTA,NO,,,,,,C
7,67681-84671,PG,Trae,Trae Young,Young,44.0,20.0,8900,NY@ATL,ATL,NY,,,,,,PG
8,67681-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,38.8,12.0,8800,WAS@DAL,DAL,WAS,,,,,,PF/C
9,67681-42669,PF/C,Julius,Julius Randle,Randle,40.8,19.0,8700,NY@ATL,NY,ATL,,,,,,PF/C
10,67681-15595,SG,Bradley,Bradley Beal,Beal,41.4,16.0,8700,WAS@DAL,WAS,DAL,,,,,,SG
11,67681-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,37.7,20.0,8500,MIA@CHI,CHI,MIA,,,,,,SG/SF
13,67681-9623,PG,Chris,Chris Paul,Paul,39.0,19.0,8300,PHO@BKN,PHO,BKN,,,,,,PG
14,67681-84678,SF,Miles,Miles Bridges,Bridges,35.5,21.0,8200,CHA@HOU,CHA,HOU,,,,,,SF
15,67681-40783,SG/PG,Zach,Zach LaVine,LaVine,38.8,20.0,8000,MIA@CHI,CHI,MIA,,,,,,PG/SG
16,67681-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.6,18.0,7900,NO@UTA,UTA,NO,,,,,,PG/SG
17,67681-80817,C/PF,Bam,Bam Adebayo,Adebayo,38.2,16.0,7900,MIA@CHI,MIA,CHI,,,,,,PF/C
18,67681-84673,C,Deandre,Deandre Ayton,Ayton,34.3,13.0,7800,PHO@BKN,PHO,BKN,,,,,,C
19,67681-55059,C,Clint,Clint Capela,Capela,37.7,20.0,7800,NY@ATL,ATL,NY,,,,,,C
20,67681-145327,PG/SG,Cole,Cole Anthony,Anthony,35.5,16.0,7800,ORL@CLE,ORL,CLE,GTD,Ankle,,,,PG/SG
21,67681-58460,SG,Devin,Devin Booker,Booker,37.1,19.0,7700,PHO@BKN,PHO,BKN,,,,,,SG
22,67681-14514,C,Nikola,Nikola Vucevic,Vucevic,36.4,13.0,7700,MIA@CHI,CHI,MIA,,,,,,C
23,67681-66236,PF/C,John,John Collins,Collins,33.3,20.0,7700,NY@ATL,ATL,NY,,,,,,PF/C
24,67681-66048,SF,Brandon,Brandon Ingram,Ingram,35.7,14.0,7600,NO@UTA,NO,UTA,,,,,,SF
25,67681-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.9,16.0,7600,ORL@CLE,CLE,ORL,,,,,,PF/C
26,67681-14503,C,Jonas,Jonas Valanciunas,Valanciunas,38.7,21.0,7500,NO@UTA,NO,UTA,,,,,,C
27,67681-157845,C/PF,Evan,Evan Mobley,Mobley,29.7,15.0,7400,ORL@CLE,CLE,ORL,GTD,Elbow,,,,PF/C
28,67681-110312,SG/SF,Tyler,Tyler Herro,Herro,30.5,18.0,7400,MIA@CHI,MIA,CHI,,,,,,SG/SF
29,67681-84690,PG/SG,Jalen,Jalen Brunson,Brunson,30.3,17.0,7100,WAS@DAL,DAL,WAS,GTD,Foot,,,,PG/SG
30,67681-42202,PF/C,Christian,Christian Wood,Wood,37.0,18.0,7000,CHA@HOU,HOU,CHA,,,,,,PF/C
31,67681-110342,SG/PG,Darius,Darius Garland,Garland,32.1,17.0,7000,ORL@CLE,CLE,ORL,,,,,,PG/SG
32,67681-12366,SF/SG,Gordon,Gordon Hayward,Hayward,31.5,21.0,6900,CHA@HOU,CHA,HOU,,,,,,SG/SF
33,67681-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,26.6,19.0,6900,WAS@DAL,WAS,DAL,,,,,,PF/C
34,67681-84675,C,Mo,Mo Bamba,Bamba,36.2,20.0,6800,ORL@CLE,ORL,CLE,,,,,,C
35,67681-80806,PG,Lonzo,Lonzo Ball,Ball,30.4,20.0,6800,MIA@CHI,CHI,MIA,,,,,,PG
36,67681-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.3,19.0,6700,WAS@DAL,WAS,DAL,,,,,,SF/PF
37,67681-9535,PG,Kyle,Kyle Lowry,Lowry,31.9,17.0,6700,MIA@CHI,MIA,CHI,,,,,,PG
38,67681-42677,SG/PG,Terry,Terry Rozier,Rozier,32.3,16.0,6600,CHA@HOU,CHA,HOU,,,,,,PG/SG
39,67681-15542,PG,Spencer,Spencer Dinwiddie,Dinwiddie,29.9,17.0,6500,WAS@DAL,WAS,DAL,,,,,,PG
40,67681-14496,PG,Ricky,Ricky Rubio,Rubio,27.7,19.0,6400,ORL@CLE,CLE,ORL,,,,,,PG
