Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67681-84669,PG/SG,Luka,Luka Doncic,Doncic,48.74285888671875,14,10800,WAS@DAL,DAL,WAS,,,,,,PG/SG
67681-9646,SF/PF,Kevin,Kevin Durant,Durant,45.594445122612846,18,10300,PHO@BKN,BKN,PHO,,,,,,SF/PF
67681-9644,SG/PG,James,James Harden,Harden,45.147367778577305,19,10000,PHO@BKN,BKN,PHO,,,,,,PG/SG
67681-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.78125,16,9800,MIA@CHI,MIA,CHI,,,,,,SG/SF
67681-145485,PG,LaMelo,LaMelo Ball,Ball,44.04285830543155,21,9500,CHA@HOU,CHA,HOU,,,,,,PG
67681-40203,C,Rudy,Rudy Gobert,Gobert,41.905263800370065,19,9100,NO@UTA,UTA,NO,,,,,,C
67681-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.55156326293945,64,8900,PHO@BKN,BKN,PHO,O,Not injury related,,,,PG/SG
67681-84671,PG,Trae,Trae Young,Young,42.79500122070313,20,8900,NY@ATL,ATL,NY,,,,,,PG
67681-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,39.09166717529297,12,8800,WAS@DAL,DAL,WAS,,,,,,PF/C
67681-42669,PF/C,Julius,Julius Randle,Randle,40.389474969161185,19,8700,NY@ATL,NY,ATL,,,,,,PF/C
67681-15595,SG,Bradley,Bradley Beal,Beal,38.20624923706055,16,8700,WAS@DAL,WAS,DAL,,,,,,SG
67681-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,40.254998779296876,20,8500,MIA@CHI,CHI,MIA,,,,,,SG/SF
67681-110310,PF,Zion,Zion Williamson,Williamson,42.69999842489919,62,8400,NO@UTA,NO,UTA,O,Foot,,,,PF
67681-9623,PG,Chris,Chris Paul,Paul,39.12105198910362,19,8300,PHO@BKN,PHO,BKN,,,,,,PG
67681-84678,SF,Miles,Miles Bridges,Bridges,39.352382114955354,21,8200,CHA@HOU,CHA,HOU,,,,,,SF
67681-40783,SG/PG,Zach,Zach LaVine,LaVine,37.51499938964844,20,8000,MIA@CHI,CHI,MIA,,,,,,PG/SG
67681-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,38.27222357855903,18,7900,NO@UTA,UTA,NO,,,,,,PG/SG
67681-80817,C/PF,Bam,Bam Adebayo,Adebayo,37.193748474121094,16,7900,MIA@CHI,MIA,CHI,,,,,,PF/C
67681-84673,C,Deandre,Deandre Ayton,Ayton,35.03846153846154,13,7800,PHO@BKN,PHO,BKN,,,,,,C
67681-55059,C,Clint,Clint Capela,Capela,34.85,20,7800,NY@ATL,ATL,NY,,,,,,C
