,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
48,66867-17333,SG/SF,Will,Will Barton,Barton,29.5,11.0,6700,ATL@DEN,DEN,ATL,,,,,,SG/SF
49,66867-66236,PF/C,John,John Collins,Collins,31.4,12.0,6600,ATL@DEN,ATL,DEN,,,,,,PF/C
50,66867-84683,PF/C,Jaren,Jaren Jackson,Jackson,32.7,11.0,6500,PHO@MEM,MEM,PHO,,,,,,PF/C
51,66867-55059,C,Clint,Clint Capela,Capela,32.9,12.0,6400,ATL@DEN,ATL,DEN,,,,,,C
52,66867-16293,SF/SG,Norman,Norman Powell,Powell,24.3,10.0,6400,POR@HOU,POR,HOU,GTD,Quadriceps,,,,SG/SF
53,66867-110322,PG/SG,Jordan,Jordan Poole,Poole,28.3,11.0,6300,CHI@GS,GS,CHI,,,,,,PG/SG
54,66867-110342,PG/SG,Darius,Darius Garland,Garland,33.8,10.0,6300,DET@CLE,CLE,DET,,,,,,PG/SG
55,66867-110347,PF/SF,Keldon,Keldon Johnson,Johnson,30.9,11.0,6300,DAL@SA,SA,DAL,,,,,,SF/PF
57,66867-12366,SF/SG,Gordon,Gordon Hayward,Hayward,30.6,13.0,6100,NY@CHA,CHA,NY,,,,,,SG/SF
58,66867-84706,PG/SG,Devonte',Devonte' Graham,Graham,30.8,12.0,6100,BKN@NO,NO,BKN,,,,,,PG/SG
59,66867-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,31.4,12.0,6100,BKN@NO,NO,BKN,,,,,,SG/SF
60,66867-23665,SG/SF,Buddy,Buddy Hield,Hield,26.4,12.0,6000,SAC@OKC,SAC,OKC,,,,,,SG/SF
61,66867-42677,SG/PG,Terry,Terry Rozier,Rozier,30.6,8.0,6000,NY@CHA,CHA,NY,,,,,,PG/SG
62,66867-157905,SG,Josh,Josh Giddey,Giddey,29.3,10.0,6000,SAC@OKC,OKC,SAC,,,,,,SG
63,66867-110345,SF/PG,Kevin,Kevin Porter,Porter,29.4,11.0,6000,POR@HOU,HOU,POR,GTD,Thigh,,,,PG/SF
64,66867-40201,PG/SG,Dennis,Dennis Schroder,Schroder,30.7,11.0,6000,MIL@BOS,BOS,MIL,,,,,,PG/SG
66,66867-49675,PG/SG,Derrick,Derrick White,White,30.1,11.0,5900,DAL@SA,SA,DAL,,,,,,PG/SG
67,66867-14496,PG/SG,Ricky,Ricky Rubio,Rubio,27.3,12.0,5900,DET@CLE,CLE,DET,,,,,,PG/SG
69,66867-110357,SF/SG,RJ,RJ Barrett,Barrett,28.2,12.0,5900,NY@CHA,NY,CHA,,,,,,SG/SF
70,66867-42156,PF/C,Bobby,Bobby Portis,Portis,35.7,7.0,5800,MIL@BOS,MIL,BOS,,,,,,PF/C
71,66867-84708,PF/C,Robert,Robert Williams,Williams,30.8,10.0,5800,MIL@BOS,BOS,MIL,,,,,,PF/C
72,66867-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,26.3,12.0,5800,MIN@LAL,LAL,MIN,,,,,,SF/PF
74,66867-80806,PG,Lonzo,Lonzo Ball,Ball,32.6,11.0,5800,CHI@GS,CHI,GS,,,,,,PG
75,66867-157808,PG/SG,Cade,Cade Cunningham,Cunningham,30.2,5.0,5700,DET@CLE,DET,CLE,,,,,,PG/SG
76,66867-84690,PG/SG,Jalen,Jalen Brunson,Brunson,25.3,11.0,5700,DAL@SA,DAL,SA,,,,,,PG/SG
79,66867-110637,PF/SF,Darius,Darius Bazley,Bazley,24.3,10.0,5600,SAC@OKC,OKC,SAC,,,,,,SF/PF
80,66867-23670,SG/PG,Marcus,Marcus Smart,Smart,27.6,10.0,5600,MIL@BOS,BOS,MIL,,,,,,PG/SG
81,66867-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,25.8,11.0,5600,POR@HOU,HOU,POR,,,,,,SF/PF
82,66867-9666,PF/C,Thaddeus,Thaddeus Young,Young,30.8,8.0,5600,DAL@SA,SA,DAL,,,,,,PF/C
83,66867-84711,SG,Grayson,Grayson Allen,Allen,28.0,12.0,5500,MIL@BOS,MIL,BOS,,,,,,SG
84,66867-145328,SF,Saddiq,Saddiq Bey,Bey,28.2,10.0,5500,DET@CLE,DET,CLE,,,,,,SF
85,66867-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,30.7,11.0,5500,CHI@GS,GS,CHI,,,,,,SG/SF
86,66867-9475,PG/SG,Derrick,Derrick Rose,Rose,24.0,12.0,5400,NY@CHA,NY,CHA,,,,,,PG/SG
88,66867-145324,SG,Devin,Devin Vassell,Vassell,20.6,11.0,5300,DAL@SA,SA,DAL,,,,,,SG
89,66867-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,23.5,11.0,5300,BKN@NO,BKN,NO,,,,,,PF/C
91,66867-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,28.3,6.0,5200,PHO@MEM,PHO,MEM,,,,,,PF/C
92,66867-40562,SG/SF,Josh,Josh Hart,Hart,24.0,8.0,5200,BKN@NO,NO,BKN,,,,,,SG/SF
93,66867-84709,C,Mitchell,Mitchell Robinson,Robinson,23.6,11.0,5200,NY@CHA,NY,CHA,,,,,,C
94,66867-97263,C/PF,Drew,Drew Eubanks,Eubanks,25.5,11.0,5200,DAL@SA,SA,DAL,,,,,,PF/C
95,66867-20491,PF/SF,Robert,Robert Covington,Covington,23.6,12.0,5100,POR@HOU,POR,HOU,,,,,,SF/PF
96,66867-23169,C,Steven,Steven Adams,Adams,22.2,11.0,5100,PHO@MEM,MEM,PHO,GTD,Ankle,,,,C
97,66867-84670,SF/PF,Mikal,Mikal Bridges,Bridges,27.9,10.0,5100,PHO@MEM,PHO,MEM,,,,,,SF/PF
98,66867-157907,SG/PG,Jalen,Jalen Green,Green,25.4,11.0,5100,POR@HOU,HOU,POR,,,,,,PG/SG
99,66867-58153,SF/SG,Kelly,Kelly Oubre,Oubre,24.1,13.0,5100,NY@CHA,CHA,NY,,,,,,SG/SF
100,66867-23096,SF/SG,Evan,Evan Fournier,Fournier,23.7,12.0,5000,NY@CHA,NY,CHA,,,,,,SG/SF
101,66867-15993,SG/SF,Pat,Pat Connaughton,Connaughton,23.1,12.0,5000,MIL@BOS,MIL,BOS,,,,,,SG/SF
102,66867-41594,PF,Aaron,Aaron Gordon,Gordon,26.5,11.0,5000,ATL@DEN,DEN,ATL,,,,,,PF
103,66867-157908,C/PF,Alperen,Alperen Sengun,Sengun,20.9,10.0,5000,POR@HOU,HOU,POR,,,,,,PF/C
104,66867-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,27.3,11.0,5000,PHO@MEM,MEM,PHO,,,,,,PG/SG
105,66867-15590,C,Mason,Mason Plumlee,Plumlee,25.9,13.0,5000,NY@CHA,CHA,NY,,,,,,C
106,66867-23716,SF/PF,Kyle,Kyle Anderson,Anderson,26.1,11.0,4900,PHO@MEM,MEM,PHO,,,,,,SF/PF
107,66867-111273,SF/SG,Luguentz,Luguentz Dort,Dort,23.9,9.0,4900,SAC@OKC,OKC,SAC,,,,,,SG/SF
109,66867-84702,SG/SF,Lonnie,Lonnie Walker,Walker,19.6,11.0,4900,DAL@SA,SA,DAL,,,,,,SG/SF
110,66867-12474,PG,Patrick,Patrick Beverley,Beverley,22.5,8.0,4800,MIN@LAL,MIN,LAL,,,,,,PG
111,66867-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,26.8,11.0,4800,ATL@DEN,ATL,DEN,GTD,Ankle,,,,SG/SF
112,66867-16233,SF/SG,Josh,Josh Richardson,Richardson,16.8,9.0,4800,MIL@BOS,BOS,MIL,,,,,,SG/SF
113,66867-145307,PF,Isaiah,Isaiah Stewart,Stewart,28.6,10.0,4800,DET@CLE,DET,CLE,,,,,,PF
114,66867-15800,PF/SF,Jae,Jae Crowder,Crowder,22.6,10.0,4800,PHO@MEM,PHO,MEM,,,,,,SF/PF
115,66867-157812,PG,Davion,Davion Mitchell,Mitchell,21.8,12.0,4700,SAC@OKC,SAC,OKC,,,,,,PG
119,66867-18256,PF/SF,Doug,Doug McDermott,McDermott,18.5,8.0,4700,DAL@SA,SA,DAL,,,,,,SF/PF
120,66867-145334,SG,Desmond,Desmond Bane,Bane,24.1,11.0,4700,PHO@MEM,MEM,PHO,,,,,,SG
121,66867-14507,PG,Kemba,Kemba Walker,Walker,23.2,11.0,4600,NY@CHA,NY,CHA,,,,,,PG
122,66867-84718,PF,Alize,Alize Johnson,Johnson,18.9,7.0,4600,CHI@GS,CHI,GS,,,,,,PF
123,66867-110338,SF,De'Andre,De'Andre Hunter,Hunter,24.2,10.0,4600,ATL@DEN,ATL,DEN,GTD,Wrist,,,,SF
124,66867-110351,SG,Cody,Cody Martin,Martin,20.6,13.0,4600,NY@CHA,CHA,NY,,,,,,SG
125,66867-23981,PG/SG,Alex,Alex Caruso,Caruso,23.4,11.0,4600,CHI@GS,CHI,GS,,,,,,PG/SG
126,66867-66064,SF/SG,Malik,Malik Beasley,Beasley,18.3,10.0,4500,MIN@LAL,MIN,LAL,,,,,,SG/SF
127,66867-63126,SF/PF,Cedi,Cedi Osman,Osman,23.8,11.0,4500,DET@CLE,CLE,DET,,,,,,SF/PF
128,66867-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,20.5,10.0,4500,MIN@LAL,MIN,LAL,,,,,,PF
130,66867-110339,SG/SF,Cam,Cam Reddish,Reddish,18.4,12.0,4500,ATL@DEN,ATL,DEN,,,,,,SG/SF
132,66867-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,20.7,11.0,4500,DAL@SA,DAL,SA,,,,,,SG/SF
133,66867-9739,C,JaVale,JaVale McGee,McGee,25.0,10.0,4400,PHO@MEM,PHO,MEM,,,,,,C
134,66867-145489,PG,Killian,Killian Hayes,Hayes,18.6,9.0,4400,DET@CLE,DET,CLE,,,,,,PG
136,66867-16196,C/PF,Dwight,Dwight Powell,Powell,19.8,11.0,4400,DAL@SA,DAL,SA,,,,,,PF/C
137,66867-80809,SG,Josh,Josh Jackson,Jackson,18.7,10.0,4400,DET@CLE,DET,CLE,,,,,,SG
138,66867-80816,SG,Malik,Malik Monk,Monk,18.7,12.0,4400,MIN@LAL,LAL,MIN,,,,,,SG
139,66867-80823,PF/C,Tony,Tony Bradley,Bradley,27.5,8.0,4400,CHI@GS,CHI,GS,,,,,,PF/C
142,66867-84694,SG,Bruce,Bruce Brown,Brown,20.8,11.0,4300,BKN@NO,BKN,NO,,,,,,SG
143,66867-110995,C,Naz,Naz Reid,Reid,20.4,10.0,4300,MIN@LAL,MIN,LAL,,,,,,C
144,66867-40396,PG,Monte,Monte Morris,Morris,21.9,11.0,4300,ATL@DEN,DEN,ATL,,,,,,PG
145,66867-9703,PG,George,George Hill,Hill,21.2,12.0,4300,MIL@BOS,MIL,BOS,,,,,,PG
146,66867-16363,SG/SF,Joe,Joe Harris,Harris,19.6,12.0,4300,BKN@NO,BKN,NO,,,,,,SG/SF
147,66867-81529,PF/C,Daniel,Daniel Theis,Theis,21.8,9.0,4200,POR@HOU,HOU,POR,,,,,,PF/C
149,66867-84717,PG/SG,Anfernee,Anfernee Simons,Simons,18.5,12.0,4200,POR@HOU,POR,HOU,,,,,,PG/SG
152,66867-145313,PF/SF,Jordan,Jordan Nwora,Nwora,21.2,12.0,4200,MIL@BOS,MIL,BOS,,,,,,SF/PF
156,66867-111372,SF/PF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,15.9,11.0,4100,MIL@BOS,MIL,BOS,,,,,,SF/PF
157,66867-11074,SF,Garrett,Garrett Temple,Temple,18.2,10.0,4100,BKN@NO,NO,BKN,,,,,,SF
158,66867-18376,SG/PG,Damion,Damion Lee,Lee,18.4,9.0,4100,CHI@GS,GS,CHI,GTD,Hip,,,,PG/SG
160,66867-157848,PF,Herbert,Herbert Jones,Jones,19.7,9.0,4000,BKN@NO,NO,BKN,,,,,,PF
163,66867-9561,C,DeAndre,DeAndre Jordan,Jordan,15.6,12.0,4000,MIN@LAL,LAL,MIN,,,,,,C
164,66867-9660,C,Dwight,Dwight Howard,Howard,16.6,10.0,4000,MIN@LAL,LAL,MIN,,,,,,C
165,66867-145341,SF,Isaac,Isaac Okoro,Okoro,17.8,5.0,4000,DET@CLE,CLE,DET,,,,,,SF
166,66867-15814,C/PF,Alex,Alex Len,Len,16.9,8.0,4000,SAC@OKC,SAC,OKC,,,,,,PF/C
168,66867-12351,C/PF,Derrick,Derrick Favors,Favors,22.9,9.0,3900,SAC@OKC,OKC,SAC,,,,,,PF/C
170,66867-58081,PG,Tyus,Tyus Jones,Jones,17.1,11.0,3900,PHO@MEM,MEM,PHO,,,,,,PG
171,66867-9481,C,Taj,Taj Gibson,Gibson,18.4,7.0,3900,NY@CHA,NY,CHA,,,,,,C
172,66867-15628,SF/PF,Otto,Otto Porter,Porter,17.7,10.0,3900,CHI@GS,GS,CHI,,,,,,SF/PF
176,66867-85305,SF,Kenrich,Kenrich Williams,Williams,17.4,10.0,3900,SAC@OKC,OKC,SAC,,,,,,SF
177,66867-19781,SF/SG,Kent,Kent Bazemore,Bazemore,18.8,12.0,3900,MIN@LAL,LAL,MIN,,,,,,SG/SF
178,66867-15691,C,Cody,Cody Zeller,Zeller,15.2,12.0,3900,POR@HOU,POR,HOU,,,,,,C
179,66867-9556,SF/SG,Eric,Eric Gordon,Gordon,23.0,9.0,3900,POR@HOU,HOU,POR,,,,,,SG/SF
180,66867-9560,PF/C,Blake,Blake Griffin,Griffin,17.6,11.0,3900,BKN@NO,BKN,NO,,,,,,PF/C
183,66867-9664,SF/SG,Andre,Andre Iguodala,Iguodala,15.3,9.0,3900,CHI@GS,GS,CHI,,,,,,SG/SF
184,66867-15405,PF/C,JaMychal,JaMychal Green,Green,15.6,11.0,3800,ATL@DEN,DEN,ATL,,,,,,PF/C
186,66867-14510,SG/SF,Alec,Alec Burks,Burks,15.8,12.0,3800,NY@CHA,NY,CHA,,,,,,SG/SF
189,66867-110353,PF,Brandon,Brandon Clarke,Clarke,17.2,8.0,3800,PHO@MEM,MEM,PHO,,,,,,PF
191,66867-145319,PF,Jaden,Jaden McDaniels,McDaniels,18.4,10.0,3800,MIN@LAL,MIN,LAL,,,,,,PF
192,66867-48567,PG/SG,Cameron,Cameron Payne,Payne,19.3,5.0,3800,PHO@MEM,PHO,MEM,,,,,,PG/SG
196,66867-12334,SG,Avery,Avery Bradley,Bradley,15.9,11.0,3700,MIN@LAL,LAL,MIN,,,,,,SG
198,66867-112709,SG/SF,Javonte,Javonte Green,Green,15.8,11.0,3700,CHI@GS,CHI,GS,,,,,,SG/SF
200,66867-58461,PF,Trey,Trey Lyles,Lyles,17.6,10.0,3700,DET@CLE,DET,CLE,,,,,,PF
205,66867-110316,SF,Cameron,Cameron Johnson,Johnson,17.2,10.0,3700,PHO@MEM,PHO,MEM,,,,,,SF
213,66867-9648,PF/SF,Jeff,Jeff Green,Green,24.1,11.0,3700,ATL@DEN,DEN,ATL,,,,,,SF/PF
234,66867-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,16.2,9.0,3600,ATL@DEN,ATL,DEN,,,,,,SF/PF
348,66867-145819,SF,Naji,Naji Marshall,Marshall,15.7,11.0,3500,BKN@NO,NO,BKN,GTD,Knee,,,,SF
365,66867-48598,SF,Semi,Semi Ojeleye,Ojeleye,16.8,7.0,3500,MIL@BOS,MIL,BOS,,,,,,SF
