Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66867-58460,SG,Devin,Devin Booker,Booker,39.1100006103516,10,8400,PHO@MEM,PHO,MEM,,,,,,SG
66867-40783,SG/PG,Zach,Zach LaVine,LaVine,39,11,8400,CHI@GS,CHI,GS,,,,,,PG/SG
66867-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,BKN@NO,NO,BKN,O,Foot,,,,PF
66867-9623,PG,Chris,Chris Paul,Paul,41.3299987792969,10,8300,PHO@MEM,PHO,MEM,,,,,,PG
66867-67026,SF/SG,Jaylen,Jaylen Brown,Brown,39.0999984741211,8,8300,MIL@BOS,BOS,MIL,O,Hamstring,,,,SG/SF
66867-66048,SF,Brandon,Brandon Ingram,Ingram,40.0500005086263,6,8200,BKN@NO,NO,BKN,GTD,Hip,,,,SF
66867-42202,PF/C,Christian,Christian Wood,Wood,38.2636358087713,11,8200,POR@HOU,HOU,POR,,,,,,PF/C
66867-145321,SF/SG,Anthony,Anthony Edwards,Edwards,41.7100006103516,10,8100,MIN@LAL,MIN,LAL,,,,,,SG/SF
66867-84678,SF,Miles,Miles Bridges,Bridges,41.6999981219952,13,8000,NY@CHA,CHA,NY,,,,,,SF
66867-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,37.6299987792969,10,7900,SAC@OKC,OKC,SAC,,,,,,PG/SG
66867-80810,PG,De'Aaron,De'Aaron Fox,Fox,37.0166676839193,12,7900,SAC@OKC,SAC,OKC,,,,,,PG
66867-84673,C,Deandre,Deandre Ayton,Ayton,34.1833343505859,6,7800,PHO@MEM,PHO,MEM,GTD,Lower leg,,,,C
66867-16261,SF/SG,Khris,Khris Middleton,Middleton,35.3500010172526,6,7800,MIL@BOS,MIL,BOS,O,Covid-19,,,,SG/SF
66867-80821,C/PF,Jarrett,Jarrett Allen,Allen,36.216667175293,12,7700,DET@CLE,CLE,DET,,,,,,PF/C
66867-14514,C,Nikola,Nikola Vucevic,Vucevic,37.9545454545455,11,7600,CHI@GS,CHI,GS,O,Covid-19,,,,C
66867-19067,SG,CJ,CJ McCollum,McCollum,35.875,12,7500,POR@HOU,POR,HOU,,,,,,SG
66867-15946,SF/PF,Harrison,Harrison Barnes,Barnes,37.341667175293,12,7400,SAC@OKC,SAC,OKC,,,,,,SF/PF
66867-9453,PF/C,Al,Al Horford,Horford,37.4666680230035,9,7300,MIL@BOS,BOS,MIL,,,,,,PF/C
66867-23831,PF,Jerami,Jerami Grant,Grant,33.9444444444444,9,7200,DET@CLE,DET,CLE,,,,,,PF
66867-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,31,6,7100,DAL@SA,DAL,SA,,,,,,PF/C
66867-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,30.5375003814697,8,7100,MIN@LAL,MIN,LAL,,,,,,PG/SG
66867-58378,C,Jakob,Jakob Poeltl,Poeltl,33.6571437290737,7,7000,DAL@SA,SA,DAL,O,Covid-19,,,,C
66867-15860,PF/C,Draymond,Draymond Green,Green,31.9545454545455,11,7000,CHI@GS,GS,CHI,GTD,Thigh,,,,PF/C
66867-55057,C,Jusuf,Jusuf Nurkic,Nurkic,32.6333338419596,12,6900,POR@HOU,POR,HOU,,,,,,C
66867-23447,C/PF,Richaun,Richaun Holmes,Holmes,31.1750005086263,12,6900,SAC@OKC,SAC,OKC,,,,,,PF/C
66867-157845,C/PF,Evan,Evan Mobley,Mobley,33.25,12,6800,DET@CLE,CLE,DET,,,,,,PF/C
66867-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,31.7,10,6800,SAC@OKC,SAC,OKC,GTD,Back,,,,PG/SG
66867-9663,PG/SG,Jrue,Jrue Holiday,Holiday,24.8500010172526,6,6800,MIL@BOS,MIL,BOS,,,,,,PG/SG
66867-17333,SG/SF,Will,Will Barton,Barton,33.8363647460937,11,6700,ATL@DEN,DEN,ATL,,,,,,SG/SF
66867-66236,PF/C,John,John Collins,Collins,32.4499994913737,12,6600,ATL@DEN,ATL,DEN,,,,,,PF/C
66867-84683,PF/C,Jaren,Jaren Jackson,Jackson,29.6545465642756,11,6500,PHO@MEM,MEM,PHO,,,,,,PF/C
66867-55059,C,Clint,Clint Capela,Capela,29.9499994913737,12,6400,ATL@DEN,ATL,DEN,,,,,,C
66867-16293,SF/SG,Norman,Norman Powell,Powell,27.9399993896484,10,6400,POR@HOU,POR,HOU,GTD,Quadriceps,,,,SG/SF
66867-110322,PG/SG,Jordan,Jordan Poole,Poole,29.0818176269531,11,6300,CHI@GS,GS,CHI,,,,,,PG/SG
66867-110342,PG/SG,Darius,Darius Garland,Garland,29.1399993896484,10,6300,DET@CLE,CLE,DET,,,,,,PG/SG
66867-110347,PF/SF,Keldon,Keldon Johnson,Johnson,29.7727272727273,11,6300,DAL@SA,SA,DAL,,,,,,SF/PF
66867-84667,SG/PG,Collin,Collin Sexton,Sexton,22.9727269952947,11,6200,DET@CLE,CLE,DET,O,Knee,,,,PG/SG
66867-12366,SF/SG,Gordon,Gordon Hayward,Hayward,29.9230769230769,13,6100,NY@CHA,CHA,NY,,,,,,SG/SF
66867-84706,PG/SG,Devonte',Devonte' Graham,Graham,30.1333338419596,12,6100,BKN@NO,NO,BKN,,,,,,PG/SG
66867-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,29.6666666666667,12,6100,BKN@NO,NO,BKN,,,,,,SG/SF
66867-23665,SG/SF,Buddy,Buddy Hield,Hield,27.5833333333333,12,6000,SAC@OKC,SAC,OKC,,,,,,SG/SF
66867-42677,SG/PG,Terry,Terry Rozier,Rozier,25.5625,8,6000,NY@CHA,CHA,NY,,,,,,PG/SG
66867-157905,SG,Josh,Josh Giddey,Giddey,30.4399993896484,10,6000,SAC@OKC,OKC,SAC,,,,,,SG
66867-110345,SF/PG,Kevin,Kevin Porter,Porter,25.8636363636364,11,6000,POR@HOU,HOU,POR,GTD,Thigh,,,,PG/SF
66867-40201,PG/SG,Dennis,Dennis Schroder,Schroder,29.1272721724077,11,6000,MIL@BOS,BOS,MIL,,,,,,PG/SG
66867-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,27.6749992370605,8,6000,DET@CLE,CLE,DET,O,Covid-19,,,,SF/PF
66867-49675,PG/SG,Derrick,Derrick White,White,28.9636369185014,11,5900,DAL@SA,SA,DAL,,,,,,PG/SG
66867-14496,PG/SG,Ricky,Ricky Rubio,Rubio,30.1000010172526,12,5900,DET@CLE,CLE,DET,,,,,,PG/SG
66867-84682,PF/SF,Michael,Michael Porter,Porter,23.2555558946398,9,5900,ATL@DEN,DEN,ATL,O,Back,,,,SF/PF
66867-110357,SF/SG,RJ,RJ Barrett,Barrett,27.5500005086263,12,5900,NY@CHA,NY,CHA,,,,,,SG/SF
66867-42156,PF/C,Bobby,Bobby Portis,Portis,27.4142848423549,7,5800,MIL@BOS,MIL,BOS,,,,,,PF/C
66867-84708,PF/C,Robert,Robert Williams,Williams,30.8600006103516,10,5800,MIL@BOS,BOS,MIL,,,,,,PF/C
66867-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,27.4333343505859,12,5800,MIN@LAL,LAL,MIN,,,,,,SF/PF
66867-60233,SG/SF,Dillon,Dillon Brooks,Brooks,37.7999992370605,1,5800,PHO@MEM,MEM,PHO,O,Hand,,,,SG/SF
66867-80806,PG,Lonzo,Lonzo Ball,Ball,31,11,5800,CHI@GS,CHI,GS,,,,,,PG
66867-157808,PG/SG,Cade,Cade Cunningham,Cunningham,23.4800003051758,5,5700,DET@CLE,DET,CLE,,,,,,PG/SG
66867-84690,PG/SG,Jalen,Jalen Brunson,Brunson,28.8181818181818,11,5700,DAL@SA,DAL,SA,,,,,,PG/SG
66867-9621,C,Brook,Brook Lopez,Lopez,26,1,5700,MIL@BOS,MIL,BOS,O,Back,,,,C
66867-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,27.1100006103516,10,5600,DET@CLE,DET,CLE,O,Knee,,,,PF/C
66867-110637,PF/SF,Darius,Darius Bazley,Bazley,24.9600006103516,10,5600,SAC@OKC,OKC,SAC,,,,,,SF/PF
66867-23670,SG/PG,Marcus,Marcus Smart,Smart,25.5800003051758,10,5600,MIL@BOS,BOS,MIL,,,,,,PG/SG
66867-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,24.9090909090909,11,5600,POR@HOU,HOU,POR,,,,,,SF/PF
66867-9666,PF/C,Thaddeus,Thaddeus Young,Young,22.4750003814697,8,5600,DAL@SA,SA,DAL,,,,,,PF/C
66867-84711,SG,Grayson,Grayson Allen,Allen,25.658332824707,12,5500,MIL@BOS,MIL,BOS,,,,,,SG
66867-145328,SF,Saddiq,Saddiq Bey,Bey,29.3,10,5500,DET@CLE,DET,CLE,,,,,,SF
66867-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,26.5818176269531,11,5500,CHI@GS,GS,CHI,,,,,,SG/SF
66867-9475,PG/SG,Derrick,Derrick Rose,Rose,25.0166676839193,12,5400,NY@CHA,NY,CHA,,,,,,PG/SG
66867-9874,PF/C,Kevin,Kevin Love,Love,22.4571424211775,7,5300,DET@CLE,CLE,DET,O,Covid-19,,,,PF/C
66867-145324,SG,Devin,Devin Vassell,Vassell,24.1545465642756,11,5300,DAL@SA,SA,DAL,,,,,,SG
66867-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,24.5,11,5300,BKN@NO,BKN,NO,,,,,,PF/C
66867-15846,SG/SF,Tim,Tim Hardaway,Hardaway,24.9181823730469,11,5300,DAL@SA,DAL,SA,,,,,,SG/SF
66867-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,24.8666661580404,6,5200,PHO@MEM,PHO,MEM,,,,,,PF/C
66867-40562,SG/SF,Josh,Josh Hart,Hart,22.4375,8,5200,BKN@NO,NO,BKN,,,,,,SG/SF
66867-84709,C,Mitchell,Mitchell Robinson,Robinson,23.7272727272727,11,5200,NY@CHA,NY,CHA,,,,,,C
66867-97263,C/PF,Drew,Drew Eubanks,Eubanks,17.990908536044,11,5200,DAL@SA,SA,DAL,,,,,,PF/C
66867-20491,PF/SF,Robert,Robert Covington,Covington,19.0666669209798,12,5100,POR@HOU,POR,HOU,,,,,,SF/PF
66867-23169,C,Steven,Steven Adams,Adams,25.1545465642756,11,5100,PHO@MEM,MEM,PHO,GTD,Ankle,,,,C
66867-84670,SF/PF,Mikal,Mikal Bridges,Bridges,25.3100006103516,10,5100,PHO@MEM,PHO,MEM,,,,,,SF/PF
66867-157907,SG/PG,Jalen,Jalen Green,Green,23.1999997225675,11,5100,POR@HOU,HOU,POR,,,,,,PG/SG
66867-58153,SF/SG,Kelly,Kelly Oubre,Oubre,23.6076918381911,13,5100,NY@CHA,CHA,NY,,,,,,SG/SF
66867-23096,SF/SG,Evan,Evan Fournier,Fournier,23.4333343505859,12,5000,NY@CHA,NY,CHA,,,,,,SG/SF
66867-15993,SG/SF,Pat,Pat Connaughton,Connaughton,22,12,5000,MIL@BOS,MIL,BOS,,,,,,SG/SF
66867-41594,PF,Aaron,Aaron Gordon,Gordon,23.9636369185014,11,5000,ATL@DEN,DEN,ATL,,,,,,PF
66867-157908,C/PF,Alperen,Alperen Sengun,Sengun,21.9800003051758,10,5000,POR@HOU,HOU,POR,,,,,,PF/C
66867-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,27.9454539905895,11,5000,PHO@MEM,MEM,PHO,,,,,,PG/SG
66867-15590,C,Mason,Mason Plumlee,Plumlee,24.9307697002704,13,5000,NY@CHA,CHA,NY,,,,,,C
66867-23716,SF/PF,Kyle,Kyle Anderson,Anderson,23,11,4900,PHO@MEM,MEM,PHO,,,,,,SF/PF
66867-111273,SF/SG,Luguentz,Luguentz Dort,Dort,23.1555548773872,9,4900,SAC@OKC,OKC,SAC,,,,,,SG/SF
66867-14509,SG,Klay,Klay Thompson,Thompson,,,4900,CHI@GS,GS,CHI,O,Achilles,,,,SG
66867-84702,SG/SF,Lonnie,Lonnie Walker,Walker,21.2636358087713,11,4900,DAL@SA,SA,DAL,,,,,,SG/SF
66867-12474,PG,Patrick,Patrick Beverley,Beverley,24.4249992370605,8,4800,MIN@LAL,MIN,LAL,,,,,,PG
66867-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,21.9818184592507,11,4800,ATL@DEN,ATL,DEN,GTD,Ankle,,,,SG/SF
66867-16233,SF/SG,Josh,Josh Richardson,Richardson,16.3444451226128,9,4800,MIL@BOS,BOS,MIL,,,,,,SG/SF
66867-145307,PF,Isaiah,Isaiah Stewart,Stewart,21.9699996948242,10,4800,DET@CLE,DET,CLE,,,,,,PF
66867-15800,PF/SF,Jae,Jae Crowder,Crowder,22.7800003051758,10,4800,PHO@MEM,PHO,MEM,,,,,,SF/PF
66867-157812,PG,Davion,Davion Mitchell,Mitchell,20.4499994913737,12,4700,SAC@OKC,SAC,OKC,,,,,,PG
66867-58519,SG,Gary,Gary Payton II,Payton II,13.2727272727273,11,4700,CHI@GS,GS,CHI,,,,,,SG
66867-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,24.163768823596,69,4700,MIL@BOS,MIL,BOS,O,Ankle,,,,SG
66867-110352,PF/C,P.J.,P.J. Washington,Washington,21.1714281354632,7,4700,NY@CHA,CHA,NY,O,Elbow,,,,PF/C
66867-18256,PF/SF,Doug,Doug McDermott,McDermott,14.2749996185303,8,4700,DAL@SA,SA,DAL,,,,,,SF/PF
66867-145334,SG,Desmond,Desmond Bane,Bane,23.7636358087713,11,4700,PHO@MEM,MEM,PHO,,,,,,SG
66867-14507,PG,Kemba,Kemba Walker,Walker,22.1818181818182,11,4600,NY@CHA,NY,CHA,,,,,,PG
66867-84718,PF,Alize,Alize Johnson,Johnson,6.88571439470564,7,4600,CHI@GS,CHI,GS,,,,,,PF
66867-110338,SF,De'Andre,De'Andre Hunter,Hunter,17.7100006103516,10,4600,ATL@DEN,ATL,DEN,GTD,Wrist,,,,SF
66867-110351,SG,Cody,Cody Martin,Martin,21.0384615384615,13,4600,NY@CHA,CHA,NY,,,,,,SG
66867-23981,PG/SG,Alex,Alex Caruso,Caruso,24.1454551003196,11,4600,CHI@GS,CHI,GS,,,,,,PG/SG
66867-66064,SF/SG,Malik,Malik Beasley,Beasley,17.4199996948242,10,4500,MIN@LAL,MIN,LAL,,,,,,SG/SF
66867-63126,SF/PF,Cedi,Cedi Osman,Osman,15.0363630814986,11,4500,DET@CLE,CLE,DET,,,,,,SF/PF
66867-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,17.05,10,4500,MIN@LAL,MIN,LAL,,,,,,PF
66867-110326,PG/SG,Coby,Coby White,White,27.200000707654,69,4500,CHI@GS,CHI,GS,,,,,,PG/SG
66867-110339,SG/SF,Cam,Cam Reddish,Reddish,19.033332824707,12,4500,ATL@DEN,ATL,DEN,,,,,,SG/SF
66867-23825,C,Nerlens,Nerlens Noel,Noel,21.3500003814697,4,4500,NY@CHA,NY,CHA,GTD,Knee,,,,C
66867-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,20.3909093683416,11,4500,DAL@SA,DAL,SA,,,,,,SG/SF
66867-9739,C,JaVale,JaVale McGee,McGee,19.3800003051758,10,4400,PHO@MEM,PHO,MEM,,,,,,C
66867-145489,PG,Killian,Killian Hayes,Hayes,16.0666673448351,9,4400,DET@CLE,DET,CLE,,,,,,PG
66867-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,17.9585710797991,70,4400,MIN@LAL,LAL,MIN,O,Thumb,,,,SG/SF
66867-16196,C/PF,Dwight,Dwight Powell,Powell,19.5,11,4400,DAL@SA,DAL,SA,,,,,,PF/C
66867-80809,SG,Josh,Josh Jackson,Jackson,18.6899993896484,10,4400,DET@CLE,DET,CLE,,,,,,SG
66867-80816,SG,Malik,Malik Monk,Monk,15.3583335876465,12,4400,MIN@LAL,LAL,MIN,,,,,,SG
66867-80823,PF/C,Tony,Tony Bradley,Bradley,10.2124996185303,8,4400,CHI@GS,CHI,GS,,,,,,PF/C
66867-101329,SG/PG,Kendrick,Kendrick Nunn,Nunn,23.85,60,4400,MIN@LAL,LAL,MIN,O,Knee,,,,PG/SG
66867-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,18.2181812633168,11,4300,CHI@GS,GS,CHI,,,,,,PF
66867-84694,SG,Bruce,Bruce Brown,Brown,18.2181812633168,11,4300,BKN@NO,BKN,NO,,,,,,SG
66867-110995,C,Naz,Naz Reid,Reid,18.5600006103516,10,4300,MIN@LAL,MIN,LAL,,,,,,C
66867-40396,PG,Monte,Monte Morris,Morris,20.2727272727273,11,4300,ATL@DEN,DEN,ATL,,,,,,PG
66867-9703,PG,George,George Hill,Hill,19.0500005086263,12,4300,MIL@BOS,MIL,BOS,,,,,,PG
66867-16363,SG/SF,Joe,Joe Harris,Harris,18.0583330790202,12,4300,BKN@NO,BKN,NO,,,,,,SG/SF
66867-81529,PF/C,Daniel,Daniel Theis,Theis,18.3111114501953,9,4200,POR@HOU,HOU,POR,,,,,,PF/C
66867-84704,SG/SF,Kevin,Kevin Huerter,Huerter,15.9818184592507,11,4200,ATL@DEN,ATL,DEN,,,,,,SG/SF
66867-84717,PG/SG,Anfernee,Anfernee Simons,Simons,19.091667175293,12,4200,POR@HOU,POR,HOU,,,,,,PG/SG
66867-110343,SF,Nassir,Nassir Little,Little,17.625,12,4200,POR@HOU,POR,HOU,,,,,,SF
66867-9538,PF,Trevor,Trevor Ariza,Ariza,21.2323536592371,34,4200,MIN@LAL,LAL,MIN,O,Ankle,,,,PF
66867-145313,PF/SF,Jordan,Jordan Nwora,Nwora,15.9583333333333,12,4200,MIL@BOS,MIL,BOS,,,,,,SF/PF
66867-145347,C,James,James Wiseman,Wiseman,21.5179490309495,39,4200,CHI@GS,GS,CHI,O,Knee,,,,C
66867-14529,PG,Cory,Cory Joseph,Joseph,14.8300003051758,10,4100,DET@CLE,DET,CLE,,,,,,PG
66867-81621,PF,Maxi,Maxi Kleber,Kleber,18.6500002543132,6,4100,DAL@SA,DAL,SA,O,Oblique,,,,PF
66867-111372,SF/PF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,13.2636358087713,11,4100,MIL@BOS,MIL,BOS,,,,,,SF/PF
66867-11074,SF,Garrett,Garrett Temple,Temple,17.0300003051758,10,4100,BKN@NO,NO,BKN,,,,,,SF
66867-18376,SG/PG,Damion,Damion Lee,Lee,17.7444441053602,9,4100,CHI@GS,GS,CHI,GTD,Hip,,,,PG/SG
66867-20992,PF/SF,Larry,Larry Nance,Nance,15.6666666666667,12,4000,POR@HOU,POR,HOU,,,,,,SF/PF
66867-157848,PF,Herbert,Herbert Jones,Jones,15.5888892279731,9,4000,BKN@NO,NO,BKN,,,,,,PF
66867-9939,SG/PG,Patty,Patty Mills,Mills,16.9916661580404,12,4000,BKN@NO,BKN,NO,,,,,,PG/SG
66867-84701,C,Chimezie,Chimezie Metu,Metu,13.466667175293,3,4000,SAC@OKC,SAC,OKC,,,,,,C
66867-9561,C,DeAndre,DeAndre Jordan,Jordan,16.0583330790202,12,4000,MIN@LAL,LAL,MIN,,,,,,C
66867-9660,C,Dwight,Dwight Howard,Howard,13.8399993896484,10,4000,MIN@LAL,LAL,MIN,,,,,,C
66867-145341,SF,Isaac,Isaac Okoro,Okoro,14.8800003051758,5,4000,DET@CLE,CLE,DET,,,,,,SF
66867-15814,C/PF,Alex,Alex Len,Len,17.5125007629395,8,4000,SAC@OKC,SAC,OKC,,,,,,PF/C
66867-145348,SG/PG,Immanuel,Immanuel Quickley,Quickley,14.0416666666667,12,4000,NY@CHA,NY,CHA,,,,,,PG/SG
66867-12351,C/PF,Derrick,Derrick Favors,Favors,16.1444447835286,9,3900,SAC@OKC,OKC,SAC,,,,,,PF/C
66867-58576,C/PF,Kevon,Kevon Looney,Looney,17.754545731978,11,3900,CHI@GS,GS,CHI,,,,,,PF/C
66867-58081,PG,Tyus,Tyus Jones,Jones,15.6727267178622,11,3900,PHO@MEM,MEM,PHO,,,,,,PG
66867-9481,C,Taj,Taj Gibson,Gibson,15.8428573608398,7,3900,NY@CHA,NY,CHA,,,,,,C
66867-15628,SF/PF,Otto,Otto Porter,Porter,18.0800003051758,10,3900,CHI@GS,GS,CHI,,,,,,SF/PF
66867-110350,PF,Jalen,Jalen McDaniels,McDaniels,10.2363634976474,11,3900,NY@CHA,CHA,NY,,,,,,PF
66867-110354,C/PF,Nicolas,Nicolas Claxton,Claxton,16.4750003814697,4,3900,BKN@NO,BKN,NO,O,Illness,,,,PF/C
66867-110883,PF/SF,Dean,Dean Wade,Wade,10.0555555555556,9,3900,DET@CLE,CLE,DET,,,,,,SF/PF
66867-85305,SF,Kenrich,Kenrich Williams,Williams,13.8399993896484,10,3900,SAC@OKC,OKC,SAC,,,,,,SF
66867-19781,SF/SG,Kent,Kent Bazemore,Bazemore,13.5749994913737,12,3900,MIN@LAL,LAL,MIN,,,,,,SG/SF
66867-15691,C,Cody,Cody Zeller,Zeller,14.1083335876465,12,3900,POR@HOU,POR,HOU,,,,,,C
66867-9556,SF/SG,Eric,Eric Gordon,Gordon,18.4333326551649,9,3900,POR@HOU,HOU,POR,,,,,,SG/SF
66867-9560,PF/C,Blake,Blake Griffin,Griffin,16.7909088134766,11,3900,BKN@NO,BKN,NO,,,,,,PF/C
66867-145304,C,Onyeka,Onyeka Okongwu,Okongwu,11.0029413559858,68,3900,ATL@DEN,ATL,DEN,O,Shoulder,,,,C
66867-145339,PF,Obi,Obi Toppin,Toppin,15.8583335876465,12,3900,NY@CHA,NY,CHA,,,,,,PF
66867-9664,SF/SG,Andre,Andre Iguodala,Iguodala,18.7444441053602,9,3900,CHI@GS,GS,CHI,,,,,,SG/SF
66867-15405,PF/C,JaMychal,JaMychal Green,Green,11.745454268022,11,3800,ATL@DEN,DEN,ATL,,,,,,PF/C
66867-66196,SG/SF,PJ,PJ Dozier,Dozier,14.0909090909091,11,3800,ATL@DEN,DEN,ATL,,,,,,SG/SF
66867-14510,SG/SF,Alec,Alec Burks,Burks,16.6083335876465,12,3800,NY@CHA,NY,CHA,,,,,,SG/SF
66867-42733,SF/SG,David,David Nwaba,Nwaba,12.7818187366832,11,3800,POR@HOU,HOU,POR,,,,,,SG/SF
66867-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.2363641912287,11,3800,BKN@NO,NO,BKN,,,,,,PF
66867-110353,PF,Brandon,Brandon Clarke,Clarke,14.3125,8,3800,PHO@MEM,MEM,PHO,,,,,,PF
66867-66968,SG/SF,Derrick,Derrick Jones,Jones,15.3428573608398,7,3800,CHI@GS,CHI,GS,,,,,,SG/SF
66867-145319,PF,Jaden,Jaden McDaniels,McDaniels,15.1,10,3800,MIN@LAL,MIN,LAL,,,,,,PF
66867-48567,PG/SG,Cameron,Cameron Payne,Payne,16.6399993896484,5,3800,PHO@MEM,PHO,MEM,,,,,,PG/SG
66867-145336,C/PF,Xavier,Xavier Tillman,Tillman,14.2124996185303,8,3800,PHO@MEM,MEM,PHO,,,,,,PF/C
66867-17894,C,Mike,Mike Muscala,Muscala,18.2374992370605,8,3800,SAC@OKC,OKC,SAC,,,,,,C
66867-117779,SF/PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,11.1999997225675,11,3700,CHI@GS,GS,CHI,,,,,,SF/PF
66867-12334,SG,Avery,Avery Bradley,Bradley,11.3363633589311,11,3700,MIN@LAL,LAL,MIN,,,,,,SG
66867-23097,PG,Tomas,Tomas Satoransky,Satoransky,7.88571439470564,7,3700,BKN@NO,NO,BKN,,,,,,PG
66867-112709,SG/SF,Javonte,Javonte Green,Green,14.9818184592507,11,3700,CHI@GS,CHI,GS,,,,,,SG/SF
66867-15947,SG,Reggie,Reggie Bullock,Bullock,10.7181819568981,11,3700,DAL@SA,DAL,SA,,,,,,SG
66867-58461,PF,Trey,Trey Lyles,Lyles,15.55,10,3700,DET@CLE,DET,CLE,,,,,,PF
66867-145533,SF/PF,KJ,KJ Martin,Martin,12.1900001525879,10,3700,POR@HOU,HOU,POR,,,,,,SF/PF
66867-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,12.5900001525879,10,3700,SAC@OKC,OKC,SAC,,,,,,PF
66867-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,11.3400001525879,10,3700,SAC@OKC,OKC,SAC,,,,,,PF
66867-157834,PG,Bones,Bones Hyland,Hyland,14.9250001907349,8,3700,ATL@DEN,DEN,ATL,,,,,,PG
66867-110316,SF,Cameron,Cameron Johnson,Johnson,14.5800003051758,10,3700,PHO@MEM,PHO,MEM,,,,,,SF
66867-9455,PG,Rajon,Rajon Rondo,Rondo,14.014285496303,7,3700,MIN@LAL,LAL,MIN,GTD,Hamstring,,,,PG
66867-110318,PF,Grant,Grant Williams,Williams,11.4454546841708,11,3700,MIL@BOS,BOS,MIL,,,,,,PF
