,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,65723-55062,C,Nikola,Nikola Jokic,Jokic,54.237,1.0,11100,SA@DEN,DEN,SA,,,,,,C
1,65723-9646,SF/PF,Kevin,Kevin Durant,Durant,48.81936000000001,1.0,10800,BKN@PHI,BKN,PHI,,,,,,SF/PF
2,65723-49111,C,Joel,Joel Embiid,Embiid,48.581,1.0,10700,BKN@PHI,PHI,BKN,GTD,Knee,,,,C
3,65723-9488,SF/PF,LeBron,LeBron James,James,41.109019999999994,1.0,10400,PHO@LAL,LAL,PHO,,,,,,SF/PF
4,65723-9644,SG/PG,James,James Harden,Harden,52.88764,1.0,10300,BKN@PHI,BKN,PHI,,,,,,PG/SG
5,65723-15755,PF/C,Anthony,Anthony Davis,Davis,41.109019999999994,1.0,10200,PHO@LAL,LAL,PHO,,,,,,PF/C
6,65723-80808,SF/PF,Jayson,Jayson Tatum,Tatum,47.213460000000005,1.0,9800,TOR@BOS,BOS,TOR,,,,,,SF/PF
7,65723-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,46.965,1.0,9700,IND@WAS,IND,WAS,,,,,,PF/C
8,65723-42669,PF/C,Julius,Julius Randle,Randle,44.238,1.0,9500,NY@ORL,NY,ORL,,,,,,PF/C
9,65723-15595,SG/PG,Bradley,Bradley Beal,Beal,43.531,1.0,9400,IND@WAS,WAS,IND,GTD,Groin,,,,PG/SG
10,65723-9642,PG/SG,Russell,Russell Westbrook,Westbrook,33.181999999999995,1.0,9100,PHO@LAL,LAL,PHO,,,,,,PG/SG
11,65723-14498,PG/SG,Kyrie,Kyrie Irving,Irving,,64.0,8800,BKN@PHI,BKN,PHI,O,Personal,,,,PG/SG
12,65723-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.895,1.0,8700,UTA@SAC,UTA,SAC,,,,,,PG/SG
13,65723-14514,C,Nikola,Nikola Vucevic,Vucevic,41.773599999999995,1.0,8700,NO@CHI,CHI,NO,,,,,,C
14,65723-23798,SG/SF,Caris,Caris LeVert,LeVert,0.0,47.0,8500,IND@WAS,IND,WAS,O,Back,,,,SG/SF
