Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67046-9524,PG,Stephen,Stephen Curry,Curry,49.438462477464,13,10800,GS@BKN,GS,BKN,,,,,,PG
67046-9646,SF/PF,Kevin,Kevin Durant,Durant,47.6000017438616,14,10600,GS@BKN,BKN,GS,,,,,,SF/PF
67046-9644,SG/PG,James,James Harden,Harden,43.7428588867188,14,10200,GS@BKN,BKN,GS,,,,,,PG/SG
67046-12341,SG/SF,Paul,Paul George,George,47.7461547851563,13,10000,SA@LAC,LAC,SA,,,,,,SG/SF
67046-67708,PG/SG,Dejounte,Dejounte Murray,Murray,45.1846172626202,13,9800,SA@LAC,SA,LAC,,,,,,PG/SG
67046-49111,C,Joel,Joel Embiid,Embiid,42.9111124674479,9,9400,PHI@UTA,PHI,UTA,O,Covid-19,,,,C
67046-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8900,GS@BKN,BKN,GS,O,Personal,,,,PG/SG
67046-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,41.9250005086263,12,8800,PHI@UTA,UTA,PHI,,,,,,PG/SG
67046-15557,C,Andre,Andre Drummond,Drummond,30.4230769230769,13,8500,PHI@UTA,PHI,UTA,,,,,,C
67046-40203,C,Rudy,Rudy Gobert,Gobert,40.9461529071514,13,8300,PHI@UTA,UTA,PHI,,,,,,C
67046-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,31.6571437290737,14,8100,PHI@UTA,PHI,UTA,,,,,,PG/SG
67046-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,PHI@UTA,PHI,UTA,O,Personal,,,,PG
67046-14518,PF/SF,Tobias,Tobias Harris,Harris,37.9874992370605,8,7700,PHI@UTA,PHI,UTA,,,,,,SF/PF
67046-58378,C,Jakob,Jakob Poeltl,Poeltl,33.6571437290737,7,7000,SA@LAC,SA,LAC,O,Covid-19,,,,C
67046-15860,PF/C,Draymond,Draymond Green,Green,31.7692307692308,13,7000,GS@BKN,GS,BKN,,,,,,PF/C
67046-110347,PF/SF,Keldon,Keldon Johnson,Johnson,29.8076923076923,13,6900,SA@LAC,SA,LAC,,,,,,SF/PF
67046-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,28.0769230769231,13,6600,GS@BKN,GS,BKN,,,,,,SG/SF
67046-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,26.9923072228065,13,6000,SA@LAC,LAC,SA,,,,,,PG/SG
67046-9809,SF/PF,Nicolas,Nicolas Batum,Batum,25.7583338419596,12,6000,SA@LAC,LAC,SA,,,,,,SF/PF
67046-14523,PG/SG,Reggie,Reggie Jackson,Jackson,28.3923081618089,13,6000,SA@LAC,LAC,SA,,,,,,PG/SG
67046-9666,PF/C,Thaddeus,Thaddeus Young,Young,23.35,10,5900,SA@LAC,SA,LAC,,,,,,PF/C
67046-9575,PG,Mike,Mike Conley,Conley,27.6545465642756,11,5700,PHI@UTA,UTA,PHI,,,,,,PG
67046-145324,SG,Devin,Devin Vassell,Vassell,24.9615384615385,13,5700,SA@LAC,SA,LAC,,,,,,SG
67046-15583,PG/SG,Seth,Seth Curry,Curry,24.453845684345,13,5700,PHI@UTA,PHI,UTA,,,,,,PG/SG
67046-110322,PG/SG,Jordan,Jordan Poole,Poole,27.8307682917668,13,5700,GS@BKN,GS,BKN,,,,,,PG/SG
