,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
34,67046-23156,PF/SF,Georges,Georges Niang,Niang,18.5,14.0,4900,PHI@UTA,PHI,UTA,,,,,,SF/PF
36,67046-84702,SG/SF,Lonnie,Lonnie Walker,Walker,18.8,13.0,4900,SA@LAC,SA,LAC,,,,,,SG/SF
37,67046-66046,SG/SF,Luke,Luke Kennard,Kennard,22.8,13.0,4900,SA@LAC,LAC,SA,,,,,,SG/SF
40,67046-18256,PF/SF,Doug,Doug McDermott,McDermott,19.6,10.0,4700,SA@LAC,SA,LAC,,,,,,SF/PF
42,67046-84694,SG,Bruce,Bruce Brown,Brown,24.6,13.0,4700,GS@BKN,BKN,GS,,,,,,SG
43,67046-12363,C,Hassan,Hassan Whiteside,Whiteside,17.0,13.0,4500,PHI@UTA,UTA,PHI,,,,,,C
45,67046-110315,SG/SF,Terance,Terance Mann,Mann,26.8,13.0,4500,SA@LAC,LAC,SA,GTD,Ankle,,,,SG/SF
46,67046-110320,SF,Matisse,Matisse Thybulle,Thybulle,20.1,9.0,4500,PHI@UTA,PHI,UTA,O,Covid-19,,,,SF
50,67046-15628,SF/PF,Otto,Otto Porter,Porter,17.6,12.0,4300,GS@BKN,GS,BKN,,,,,,SF/PF
53,67046-59318,SG/SF,Joe,Joe Ingles,Ingles,18.6,13.0,4200,PHI@UTA,UTA,PHI,,,,,,SG/SF
56,67046-18376,SG/PG,Damion,Damion Lee,Lee,17.7,10.0,4100,GS@BKN,GS,BKN,,,,,,PG/SG
57,67046-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,21.4,12.0,4000,SA@LAC,LAC,SA,,,,,,PF
60,67046-9560,PF/C,Blake,Blake Griffin,Griffin,20.7,13.0,3900,GS@BKN,BKN,GS,,,,,,PF/C
61,67046-9664,SF/SG,Andre,Andre Iguodala,Iguodala,15.5,11.0,3900,GS@BKN,GS,BKN,,,,,,SG/SF
