,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
34,65523-63519,QB,Daniel,Daniel Jones,Jones,18.354,6,7000,CAR@NYG,NYG,CAR,,,,,,QB,,
35,65523-72846,WR,A.J.,A.J. Brown,Brown,13.7,5,7000,KC@TEN,TEN,KC,,,,,,WR/FLEX,,
36,65523-52922,RB,Leonard,Leonard Fournette,Fournette,15.120000000000001,6,7000,CHI@TB,TB,CHI,,,,,,RB/FLEX,,
37,65523-72731,RB,Josh,Josh Jacobs,Jacobs,13.5,4,6900,PHI@LV,LV,PHI,,,,,,RB/FLEX,,
38,65523-53331,QB,Taylor,Taylor Heinicke,Heinicke,7.789999999999999,6,6900,WAS@GB,WAS,GB,,,,,,QB,,
39,65523-14190,WR,Julio,Julio Jones,Jones,9.7,4,6900,KC@TEN,TEN,KC,Q,Hamstring,,,,WR/FLEX,,
40,65523-64576,RB,Damien,Damien Harris,Harris,9.975,6,6800,NYJ@NE,NE,NYJ,,,,,,RB/FLEX,,
41,65523-25011,TE,Darren,Darren Waller,Waller,13.6,6,6800,PHI@LV,LV,PHI,Q,Ankle,,,,TE/FLEX,,
42,65523-90584,QB,Mac,Mac Jones,Jones,17.156999999999996,6,6800,NYJ@NE,NE,NYJ,,,,,,QB,,
43,65523-29685,WR,Robert,Robert Woods,Woods,12.254999999999999,6,6800,DET@LAR,LAR,DET,,,,,,WR/FLEX,,
44,65523-55635,WR,Chris,Chris Godwin,Godwin,15.540000000000001,6,6700,CHI@TB,TB,CHI,,,,,,WR/FLEX,,
45,65523-38435,QB,Jared,Jared Goff,Goff,13.765500000000001,6,6700,DET@LAR,DET,LAR,,,,,,QB,,
46,65523-52897,RB,Darrel,Darrel Williams,Williams,12.5,6,6700,KC@TEN,KC,TEN,,,,,,RB/FLEX,,
47,65523-90933,RB,Antonio,Antonio Gibson,Gibson,10.639999999999999,6,6600,WAS@GB,WAS,GB,Q,Shin,,,,RB/FLEX,,
48,65523-11460,TE,Rob,Rob Gronkowski,Gronkowski,0.0,3,6500,CHI@TB,TB,CHI,O,Ribs,,,,TE/FLEX,,
49,65523-91591,QB,Justin,Justin Fields,Fields,14.86275,6,6500,CHI@TB,CHI,TB,,,,,,QB,,
50,65523-40687,RB,James,James Conner,Conner,9.69,6,6500,HOU@ARI,ARI,HOU,,,,,,RB/FLEX,,
51,65523-29501,WR,Brandin,Brandin Cooks,Cooks,11.6,6,6500,HOU@ARI,HOU,ARI,,,,,,WR/FLEX,,
52,65523-27477,WR,Sterling,Sterling Shepard,Shepard,6.27,4,6500,CAR@NYG,NYG,CAR,Q,Hamstring,,,,WR/FLEX,,
53,65523-64401,RB,Saquon,Saquon Barkley,Barkley,0.0,5,6500,CAR@NYG,NYG,CAR,O,Ankle,,,,RB/FLEX,,
54,65523-14377,QB,Tyrod,Tyrod Taylor,Taylor,0.0,2,6400,HOU@ARI,HOU,ARI,IR,Hamstring,,,,QB,,
55,65523-90406,QB,Zach,Zach Wilson,Wilson,16.5375,5,6400,NYJ@NE,NYJ,NE,,,,,,QB,,
56,65523-89628,QB,Davis,Davis Mills,Mills,12.8,5,6400,HOU@ARI,HOU,ARI,,,,,,QB,,
57,65523-14225,QB,Andy,Andy Dalton,Dalton,0.0,3,6300,CHI@TB,CHI,TB,,,,,,QB,,
58,65523-30635,RB,Mike,Mike Davis,Davis,10.6,5,6300,ATL@MIA,ATL,MIA,,,,,,RB/FLEX,,
59,65523-71706,TE,T.J.,T.J. Hockenson,Hockenson,7.125,6,6200,DET@LAR,DET,LAR,Q,Knee,,,,TE/FLEX,,
60,65523-83081,RB,Chase,Chase Edmonds,Edmonds,9.31,6,6200,HOU@ARI,ARI,HOU,,,,,,RB/FLEX,,
61,65523-60858,WR,Christian,Christian Kirk,Kirk,7.22,6,6200,HOU@ARI,ARI,HOU,,,,,,WR/FLEX,,
62,65523-22027,QB,Nick,Nick Foles,Foles,0.0,9,6200,CHI@TB,CHI,TB,,,,,,QB,,
63,65523-30231,QB,Jacoby,Jacoby Brissett,Brissett,0.0,6,6200,ATL@MIA,MIA,ATL,,,,,,QB,,
64,65523-30761,QB,Nathan,Nathan Peterman,Peterman,0.0,1,6100,PHI@LV,LV,PHI,,,,,,QB,,
65,65523-86080,TE,Kyle,Kyle Pitts,Pitts,9.2,5,6100,ATL@MIA,ATL,MIA,,,,,,TE/FLEX,,
66,65523-70051,QB,Tyler,Tyler Huntley,Huntley,0.0,1,6100,CIN@BAL,BAL,CIN,,,,,,QB,,
67,65523-31170,QB,Brandon,Brandon Allen,Allen,0.0,1,6100,CIN@BAL,CIN,BAL,,,,,,QB,,
68,65523-7659,QB,Ryan,Ryan Fitzpatrick,Fitzpatrick,7.6,1,6100,WAS@GB,WAS,GB,IR,Hip,,,,QB,,
69,65523-6714,QB,Joe,Joe Flacco,Flacco,0.0,5,6100,PHI@LV,PHI,LV,,,,,,QB,,
70,65523-29358,QB,Marcus,Marcus Mariota,Mariota,0.0,1,6100,PHI@LV,LV,PHI,,,,,,QB,,
71,65523-27441,RB,Damien,Damien Williams,Williams,8.549999999999999,4,6100,CHI@TB,CHI,TB,,,,,,RB/FLEX,,
72,65523-25410,QB,Mike,Mike Glennon,Glennon,0.0,1,6100,CAR@NYG,NYG,CAR,,,,,,QB,,
73,65523-89981,WR,Tee,Tee Higgins,Higgins,10.3,4,6100,CIN@BAL,CIN,BAL,,,,,,WR/FLEX,,
74,65523-56192,QB,John,John Wolford,Wolford,0.0,1,6100,DET@LAR,LAR,DET,,,,,,QB,,
75,65523-86052,WR,Kadarius,Kadarius Toney,Toney,0.0,5,6000,CAR@NYG,NYG,CAR,O,Ankle,,,,WR/FLEX,,
76,65523-62566,QB,Travis,Travis Jonsen,Jonsen,,,6000,CHI@TB,TB,CHI,,,,,,QB,,
77,65523-71798,QB,Anthony,Anthony Gordon,Gordon,,1,6000,KC@TEN,KC,TEN,,,,,,QB,,
78,65523-39034,QB,Kurt,Kurt Benkert,Benkert,,1,6000,WAS@GB,GB,WAS,,,,,,QB,,
79,65523-63611,QB,Kyle,Kyle Shurmur,Shurmur,,,6000,WAS@GB,WAS,GB,,,,,,QB,,
80,65523-64637,QB,Brian,Brian Lewerke,Lewerke,,1,6000,CAR@NYG,NYG,CAR,,,,,,QB,,
81,65523-57537,QB,DeShone,DeShone Kizer,Kizer,,,6000,KC@TEN,TEN,KC,,,,,,QB,,
82,65523-69833,QB,Shane,Shane Buechele,Buechele,,,6000,KC@TEN,KC,TEN,,,,,,QB,,
83,65523-45259,QB,Logan,Logan Woodside,Woodside,0.0,5,6000,KC@TEN,TEN,KC,,,,,,QB,,
84,65523-130269,QB,Reid,Reid Sinnett,Sinnett,,1,6000,ATL@MIA,MIA,ATL,,,,,,QB,,
85,65523-11500,QB,Colt,Colt McCoy,McCoy,0.0,2,6000,HOU@ARI,ARI,HOU,,,,,,QB,,
86,65523-130337,QB,Case,Case Cookus,Cookus,,1,6000,PHI@LV,LV,PHI,,,,,,QB,,
87,65523-31047,QB,AJ,AJ McCarron,McCarron,,2,6000,ATL@MIA,ATL,MIA,IR,Knee - acl,,,,QB,,
88,65523-61798,QB,Gardner,Gardner Minshew II,Minshew II,,9,6000,PHI@LV,PHI,LV,,,,,,QB,,
89,65523-60787,QB,Bryce,Bryce Perkins,Perkins,,2,6000,DET@LAR,LAR,DET,,,,,,QB,,
90,65523-52606,QB,David,David Blough,Blough,0.0,2,6000,DET@LAR,DET,LAR,,,,,,QB,,
91,65523-149889,QB,Kenji,Kenji Bahar,Bahar,,,6000,CIN@BAL,BAL,CIN,,,,,,QB,,
92,65523-69017,QB,Jordan,Jordan Love,Love,0.0,2,6000,WAS@GB,GB,WAS,,,,,,QB,,
93,65523-32158,QB,Garrett,Garrett Gilbert,Gilbert,,2,6000,NYJ@NE,NE,NYJ,,,,,,QB,,
94,65523-60840,QB,Jake,Jake Browning,Browning,,,6000,CIN@BAL,CIN,BAL,,,,,,QB,,
95,65523-34308,QB,Blake,Blake Bortles,Bortles,,1,6000,WAS@GB,GB,WAS,,,,,,QB,,
96,65523-60947,QB,Jarrett,Jarrett Stidham,Stidham,0.0,6,6000,NYJ@NE,NE,NYJ,,Back,,,,QB,,
97,65523-88602,QB,Jordan,Jordan Ta'amu,Ta'amu,,,6000,DET@LAR,DET,LAR,,,,,,QB,,
98,65523-61982,QB,Tommy,Tommy Stevens,Stevens,,1,6000,CAR@NYG,NYG,CAR,,,,,,QB,,
99,65523-40482,QB,Tim,Tim Boyle,Boyle,0.0,8,6000,DET@LAR,DET,LAR,IR,Thumb,,,,QB,,
100,65523-30253,QB,Jeff,Jeff Driskel,Driskel,,4,6000,HOU@ARI,HOU,ARI,,,,,,QB,,
101,65523-73273,RB,David,David Montgomery,Montgomery,0.0,4,6000,CHI@TB,CHI,TB,IR,Knee,,,,RB/FLEX,,
102,65523-54879,QB,Deshaun,Deshaun Watson,Watson,0.0,16,6000,HOU@ARI,HOU,ARI,O,Coach's decision,,,,QB,,
103,65523-64115,QB,Steven,Steven Montez,Montez,,1,6000,DET@LAR,DET,LAR,,,,,,QB,,
104,65523-95893,QB,Devlin,Devlin Hodges,Hodges,,1,6000,DET@LAR,LAR,DET,,,,,,QB,,
105,65523-7844,QB,Chad,Chad Henne,Henne,0.0,4,6000,KC@TEN,KC,TEN,,,,,,QB,,
106,65523-69302,QB,Feleipe,Feleipe Franks,Franks,0.0,1,6000,ATL@MIA,ATL,MIA,,,,,,QB,,
107,65523-69304,QB,Kyle,Kyle Trask,Trask,,,6000,CHI@TB,TB,CHI,,,,,,QB,,
108,65523-7872,QB,Brian,Brian Hoyer,Hoyer,0.0,2,6000,NYJ@NE,NE,NYJ,,,,,,QB,,
109,65523-72412,RB,Khalil,Khalil Herbert,Herbert,7.694999999999999,5,6000,CHI@TB,CHI,TB,,,,,,RB/FLEX,,
110,65523-104281,QB,Jake,Jake Dolegala,Dolegala,,1,6000,WAS@GB,GB,WAS,,,,,,QB,,
111,65523-61276,QB,James,James Morgan,Morgan,,1,6000,CAR@NYG,CAR,NYG,,,,,,QB,,
112,65523-41827,QB,P.J.,P.J. Walker,Walker,0.0,5,6000,CAR@NYG,CAR,NYG,,,,,,QB,,
113,65523-53095,QB,Kyle,Kyle Allen,Allen,0.0,4,6000,WAS@GB,WAS,GB,,,,,,QB,,
114,65523-14185,QB,Cam,Cam Newton,Newton,,15,6000,NYJ@NE,NE,NYJ,,,,,,QB,,
115,65523-55148,QB,Clayton,Clayton Thorson,Thorson,,1,6000,CAR@NYG,NYG,CAR,Q,Concussion,,,,QB,,
116,65523-38767,QB,Chris,Chris Streveler,Streveler,0.0,4,6000,HOU@ARI,ARI,HOU,,,,,,QB,,
117,65523-14194,QB,Blaine,Blaine Gabbert,Gabbert,0.0,2,6000,CHI@TB,TB,CHI,,,,,,QB,,
118,65523-62364,QB,Josh,Josh Rosen,Rosen,0.0,1,6000,ATL@MIA,ATL,MIA,,,,,,QB,,
119,65523-29605,QB,Matt,Matt Barkley,Barkley,,4,6000,KC@TEN,TEN,KC,,,,,,QB,,
120,65523-33702,QB,Ryan,Ryan Griffin,Griffin,1.71,,6000,CHI@TB,TB,CHI,,,,,,QB,,
121,65523-33702,QB,Ryan,Ryan Griffin,Griffin,0.0,,6000,CHI@TB,TB,CHI,,,,,,QB,,
122,65523-34073,TE,Ryan,Ryan Griffin,Griffin,1.7955,5,4500,NYJ@NE,NYJ,NE,,,,,,TE/FLEX,,
123,65523-34073,TE,Ryan,Ryan Griffin,Griffin,0.0,5,4500,NYJ@NE,NYJ,NE,,,,,,TE/FLEX,,
124,65523-56265,TE,Mike,Mike Gesicki,Gesicki,8.7,6,6000,ATL@MIA,MIA,ATL,,,,,,TE/FLEX,,
125,65523-56286,QB,Trace,Trace McSorley,McSorley,,3,6000,CIN@BAL,BAL,CIN,,,,,,QB,,
126,65523-83074,TE,Dallas,Dallas Goedert,Goedert,7.9799999999999995,5,5900,PHI@LV,PHI,LV,,,,,,TE/FLEX,,
127,65523-69777,WR,Darnell,Darnell Mooney,Mooney,7.9799999999999995,6,5900,CHI@TB,CHI,TB,,,,,,WR/FLEX,,
128,65523-71845,RB,Miles,Miles Sanders,Sanders,11.114999999999998,6,5900,PHI@LV,PHI,LV,,,,,,RB/FLEX,,
129,65523-45439,WR,Corey,Corey Davis,Davis,9.66,5,5900,NYJ@NE,NYJ,NE,,,,,,WR/FLEX,,
130,65523-90573,WR,Jaylen,Jaylen Waddle,Waddle,10.9,6,5900,ATL@MIA,MIA,ATL,,,,,,WR/FLEX,,
131,65523-24755,WR,Jamison,Jamison Crowder,Crowder,8.19,2,5800,NYJ@NE,NYJ,NE,,,,,,WR/FLEX,,
132,65523-93408,WR,Rondale,Rondale Moore,Moore,8.075,6,5800,HOU@ARI,ARI,HOU,,,,,,WR/FLEX,,
133,65523-90576,WR,DeVonta,DeVonta Smith,Smith,11.97,6,5800,PHI@LV,PHI,LV,,,,,,WR/FLEX,,
134,65523-34331,RB,Latavius,Latavius Murray,Murray,0.0,6,5800,CIN@BAL,BAL,CIN,O,Ankle,,,,RB/FLEX,,
135,65523-39580,RB,Devontae,Devontae Booker,Booker,12.069749999999999,5,5800,CAR@NYG,NYG,CAR,,,,,,RB/FLEX,,
136,65523-40669,WR,Tyler,Tyler Boyd,Boyd,7.2,6,5800,CIN@BAL,CIN,BAL,,,,,,WR/FLEX,,
137,65523-28643,WR,Allen,Allen Robinson II,Robinson II,,6,5800,CHI@TB,CHI,TB,Q,Ankle,,,,WR/FLEX,,
138,65523-63634,WR,Jakobi,Jakobi Meyers,Meyers,9.879999999999999,6,5700,NYJ@NE,NE,NYJ,,,,,,WR/FLEX,,
139,65523-43334,RB,J.D.,J.D. McKissic,McKissic,6.935,6,5700,WAS@GB,WAS,GB,,,,,,RB/FLEX,,
140,65523-24920,RB,Devonta,Devonta Freeman,Freeman,6.825,5,5700,CIN@BAL,BAL,CIN,,,,,,RB/FLEX,,
141,65523-90537,WR,Henry,Henry Ruggs III,Ruggs III,,6,5700,PHI@LV,LV,PHI,,,,,,WR/FLEX,,
142,65523-40845,TE,Hunter,Hunter Henry,Henry,6.6499999999999995,6,5700,NYJ@NE,NE,NYJ,,,,,,TE/FLEX,,
143,65523-54244,WR,Kenny,Kenny Golladay,Golladay,0.0,5,5700,CAR@NYG,NYG,CAR,O,Knee,,,,WR/FLEX,,
144,65523-93539,RB,Michael,Michael Carter,Carter,9.66,5,5600,NYJ@NE,NYJ,NE,,,,,,RB/FLEX,,
145,65523-33260,WR,DeVante,DeVante Parker,Parker,4.9399999999999995,4,5600,ATL@MIA,MIA,ATL,Q,Shoulder,,,,WR/FLEX,,
146,65523-60930,RB,Myles,Myles Gaskin,Gaskin,8.9,6,5600,ATL@MIA,MIA,ATL,,,,,,RB/FLEX,,
147,65523-57986,WR,Hunter,Hunter Renfrow,Renfrow,8.7,6,5600,PHI@LV,LV,PHI,,,,,,WR/FLEX,,
148,65523-14187,WR,A.J.,A.J. Green,Green,6.935,6,5600,HOU@ARI,ARI,HOU,,,,,,WR/FLEX,,
149,65523-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,5.51,3,5600,NYJ@NE,NE,NYJ,,,,,,RB/FLEX,,
150,65523-24641,WR,Sammy,Sammy Watkins,Watkins,0.0,5,5500,CIN@BAL,BAL,CIN,O,Thigh,,,,WR/FLEX,,
151,65523-64581,WR,Van,Van Jefferson Jr.,Jefferson Jr.,,6,5500,DET@LAR,LAR,DET,,,,,,WR/FLEX,,
152,65523-30989,RB,Kenyan,Kenyan Drake,Drake,4.75,6,5500,PHI@LV,LV,PHI,,,,,,RB/FLEX,,
153,65523-56648,RB,Jeremy,Jeremy McNichols,McNichols,2.945,5,5500,KC@TEN,TEN,KC,Q,Ankle,,,,RB/FLEX,,
154,65523-63819,WR,Darius,Darius Slayton,Slayton,6.27,3,5500,CAR@NYG,NYG,CAR,Q,Hamstring,,,,WR/FLEX,,
155,65523-56809,WR,Allen,Allen Lazard,Lazard,6.09,5,5500,WAS@GB,GB,WAS,,,,,,WR/FLEX,,
156,65523-60977,RB,Ty'Son,Ty'Son Williams,Williams,4.28925,4,5500,CIN@BAL,BAL,CIN,,,,,,RB/FLEX,,
157,65523-26251,WR,Robby,Robby Anderson,Anderson,9.765,6,5500,CAR@NYG,CAR,NYG,,,,,,WR/FLEX,,
158,65523-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,0.0,5,5500,KC@TEN,KC,TEN,IR,Knee - mcl,,,,RB/FLEX,,
159,65523-47870,TE,Tyler,Tyler Higbee,Higbee,7.694999999999999,6,5500,DET@LAR,LAR,DET,,,,,,TE/FLEX,,
160,65523-70422,WR,Kalif,Kalif Raymond,Raymond,5.984999999999999,6,5500,DET@LAR,DET,LAR,,,,,,WR/FLEX,,
161,65523-29683,WR,Nelson,Nelson Agholor,Agholor,7.409999999999999,6,5500,NYJ@NE,NE,NYJ,,,,,,WR/FLEX,,
162,65523-40977,TE,Ricky,Ricky Seals-Jones,Seals-Jones,5.984999999999999,4,5400,WAS@GB,WAS,GB,,,,,,TE/FLEX,,
163,65523-52451,RB,Samaje,Samaje Perine,Perine,2.4699999999999998,5,5400,CIN@BAL,CIN,BAL,,,,,,RB/FLEX,,
164,65523-6739,WR,DeSean,DeSean Jackson,Jackson,5.89,5,5400,DET@LAR,LAR,DET,,,,,,WR/FLEX,,
165,65523-71352,WR,Mecole,Mecole Hardman,Hardman,7.6,6,5400,KC@TEN,KC,TEN,,,,,,WR/FLEX,,
166,65523-14211,RB,Mark,Mark Ingram II,Ingram II,,6,5400,HOU@ARI,HOU,ARI,,,,,,RB/FLEX,,
167,65523-14257,WR,Randall,Randall Cobb,Cobb,3.89025,5,5400,WAS@GB,GB,WAS,,,,,,WR/FLEX,,
168,65523-93107,RB,AJ,AJ Dillon,Dillon,,6,5400,WAS@GB,GB,WAS,,,,,,RB/FLEX,,
169,65523-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,,6,5400,DET@LAR,DET,LAR,,,,,,WR/FLEX,,
170,65523-29780,TE,Zach,Zach Ertz,Ertz,5.415,6,5300,HOU@ARI,ARI,HOU,,,,,,TE/FLEX,,
171,65523-38264,WR,Demarcus,Demarcus Robinson,Robinson,2.565,5,5300,KC@TEN,KC,TEN,,,,,,WR/FLEX,,
172,65523-53640,RB,Sony,Sony Michel,Michel,5.699999999999999,6,5300,DET@LAR,LAR,DET,Q,Shoulder,,,,RB/FLEX,,
173,65523-80289,WR,Kendrick,Kendrick Bourne,Bourne,3.5197499999999993,6,5300,NYJ@NE,NE,NYJ,,,,,,WR/FLEX,,
174,65523-45631,RB,Jamaal,Jamaal Williams,Williams,7.03,6,5300,DET@LAR,DET,LAR,,,,,,RB/FLEX,,
175,65523-88699,RB,Jaret,Jaret Patterson,Patterson,3.1587499999999995,4,5300,WAS@GB,WAS,GB,,,,,,RB/FLEX,,
176,65523-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,6.615,3,5300,WAS@GB,GB,WAS,IR,Hamstring,,,,WR/FLEX,,
177,65523-70372,WR,Chester,Chester Rogers,Rogers,2.4699999999999998,6,5300,KC@TEN,TEN,KC,O,Groin,,,,WR/FLEX,,
178,65523-85845,WR,Rashod,Rashod Bateman,Bateman,8.295,1,5300,CIN@BAL,BAL,CIN,,,,,,WR/FLEX,,
179,65523-73687,WR,Quez,Quez Watkins,Watkins,5.984999999999999,6,5300,PHI@LV,PHI,LV,,,,,,WR/FLEX,,
180,65523-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,2.4699999999999998,4,5300,ATL@MIA,ATL,MIA,,,,,,WR/FLEX,,
181,65523-33047,WR,Chris,Chris Moore,Moore,2.4699999999999998,2,5200,HOU@ARI,HOU,ARI,,,,,,WR/FLEX,,
182,65523-39286,TE,O.J.,O.J. Howard,Howard,4.9399999999999995,5,5200,CHI@TB,TB,CHI,Q,Ankle,,,,TE/FLEX,,
183,65523-71032,WR,Devin,Devin Duvernay,Duvernay,3.591,6,5200,CIN@BAL,BAL,CIN,,,,,,WR/FLEX,,
184,65523-56698,WR,Dante,Dante Pettis,Pettis,4.693,1,5200,CAR@NYG,NYG,CAR,,,,,,WR/FLEX,,
185,65523-94625,WR,Jalen,Jalen Reagor,Reagor,6.365,6,5200,PHI@LV,PHI,LV,,,,,,WR/FLEX,,
186,65523-31207,TE,C.J.,C.J. Uzomah,Uzomah,3.3249999999999997,6,5200,CIN@BAL,CIN,BAL,,,,,,TE/FLEX,,
187,65523-32234,RB,Malcolm,Malcolm Brown,Brown,4.75,5,5200,ATL@MIA,MIA,ATL,,,,,,RB/FLEX,,
188,65523-32235,WR,Marcus,Marcus Johnson,Johnson,2.375,2,5200,KC@TEN,TEN,KC,,,,,,WR/FLEX,,
189,65523-62967,WR,Preston,Preston Williams,Williams,2.755,2,5200,ATL@MIA,MIA,ATL,Q,Groin,,,,WR/FLEX,,
190,65523-28181,RB,Le'Veon,Le'Veon Bell,Bell,6.09,2,5200,CIN@BAL,BAL,CIN,,,,,,RB/FLEX,,
191,65523-69276,WR,Bryan,Bryan Edwards,Edwards,6.3,6,5200,PHI@LV,LV,PHI,,,,,,WR/FLEX,,
192,65523-69295,WR,Byron,Byron Pringle,Pringle,2.28,6,5200,KC@TEN,KC,TEN,,,,,,WR/FLEX,,
193,65523-52916,WR,Russell,Russell Gage,Gage,6.2,2,5200,ATL@MIA,ATL,MIA,,,,,,WR/FLEX,,
194,65523-70383,RB,Darrynton,Darrynton Evans,Evans,1.615,6,5200,KC@TEN,TEN,KC,IR,Knee,,,,RB/FLEX,,
195,65523-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,5.605,6,5200,PHI@LV,PHI,LV,,,,,,RB/FLEX,,
196,65523-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,0.95,5,5200,KC@TEN,TEN,KC,,,,,,WR/FLEX,,
197,65523-63591,RB,Ronald,Ronald Jones II,Jones II,,6,5100,CHI@TB,TB,CHI,,,,,,RB/FLEX,,
198,65523-79998,WR,Keelan,Keelan Cole Sr.,Cole Sr.,,3,5100,NYJ@NE,NYJ,NE,,,,,,WR/FLEX,,
199,65523-91419,WR,Nico,Nico Collins,Collins,3.3249999999999997,3,5100,HOU@ARI,HOU,ARI,Q,Foot,,,,WR/FLEX,,
200,65523-47523,WR,Tajae,Tajae Sharpe,Sharpe,1.14,4,5100,ATL@MIA,ATL,MIA,,,,,,WR/FLEX,,
201,65523-80353,TE,Robert,Robert Tonyan,Tonyan,4.9875,6,5100,WAS@GB,GB,WAS,,,,,,TE/FLEX,,
202,65523-41475,WR,John,John Ross III,Ross III,,3,5100,CAR@NYG,NYG,CAR,Q,Hamstring,,,,WR/FLEX,,
