,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,65831-15755,PF/C,Anthony,Anthony Davis,Davis,45.98475,2.0,10600,MEM@LAL,LAL,MEM,,,,,,PF/C
1,65831-9488,SF/PF,LeBron,LeBron James,James,43.6905,2.0,10200,MEM@LAL,LAL,MEM,,,,,,SF/PF
2,65831-9524,PG,Stephen,Stephen Curry,Curry,50.400000000000006,2.0,10200,GS@SAC,GS,SAC,,,,,,PG
3,65831-49111,C,Joel,Joel Embiid,Embiid,49.455000000000005,2.0,9900,PHI@OKC,PHI,OKC,GTD,Knee,,,,C
4,65831-80808,SF/PF,Jayson,Jayson Tatum,Tatum,50.494499999999995,2.0,9800,BOS@HOU,BOS,HOU,,,,,,SF/PF
5,65831-42669,PF/C,Julius,Julius Randle,Randle,42.8925,2.0,9500,ORL@NY,NY,ORL,,,,,,PF/C
6,65831-9642,PG/SG,Russell,Russell Westbrook,Westbrook,42.79275,2.0,9100,MEM@LAL,LAL,MEM,,,,,,PG/SG
7,65831-110344,PG,Ja,Ja Morant,Morant,44.415,2.0,9000,MEM@LAL,MEM,LAL,,,,,,PG
8,65831-80810,PG,De'Aaron,De'Aaron Fox,Fox,45.15,2.0,8500,GS@SAC,SAC,GS,,,,,,PG
9,65831-67026,SF/SG,Jaylen,Jaylen Brown,Brown,0.0,2.0,8500,BOS@HOU,BOS,HOU,O,Knee,,,,SG/SF
10,65831-42202,PF/C,Christian,Christian Wood,Wood,40.214999999999996,2.0,8100,BOS@HOU,HOU,BOS,,,,,,PF/C
11,65831-66115,PG,Ben,Ben Simmons,Simmons,0.0,70.0,7800,PHI@OKC,PHI,OKC,O,Personal,,,,PG
12,65831-14518,PF/SF,Tobias,Tobias Harris,Harris,37.48500000000001,2.0,7600,PHI@OKC,PHI,OKC,,,,,,SF/PF
13,65831-23447,C/PF,Richaun,Richaun Holmes,Holmes,33.39,2.0,7500,GS@SAC,SAC,GS,,,,,,PF/C
14,65831-15946,SF/PF,Harrison,Harrison Barnes,Barnes,33.495,2.0,7400,GS@SAC,SAC,GS,,,,,,SF/PF
15,65831-84708,PF/C,Robert,Robert Williams,Williams,36.8235,2.0,7000,BOS@HOU,BOS,HOU,,,,,,PF/C
16,65831-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,31.71,2.0,6900,GS@SAC,GS,SAC,,,,,,SG/SF
17,65831-84675,C/PF,Mo,Mo Bamba,Bamba,,2.0,6800,ORL@NY,ORL,NY,,,,,,PF/C
18,65831-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,38.697750000000006,2.0,6800,PHI@OKC,OKC,PHI,,,,,,PG/SG
19,65831-84683,PF/C,Jaren,Jaren Jackson,Jackson,36.435,2.0,6700,MEM@LAL,MEM,LAL,,,,,,PF/C
20,65831-15860,PF/C,Draymond,Draymond Green,Green,35.595,2.0,6600,GS@SAC,GS,SAC,,,,,,PF/C
21,65831-23670,SG/PG,Marcus,Marcus Smart,Smart,33.18525,2.0,6500,BOS@HOU,BOS,HOU,,,,,,PG/SG
22,65831-23096,SF/SG,Evan,Evan Fournier,Fournier,28.5285,2.0,6300,ORL@NY,NY,ORL,,,,,,SG/SF
23,65831-84709,C,Mitchell,Mitchell Robinson,Robinson,24.035,2.0,6300,ORL@NY,NY,ORL,,,,,,C
24,65831-23665,SG/SF,Buddy,Buddy Hield,Hield,29.505000000000003,2.0,6200,GS@SAC,SAC,GS,,,,,,SG/SF
25,65831-110345,SF/PG,Kevin,Kevin Porter,Porter,32.235,2.0,6000,BOS@HOU,HOU,BOS,,,,,,PG/SF
26,65831-23716,SF/PF,Kyle,Kyle Anderson,Anderson,21.1,2.0,6000,MEM@LAL,MEM,LAL,,,,,,SF/PF
27,65831-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,31.395,2.0,6000,GS@SAC,SAC,GS,,,,,,PG/SG
28,65831-15557,C,Andre,Andre Drummond,Drummond,0.0,2.0,6000,PHI@OKC,PHI,OKC,O,Ankle,,,,C
29,65831-110357,SF/SG,RJ,RJ Barrett,Barrett,25.83525,2.0,5900,ORL@NY,NY,ORL,,,,,,SG/SF
30,65831-60233,SG/SF,Dillon,Dillon Brooks,Brooks,,74.0,5800,MEM@LAL,MEM,LAL,O,Hand,,,,SG/SF
31,65831-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,25.935,2.0,5800,BOS@HOU,HOU,BOS,,,,,,SF/PF
32,65831-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,28.980000000000004,2.0,5800,PHI@OKC,PHI,OKC,,,,,,PG/SG
33,65831-40201,PG/SG,Dennis,Dennis Schroder,Schroder,28.444500000000005,2.0,5700,BOS@HOU,BOS,HOU,,,,,,PG/SG
34,65831-9453,PF/C,Al,Al Horford,Horford,32.8545,1.0,5600,BOS@HOU,BOS,HOU,,,,,,PF/C
35,65831-9475,PG/SG,Derrick,Derrick Rose,Rose,22.84275,2.0,5500,ORL@NY,NY,ORL,,,,,,PG/SG
36,65831-23169,C,Steven,Steven Adams,Adams,26.25,2.0,5500,MEM@LAL,MEM,LAL,,,,,,C
37,65831-157850,PG/SG,Jalen,Jalen Suggs,Suggs,28.875,2.0,5500,ORL@NY,ORL,NY,,,,,,PG/SG
38,65831-14507,PG,Kemba,Kemba Walker,Walker,27.93,2.0,5500,ORL@NY,NY,ORL,,,,,,PG
39,65831-145334,SG,Desmond,Desmond Bane,Bane,23.835,2.0,5500,MEM@LAL,MEM,LAL,,,,,,SG
40,65831-157907,SG/PG,Jalen,Jalen Green,Green,26.775000000000002,2.0,5500,BOS@HOU,HOU,BOS,,,,,,PG/SG
41,65831-110637,PF/SF,Darius,Darius Bazley,Bazley,26.34975,2.0,5400,PHI@OKC,OKC,PHI,,,,,,SF/PF
42,65831-84676,PF/C,Wendell,Wendell Carter,Carter,27.930000000000003,2.0,5400,ORL@NY,ORL,NY,,,,,,PF/C
43,65831-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,31.5,2.0,5300,MEM@LAL,MEM,LAL,,,,,,PG/SG
44,65831-110336,PF,Chuma,Chuma Okeke,Okeke,0.0,45.0,5200,ORL@NY,ORL,NY,O,Hip,,,,PF
45,65831-110322,PG/SG,Jordan,Jordan Poole,Poole,27.615000000000002,2.0,5200,GS@SAC,GS,SAC,,,,,,PG/SG
46,65831-80811,SF/PF,Jonathan,Jonathan Isaac,Isaac,,,5000,ORL@NY,ORL,NY,O,Knee,,,,SF/PF
47,65831-15583,PG/SG,Seth,Seth Curry,Curry,20.5,2.0,5000,PHI@OKC,PHI,OKC,,,,,,PG/SG
48,65831-14509,SG,Klay,Klay Thompson,Thompson,,,4900,GS@SAC,GS,SAC,O,Achilles,,,,SG
49,65831-145327,PG/SG,Cole,Cole Anthony,Anthony,29.61,2.0,4900,ORL@NY,ORL,NY,,,,,,PG/SG
50,65831-157905,SG,Josh,Josh Giddey,Giddey,26.460000000000004,2.0,4900,PHI@OKC,OKC,PHI,,,,,,SG
51,65831-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,21.21,2.0,4800,GS@SAC,GS,SAC,,,,,,PF
52,65831-111273,SF/SG,Luguentz,Luguentz Dort,Dort,24.365250000000003,2.0,4800,PHI@OKC,OKC,PHI,,,,,,SG/SF
53,65831-157908,C/PF,Alperen,Alperen Sengun,Sengun,21.525000000000002,2.0,4800,BOS@HOU,HOU,BOS,,,,,,PF/C
54,65831-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,15.0,2.0,4700,PHI@OKC,PHI,OKC,,,,,,SG
55,65831-110318,PF,Grant,Grant Williams,Williams,13.755,2.0,4700,BOS@HOU,BOS,HOU,,,,,,PF
56,65831-23825,C,Nerlens,Nerlens Noel,Noel,16.814999999999998,69.0,4600,ORL@NY,NY,ORL,O,Knee,,,,C
57,65831-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,17.385,2.0,4600,MEM@LAL,LAL,MEM,,,,,,SF/PF
58,65831-16405,SG/SF,Terrence,Terrence Ross,Ross,28.455000000000002,2.0,4400,ORL@NY,ORL,NY,,,,,,SG/SF
59,65831-9538,PF/SF,Trevor,Trevor Ariza,Ariza,,34.0,4400,MEM@LAL,LAL,MEM,O,Ankle,,,,SF/PF
60,65831-9556,SF/SG,Eric,Eric Gordon,Gordon,23.205000000000002,2.0,4400,BOS@HOU,HOU,BOS,,,,,,SG/SF
61,65831-145339,PF,Obi,Obi Toppin,Toppin,8.835,2.0,4400,ORL@NY,NY,ORL,,,,,,PF
62,65831-101329,SG/PG,Kendrick,Kendrick Nunn,Nunn,,60.0,4400,MEM@LAL,LAL,MEM,O,Knee,,,,PG/SG
63,65831-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,,70.0,4300,MEM@LAL,LAL,MEM,O,Thumb,,,,SG/SF
64,65831-145533,SF/PF,KJ,KJ Martin,Martin,,2.0,4300,BOS@HOU,HOU,BOS,,,,,,SF/PF
65,65831-14510,SG/SF,Alec,Alec Burks,Burks,11.969999999999999,2.0,4300,ORL@NY,NY,ORL,,,,,,SG/SF
66,65831-14516,C,Enes,Enes Kanter,Kanter,0.0,1.0,4300,BOS@HOU,BOS,HOU,,,,,,C
