,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
55,67474-80816,SG,Malik,Malik Monk,Monk,18.5,18.0,4400,LAL@NY,LAL,NY,,,,,,SG
58,67474-16196,C/PF,Dwight,Dwight Powell,Powell,18.6,16.0,4300,DAL@LAC,DAL,LAC,,,,,,PF/C
59,67474-110343,SF,Nassir,Nassir Little,Little,19.0,17.0,4200,DEN@POR,POR,DEN,,,,,,SF
63,67474-9957,PF/C,Serge,Serge Ibaka,Ibaka,16.9,3.0,4200,DAL@LAC,LAC,DAL,,,,,,PF/C
64,67474-15592,SG/PG,Austin,Austin Rivers,Rivers,17.7,15.0,4200,DEN@POR,DEN,POR,,,,,,PG/SG
66,67474-145339,PF,Obi,Obi Toppin,Toppin,15.4,17.0,4100,LAL@NY,NY,LAL,,,,,,PF
67,67474-14529,PG,Cory,Cory Joseph,Joseph,25.4,16.0,4100,MIA@DET,DET,MIA,,,,,,PG
68,67474-145348,SG/PG,Immanuel,Immanuel Quickley,Quickley,17.3,17.0,4100,LAL@NY,NY,LAL,,,,,,PG/SG
79,67474-145547,PG,Facundo,Facundo Campazzo,Campazzo,19.7,16.0,3800,DEN@POR,DEN,POR,,,,,,PG
81,67474-80824,PG,Frank,Frank Jackson,Jackson,19.7,16.0,3800,MIA@DET,DET,MIA,,,,,,PG
82,67474-84717,PG/SG,Anfernee,Anfernee Simons,Simons,15.1,17.0,3800,DEN@POR,POR,DEN,,,,,,PG/SG
84,67474-58461,PF,Trey,Trey Lyles,Lyles,15.9,16.0,3700,MIA@DET,DET,MIA,,,,,,PF
