Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66378-55062,C,Nikola,Nikola Jokic,Jokic,52.3142874581473,7,11200,DEN@MEM,DEN,MEM,,,,,,C
66378-9646,SF/PF,Kevin,Kevin Durant,Durant,48.2714276994978,7,10800,ATL@BKN,BKN,ATL,,,,,,SF/PF
66378-12341,SG/SF,Paul,Paul George,George,52.1833343505859,6,10500,LAC@MIN,LAC,MIN,,,,,,SG/SF
66378-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,46.9166666666667,6,10400,LAC@MIN,MIN,LAC,,,,,,C
66378-84669,PG/SG,Luka,Luka Doncic,Doncic,44.1142839704241,7,10300,DAL@SA,DAL,SA,,,,,,PG/SG
66378-9524,PG,Stephen,Stephen Curry,Curry,49.4166666666667,6,10100,CHA@GS,GS,CHA,,,,,,PG
66378-9644,SG/PG,James,James Harden,Harden,41.9428580147879,7,9900,ATL@BKN,BKN,ATL,,,,,,PG/SG
66378-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,44.7125015258789,8,9800,NY@IND,IND,NY,,,,,,PF/C
66378-49111,C,Joel,Joel Embiid,Embiid,42.6499989827474,6,9700,CHI@PHI,PHI,CHI,,,,,,C
66378-80808,SF/PF,Jayson,Jayson Tatum,Tatum,43.971426827567,7,9600,BOS@ORL,BOS,ORL,,,,,,SF/PF
66378-110344,PG,Ja,Ja Morant,Morant,47.5142865862165,7,9500,DEN@MEM,MEM,DEN,,,,,,PG
66378-42669,PF/C,Julius,Julius Randle,Randle,45.7428588867188,7,9300,NY@IND,NY,IND,,,,,,PF/C
66378-15595,SG/PG,Bradley,Bradley Beal,Beal,40.8500010172526,6,9100,TOR@WAS,WAS,TOR,,,,,,PG/SG
66378-67708,PG/SG,Dejounte,Dejounte Murray,Murray,44.3000008719308,7,8900,DAL@SA,SA,DAL,,,,,,PG/SG
66378-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.5515632629395,64,8800,ATL@BKN,BKN,ATL,O,Personal,,,,PG/SG
66378-14503,C,Jonas,Jonas Valanciunas,Valanciunas,45.4625015258789,8,8800,NO@SAC,NO,SAC,,,,,,C
66378-84671,PG,Trae,Trae Young,Young,40.6000017438616,7,8700,ATL@BKN,ATL,BKN,GTD,Knee,,,,PG
66378-145485,PG,LaMelo,LaMelo Ball,Ball,40.6624984741211,8,8600,CHA@GS,CHA,GS,,,,,,PG
66378-60021,PF,Pascal,Pascal Siakam,Siakam,39.8214285714286,56,8500,TOR@WAS,TOR,WAS,O,Shoulder,,,,PF
66378-14514,C,Nikola,Nikola Vucevic,Vucevic,40.6000017438616,7,8400,CHI@PHI,CHI,PHI,,,,,,C
66378-67026,SF/SG,Jaylen,Jaylen Brown,Brown,40.5500005086263,6,8400,BOS@ORL,BOS,ORL,,,,,,SG/SF
66378-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,43.1,5,8400,NY@IND,IND,NY,GTD,Hamstring,,,,PG/SG
66378-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8300,NO@SAC,NO,SAC,O,Foot,,,,PF
66378-20848,PG,Damian,Damian Lillard,Lillard,34.6571437290737,7,8300,POR@CLE,POR,CLE,,,,,,PG
66378-66048,SF,Brandon,Brandon Ingram,Ingram,40.0500005086263,6,8200,NO@SAC,NO,SAC,GTD,Hip,,,,SF
66378-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,40.971426827567,7,8200,CHI@PHI,CHI,PHI,,,,,,SG/SF
66378-84678,SF,Miles,Miles Bridges,Bridges,43.5125007629395,8,8100,CHA@GS,CHA,GS,,,,,,SF
66378-40783,SG/PG,Zach,Zach LaVine,LaVine,38.971426827567,7,8100,CHI@PHI,CHI,PHI,,,,,,PG/SG
66378-19067,SG,CJ,CJ McCollum,McCollum,38.3142874581473,7,8000,POR@CLE,POR,CLE,,,,,,SG
66378-24247,SG/PG,Fred,Fred VanVleet,VanVleet,37.2874984741211,8,8000,TOR@WAS,TOR,WAS,,,,,,PG/SG
66378-9453,PF/C,Al,Al Horford,Horford,43.3799987792969,5,7900,BOS@ORL,BOS,ORL,,,,,,PF/C
66378-145321,SF/SG,Anthony,Anthony Edwards,Edwards,38.2666676839193,6,7900,LAC@MIN,MIN,LAC,,,,,,SG/SF
66378-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,CHI@PHI,PHI,CHI,O,Personal,,,,PG
66378-15946,SF/PF,Harrison,Harrison Barnes,Barnes,39.3714294433594,7,7700,NO@SAC,SAC,NO,,,,,,SF/PF
66378-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,36.5428575788225,7,7700,TOR@WAS,WAS,TOR,,,,,,PF/C
66378-80810,PG,De'Aaron,De'Aaron Fox,Fox,34.1285705566406,7,7700,NO@SAC,SAC,NO,,,,,,PG
66378-23447,C/PF,Richaun,Richaun Holmes,Holmes,35.5857151576451,7,7600,NO@SAC,SAC,NO,,,,,,PF/C
66378-55057,C,Jusuf,Jusuf Nurkic,Nurkic,33.7571432931083,7,7500,POR@CLE,POR,CLE,,,,,,C
66378-14518,PF/SF,Tobias,Tobias Harris,Harris,36.8833338419596,6,7400,CHI@PHI,PHI,CHI,O,Covid-19,,,,SF/PF
66378-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,27.5166676839193,6,7400,LAC@MIN,MIN,LAC,O,Ankle,,,,PG/SG
66378-15860,PF/C,Draymond,Draymond Green,Green,34.7333323160807,6,7400,CHA@GS,GS,CHA,,,,,,PF/C
66378-68090,SG/SF,OG,OG Anunoby,Anunoby,36.25,8,7300,TOR@WAS,TOR,WAS,,,,,,SG/SF
66378-58378,C,Jakob,Jakob Poeltl,Poeltl,33.6571437290737,7,7100,DAL@SA,SA,DAL,O,Covid-19,,,,C
66378-145327,PG/SG,Cole,Cole Anthony,Anthony,37.2125015258789,8,7100,BOS@ORL,ORL,BOS,,,,,,PG/SG
66378-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,27.1999994913737,3,7000,DAL@SA,DAL,SA,GTD,Back,,,,PF/C
66378-23798,SG/SF,Caris,Caris LeVert,LeVert,24.5499992370605,2,7000,NY@IND,IND,NY,,,,,,SG/SF
66378-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,34.3428562709263,7,6900,TOR@WAS,WAS,TOR,,,,,,SF/PF
66378-15542,SG/PG,Spencer,Spencer Dinwiddie,Dinwiddie,35.3999989827474,6,6900,TOR@WAS,WAS,TOR,,,,,,PG/SG
66378-66236,PF/C,John,John Collins,Collins,35.5142865862165,7,6900,ATL@BKN,ATL,BKN,GTD,Foot,,,,PF/C
66378-84706,PG/SG,Devonte',Devonte' Graham,Graham,32.5499992370605,8,6800,NO@SAC,NO,SAC,,,,,,PG/SG
66378-157822,SF/PF,Scottie,Scottie Barnes,Barnes,33.1999991280692,7,6700,TOR@WAS,TOR,WAS,O,Thumb,,,,SF/PF
66378-80821,C/PF,Jarrett,Jarrett Allen,Allen,32.0999984741211,8,6700,POR@CLE,CLE,POR,,,,,,PF/C
66378-23665,SG/SF,Buddy,Buddy Hield,Hield,28.4571424211775,7,6600,NO@SAC,SAC,NO,,,,,,SG/SF
66378-157845,C/PF,Evan,Evan Mobley,Mobley,33.3875007629395,8,6600,POR@CLE,CLE,POR,,,,,,PF/C
66378-84675,C/PF,Mo,Mo Bamba,Bamba,32.8250007629395,8,6600,BOS@ORL,ORL,BOS,,,,,,PF/C
66378-58253,C/PF,Myles,Myles Turner,Turner,32,8,6600,NY@IND,IND,NY,,,,,,PF/C
66378-12366,SF/SG,Gordon,Gordon Hayward,Hayward,28.6000003814697,8,6500,CHA@GS,CHA,GS,,,,,,SG/SF
66378-84667,SG/PG,Collin,Collin Sexton,Sexton,24.4874992370605,8,6400,POR@CLE,CLE,POR,,,,,,PG/SG
66378-84676,PF/C,Wendell,Wendell Carter,Carter,30.4125003814697,8,6400,BOS@ORL,ORL,BOS,,,,,,PF/C
66378-84708,PF/C,Robert,Robert Williams,Williams,32.3666661580404,6,6400,BOS@ORL,BOS,ORL,,,,,,PF/C
66378-55059,C,Clint,Clint Capela,Capela,29.8571428571429,7,6400,ATL@BKN,ATL,BKN,,,,,,C
66378-110357,SF/SG,RJ,RJ Barrett,Barrett,30.2857142857143,7,6400,NY@IND,NY,IND,,,,,,SG/SF
66378-84683,PF/C,Jaren,Jaren Jackson,Jackson,25.8571428571429,7,6300,DEN@MEM,MEM,DEN,,,,,,PF/C
66378-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,27.7333323160807,6,6300,CHA@GS,GS,CHA,,,,,,SG/SF
66378-84682,PF/SF,Michael,Michael Porter,Porter,25.1857147216797,7,6200,DEN@MEM,DEN,MEM,,,,,,SF/PF
66378-40201,PG/SG,Dennis,Dennis Schroder,Schroder,31.0999995640346,7,6200,BOS@ORL,BOS,ORL,,,,,,PG/SG
66378-49675,PG/SG,Derrick,Derrick White,White,30.9428580147879,7,6100,DAL@SA,SA,DAL,,,,,,PG/SG
66378-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,29.1000003814697,8,6100,NO@SAC,NO,SAC,,,,,,SG/SF
