,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,66378-55062,C,Nikola,Nikola Jokic,Jokic,52.6,7.0,11200,DEN@MEM,DEN,MEM,,,,,,C
1,66378-9646,SF/PF,Kevin,Kevin Durant,Durant,47.0,7.0,10800,ATL@BKN,BKN,ATL,,,,,,SF/PF
2,66378-12341,SG/SF,Paul,Paul George,George,47.2,6.0,10500,LAC@MIN,LAC,MIN,,,,,,SG/SF
3,66378-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,48.0,6.0,10400,LAC@MIN,MIN,LAC,,,,,,C
4,66378-84669,PG/SG,Luka,Luka Doncic,Doncic,48.0,7.0,10300,DAL@SA,DAL,SA,,,,,,PG/SG
5,66378-9524,PG,Stephen,Stephen Curry,Curry,48.6,6.0,10100,CHA@GS,GS,CHA,,,,,,PG
6,66378-9644,SG/PG,James,James Harden,Harden,45.1,7.0,9900,ATL@BKN,BKN,ATL,,,,,,PG/SG
7,66378-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,43.7,8.0,9800,NY@IND,IND,NY,,,,,,PF/C
8,66378-49111,C,Joel,Joel Embiid,Embiid,45.8,6.0,9700,CHI@PHI,PHI,CHI,,,,,,C
9,66378-80808,SF/PF,Jayson,Jayson Tatum,Tatum,42.7,7.0,9600,BOS@ORL,BOS,ORL,,,,,,SF/PF
10,66378-110344,PG,Ja,Ja Morant,Morant,40.8,7.0,9500,DEN@MEM,MEM,DEN,,,,,,PG
11,66378-42669,PF/C,Julius,Julius Randle,Randle,45.0,7.0,9300,NY@IND,NY,IND,,,,,,PF/C
12,66378-15595,SG/PG,Bradley,Bradley Beal,Beal,39.6,6.0,9100,TOR@WAS,WAS,TOR,,,,,,PG/SG
13,66378-67708,PG/SG,Dejounte,Dejounte Murray,Murray,37.7,7.0,8900,DAL@SA,SA,DAL,,,,,,PG/SG
14,66378-14498,PG/SG,Kyrie,Kyrie Irving,Irving,,64.0,8800,ATL@BKN,BKN,ATL,O,Personal,,,,PG/SG
15,66378-14503,C,Jonas,Jonas Valanciunas,Valanciunas,40.9,8.0,8800,NO@SAC,NO,SAC,,,,,,C
16,66378-84671,PG,Trae,Trae Young,Young,42.0,7.0,8700,ATL@BKN,ATL,BKN,GTD,Knee,,,,PG
17,66378-145485,PG,LaMelo,LaMelo Ball,Ball,40.9,8.0,8600,CHA@GS,CHA,GS,,,,,,PG
18,66378-60021,PF,Pascal,Pascal Siakam,Siakam,,56.0,8500,TOR@WAS,TOR,WAS,O,Shoulder,,,,PF
19,66378-14514,C,Nikola,Nikola Vucevic,Vucevic,40.5,7.0,8400,CHI@PHI,CHI,PHI,,,,,,C
20,66378-67026,SF/SG,Jaylen,Jaylen Brown,Brown,34.4,6.0,8400,BOS@ORL,BOS,ORL,,,,,,SG/SF
21,66378-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,31.2,5.0,8400,NY@IND,IND,NY,GTD,Hamstring,,,,PG/SG
22,66378-110310,PF,Zion,Zion Williamson,Williamson,,62.0,8300,NO@SAC,NO,SAC,O,Foot,,,,PF
23,66378-20848,PG,Damian,Damian Lillard,Lillard,40.7,7.0,8300,POR@CLE,POR,CLE,,,,,,PG
24,66378-66048,SF,Brandon,Brandon Ingram,Ingram,33.7,6.0,8200,NO@SAC,NO,SAC,GTD,Hip,,,,SF
25,66378-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,35.8,7.0,8200,CHI@PHI,CHI,PHI,,,,,,SG/SF
26,66378-84678,SF,Miles,Miles Bridges,Bridges,35.4,8.0,8100,CHA@GS,CHA,GS,,,,,,SF
27,66378-40783,SG/PG,Zach,Zach LaVine,LaVine,37.1,7.0,8100,CHI@PHI,CHI,PHI,,,,,,PG/SG
28,66378-19067,SG,CJ,CJ McCollum,McCollum,,7.0,8000,POR@CLE,POR,CLE,,,,,,SG
29,66378-24247,SG/PG,Fred,Fred VanVleet,VanVleet,38.9,8.0,8000,TOR@WAS,TOR,WAS,,,,,,PG/SG
30,66378-9453,PF/C,Al,Al Horford,Horford,29.1,5.0,7900,BOS@ORL,BOS,ORL,,,,,,PF/C
31,66378-145321,SF/SG,Anthony,Anthony Edwards,Edwards,37.2,6.0,7900,LAC@MIN,MIN,LAC,,,,,,SG/SF
32,66378-66115,PG,Ben,Ben Simmons,Simmons,,70.0,7800,CHI@PHI,PHI,CHI,O,Personal,,,,PG
33,66378-15946,SF/PF,Harrison,Harrison Barnes,Barnes,33.4,7.0,7700,NO@SAC,SAC,NO,,,,,,SF/PF
34,66378-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,28.9,7.0,7700,TOR@WAS,WAS,TOR,,,,,,PF/C
35,66378-80810,PG,De'Aaron,De'Aaron Fox,Fox,39.3,7.0,7700,NO@SAC,SAC,NO,,,,,,PG
36,66378-23447,C/PF,Richaun,Richaun Holmes,Holmes,34.2,7.0,7600,NO@SAC,SAC,NO,,,,,,PF/C
37,66378-55057,C,Jusuf,Jusuf Nurkic,Nurkic,34.1,7.0,7500,POR@CLE,POR,CLE,,,,,,C
38,66378-14518,PF/SF,Tobias,Tobias Harris,Harris,0.0,6.0,7400,CHI@PHI,PHI,CHI,O,Covid-19,,,,SF/PF
