Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66075-84669,PG/SG,Luka,Luka Doncic,Doncic,50.6000010172526,3,10700,SA@DAL,DAL,SA,,,,,,PG/SG
66075-9524,PG,Stephen,Stephen Curry,Curry,50.7750015258789,4,10400,MEM@GS,GS,MEM,,,,,,PG
66075-110344,PG,Ja,Ja Morant,Morant,49,4,10000,MEM@GS,MEM,GS,,,,,,PG
66075-42669,PF/C,Julius,Julius Randle,Randle,53.5,4,9900,NY@CHI,NY,CHI,,,,,,PF/C
66075-49111,C,Joel,Joel Embiid,Embiid,42.9500007629395,4,9500,DET@PHI,PHI,DET,GTD,Knee,,,,C
66075-84671,PG,Trae,Trae Young,Young,43.9749984741211,4,9000,ATL@WAS,ATL,WAS,GTD,Lower leg,,,,PG
66075-14514,C,Nikola,Nikola Vucevic,Vucevic,40.9249992370606,4,8700,NY@CHI,CHI,NY,,,,,,C
66075-15595,SG/PG,Bradley,Bradley Beal,Beal,34.3999989827474,3,8700,ATL@WAS,WAS,ATL,,,,,,PG/SG
66075-42202,PF/C,Christian,Christian Wood,Wood,41.7000007629395,4,8600,UTA@HOU,HOU,UTA,,,,,,PF/C
66075-40783,SG/PG,Zach,Zach LaVine,LaVine,38.9249992370605,4,8500,NY@CHI,CHI,NY,GTD,Thumb,,,,PG/SG
66075-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,35,3,8300,UTA@HOU,UTA,HOU,,,,,,PG/SG
66075-67708,PG/SG,Dejounte,Dejounte Murray,Murray,45.5499992370605,4,8300,SA@DAL,SA,DAL,,,,,,PG/SG
66075-40203,C,Rudy,Rudy Gobert,Gobert,43.4666646321615,3,8300,UTA@HOU,UTA,HOU,,,,,,C
66075-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,DET@PHI,PHI,DET,O,Personal,,,,PG
66075-14518,PF/SF,Tobias,Tobias Harris,Harris,37.8499984741211,4,7600,DET@PHI,PHI,DET,,,,,,SF/PF
66075-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,38.4000015258789,4,7400,NY@CHI,CHI,NY,,,,,,SG/SF
