,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,FP,Value
479,66659-62042,WR,Deon,Deon Cain,Cain,,1,4500,PHI@DEN,PHI,DEN,,,,,,WR/FLEX,,
480,66659-69215,WR,Josh,Josh Imatorbhebhe,Imatorbhebhe,,,4500,JAC@IND,JAC,IND,,,,,,WR/FLEX,,
481,66659-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,0.0,1,4500,TB@WAS,TB,WAS,,,,,,RB/FLEX,,
482,66659-72297,RB,Rico,Rico Dowdle,Dowdle,,3,4500,ATL@DAL,DAL,ATL,IR,Hip,,,,RB/FLEX,,
483,66659-87657,WR,Seth,Seth Williams,Williams,,,4500,PHI@DEN,DEN,PHI,,,,,,WR/FLEX,,
484,66659-104041,WR,Myron,Myron Mitchell,Mitchell,,,4500,MIN@LAC,MIN,LAC,,,,,,WR/FLEX,,
485,66659-88685,WR,Austin,Austin Trammell,Trammell,,,4500,ATL@DAL,ATL,DAL,,,,,,WR/FLEX,,
486,66659-38509,RB,Wendell,Wendell Smallwood,Smallwood,,1,4500,TB@WAS,WAS,TB,,,,,,RB/FLEX,,
487,66659-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,4500,NO@TEN,TEN,NO,,,,,,WR/FLEX,,
488,66659-56946,WR,Ventell,Ventell Bryant,Bryant,,1,4500,CAR@ARI,CAR,ARI,,,,,,WR/FLEX,,
489,66659-33403,WR,Tevin,Tevin Jones,Jones,,1,4500,JAC@IND,JAC,IND,,,,,,WR/FLEX,,
490,66659-38523,TE,Geoff,Geoff Swaim,Swaim,2.755,9,4500,NO@TEN,TEN,NO,,,,,,TE/FLEX,,
491,66659-93824,WR,Easop,Easop Winston Jr.,Winston Jr.,,2,4500,NO@TEN,NO,TEN,,,,,,WR/FLEX,,
492,66659-94850,WR,Jhamon,Jhamon Ausbon,Ausbon,,,4500,PHI@DEN,PHI,DEN,,,,,,WR/FLEX,,
493,66659-55940,WR,Chad,Chad Hansen,Hansen,,5,4500,DET@PIT,DET,PIT,,,,,,WR/FLEX,,
494,66659-27273,RB,Andy,Andy Janovich,Janovich,0.0,3,4500,CLE@NE,CLE,NE,,,,,,RB/FLEX,,
495,66659-90777,WR,Tre,Tre Walker,Walker,,,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX,,
496,66659-55964,RB,Tony,Tony Brooks-James,Brooks-James,,1,4500,DET@PIT,PIT,DET,,,,,,RB/FLEX,,
497,66659-64175,WR,Hakeem,Hakeem Butler,Butler,,2,4500,PHI@DEN,PHI,DEN,,,,,,WR/FLEX,,
498,66659-96942,WR,Keelan,Keelan Doss,Doss,,,4500,ATL@DAL,ATL,DAL,,,,,,WR/FLEX,,
499,66659-7856,WR,Matthew,Matthew Slater,Slater,,1,4500,CLE@NE,NE,CLE,,,,,,WR/FLEX,,
500,66659-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,,5,4500,DET@PIT,PIT,DET,IR,Shoulder,,,,WR/FLEX,,
501,66659-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,,3,4500,JAC@IND,JAC,IND,IR,Ankle,,,,WR/FLEX,,
502,66659-25272,TE,Eric,Eric Ebron,Ebron,3.3249999999999997,6,4500,DET@PIT,PIT,DET,,,,,,TE/FLEX,,
503,66659-89785,RB,Spencer,Spencer Brown,Brown,0.0,,4500,CAR@ARI,CAR,ARI,,,,,,RB/FLEX,,
504,66659-58041,RB,Mike,Mike Boone,Boone,0.0,1,4500,PHI@DEN,DEN,PHI,Q,Hip,,,,RB/FLEX,,
505,66659-69310,WR,Josh,Josh Hammond,Hammond,,2,4500,JAC@IND,JAC,IND,,,,,,WR/FLEX,,
506,66659-72382,RB,Gabe,Gabe Nabers,Nabers,0.0,3,4500,MIN@LAC,LAC,MIN,,,,,,RB/FLEX,,
507,66659-73406,WR,DeVontres,DeVontres Dukes,Dukes,,,4500,PHI@DEN,DEN,PHI,Q,Undisclosed,,,,WR/FLEX,,
508,66659-33472,RB,C.J.,C.J. Prosise,Prosise,,5,4500,TB@WAS,TB,WAS,,,,,,RB/FLEX,,
509,66659-71360,WR,Tyler,Tyler Simmons,Simmons,,,4500,DET@PIT,PIT,DET,,,,,,WR/FLEX,,
510,66659-64205,WR,Jalen,Jalen McCleskey,McCleskey,,1,4500,NO@TEN,NO,TEN,Q,Hamstring,,,,WR/FLEX,,
511,66659-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,,1,4500,PHI@DEN,DEN,PHI,,,,,,WR/FLEX,,
512,66659-53967,RB,Nick,Nick Bawden,Bawden,,1,4500,BUF@NYJ,NYJ,BUF,,,,,,RB/FLEX,,
513,66659-65231,RB,Adam,Adam Prentice,Prentice,,,4500,NO@TEN,NO,TEN,,,,,,RB/FLEX,,
514,66659-85714,RB,Tory,Tory Carter,Carter,0.0,,4500,NO@TEN,TEN,NO,,,,,,RB/FLEX,,
515,66659-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,4500,ATL@DAL,DAL,ATL,O,Foot,,,,WR/FLEX,,
516,66659-88793,RB,Stevie,Stevie Scott III,Scott III,,,4500,PHI@DEN,DEN,PHI,,,,,,RB/FLEX,,
517,66659-92890,WR,Cody,Cody White,White,0.95,2,4500,DET@PIT,PIT,DET,,,,,,WR/FLEX,,
518,66659-64222,RB,Jordan,Jordan Glasgow,Glasgow,,2,4500,JAC@IND,IND,JAC,,,,,,RB/FLEX,,
519,66659-85731,WR,Racey,Racey McMath,McMath,0.0,1,4500,NO@TEN,TEN,NO,IR,Quadriceps,,,,WR/FLEX,,
520,66659-147168,WR,Chris,Chris Blair,Blair,,,4500,SEA@GB,GB,SEA,,,,,,WR/FLEX,,
521,66659-56041,RB,Khari,Khari Blasingame,Blasingame,0.0,5,4500,NO@TEN,TEN,NO,IR,Knee,,,,RB/FLEX,,
522,66659-38634,WR,Ryan,Ryan Switzer,Switzer,0.0,1,4500,CLE@NE,CLE,NE,IR,Foot,,,,WR/FLEX,,
523,66659-70383,RB,Darrynton,Darrynton Evans,Evans,,1,4500,NO@TEN,TEN,NO,IR,Knee,,,,RB/FLEX,,
524,66659-71414,WR,Quartney,Quartney Davis,Davis,,,4500,JAC@IND,IND,JAC,IR,Shoulder,,,,WR/FLEX,,
525,66659-64252,WR,Tony,Tony Brown,Brown,,1,4500,TB@WAS,WAS,TB,,,,,,WR/FLEX,,
526,66659-88830,WR,Whop,Whop Philyor,Philyor,,,4500,MIN@LAC,MIN,LAC,,,,,,WR/FLEX,,
527,66659-69383,WR,Dezmon,Dezmon Patmon,Patmon,1.2634999999999998,1,4500,JAC@IND,IND,JAC,,,,,,WR/FLEX,,
528,66659-41741,WR,DaeSean,DaeSean Hamilton,Hamilton,,12,4500,PHI@DEN,DEN,PHI,IR,Knee - acl,,,,WR/FLEX,,
529,66659-26384,RB,Trey,Trey Edmunds,Edmunds,,1,4500,DET@PIT,PIT,DET,,,,,,RB/FLEX,,
530,66659-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,,1,4500,ATL@DAL,ATL,DAL,,,,,,WR/FLEX,,
531,66659-72493,WR,Trishton,Trishton Jackson,Jackson,,2,4500,MIN@LAC,MIN,LAC,,,,,,WR/FLEX,,
532,66659-43826,WR,Tommylee,Tommylee Lewis,Lewis,,5,4500,NO@TEN,NO,TEN,Q,Undisclosed,,,,WR/FLEX,,
533,66659-65331,RB,Sutton,Sutton Smith,Smith,,1,4500,NO@TEN,NO,TEN,,,,,,RB/FLEX,,
534,66659-32564,WR,Josh,Josh Doctson,Doctson,,1,4500,CAR@ARI,ARI,CAR,,,,,,WR/FLEX,,
535,66659-71477,WR,Maurice,Maurice Ffrench,Ffrench,,,4500,MIN@LAC,LAC,MIN,,,,,,WR/FLEX,,
536,66659-95031,WR,Isaiah,Isaiah McKoy,McKoy,,,4500,DET@PIT,PIT,DET,,,,,,WR/FLEX,,
537,66659-38721,RB,Johnny,Johnny Stanton IV,Stanton IV,,2,4500,CLE@NE,CLE,NE,,,,,,RB/FLEX,,
538,66659-41806,WR,Laquon,Laquon Treadwell,Treadwell,1.2349999999999999,3,4500,JAC@IND,JAC,IND,,,,,,WR/FLEX,,
539,66659-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,,2,4500,CAR@ARI,CAR,ARI,O,Toe,,,,WR/FLEX,,
540,66659-28502,WR,Devin,Devin Smith,Smith,,1,4500,CAR@ARI,CAR,ARI,,,,,,WR/FLEX,,
541,66659-63319,WR,K.J.,K.J. Hill,Hill,0.0,6,4500,MIN@LAC,LAC,MIN,,,,,,WR/FLEX,,
542,66659-70501,RB,C.J.,C.J. Ham,Ham,1.2967499999999998,7,4500,MIN@LAC,MIN,LAC,,,,,,RB/FLEX,,
543,66659-64357,WR,Michael,Michael Walker,Walker,,2,4500,PHI@DEN,PHI,DEN,Q,Undisclosed,,,,WR/FLEX,,
544,66659-89956,RB,Travis,Travis Etienne,Etienne,,,4500,JAC@IND,JAC,IND,IR,Foot,,,,RB/FLEX,,
545,66659-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,,1,4500,MIN@LAC,LAC,MIN,Q,Undisclosed,,,,WR/FLEX,,
546,66659-72552,WR,Branden,Branden Mack,Mack,,,4500,PHI@DEN,DEN,PHI,,,,,,WR/FLEX,,
547,66659-31602,WR,Fred,Fred Brown,Brown,,1,4500,NO@TEN,TEN,NO,,,,,,WR/FLEX,,
548,66659-57208,WR,KeeSean,KeeSean Johnson,Johnson,,10,4500,PHI@DEN,PHI,DEN,,,,,,WR/FLEX,,
549,66659-93055,WR,Isaiah,Isaiah Hodgins,Hodgins,,,4500,BUF@NYJ,BUF,NYJ,Q,Knee,,,,WR/FLEX,,
550,66659-28545,RB,Rod,Rod Smith,Smith,,1,4500,CAR@ARI,CAR,ARI,,,,,,RB/FLEX,,
551,66659-43912,WR,Chad,Chad Beebe,Beebe,,11,4500,MIN@LAC,MIN,LAC,IR,Foot,,,,WR/FLEX,,
552,66659-41867,RB,Jordan,Jordan Wilkins,Wilkins,,1,4500,JAC@IND,JAC,IND,,,,,,RB/FLEX,,
553,66659-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,4500,TB@WAS,TB,WAS,,,,,,WR/FLEX,,
554,66659-64405,WR,Dan,Dan Chisena,Chisena,,,4500,MIN@LAC,MIN,LAC,,,,,,WR/FLEX,,
555,66659-28573,WR,Michael,Michael Thomas,Thomas,,9,4500,NO@TEN,NO,TEN,,Ankle,,,,WR/FLEX,,
556,66659-40866,WR,J'Mon,J'Mon Moore,Moore,,1,4500,ATL@DAL,ATL,DAL,Q,Undisclosed,,,,WR/FLEX,,
557,66659-63399,WR,Terry,Terry Godwin,Godwin,0.0,4,4500,JAC@IND,JAC,IND,IR,Undisclosed,,,,WR/FLEX,,
558,66659-25513,WR,Darius,Darius Jennings,Jennings,,1,4500,DET@PIT,DET,PIT,,,,,,WR/FLEX,,
559,66659-34729,RB,Dwayne,Dwayne Washington,Washington,0.0,2,4500,NO@TEN,NO,TEN,,,,,,RB/FLEX,,
560,66659-54186,WR,A.J.,A.J. Richardson,Richardson,,2,4500,CAR@ARI,ARI,CAR,,,,,,WR/FLEX,,
561,66659-72627,RB,Patrick,Patrick Taylor,Taylor,,,4500,SEA@GB,GB,SEA,,,,,,RB/FLEX,,
562,66659-69558,WR,Greg,Greg Dortch,Dortch,,2,4500,CAR@ARI,ARI,CAR,,,,,,WR/FLEX,,
563,66659-55224,RB,Reggie,Reggie Bonnafon,Bonnafon,,4,4500,CAR@ARI,CAR,ARI,,,,,,RB/FLEX,,
564,66659-103352,RB,Christian,Christian Wade,Wade,,,4500,BUF@NYJ,BUF,NYJ,O,Shoulder,,,,RB/FLEX,,
565,66659-63419,WR,Andy,Andy Isabella,Isabella,0.0,11,4500,CAR@ARI,ARI,CAR,,,,,,WR/FLEX,,
566,66659-61379,RB,Kerrith,Kerrith Whyte Jr.,Whyte Jr.,,1,4500,JAC@IND,JAC,IND,,,,,,RB/FLEX,,
567,66659-43973,RB,Keith,Keith Smith,Smith,1.17325,6,4500,ATL@DAL,ATL,DAL,,,,,,RB/FLEX,,
568,66659-56262,WR,Parris,Parris Campbell,Campbell,,5,4500,JAC@IND,IND,JAC,IR,Foot,,,,WR/FLEX,,
569,66659-69577,RB,Tre,Tre Harbison,Harbison,,,4500,CLE@NE,CLE,NE,IR,Concussion,,,,RB/FLEX,,
570,66659-93134,RB,Deon,Deon Jackson,Jackson,,,4500,JAC@IND,IND,JAC,,,,,,RB/FLEX,,
571,66659-41936,WR,Anthony,Anthony Miller,Miller,0.855,2,4500,DET@PIT,PIT,DET,,,,,,WR/FLEX,,
572,66659-72669,WR,Isaiah,Isaiah Wright,Wright,,12,4500,TB@WAS,WAS,TB,,,,,,WR/FLEX,,
573,66659-91101,TE,Tommy,Tommy Tremble,Tremble,2.61725,8,4500,CAR@ARI,CAR,ARI,,,,,,TE/FLEX,,
574,66659-41954,WR,Victor,Victor Bolden,Bolden,,1,4500,DET@PIT,DET,PIT,,,,,,WR/FLEX,,
575,66659-72676,RB,Troymaine,Troymaine Pope,Pope,,4,4500,TB@WAS,TB,WAS,Q,Undisclosed,,,,RB/FLEX,,
576,66659-104424,RB,Craig,Craig Reynolds,Reynolds,,3,4500,DET@PIT,DET,PIT,,,,,,RB/FLEX,,
577,66659-65518,WR,John,John Ursua,Ursua,,1,4500,SEA@GB,SEA,GB,IR,Knee - acl,,,,WR/FLEX,,
578,66659-14319,RB,Taiwan,Taiwan Jones,Jones,0.0,3,4500,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX,,
579,66659-48116,TE,Jonnu,Jonnu Smith,Smith,5.605,9,4500,CLE@NE,NE,CLE,Q,Shoulder,,,,TE/FLEX,,
580,66659-70645,WR,Eli,Eli Stove,Stove,,,4500,MIN@LAC,LAC,MIN,Q,Knee - acl,,,,WR/FLEX,,
581,66659-72693,RB,Adrian,Adrian Killins,Killins,,2,4500,PHI@DEN,DEN,PHI,IR,Ankle,,,,RB/FLEX,,
582,66659-39930,WR,Reggie,Reggie Davis,Davis,,2,4500,ATL@DAL,DAL,ATL,,,,,,WR/FLEX,,
583,66659-79980,TE,Eric,Eric Saubert,Saubert,0.95,5,4400,PHI@DEN,DEN,PHI,,,,,,TE/FLEX,,
585,66659-80294,TE,Anthony,Anthony Firkser,Firkser,3.42,7,4400,NO@TEN,TEN,NO,,,,,,TE/FLEX,,
586,66659-29277,TE,Stephen,Stephen Anderson,Anderson,2.5269999999999997,6,4400,MIN@LAC,LAC,MIN,,,,,,TE/FLEX,,
587,66659-70601,TE,Harrison,Harrison Bryant,Bryant,2.375,7,4400,CLE@NE,CLE,NE,,,,,,TE/FLEX,,
588,66659-55336,TE,Chris,Chris Herndon,Herndon,1.09725,3,4300,MIN@LAC,MIN,LAC,,,,,,TE/FLEX,,
590,66659-73176,TE,Luke,Luke Farrell,Farrell,0.855,7,4300,JAC@IND,JAC,IND,,,,,,TE/FLEX,,
591,66659-61112,TE,Josiah,Josiah Deguara,Deguara,2.3939999999999997,4,4300,SEA@GB,GB,SEA,,,,,,TE/FLEX,,
592,66659-72705,TE,John,John Bates,Bates,1.2349999999999999,2,4200,TB@WAS,WAS,TB,,,,,,TE/FLEX,,
593,66659-70705,TE,Trevon,Trevon Wesco,Wesco,0.8122499999999999,3,4200,BUF@NYJ,NYJ,BUF,,,,,,TE/FLEX,,
596,66659-31169,TE,Jeremy,Jeremy Sprinkle,Sprinkle,0.0,5,4200,ATL@DAL,DAL,ATL,,,,,,TE/FLEX,,
597,66659-71143,TE,Kylen,Kylen Granson,Granson,0.9025,5,4200,JAC@IND,IND,JAC,,,,,,TE/FLEX,,
598,66659-6672,TE,Marcedes,Marcedes Lewis,Lewis,1.596,7,4200,SEA@GB,GB,SEA,,,,,,TE/FLEX,,
599,66659-18009,TE,Chris,Chris Manhertz,Manhertz,1.045,5,4200,JAC@IND,JAC,IND,,,,,,TE/FLEX,,
600,66659-29314,TE,Richard,Richard Rodgers,Rodgers,0.0,8,4200,PHI@DEN,PHI,DEN,,,,,,TE/FLEX,,
601,66659-72515,TE,Ian,Ian Thomas,Thomas,1.7147499999999998,8,4200,CAR@ARI,CAR,ARI,,,,,,TE/FLEX,,
602,66659-14348,TE,Lee,Lee Smith,Smith,0.0,4,4100,ATL@DAL,ATL,DAL,O,Back,,,,TE/FLEX,,
604,66659-61693,TE,Danny,Danny Pinter,Pinter,,1,4100,JAC@IND,IND,JAC,,,,,,TE/FLEX,,
605,66659-65839,TE,Kahale,Kahale Warring,Warring,0.0,4,4100,BUF@NYJ,BUF,NYJ,,,,,,TE/FLEX,,
606,66659-73089,TE,Devin,Devin Asiasi,Asiasi,0.0,5,4100,CLE@NE,NE,CLE,,,,,,TE/FLEX,,
607,66659-38301,TE,Darren,Darren Fells,Fells,,3,4100,TB@WAS,TB,WAS,,,,,,TE/FLEX,,
608,66659-45472,TE,Garrett,Garrett Griffin,Griffin,0.798,1,4100,NO@TEN,NO,TEN,,,,,,TE/FLEX,,
609,66659-89588,TE,Colby,Colby Parkinson,Parkinson,0.855,1,4100,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
610,66659-41469,TE,Darrell,Darrell Daniels,Daniels,0.89775,2,4100,CAR@ARI,ARI,CAR,,,,,,TE/FLEX,,
611,66659-68155,TE,Codey,Codey McElroy,McElroy,,2,4100,TB@WAS,TB,WAS,,,,,,TE/FLEX,,
612,66659-47788,TE,Deon,Deon Yelder,Yelder,,1,4100,TB@WAS,TB,WAS,,,,,,TE/FLEX,,
613,66659-54007,TE,Jacob,Jacob Hollister,Hollister,0.76,4,4100,JAC@IND,JAC,IND,,,,,,TE/FLEX,,
614,66659-69451,TE,Jack,Jack Stoll,Stoll,1.4249999999999998,2,4100,PHI@DEN,PHI,DEN,,,,,,TE/FLEX,,
615,66659-27527,TE,Blake,Blake Jarwin,Jarwin,0.0,6,4100,ATL@DAL,DAL,ATL,IR,Hip,,,,TE/FLEX,,
616,66659-19342,TE,Demetrius,Demetrius Harris,Harris,0.0,3,4100,CAR@ARI,ARI,CAR,,,,,,TE/FLEX,,
617,66659-14304,TE,Luke,Luke Stocker,Stocker,,2,4100,MIN@LAC,MIN,LAC,,,,,,TE/FLEX,,
618,66659-70658,TE,Cary,Cary Angeline,Angeline,,,4000,PHI@DEN,PHI,DEN,,,,,,TE/FLEX,,
619,66659-90123,TE,Quintin,Quintin Morris,Morris,,,4000,BUF@NYJ,BUF,NYJ,,,,,,TE/FLEX,,
620,66659-71697,TE,Shaun,Shaun Beyer,Beyer,,,4000,PHI@DEN,DEN,PHI,,,,,,TE/FLEX,,
621,66659-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,,12,4000,MIN@LAC,MIN,LAC,IR,Knee - meniscus,,,,TE/FLEX,,
622,66659-27672,TE,Matt,Matt LaCosse,LaCosse,,1,4000,CLE@NE,NE,CLE,,,,,,TE/FLEX,,
623,66659-137249,TE,Briley,Briley Moore-McKinney,Moore-McKinney,,,4000,NO@TEN,TEN,NO,IR,Knee - acl,,,,TE/FLEX,,
624,66659-62508,TE,James,James O'Shaughnessy,O'Shaughnessy,1.2349999999999999,2,4000,JAC@IND,JAC,IND,IR,Ankle,,,,TE/FLEX,,
625,66659-59455,TE,Sammis,Sammis Reyes,Reyes,,,4000,TB@WAS,WAS,TB,Q,Hip,,,,TE/FLEX,,
626,66659-30800,TE,Jason,Jason Croom,Croom,0.0,1,4000,PHI@DEN,PHI,DEN,IR,Knee,,,,TE/FLEX,,
627,66659-71767,TE,Caleb,Caleb Wilson,Wilson,,1,4000,PHI@DEN,DEN,PHI,,,,,,TE/FLEX,,
628,66659-64603,TE,Farrod,Farrod Green,Green,,1,4000,JAC@IND,IND,JAC,,,,,,TE/FLEX,,
629,66659-46177,TE,David,David Wells,Wells,,,4000,CAR@ARI,ARI,CAR,IR,Hand,,,,TE/FLEX,,
630,66659-68730,TE,Sean,Sean McKeon,McKeon,1.17325,1,4000,ATL@DAL,DAL,ATL,,,,,,TE/FLEX,,
631,66659-158851,TE,Graham,Graham Adomitis,Adomitis,,,4000,JAC@IND,IND,JAC,,,,,,TE/FLEX,,
632,66659-58499,TE,Parker,Parker Hesse,Hesse,0.0,1,4000,ATL@DAL,ATL,DAL,,,,,,TE/FLEX,,
633,66659-54426,TE,Andrew,Andrew Beck,Beck,0.0,1,4000,PHI@DEN,DEN,PHI,,,,,,TE/FLEX,,
634,66659-86178,TE,Dominique,Dominique Dafney,Dafney,0.9974999999999999,1,4000,SEA@GB,GB,SEA,D,Hamstring,,,,TE/FLEX,,
635,66659-89283,TE,Tre',Tre' McKitty,McKitty,,,4000,MIN@LAC,LAC,MIN,,,,,,TE/FLEX,,
636,66659-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,,2,4000,CAR@ARI,CAR,ARI,,,,,,TE/FLEX,,
637,66659-149708,TE,Zach,Zach Davidson,Davidson,,,4000,MIN@LAC,MIN,LAC,,,,,,TE/FLEX,,
638,66659-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,,4000,CAR@ARI,ARI,CAR,,,,,,TE/FLEX,,
639,66659-130286,TE,Ben,Ben Ellefson,Ellefson,,1,4000,MIN@LAC,MIN,LAC,IR,Knee,,,,TE/FLEX,,
641,66659-52468,TE,Ethan,Ethan Wolf,Wolf,,1,4000,NO@TEN,NO,TEN,,,,,,TE/FLEX,,
642,66659-69898,TE,Artayvious,Artayvious Lynn,Lynn,,,4000,ATL@DAL,DAL,ATL,,,,,,TE/FLEX,,
643,66659-83226,TE,Kevin,Kevin Rader,Rader,,1,4000,DET@PIT,PIT,DET,,,,,,TE/FLEX,,
644,66659-68895,TE,Bruno,Bruno Labelle,Labelle,,,4000,CAR@ARI,ARI,CAR,Q,Undisclosed,,,,TE/FLEX,,
645,66659-55609,TE,Ryan,Ryan Izzo,Izzo,,10,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
646,66659-138552,TE,Connor,Connor Davis,Davis,,1,4000,CLE@NE,CLE,NE,Q,Shoulder,,,,TE/FLEX,,
647,66659-64833,TE,Alize,Alize Mack,Mack,,,4000,DET@PIT,DET,PIT,,,,,,TE/FLEX,,
648,66659-149827,TE,Nick,Nick Guggemos,Guggemos,,,4000,TB@WAS,WAS,TB,,,,,,TE/FLEX,,
649,66659-149832,TE,Shane,Shane Zylstra,Zylstra,,,4000,DET@PIT,DET,PIT,,,,,,TE/FLEX,,
650,66659-63839,TE,Tyler,Tyler Mabry,Mabry,,1,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
651,66659-64864,TE,Noah,Noah Togiai,Togiai,,2,4000,PHI@DEN,PHI,DEN,,,,,,TE/FLEX,,
652,66659-63841,TE,Matt,Matt Seybert,Seybert,,,4000,MIN@LAC,LAC,MIN,,,,,,TE/FLEX,,
653,66659-68975,TE,Josh,Josh Pederson,Pederson,,,4000,NO@TEN,NO,TEN,,,,,,TE/FLEX,,
654,66659-60788,TE,Nick,Nick Ralston,Ralston,,,4000,ATL@DAL,DAL,ATL,,,,,,TE/FLEX,,
655,66659-60791,TE,Tommy,Tommy Hudson,Hudson,0.0,3,4000,NO@TEN,TEN,NO,IR,Ankle,,,,TE/FLEX,,
656,66659-87422,TE,Dom,Dom Wood-Anderson,Wood-Anderson,,1,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
657,66659-73147,TE,Nick,Nick Eubanks,Eubanks,,,4000,DET@PIT,DET,PIT,,,,,,TE/FLEX,,
658,66659-84440,TE,Jaeden,Jaeden Graham,Graham,,6,4000,ATL@DAL,ATL,DAL,IR,Knee,,,,TE/FLEX,,
659,66659-54746,TE,Tyler,Tyler Ott,Ott,,1,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
660,66659-103900,TE,Brandon,Brandon Dillon,Dillon,,1,4000,MIN@LAC,MIN,LAC,,,,,,TE/FLEX,,
661,66659-80353,TE,Robert,Robert Tonyan,Tonyan,,8,4000,SEA@GB,GB,SEA,IR,Knee - acl,,,,TE/FLEX,,
662,66659-62981,TE,Eli,Eli Wolf,Wolf,,1,4000,JAC@IND,IND,JAC,,,,,,TE/FLEX,,
663,66659-62998,TE,Jace,Jace Sternberger,Sternberger,0.0,8,4000,TB@WAS,WAS,TB,,,,,,TE/FLEX,,
664,66659-64023,TE,Kyle,Kyle Markway,Markway,,1,4000,CLE@NE,CLE,NE,,,,,,TE/FLEX,,
665,66659-73266,TE,Dylan,Dylan Soehner,Soehner,,,4000,NO@TEN,NO,TEN,IR,Undisclosed,,,,TE/FLEX,,
666,66659-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,4000,MIN@LAC,LAC,MIN,,,,,,TE/FLEX,,
667,66659-60984,TE,Jake,Jake Bargas,Bargas,,,4000,MIN@LAC,MIN,LAC,,,,,,TE/FLEX,,
668,66659-30272,TE,Colin,Colin Thompson,Thompson,0.722,1,4000,CAR@ARI,CAR,ARI,,,,,,TE/FLEX,,
669,66659-104008,TE,Stephen,Stephen Carlson,Carlson,,8,4000,CLE@NE,CLE,NE,IR,Knee,,,,TE/FLEX,,
670,66659-41552,TE,Dylan,Dylan Cantrell,Cantrell,,2,4000,TB@WAS,WAS,TB,IR,Undisclosed,,,,TE/FLEX,,
671,66659-38528,TE,Tyrone,Tyrone Swoopes,Swoopes,,1,4000,TB@WAS,WAS,TB,IR,Undisclosed,,,,TE/FLEX,,
672,66659-28346,TE,Maxx,Maxx Williams,Williams,,5,4000,CAR@ARI,ARI,CAR,IR,Knee,,,,TE/FLEX,,
673,66659-70342,TE,Temarrick,Temarrick Hemingway,Hemingway,,3,4000,TB@WAS,WAS,TB,,,,,,TE/FLEX,,
674,66659-16078,TE,Ross,Ross Travis,Travis,,1,4000,CAR@ARI,ARI,CAR,,,,,,TE/FLEX,,
675,66659-69326,TE,Isaac,Isaac Nauta,Nauta,,3,4000,SEA@GB,GB,SEA,Q,Undisclosed,,,,TE/FLEX,,
676,66659-63189,TE,Hunter,Hunter Thedford,Thedford,,,4000,DET@PIT,DET,PIT,,,,,,TE/FLEX,,
677,66659-71386,TE,Jordan,Jordan Thomas,Thomas,,4,4000,JAC@IND,IND,JAC,Q,Undisclosed,,,,TE/FLEX,,
678,66659-86770,TE,Hunter,Hunter Bryant,Bryant,,3,4000,DET@PIT,DET,PIT,IR,Undisclosed,,,,TE/FLEX,,
679,66659-61172,TE,Tyler,Tyler Davis,Davis,,2,4000,SEA@GB,GB,SEA,,,,,,TE/FLEX,,
680,66659-86773,TE,DeShon,DeShon Williams,Williams,,,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
681,66659-54011,TE,Austin,Austin Fort,Fort,,1,4000,NO@TEN,TEN,NO,,,,,,TE/FLEX,,
682,66659-95999,TE,Charlie,Charlie Taumoepeau,Taumoepeau,,1,4000,DET@PIT,DET,PIT,IR,Neck,,,,TE/FLEX,,
683,66659-70426,TE,Reggie,Reggie Gilliam,Gilliam,0.9927499999999999,3,4000,BUF@NYJ,BUF,NYJ,,,,,,TE/FLEX,,
684,66659-65318,TE,Daniel,Daniel Crawford,Crawford,,,4000,SEA@GB,GB,SEA,,,,,,TE/FLEX,,
685,66659-91945,TE,Cam,Cam Sutton,Sutton,,2,4000,SEA@GB,SEA,GB,,,,,,TE/FLEX,,
686,66659-40746,TE,Troy,Troy Fumagalli,Fumagalli,,7,4000,CLE@NE,NE,CLE,IR,Undisclosed,,,,TE/FLEX,,
687,66659-55099,TE,Ian,Ian Bunting,Bunting,,1,4000,ATL@DAL,DAL,ATL,,,,,,TE/FLEX,,
