Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65965-55062,C,Nikola,Nikola Jokic,Jokic,56.8666687011719,3,11100,DEN@UTA,DEN,UTA,,,,,,C
65965-84669,PG/SG,Luka,Luka Doncic,Doncic,46.75,2,10900,HOU@DAL,DAL,HOU,,,,,,PG/SG
65965-15755,PF/C,Anthony,Anthony Davis,Davis,50.7000020345052,3,10500,LAL@SA,LAL,SA,,,,,,PF/C
65965-9524,PG,Stephen,Stephen Curry,Curry,55.9666646321615,3,10400,GS@OKC,GS,OKC,,,,,,PG
65965-9488,SF/PF,LeBron,LeBron James,James,45.6000010172526,3,10300,LAL@SA,LAL,SA,GTD,Ankle,,,,SF/PF
65965-49111,C,Joel,Joel Embiid,Embiid,48.3666687011719,3,10000,PHI@NY,PHI,NY,GTD,Knee,,,,C
65965-42669,PF/C,Julius,Julius Randle,Randle,58.4333343505859,3,9700,PHI@NY,NY,PHI,,,,,,PF/C
65965-9642,PG/SG,Russell,Russell Westbrook,Westbrook,35.533332824707,3,9100,LAL@SA,LAL,SA,,,,,,PG/SG
65965-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,36.7999992370605,2,8600,DEN@UTA,UTA,DEN,,,,,,PG/SG
65965-42202,PF/C,Christian,Christian Wood,Wood,42.9666646321615,3,8400,HOU@DAL,HOU,DAL,,,,,,PF/C
65965-40203,C,Rudy,Rudy Gobert,Gobert,44.5999984741211,2,8300,DEN@UTA,UTA,DEN,,,,,,C
65965-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,PHI@NY,PHI,NY,O,Personal,,,,PG
65965-67708,PG/SG,Dejounte,Dejounte Murray,Murray,38.1000010172526,3,7800,LAL@SA,SA,LAL,,,,,,PG/SG
65965-14518,PF/SF,Tobias,Tobias Harris,Harris,35.033332824707,3,7400,PHI@NY,PHI,NY,,,,,,SF/PF
65965-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,30.9333343505859,3,7100,GS@OKC,OKC,GS,,,,,,PG/SG
65965-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,34.25,2,7000,HOU@DAL,DAL,HOU,,,,,,PF/C
65965-84682,PF/SF,Michael,Michael Porter,Porter,23.1333338419596,3,6900,DEN@UTA,DEN,UTA,,,,,,SF/PF
65965-58378,C,Jakob,Jakob Poeltl,Poeltl,33.9333343505859,3,6800,LAL@SA,SA,LAL,,,,,,C
65965-49675,PG/SG,Derrick,Derrick White,White,37.1999994913737,3,6500,LAL@SA,SA,LAL,,,,,,PG/SG
65965-84709,C,Mitchell,Mitchell Robinson,Robinson,31.3999989827474,3,6500,PHI@NY,NY,PHI,,,,,,C
65965-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,25.8000005086263,3,6400,GS@OKC,GS,OKC,,,,,,SG/SF
65965-15860,PF/C,Draymond,Draymond Green,Green,27.1666666666667,3,6400,GS@OKC,GS,OKC,,,,,,PF/C
65965-9575,PG,Mike,Mike Conley,Conley,25.4500007629395,2,6300,DEN@UTA,UTA,DEN,,,,,,PG
65965-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,26.8333333333333,3,6200,HOU@DAL,HOU,DAL,,,,,,SF/PF
65965-23096,SF/SG,Evan,Evan Fournier,Fournier,33.3666661580404,3,6100,PHI@NY,NY,PHI,,,,,,SG/SF
65965-15557,C,Andre,Andre Drummond,Drummond,34.4500007629395,2,6000,PHI@NY,PHI,NY,GTD,Ankle,,,,C
