Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
68451-55062,C,Nikola,Nikola Jokic,Jokic,55.2700012207031,20,11200,DEN@SA,DEN,SA,,,,,,C
68451-49111,C,Joel,Joel Embiid,Embiid,48.40625,16,10600,GS@PHI,PHI,GS,,,,,,C
68451-9524,PG,Stephen,Stephen Curry,Curry,47.0083312988281,24,10500,GS@PHI,GS,PHI,,,,,,PG
68451-67708,PG/SG,Dejounte,Dejounte Murray,Murray,46.0291646321615,24,9700,DEN@SA,SA,DEN,,,,,,PG/SG
68451-40783,SG/PG,Zach,Zach LaVine,LaVine,38.3153850848858,26,9200,CHI@MIA,CHI,MIA,,,,,,PG/SG
68451-40203,C,Rudy,Rudy Gobert,Gobert,41.3839990234375,25,9100,UTA@WAS,UTA,WAS,,,,,,C
68451-110344,PG,Ja,Ja Morant,Morant,43.3526322214227,19,9000,HOU@MEM,MEM,HOU,O,Knee,,,,PG
68451-14514,C,Nikola,Nikola Vucevic,Vucevic,37.9947381270559,19,8900,CHI@MIA,CHI,MIA,,,,,,C
68451-14528,SF/SG,Jimmy,Jimmy Butler,Butler,42.9888882107205,18,8800,CHI@MIA,MIA,CHI,O,Back,,,,SG/SF
68451-80821,C/PF,Jarrett,Jarrett Allen,Allen,38.095832824707,24,8500,SAC@CLE,CLE,SAC,,,,,,PF/C
68451-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,40.6833343505859,24,8500,CHI@MIA,CHI,MIA,O,Covid-19,,,,SG/SF
68451-15595,SG,Bradley,Bradley Beal,Beal,36.9913038170856,23,8400,UTA@WAS,WAS,UTA,,,,,,SG
68451-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.6125005086263,24,8300,UTA@WAS,UTA,WAS,,,,,,PG/SG
68451-42202,PF/C,Christian,Christian Wood,Wood,36.5119995117187,25,8300,HOU@MEM,HOU,MEM,,,,,,PF/C
68451-49675,PG,Derrick,Derrick White,White,30.4624989827474,24,8000,DEN@SA,SA,DEN,,,,,,PG
68451-80810,PG,De'Aaron,De'Aaron Fox,Fox,36.2615379920373,26,7900,SAC@CLE,SAC,CLE,,,,,,PG
68451-80806,PG,Lonzo,Lonzo Ball,Ball,32.5615375225361,26,7800,CHI@MIA,CHI,MIA,,,,,,PG
