,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
54,68451-40396,PG,Monte,Monte Morris,Morris,22.0,25.0,5400,DEN@SA,DEN,SA,,,,,,PG
55,68451-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,23.5,26.0,5300,UTA@WAS,WAS,UTA,,,,,,PF/C
57,68451-14501,C/PF,Tristan,Tristan Thompson,Thompson,22.4,18.0,5200,SAC@CLE,SAC,CLE,,,,,,PF/C
59,68451-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,27.4,18.0,5200,SAC@CLE,CLE,SAC,,,,,,SF/PF
60,68451-9874,PF/C,Kevin,Kevin Love,Love,25.0,19.0,5100,SAC@CLE,CLE,SAC,,,,,,PF/C
61,68451-145324,SG,Devin,Devin Vassell,Vassell,19.9,19.0,5100,DEN@SA,SA,DEN,,,,,,SG
62,68451-23665,SG/SF,Buddy,Buddy Hield,Hield,22.9,26.0,5000,SAC@CLE,SAC,CLE,,,,,,SG/SF
63,68451-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,23.6,25.0,5000,UTA@WAS,UTA,WAS,,,,,,SF/PF
65,68451-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,22.3,26.0,5000,UTA@WAS,WAS,UTA,,,,,,SG/SF
66,68451-111622,SF,Garrison,Garrison Mathews,Mathews,22.9,12.0,4900,HOU@MEM,HOU,MEM,,,,,,SF
67,68451-113267,SG/SF,Caleb,Caleb Martin,Martin,31.0,23.0,4900,CHI@MIA,MIA,CHI,,,,,,SG/SF
68,68451-63126,SF/PF,Cedi,Cedi Osman,Osman,18.3,21.0,4900,SAC@CLE,CLE,SAC,,,,,,SF/PF
70,68451-15628,SF/PF,Otto,Otto Porter,Porter,22.1,22.0,4900,GS@PHI,GS,PHI,,,,,,SF/PF
71,68451-157849,SG,Ayo,Ayo Dosunmu,Dosunmu,16.4,25.0,4800,CHI@MIA,CHI,MIA,,,,,,SG
72,68451-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,20.3,25.0,4800,UTA@WAS,UTA,WAS,,,,,,PG/SG
73,68451-18338,SF/PF,Royce,Royce O'Neale,O'Neale,21.0,23.0,4800,UTA@WAS,UTA,WAS,,,,,,SF/PF
74,68451-157812,PG,Davion,Davion Mitchell,Mitchell,21.0,26.0,4700,SAC@CLE,SAC,CLE,,,,,,PG
75,68451-23716,SF/PF,Kyle,Kyle Anderson,Anderson,28.9,22.0,4700,HOU@MEM,MEM,HOU,,,,,,SF/PF
77,68451-9758,SG/SF,Danny,Danny Green,Green,16.4,19.0,4600,GS@PHI,PHI,GS,,,,,,SG/SF
78,68451-157803,SG,Josh,Josh Christopher,Christopher,18.8,17.0,4600,HOU@MEM,HOU,MEM,,,,,,SG
79,68451-85137,SG,Duncan,Duncan Robinson,Robinson,18.7,26.0,4600,CHI@MIA,MIA,CHI,GTD,Quadriceps,,,,SG
83,68451-15557,C,Andre,Andre Drummond,Drummond,17.9,25.0,4500,GS@PHI,PHI,GS,,,,,,C
84,68451-157908,C/PF,Alperen,Alperen Sengun,Sengun,24.3,24.0,4500,HOU@MEM,HOU,MEM,,,,,,PF/C
85,68451-110320,SF,Matisse,Matisse Thybulle,Thybulle,15.8,19.0,4500,GS@PHI,PHI,GS,,,,,,SF
87,68451-9577,PF/SF,Rudy,Rudy Gay,Gay,18.1,11.0,4500,UTA@WAS,UTA,WAS,GTD,Personal,,,,SF/PF
88,68451-59318,SG/SF,Joe,Joe Ingles,Ingles,17.6,25.0,4500,UTA@WAS,UTA,WAS,,,,,,SG/SF
90,68451-117291,SG,Armoni,Armoni Brooks,Brooks,29.9,21.0,4400,HOU@MEM,HOU,MEM,,,,,,SG
94,68451-9466,PG/SG,D.J.,D.J. Augustin,Augustin,25.4,21.0,4400,HOU@MEM,HOU,MEM,,,,,,PG/SG
95,68451-23407,PF/C,P.J.,P.J. Tucker,Tucker,20.9,26.0,4400,CHI@MIA,MIA,CHI,,,,,,PF/C
97,68451-101387,PG,Gabe,Gabe Vincent,Vincent,19.8,23.0,4300,CHI@MIA,MIA,CHI,,,,,,PG
98,68451-145547,PG,Facundo,Facundo Campazzo,Campazzo,17.5,24.0,4300,DEN@SA,DEN,SA,,,,,,PG
99,68451-84702,SG/SF,Lonnie,Lonnie Walker,Walker,19.9,24.0,4300,DEN@SA,SA,DEN,,,,,,SG/SF
100,68451-18256,PF/SF,Doug,Doug McDermott,McDermott,19.4,17.0,4300,DEN@SA,SA,DEN,,,,,,SF/PF
101,68451-145539,SF/PF,Deni,Deni Avdija,Avdija,22.3,26.0,4200,UTA@WAS,WAS,UTA,,,,,,SF/PF
103,68451-58576,C/PF,Kevon,Kevon Looney,Looney,16.2,25.0,4200,GS@PHI,GS,PHI,,,,,,PF/C
105,68451-145341,SF,Isaac,Isaac Okoro,Okoro,15.9,20.0,4200,SAC@CLE,CLE,SAC,,,,,,SF
107,68451-12363,C,Hassan,Hassan Whiteside,Whiteside,17.0,23.0,4100,UTA@WAS,UTA,WAS,,,,,,C
109,68451-40208,PG,Raul,Raul Neto,Neto,19.8,25.0,4100,UTA@WAS,WAS,UTA,,,,,,PG
111,68451-145336,PF,Xavier,Xavier Tillman,Tillman,28.7,19.0,4100,HOU@MEM,MEM,HOU,,,,,,PF
114,68451-84668,SG,Troy,Troy Brown,Brown,17.7,17.0,4000,CHI@MIA,CHI,MIA,,,,,,SG
116,68451-15814,C/PF,Alex,Alex Len,Len,18.5,18.0,4000,SAC@CLE,SAC,CLE,,,,,,PF/C
117,68451-15405,PF/C,JaMychal,JaMychal Green,Green,16.5,24.0,3900,DEN@SA,DEN,SA,,,,,,PF/C
119,68451-80823,PF/C,Tony,Tony Bradley,Bradley,16.5,20.0,3900,CHI@MIA,CHI,MIA,,,,,,PF/C
129,68451-14543,SF,Davis,Davis Bertans,Bertans,16.3,16.0,3700,UTA@WAS,WAS,UTA,,,,,,SF
140,68451-145351,C,Omer,Omer Yurtseven,Yurtseven,16.9,17.0,3600,CHI@MIA,MIA,CHI,,,,,,C
175,68451-84718,PF,Alize,Alize Johnson,Johnson,15.5,15.0,3500,CHI@MIA,CHI,MIA,,,,,,PF
