,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
16,67773-145321,SF/SG,Anthony,Anthony Edwards,Edwards,36.7,20.0,8100,IND@MIN,MIN,IND,,,,,,SG/SF
17,67773-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.7,19.0,8000,POR@UTA,UTA,POR,,,,,,PG/SG
18,67773-84678,SF,Miles,Miles Bridges,Bridges,34.5,22.0,7900,CHA@CHI,CHA,CHI,,,,,,SF
19,67773-40783,SG/PG,Zach,Zach LaVine,LaVine,37.6,21.0,7800,CHA@CHI,CHI,CHA,GTD,Illness,,,,PG/SG
22,67773-80817,C/PF,Bam,Bam Adebayo,Adebayo,41.5,17.0,7700,DEN@MIA,MIA,DEN,,,,,,PF/C
23,67773-80821,C/PF,Jarrett,Jarrett Allen,Allen,34.8,17.0,7700,CLE@DAL,CLE,DAL,,,,,,PF/C
24,67773-157845,C/PF,Evan,Evan Mobley,Mobley,33.4,16.0,7600,CLE@DAL,CLE,DAL,,,,,,PF/C
25,67773-14514,C,Nikola,Nikola Vucevic,Vucevic,39.2,14.0,7600,CHA@CHI,CHI,CHA,,,,,,C
26,67773-14518,PF/SF,Tobias,Tobias Harris,Harris,36.2,12.0,7600,ORL@PHI,PHI,ORL,,,,,,SF/PF
27,67773-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,29.7,20.0,7500,ORL@PHI,PHI,ORL,,,,,,PG/SG
28,67773-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,34.7,18.0,7500,IND@MIN,MIN,IND,,,,,,PG/SG
29,67773-66048,SF,Brandon,Brandon Ingram,Ingram,35.6,15.0,7400,NO@LAC,NO,LAC,,,,,,SF
31,67773-42202,PF/C,Christian,Christian Wood,Wood,38.9,19.0,7400,OKC@HOU,HOU,OKC,,,,,,PF/C
32,67773-110312,SG/SF,Tyler,Tyler Herro,Herro,28.9,18.0,7400,DEN@MIA,MIA,DEN,O,Rest,,,,SG/SF
33,67773-14503,C,Jonas,Jonas Valanciunas,Valanciunas,37.6,22.0,7300,NO@LAC,NO,LAC,,,,,,C
34,67773-110342,SG/PG,Darius,Darius Garland,Garland,31.6,18.0,7200,CLE@DAL,CLE,DAL,,,,,,PG/SG
35,67773-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,35.6,17.0,7200,IND@MIN,IND,MIN,,,,,,PG/SG
36,67773-84690,PG/SG,Jalen,Jalen Brunson,Brunson,25.8,17.0,7100,CLE@DAL,DAL,CLE,GTD,Foot,,,,PG/SG
37,67773-58253,C/PF,Myles,Myles Turner,Turner,31.6,22.0,7000,IND@MIN,IND,MIN,GTD,Illness,,,,PF/C
38,67773-58377,SF/PF,Kyle,Kyle Kuzma,Kuzma,29.7,20.0,6900,WAS@SA,WAS,SA,,,,,,SF/PF
39,67773-12366,SF/SG,Gordon,Gordon Hayward,Hayward,30.3,22.0,6800,CHA@CHI,CHA,CHI,,,,,,SG/SF
40,67773-42677,SG/PG,Terry,Terry Rozier,Rozier,31.6,17.0,6800,CHA@CHI,CHA,CHI,,,,,,PG/SG
41,67773-84675,C,Mo,Mo Bamba,Bamba,35.4,20.0,6800,ORL@PHI,ORL,PHI,GTD,Back,,,,C
42,67773-9535,PG,Kyle,Kyle Lowry,Lowry,32.2,18.0,6800,DEN@MIA,MIA,DEN,,,,,,PG
43,67773-55057,C,Jusuf,Jusuf Nurkic,Nurkic,32.8,20.0,6700,POR@UTA,POR,UTA,,,,,,C
44,67773-80806,PG,Lonzo,Lonzo Ball,Ball,30.7,21.0,6700,CHA@CHI,CHI,CHA,,,,,,PG
45,67773-23776,C/PF,Montrezl,Montrezl Harrell,Harrell,25.4,20.0,6600,WAS@SA,WAS,SA,,,,,,PF/C
46,67773-15542,PG,Spencer,Spencer Dinwiddie,Dinwiddie,30.0,17.0,6500,WAS@SA,WAS,SA,,,,,,PG
47,67773-84676,PF/C,Wendell,Wendell Carter,Carter,31.6,21.0,6500,ORL@PHI,ORL,PHI,,,,,,PF/C
48,67773-17333,SG/SF,Will,Will Barton,Barton,29.2,17.0,6400,DEN@MIA,DEN,MIA,,,,,,SG/SF
49,67773-14523,PG,Reggie,Reggie Jackson,Jackson,30.3,20.0,6300,NO@LAC,LAC,NO,,,,,,PG
50,67773-110345,SF/PG,Kevin,Kevin Porter,Porter,30.1,16.0,6300,OKC@HOU,HOU,OKC,,,,,,PG/SF
51,67773-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,26.1,11.0,6300,CLE@DAL,CLE,DAL,,,,,,SF/PF
52,67773-41594,PF,Aaron,Aaron Gordon,Gordon,28.2,19.0,6200,DEN@MIA,DEN,MIA,,,,,,PF
53,67773-14496,PG,Ricky,Ricky Rubio,Rubio,28.5,20.0,6200,CLE@DAL,CLE,DAL,,,,,,PG
54,67773-157905,SG,Josh,Josh Giddey,Giddey,34.4,19.0,6200,OKC@HOU,OKC,HOU,,,,,,SG
55,67773-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,25.9,20.0,6200,IND@MIN,MIN,IND,GTD,Illness,,,,PF
57,67773-9575,PG,Mike,Mike Conley,Conley,28.7,18.0,6000,POR@UTA,UTA,POR,,,,,,PG
58,67773-40562,SG/SF,Josh,Josh Hart,Hart,27.2,18.0,5900,NO@LAC,NO,LAC,,,,,,SG/SF
60,67773-15557,C,Andre,Andre Drummond,Drummond,17.8,19.0,5900,ORL@PHI,PHI,ORL,,,,,,C
62,67773-58378,C,Jakob,Jakob Poeltl,Poeltl,32.2,11.0,5800,WAS@SA,SA,WAS,,,,,,C
63,67773-157850,PG/SG,Jalen,Jalen Suggs,Suggs,27.4,20.0,5800,ORL@PHI,ORL,PHI,,,,,,PG/SG
64,67773-49675,PG,Derrick,Derrick White,White,28.0,18.0,5700,WAS@SA,SA,WAS,,,,,,PG
65,67773-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,25.2,20.0,5700,POR@UTA,UTA,POR,,,,,,PG/SG
66,67773-23981,PG/SG,Alex,Alex Caruso,Caruso,25.6,20.0,5700,CHA@CHI,CHI,CHA,,,,,,PG/SG
67,67773-111273,SF/SG,Luguentz,Luguentz Dort,Dort,28.9,18.0,5600,OKC@HOU,OKC,HOU,,,,,,SG/SF
68,67773-70827,C,Ivica,Ivica Zubac,Zubac,25.0,20.0,5600,NO@LAC,LAC,NO,,,,,,C
69,67773-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,27.8,19.0,5600,OKC@HOU,HOU,OKC,,,,,,SF/PF
70,67773-23798,SG/SF,Caris,Caris LeVert,LeVert,31.4,14.0,5600,IND@MIN,IND,MIN,,,,,,SG/SF
73,67773-20491,PF/SF,Robert,Robert Covington,Covington,20.7,20.0,5500,POR@UTA,POR,UTA,,,,,,SF/PF
74,67773-157851,SF/SG,Franz,Franz Wagner,Wagner,24.2,21.0,5500,ORL@PHI,ORL,PHI,,,,,,SG/SF
75,67773-110347,PF/SF,Keldon,Keldon Johnson,Johnson,28.2,18.0,5500,WAS@SA,SA,WAS,,,,,,SF/PF
76,67773-18393,PG/SG,T.J.,T.J. McConnell,McConnell,23.2,22.0,5500,IND@MIN,IND,MIN,,,,,,PG/SG
78,67773-63126,SF/PF,Cedi,Cedi Osman,Osman,18.2,17.0,5400,CLE@DAL,CLE,DAL,GTD,Back,,,,SF/PF
79,67773-15583,PG/SG,Seth,Seth Curry,Curry,22.7,18.0,5400,ORL@PHI,PHI,ORL,,,,,,PG/SG
80,67773-9648,PF/SF,Jeff,Jeff Green,Green,21.4,19.0,5400,DEN@MIA,DEN,MIA,,,,,,SF/PF
81,67773-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,23.2,19.0,5300,OKC@HOU,OKC,HOU,,,,,,PF
82,67773-145541,PG/SG,R.J.,R.J. Hampton,Hampton,19.5,21.0,5300,ORL@PHI,ORL,PHI,,,,,,PG/SG
83,67773-85137,SG,Duncan,Duncan Robinson,Robinson,21.3,20.0,5300,DEN@MIA,MIA,DEN,,,,,,SG
84,67773-9874,PF/C,Kevin,Kevin Love,Love,24.5,12.0,5300,CLE@DAL,CLE,DAL,,,,,,PF/C
86,67773-110325,C,Daniel,Daniel Gafford,Gafford,26.8,17.0,5300,WAS@SA,WAS,SA,,,,,,C
87,67773-58153,SF/SG,Kelly,Kelly Oubre,Oubre,26.9,22.0,5300,CHA@CHI,CHA,CHI,,,,,,SG/SF
88,67773-157907,SG/PG,Jalen,Jalen Green,Green,24.2,18.0,5200,OKC@HOU,HOU,OKC,O,Hamstring,,,,PG/SG
89,67773-84706,PG/SG,Devonte',Devonte' Graham,Graham,24.7,19.0,5200,NO@LAC,NO,LAC,,,,,,PG/SG
91,67773-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,26.4,22.0,5200,NO@LAC,NO,LAC,,,,,,SG/SF
93,67773-12355,SG/PG,Eric,Eric Bledsoe,Bledsoe,23.0,20.0,5100,NO@LAC,LAC,NO,,,,,,PG/SG
96,67773-110320,SF,Matisse,Matisse Thybulle,Thybulle,15.8,13.0,5000,ORL@PHI,PHI,ORL,,,,,,SF
97,67773-9556,SF/SG,Eric,Eric Gordon,Gordon,22.8,16.0,5000,OKC@HOU,HOU,OKC,,,,,,SG/SF
98,67773-110637,PF/SF,Darius,Darius Bazley,Bazley,24.2,19.0,4900,OKC@HOU,OKC,HOU,,,,,,SF/PF
101,67773-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,20.1,20.0,4900,WAS@SA,WAS,SA,,,,,,SG/SF
102,67773-157828,SF,Chris,Chris Duarte,Duarte,19.9,20.0,4800,IND@MIN,IND,MIN,,,,,,SF
103,67773-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,24.5,20.0,4800,POR@UTA,UTA,POR,,,,,,SF/PF
104,67773-110315,SG/SF,Terance,Terance Mann,Mann,22.4,19.0,4800,NO@LAC,LAC,NO,,,,,,SG/SF
105,67773-18338,SF/PF,Royce,Royce O'Neale,O'Neale,22.3,19.0,4800,POR@UTA,UTA,POR,GTD,Ankle,,,,SF/PF
107,67773-40396,PG,Monte,Monte Morris,Morris,24.0,19.0,4800,DEN@MIA,DEN,MIA,,,,,,PG
108,67773-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,22.0,18.0,4800,CLE@DAL,DAL,CLE,,,,,,SG/SF
109,67773-9758,SG/SF,Danny,Danny Green,Green,16.8,13.0,4700,ORL@PHI,PHI,ORL,,,,,,SG/SF
110,67773-81621,PF,Maxi,Maxi Kleber,Kleber,21.1,9.0,4700,CLE@DAL,DAL,CLE,,,,,,PF
113,67773-66046,SG/SF,Luke,Luke Kennard,Kennard,21.4,20.0,4700,NO@LAC,LAC,NO,,,,,,SG/SF
114,67773-12363,C,Hassan,Hassan Whiteside,Whiteside,17.7,20.0,4600,POR@UTA,UTA,POR,,,,,,C
115,67773-110351,SG,Cody,Cody Martin,Martin,17.1,22.0,4600,CHA@CHI,CHA,CHI,GTD,Illness,,,,SG
116,67773-145341,SF,Isaac,Isaac Okoro,Okoro,15.6,13.0,4600,CLE@DAL,CLE,DAL,,,,,,SF
120,67773-14512,PF/SF,Marcus,Marcus Morris,Morris,23.0,5.0,4500,NO@LAC,LAC,NO,,,,,,SF/PF
121,67773-157908,C/PF,Alperen,Alperen Sengun,Sengun,24.3,18.0,4500,OKC@HOU,HOU,OKC,,,,,,PF/C
123,67773-9577,PF/SF,Rudy,Rudy Gay,Gay,17.6,6.0,4500,POR@UTA,UTA,POR,,,,,,SF/PF
124,67773-59318,SG/SF,Joe,Joe Ingles,Ingles,20.6,20.0,4500,POR@UTA,UTA,POR,,,,,,SG/SF
126,67773-145547,PG,Facundo,Facundo Campazzo,Campazzo,17.5,18.0,4400,DEN@MIA,DEN,MIA,,,,,,PG
127,67773-157848,PF,Herbert,Herbert Jones,Jones,20.8,19.0,4400,NO@LAC,NO,LAC,,,,,,PF
129,67773-110995,C,Naz,Naz Reid,Reid,19.1,18.0,4400,IND@MIN,MIN,IND,,,,,,C
131,67773-66064,SF/SG,Malik,Malik Beasley,Beasley,27.8,20.0,4300,IND@MIN,MIN,IND,,,,,,SG/SF
132,67773-84702,SG/SF,Lonnie,Lonnie Walker,Walker,22.4,18.0,4300,WAS@SA,SA,WAS,,,,,,SG/SF
133,67773-110336,PF,Chuma,Chuma Okeke,Okeke,17.0,15.0,4300,ORL@PHI,ORL,PHI,,,,,,PF
134,67773-23407,PF/C,P.J.,P.J. Tucker,Tucker,18.1,20.0,4300,DEN@MIA,MIA,DEN,,,,,,PF/C
138,67773-110343,SF,Nassir,Nassir Little,Little,21.9,20.0,4200,POR@UTA,POR,UTA,,,,,,SF
141,67773-15405,PF/C,JaMychal,JaMychal Green,Green,18.7,19.0,4100,DEN@MIA,DEN,MIA,,,,,,PF/C
143,67773-24544,SG/SF,Gary,Gary Harris,Harris,23.6,15.0,4100,ORL@PHI,ORL,PHI,,,,,,SG/SF
144,67773-16405,SG/SF,Terrence,Terrence Ross,Ross,16.5,20.0,4000,ORL@PHI,ORL,PHI,GTD,Back,,,,SG/SF
145,67773-16604,SF/SG,Justin,Justin Holiday,Holiday,17.4,22.0,4000,IND@MIN,IND,MIN,,,,,,SG/SF
146,67773-15592,SG/PG,Austin,Austin Rivers,Rivers,16.8,17.0,4000,DEN@MIA,DEN,MIA,,,,,,PG/SG
147,67773-84714,PF,Moritz,Moritz Wagner,Wagner,16.2,20.0,4000,ORL@PHI,ORL,PHI,,,,,,PF
148,67773-84717,PG/SG,Anfernee,Anfernee Simons,Simons,25.6,19.0,4000,POR@UTA,POR,UTA,,,,,,PG/SG
151,67773-145319,PF,Jaden,Jaden McDaniels,McDaniels,17.5,20.0,4000,IND@MIN,MIN,IND,GTD,Illness,,,,PF
154,67773-145539,SF/PF,Deni,Deni Avdija,Avdija,16.1,20.0,3900,WAS@SA,WAS,SA,,,,,,SF/PF
162,67773-112709,SG/SF,Javonte,Javonte Green,Green,16.2,21.0,3800,CHA@CHI,CHI,CHA,GTD,Wrist,,,,SG/SF
165,67773-110350,PF,Jalen,Jalen McDaniels,McDaniels,16.1,20.0,3800,CHA@CHI,CHA,CHI,,,,,,PF
171,67773-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,18.0,19.0,3700,OKC@HOU,OKC,HOU,,,,,,PF
176,67773-23788,SG,Bryn,Bryn Forbes,Forbes,17.6,18.0,3700,WAS@SA,SA,WAS,,,,,,SG
185,67773-17894,C,Mike,Mike Muscala,Muscala,15.7,15.0,3700,OKC@HOU,OKC,HOU,,,,,,C
223,67773-81529,PF/C,Daniel,Daniel Theis,Theis,20.9,15.0,3500,OKC@HOU,HOU,OKC,,,,,,PF/C
