Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66153-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.42000122070313,5,11300,SA@MIL,MIL,SA,,,,,,SF/PF
66153-55062,C,Nikola,Nikola Jokic,Jokic,50.8,5,11000,DEN@MIN,DEN,MIN,,,,,,C
66153-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,50.04999923706055,4,10800,DEN@MIN,MIN,DEN,,,,,,C
66153-9524,PG,Stephen,Stephen Curry,Curry,51.5,5,10500,OKC@GS,GS,OKC,,,,,,PG
66153-110344,PG,Ja,Ja Morant,Morant,49.779998779296875,5,10100,MIA@MEM,MEM,MIA,,,,,,PG
66153-49111,C,Joel,Joel Embiid,Embiid,45.379998779296876,5,9800,ATL@PHI,PHI,ATL,,,,,,C
66153-42669,PF/C,Julius,Julius Randle,Randle,51.74000244140625,5,9700,NY@NO,NY,NO,,,,,,PF/C
66153-14528,SF/SG,Jimmy,Jimmy Butler,Butler,48.679998779296874,5,9500,MIA@MEM,MIA,MEM,,,,,,SG/SF
66153-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,43.04999796549479,6,9100,TOR@IND,IND,TOR,,,,,,PF/C
66153-84671,PG,Trae,Trae Young,Young,44,5,9000,ATL@PHI,ATL,PHI,,,,,,PG
66153-14514,C,Nikola,Nikola Vucevic,Vucevic,41.460000610351564,5,8700,UTA@CHI,CHI,UTA,,,,,,C
66153-67708,PG/SG,Dejounte,Dejounte Murray,Murray,46.039999389648436,5,8600,SA@MIL,SA,MIL,,,,,,PG/SG
66153-60021,PF,Pascal,Pascal Siakam,Siakam,39.82142857142857,56,8500,TOR@IND,TOR,IND,O,Shoulder,,,,PF
66153-40783,SG/PG,Zach,Zach LaVine,LaVine,38.23999938964844,5,8400,UTA@CHI,CHI,UTA,,,,,,PG/SG
66153-14503,C,Jonas,Jonas Valanciunas,Valanciunas,44.8500010172526,6,8300,NY@NO,NO,NY,,,,,,C
66153-110310,PF,Zion,Zion Williamson,Williamson,42.69999842489919,62,8300,NY@NO,NO,NY,O,Foot,,,,PF
66153-16359,PG/SG,Malcolm,Malcolm Brogdon,Brogdon,43.1,5,8300,TOR@IND,IND,TOR,GTD,Hamstring,,,,PG/SG
66153-66048,SF,Brandon,Brandon Ingram,Ingram,40.050000508626304,6,8200,NY@NO,NO,NY,GTD,Hip,,,,SF
66153-24247,SG/PG,Fred,Fred VanVleet,VanVleet,36.550000508626304,6,8200,TOR@IND,TOR,IND,,,,,,PG/SG
66153-40203,C,Rudy,Rudy Gobert,Gobert,41.42499923706055,4,8200,UTA@CHI,UTA,CHI,,,,,,C
66153-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,34.400001525878906,4,8100,UTA@CHI,UTA,CHI,,,,,,PG/SG
66153-16261,SF/SG,Khris,Khris Middleton,Middleton,34.92000122070313,5,8100,SA@MIL,MIL,SA,,,,,,SG/SF
66153-145321,SF/SG,Anthony,Anthony Edwards,Edwards,41.04999923706055,4,8000,DEN@MIN,MIN,DEN,,,,,,SG/SF
66153-23798,SG/SF,Caris,Caris LeVert,LeVert,37.41063933676862,47,7900,TOR@IND,IND,TOR,GTD,Back,,,,SG/SF
66153-80817,C/PF,Bam,Bam Adebayo,Adebayo,41,5,7900,MIA@MEM,MIA,MEM,,,,,,PF/C
66153-66115,PG,Ben,Ben Simmons,Simmons,37.227141462053574,70,7800,ATL@PHI,PHI,ATL,O,Personal,,,,PG
66153-9623,PG,Chris,Chris Paul,Paul,36.724998474121094,4,7800,CLE@PHO,PHO,CLE,,,,,,PG
66153-58460,SG,Devin,Devin Booker,Booker,35.95000076293945,4,7700,CLE@PHO,PHO,CLE,,,,,,SG
66153-9663,PG/SG,Jrue,Jrue Holiday,Holiday,20.5,2,7600,SA@MIL,MIL,SA,O,Ankle,,,,PG/SG
66153-58312,SG/PG,D'Angelo,D'Angelo Russell,Russell,29.850000381469727,4,7500,DEN@MIN,MIN,DEN,,,,,,PG/SG
66153-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,38.379998779296876,5,7500,UTA@CHI,CHI,UTA,,,,,,SG/SF
66153-14518,PF/SF,Tobias,Tobias Harris,Harris,36.220001220703125,5,7400,ATL@PHI,PHI,ATL,,,,,,SF/PF
66153-68090,SG/SF,OG,OG Anunoby,Anunoby,34.71666717529297,6,7400,TOR@IND,TOR,IND,,,,,,SG/SF
66153-23831,PF,Jerami,Jerami Grant,Grant,36.46666717529297,3,7300,ORL@DET,DET,ORL,GTD,Oblique,,,,PF
66153-58378,C,Jakob,Jakob Poeltl,Poeltl,39.23999938964844,5,7200,SA@MIL,SA,MIL,,,,,,C
66153-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,35.060000610351565,5,7200,OKC@GS,OKC,GS,,,,,,PG/SG
66153-84667,SG/PG,Collin,Collin Sexton,Sexton,26.383333841959637,6,7100,CLE@PHO,CLE,PHO,,,,,,PG/SG
66153-145327,PG/SG,Cole,Cole Anthony,Anthony,34.8999989827474,6,7100,ORL@DET,ORL,DET,,,,,,PG/SG
66153-84673,C,Deandre,Deandre Ayton,Ayton,33,4,7000,CLE@PHO,PHO,CLE,,,,,,C
66153-80821,C/PF,Jarrett,Jarrett Allen,Allen,30.5,6,7000,CLE@PHO,CLE,PHO,,,,,,PF/C
66153-23169,C,Steven,Steven Adams,Adams,30.720001220703125,5,6700,MIA@MEM,MEM,MIA,,,,,,C
66153-84682,PF/SF,Michael,Michael Porter,Porter,23.860000610351562,5,6700,DEN@MIN,DEN,MIN,,,,,,SF/PF
66153-55059,C,Clint,Clint Capela,Capela,27.939999389648438,5,6700,ATL@PHI,ATL,PHI,,,,,,C
66153-80806,PG,Lonzo,Lonzo Ball,Ball,34.26000061035156,5,6700,UTA@CHI,CHI,UTA,,,,,,PG
66153-15860,PF/C,Draymond,Draymond Green,Green,33.63999938964844,5,6700,OKC@GS,GS,OKC,,,,,,PF/C
66153-157845,C/PF,Evan,Evan Mobley,Mobley,36.300000508626304,6,6600,CLE@PHO,CLE,PHO,,,,,,PF/C
66153-84683,PF/C,Jaren,Jaren Jackson,Jackson,27.420001220703124,5,6600,MIA@MEM,MEM,MIA,,,,,,PF/C
66153-145328,SF,Saddiq,Saddiq Bey,Bey,34.400001525878906,4,6600,ORL@DET,DET,ORL,,,,,,SF
66153-66236,PF/C,John,John Collins,Collins,37.57999877929687,5,6500,ATL@PHI,ATL,PHI,,,,,,PF/C
66153-49675,PG/SG,Derrick,Derrick White,White,32.66000061035156,5,6400,SA@MIL,SA,MIL,,,,,,PG/SG
66153-84675,C/PF,Mo,Mo Bamba,Bamba,35.25,6,6400,ORL@DET,ORL,DET,,,,,,PF/C
66153-84676,PF/C,Wendell,Wendell Carter,Carter,31.8000005086263,6,6300,ORL@DET,ORL,DET,,,,,,PF/C
66153-84706,PG/SG,Devonte',Devonte' Graham,Graham,31.03333282470703,6,6300,NY@NO,NO,NY,,,,,,PG/SG
