Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67414-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.03125,16,11700,ORL@MIL,MIL,ORL,,,,,,SF/PF
67414-9646,SF/PF,Kevin,Kevin Durant,Durant,45.32500076293945,16,10500,BKN@CLE,BKN,CLE,,,,,,SF/PF
67414-9644,SG/PG,James,James Harden,Harden,44.923530129825366,17,10100,BKN@CLE,BKN,CLE,,,,,,PG/SG
67414-80808,SF/PF,Jayson,Jayson Tatum,Tatum,44.12941248276655,17,10000,HOU@BOS,BOS,HOU,,,,,,SF/PF
67414-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,43.287498474121094,16,9900,MIN@NO,MIN,NO,,,,,,C
67414-110344,PG,Ja,Ja Morant,Morant,44.6875,16,9800,MEM@UTA,MEM,UTA,,,,,,PG
67414-67708,PG/SG,Dejounte,Dejounte Murray,Murray,44.5933349609375,15,9700,PHO@SA,SA,PHO,,,,,,PG/SG
67414-49111,C,Joel,Joel Embiid,Embiid,42.911112467447914,9,9500,PHI@SAC,PHI,SAC,O,Covid-19,,,,C
67414-84671,PG,Trae,Trae Young,Young,41.64705882352941,17,9300,OKC@ATL,ATL,OKC,,,,,,PG
67414-9623,PG,Chris,Chris Paul,Paul,40.85625076293945,16,9100,PHO@SA,PHO,SA,,,,,,PG
67414-145485,PG,LaMelo,LaMelo Ball,Ball,44.361111111111114,18,9000,CHA@WAS,CHA,WAS,,,,,,PG
67414-14498,PG/SG,Kyrie,Kyrie Irving,Irving,44.55156326293945,64,8900,BKN@CLE,BKN,CLE,O,Not injury related,,,,PG/SG
67414-9714,SG/SF,DeMar,DeMar DeRozan,DeRozan,42.02353084788603,17,8600,IND@CHI,CHI,IND,,,,,,SG/SF
67414-15595,SG,Bradley,Bradley Beal,Beal,39.31538508488582,13,8500,CHA@WAS,WAS,CHA,,,,,,SG
67414-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,38.5,18,8400,IND@CHI,IND,CHI,,,,,,PF/C
67414-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,40.05333251953125,15,8300,MEM@UTA,UTA,MEM,,,,,,PG/SG
67414-110310,PF,Zion,Zion Williamson,Williamson,42.69999842489919,62,8300,MIN@NO,NO,MIN,O,Foot,,,,PF
67414-40203,C,Rudy,Rudy Gobert,Gobert,41.13750076293945,16,8300,MEM@UTA,UTA,MEM,,,,,,C
67414-67026,SF/SG,Jaylen,Jaylen Brown,Brown,39.099998474121094,8,8300,HOU@BOS,BOS,HOU,,,,,,SG/SF
67414-84678,SF,Miles,Miles Bridges,Bridges,40.81666734483507,18,8200,CHA@WAS,CHA,WAS,,,,,,SF
67414-84680,SG/PG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,34.95000076293945,16,8200,OKC@ATL,OKC,ATL,GTD,Ankle,,,,PG/SG
67414-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,32.7705867991728,17,8100,PHI@SAC,PHI,SAC,,,,,,PG/SG
67414-14503,C,Jonas,Jonas Valanciunas,Valanciunas,41.21666802300347,18,8000,MIN@NO,NO,MIN,,,,,,C
