,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
48,67414-42202,PF/C,Christian,Christian Wood,Wood,35.4,16.0,7200,HOU@BOS,HOU,BOS,,,,,,PF/C
49,67414-84708,PF/C,Robert,Robert Williams,Williams,33.6,13.0,7200,HOU@BOS,BOS,HOU,GTD,Knee,,,,PF/C
50,67414-9453,PF/C,Al,Al Horford,Horford,32.4,14.0,7200,HOU@BOS,BOS,HOU,,,,,,PF/C
51,67414-58253,C/PF,Myles,Myles Turner,Turner,32.3,18.0,7100,IND@CHI,IND,CHI,,,,,,PF/C
52,67414-84683,PF/C,Jaren,Jaren Jackson,Jackson,31.0,16.0,7000,MEM@UTA,MEM,UTA,,,,,,PF/C
53,67414-58378,C,Jakob,Jakob Poeltl,Poeltl,27.1,8.0,6800,PHO@SA,SA,PHO,,,,,,C
54,67414-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,27.4,15.0,6800,PHI@SAC,SAC,PHI,,,,,,PG/SG
55,67414-14496,PG,Ricky,Ricky Rubio,Rubio,29.3,17.0,6700,BKN@CLE,CLE,BKN,,,,,,PG
56,67414-80806,PG,Lonzo,Lonzo Ball,Ball,32.9,17.0,6700,IND@CHI,CHI,IND,,,,,,PG
57,67414-12366,SF/SG,Gordon,Gordon Hayward,Hayward,30.6,18.0,6500,CHA@WAS,CHA,WAS,,,,,,SG/SF
58,67414-110347,PF/SF,Keldon,Keldon Johnson,Johnson,27.0,15.0,6500,PHO@SA,SA,PHO,,,,,,SF/PF
59,67414-111273,SF/SG,Luguentz,Luguentz Dort,Dort,25.6,15.0,6400,OKC@ATL,OKC,ATL,,,,,,SG/SF
60,67414-42156,PF/C,Bobby,Bobby Portis,Portis,33.6,12.0,6300,ORL@MIL,MIL,ORL,,,,,,PF/C
61,67414-23798,SG/SF,Caris,Caris LeVert,LeVert,29.2,10.0,6300,IND@CHI,IND,CHI,,,,,,SG/SF
62,67414-23670,SG/PG,Marcus,Marcus Smart,Smart,25.8,16.0,6200,HOU@BOS,BOS,HOU,,,,,,PG/SG
63,67414-42677,SG/PG,Terry,Terry Rozier,Rozier,27.6,13.0,6200,CHA@WAS,CHA,WAS,,,,,,PG/SG
64,67414-110342,SG,Darius,Darius Garland,Garland,33.8,15.0,6200,BKN@CLE,CLE,BKN,,,,,,SG
66,67414-40201,PG/SG,Dennis,Dennis Schroder,Schroder,27.1,17.0,6100,HOU@BOS,BOS,HOU,GTD,Ankle,,,,PG/SG
67,67414-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,29.4,18.0,6100,MIN@NO,NO,MIN,,,,,,SG/SF
69,67414-157850,PG/SG,Jalen,Jalen Suggs,Suggs,27.7,16.0,6000,ORL@MIL,ORL,MIL,,,,,,PG/SG
70,67414-157905,SG,Josh,Josh Giddey,Giddey,30.8,16.0,6000,OKC@ATL,OKC,ATL,,,,,,SG
71,67414-110345,SF/PG,Kevin,Kevin Porter,Porter,33.1,14.0,6000,HOU@BOS,HOU,BOS,GTD,Thigh,,,,PG/SF
72,67414-80812,PF/SF,Lauri,Lauri Markkanen,Markkanen,25.9,8.0,6000,BKN@CLE,CLE,BKN,,,,,,SF/PF
73,67414-84676,PF/C,Wendell,Wendell Carter,Carter,32.2,17.0,5800,ORL@MIL,ORL,MIL,,,,,,PF/C
75,67414-145334,SG,Desmond,Desmond Bane,Bane,24.3,16.0,5800,MEM@UTA,MEM,UTA,,,,,,SG
77,67414-9874,PF/C,Kevin,Kevin Love,Love,23.1,9.0,5700,BKN@CLE,CLE,BKN,,,,,,PF/C
78,67414-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,25.1,16.0,5700,MEM@UTA,UTA,MEM,,,,,,PG/SG
80,67414-18393,PG/SG,T.J.,T.J. McConnell,McConnell,23.6,18.0,5700,IND@CHI,IND,CHI,,,,,,PG/SG
81,67414-23665,SG/SF,Buddy,Buddy Hield,Hield,25.7,17.0,5600,PHI@SAC,SAC,PHI,,,,,,SG/SF
82,67414-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,23.4,16.0,5600,HOU@BOS,HOU,BOS,,,,,,SF/PF
83,67414-84706,PG/SG,Devonte',Devonte' Graham,Graham,28.9,16.0,5600,MIN@NO,NO,MIN,GTD,Foot,,,,PG/SG
84,67414-9575,PG,Mike,Mike Conley,Conley,27.2,14.0,5600,MEM@UTA,UTA,MEM,,,,,,PG
85,67414-145324,SG,Devin,Devin Vassell,Vassell,26.5,15.0,5600,PHO@SA,SA,PHO,,,,,,SG
86,67414-9688,C/PF,LaMarcus,LaMarcus Aldridge,Aldridge,22.3,16.0,5600,BKN@CLE,BKN,CLE,,,,,,PF/C
87,67414-15583,PG/SG,Seth,Seth Curry,Curry,28.3,16.0,5500,PHI@SAC,PHI,SAC,,,,,,PG/SG
89,67414-110637,PF/SF,Darius,Darius Bazley,Bazley,25.4,16.0,5400,OKC@ATL,OKC,ATL,,,,,,SF/PF
90,67414-84670,SF/PF,Mikal,Mikal Bridges,Bridges,26.6,16.0,5400,PHO@SA,PHO,SA,,,,,,SF/PF
91,67414-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,24.1,16.0,5400,MEM@UTA,UTA,MEM,,,,,,SF/PF
92,67414-23981,PG/SG,Alex,Alex Caruso,Caruso,24.1,17.0,5400,IND@CHI,CHI,IND,GTD,Wrist,,,,PG/SG
93,67414-97263,C/PF,Drew,Drew Eubanks,Eubanks,27.1,15.0,5400,PHO@SA,SA,PHO,,,,,,PF/C
94,67414-9739,C,JaVale,JaVale McGee,McGee,18.9,16.0,5300,PHO@SA,PHO,SA,,,,,,C
95,67414-40562,SG/SF,Josh,Josh Hart,Hart,27.4,14.0,5300,MIN@NO,NO,MIN,,,,,,SG/SF
96,67414-145541,PG/SG,R.J.,R.J. Hampton,Hampton,23.7,17.0,5300,ORL@MIL,ORL,MIL,,,,,,PG/SG
97,67414-15993,SG/SF,Pat,Pat Connaughton,Connaughton,22.3,17.0,5200,ORL@MIL,MIL,ORL,,,,,,SG/SF
98,67414-23169,C,Steven,Steven Adams,Adams,24.6,16.0,5200,MEM@UTA,MEM,UTA,,,,,,C
99,67414-157830,PF,Jeremiah,Jeremiah Robinson-Earl,Robinson-Earl,15.8,16.0,5200,OKC@ATL,OKC,ATL,,,,,,PF
100,67414-157907,SG/PG,Jalen,Jalen Green,Green,23.4,16.0,5200,HOU@BOS,HOU,BOS,,,,,,PG/SG
102,67414-110883,PF/SF,Dean,Dean Wade,Wade,22.4,14.0,5200,BKN@CLE,CLE,BKN,,,,,,SF/PF
103,67414-157851,SF/SG,Franz,Franz Wagner,Wagner,24.4,17.0,5100,ORL@MIL,ORL,MIL,,,,,,SG/SF
104,67414-84711,SG,Grayson,Grayson Allen,Allen,21.8,17.0,5100,ORL@MIL,MIL,ORL,,,,,,SG
105,67414-58153,SF/SG,Kelly,Kelly Oubre,Oubre,25.9,18.0,5100,CHA@WAS,CHA,WAS,,,,,,SG/SF
106,67414-9556,SF/SG,Eric,Eric Gordon,Gordon,26.0,13.0,5100,HOU@BOS,HOU,BOS,,,,,,SG/SF
107,67414-49675,PG,Derrick,Derrick White,White,25.9,15.0,5000,PHO@SA,SA,PHO,,,,,,PG
109,67414-23716,SF/PF,Kyle,Kyle Anderson,Anderson,30.9,16.0,5000,MEM@UTA,MEM,UTA,,,,,,SF/PF
110,67414-12474,PG,Patrick,Patrick Beverley,Beverley,23.3,14.0,5000,MIN@NO,MIN,NO,,,,,,PG
111,67414-84691,PG/SG,Shake,Shake Milton,Milton,29.6,13.0,5000,PHI@SAC,PHI,SAC,,,,,,PG/SG
112,67414-15590,C,Mason,Mason Plumlee,Plumlee,24.7,18.0,5000,CHA@WAS,CHA,WAS,,,,,,C
113,67414-157828,SF,Chris,Chris Duarte,Duarte,22.3,16.0,4900,IND@CHI,IND,CHI,,,,,,SF
114,67414-15636,SG/SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,19.2,16.0,4900,CHA@WAS,WAS,CHA,,,,,,SG/SF
115,67414-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.9,16.0,4900,MEM@UTA,UTA,MEM,,,,,,SF/PF
116,67414-23156,PF/SF,Georges,Georges Niang,Niang,31.1,17.0,4800,PHI@SAC,PHI,SAC,,,,,,SF/PF
118,67414-110325,C,Daniel,Daniel Gafford,Gafford,25.7,13.0,4800,CHA@WAS,WAS,CHA,,,,,,C
119,67414-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,25.9,16.0,4800,OKC@ATL,ATL,OKC,GTD,Quadriceps,,,,SG/SF
121,67414-15800,PF/SF,Jae,Jae Crowder,Crowder,22.1,16.0,4800,PHO@SA,PHO,SA,,,,,,SF/PF
124,67414-110339,SG/SF,Cam,Cam Reddish,Reddish,19.6,17.0,4700,OKC@ATL,ATL,OKC,,,,,,SG/SF
125,67414-110351,SG,Cody,Cody Martin,Martin,23.0,18.0,4700,CHA@WAS,CHA,WAS,,,,,,SG
128,67414-12363,C,Hassan,Hassan Whiteside,Whiteside,17.6,16.0,4600,MEM@UTA,UTA,MEM,,,,,,C
129,67414-70826,SG/SF,Furkan,Furkan Korkmaz,Korkmaz,17.7,16.0,4600,PHI@SAC,PHI,SAC,,,,,,SG/SF
134,67414-157812,PG,Davion,Davion Mitchell,Mitchell,18.4,17.0,4500,PHI@SAC,SAC,PHI,,,,,,PG
136,67414-84702,SG/SF,Lonnie,Lonnie Walker,Walker,18.3,15.0,4500,PHO@SA,SA,PHO,,,,,,SG/SF
137,67414-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,18.4,16.0,4500,MIN@NO,MIN,NO,,,,,,PF
138,67414-110353,PF,Brandon,Brandon Clarke,Clarke,19.2,13.0,4500,MEM@UTA,MEM,UTA,,,,,,PF
140,67414-84704,SG/SF,Kevin,Kevin Huerter,Huerter,23.8,16.0,4400,OKC@ATL,ATL,OKC,,,,,,SG/SF
141,67414-110320,SF,Matisse,Matisse Thybulle,Thybulle,22.5,10.0,4400,PHI@SAC,PHI,SAC,,,,,,SF
142,67414-9577,PF/SF,Rudy,Rudy Gay,Gay,17.8,2.0,4400,MEM@UTA,UTA,MEM,,,,,,SF/PF
143,67414-110995,C,Naz,Naz Reid,Reid,19.2,14.0,4400,MIN@NO,MIN,NO,GTD,Foot,,,,C
144,67414-59318,SG/SF,Joe,Joe Ingles,Ingles,20.4,16.0,4400,MEM@UTA,UTA,MEM,,,,,,SG/SF
145,67414-145341,SF,Isaac,Isaac Okoro,Okoro,18.8,10.0,4400,BKN@CLE,CLE,BKN,,,,,,SF
146,67414-81529,PF/C,Daniel,Daniel Theis,Theis,20.7,14.0,4300,HOU@BOS,HOU,BOS,,,,,,PF/C
150,67414-66064,SF/SG,Malik,Malik Beasley,Beasley,17.2,16.0,4200,MIN@NO,MIN,NO,,,,,,SG/SF
151,67414-16405,SG/SF,Terrence,Terrence Ross,Ross,24.4,17.0,4200,ORL@MIL,ORL,MIL,,,,,,SG/SF
152,67414-157848,PF,Herbert,Herbert Jones,Jones,15.9,15.0,4200,MIN@NO,NO,MIN,,,,,,PF
153,67414-58081,PG,Tyus,Tyus Jones,Jones,17.3,16.0,4200,MEM@UTA,MEM,UTA,,,,,,PG
155,67414-145539,SF/PF,Deni,Deni Avdija,Avdija,16.9,16.0,4100,CHA@WAS,WAS,CHA,,,,,,SF/PF
157,67414-157908,C/PF,Alperen,Alperen Sengun,Sengun,19.9,15.0,4100,HOU@BOS,HOU,BOS,,,,,,PF/C
158,67414-9637,SF/PF,Danilo,Danilo Gallinari,Gallinari,18.2,14.0,4100,OKC@ATL,ATL,OKC,,,,,,SF/PF
159,67414-145319,PF,Jaden,Jaden McDaniels,McDaniels,16.8,16.0,4100,MIN@NO,MIN,NO,,,,,,PF
160,67414-80823,PF/C,Tony,Tony Bradley,Bradley,20.5,14.0,4100,IND@CHI,CHI,IND,,,,,,PF/C
162,67414-16604,SF/SG,Justin,Justin Holiday,Holiday,16.5,18.0,4000,IND@CHI,IND,CHI,,,,,,SG/SF
164,67414-110336,PF,Chuma,Chuma Okeke,Okeke,16.7,11.0,4000,ORL@MIL,ORL,MIL,,,,,,PF
165,67414-9560,PF/C,Blake,Blake Griffin,Griffin,16.7,16.0,4000,BKN@CLE,BKN,CLE,,,,,,PF/C
166,67414-9703,PG,George,George Hill,Hill,17.2,16.0,4000,ORL@MIL,MIL,ORL,,,,,,PG
173,67414-84701,C,Chimezie,Chimezie Metu,Metu,22.7,8.0,3900,PHI@SAC,SAC,PHI,,,,,,C
174,67414-110316,SF,Cameron,Cameron Johnson,Johnson,17.1,16.0,3900,PHO@SA,PHO,SA,,,,,,SF
179,67414-85305,SF,Kenrich,Kenrich Williams,Williams,18.2,16.0,3900,OKC@ATL,OKC,ATL,,,,,,SF
182,67414-48567,PG/SG,Cameron,Cameron Payne,Payne,16.6,11.0,3900,PHO@SA,PHO,SA,,,,,,PG/SG
183,67414-145336,PF,Xavier,Xavier Tillman,Tillman,15.5,12.0,3900,MEM@UTA,MEM,UTA,,,,,,PF
196,67414-117273,SF,Mychal,Mychal Mulder,Mulder,20.2,5.0,3700,ORL@MIL,ORL,MIL,,,,,,SF
197,67414-12351,C/PF,Derrick,Derrick Favors,Favors,16.2,13.0,3700,OKC@ATL,OKC,ATL,,,,,,PF/C
203,67414-111376,SG,John,John Konchar,Konchar,17.7,14.0,3700,MEM@UTA,MEM,UTA,,,,,,SG
