,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
18,67712-9453,PF/C,Al,Al Horford,Horford,31.8,17.0,7000,BOS@TOR,BOS,TOR,,,,,,PF/C
19,67712-84683,PF/C,Jaren,Jaren Jackson,Jackson,34.2,19.0,6800,SAC@MEM,MEM,SAC,,,,,,PF/C
20,67712-157822,SF/PF,Scottie,Scottie Barnes,Barnes,31.6,18.0,6700,BOS@TOR,TOR,BOS,,,,,,SF/PF
24,67712-42156,PF/C,Bobby,Bobby Portis,Portis,31.2,15.0,6500,MIL@IND,MIL,IND,,,,,,PF/C
25,67712-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,31.6,18.0,6300,SAC@MEM,SAC,MEM,,,,,,PG/SG
26,67712-23670,SG/PG,Marcus,Marcus Smart,Smart,27.7,19.0,6000,BOS@TOR,BOS,TOR,,,,,,PG/SG
28,67712-84695,SG/SF,Gary,Gary Trent,Trent,26.6,20.0,5900,BOS@TOR,TOR,BOS,GTD,Calf,,,,SG/SF
29,67712-60233,SG/SF,Dillon,Dillon Brooks,Brooks,30.5,6.0,5800,SAC@MEM,MEM,SAC,,,,,,SG/SF
30,67712-23665,SG/SF,Buddy,Buddy Hield,Hield,28.1,20.0,5800,SAC@MEM,SAC,MEM,,,,,,SG/SF
33,67712-23798,SG/SF,Caris,Caris LeVert,LeVert,31.2,13.0,5600,MIL@IND,IND,MIL,,,,,,SG/SF
34,67712-18393,PG/SG,T.J.,T.J. McConnell,McConnell,21.5,21.0,5500,MIL@IND,IND,MIL,,,,,,PG/SG
35,67712-145328,SF,Saddiq,Saddiq Bey,Bey,27.1,19.0,5400,DET@LAL,DET,LAL,,,,,,SF
36,67712-145334,SG,Desmond,Desmond Bane,Bane,25.4,19.0,5400,SAC@MEM,MEM,SAC,,,,,,SG
37,67712-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,19.4,13.0,5300,DET@LAL,DET,LAL,,,,,,SG/SF
38,67712-15993,SG/SF,Pat,Pat Connaughton,Connaughton,21.1,20.0,5200,MIL@IND,MIL,IND,,,,,,SG/SF
39,67712-23169,C,Steven,Steven Adams,Adams,22.9,19.0,5200,SAC@MEM,MEM,SAC,,,,,,C
40,67712-145314,PF/C,Precious,Precious Achiuwa,Achiuwa,18.6,17.0,5200,BOS@TOR,TOR,BOS,,,,,,PF/C
41,67712-145307,PF,Isaiah,Isaiah Stewart,Stewart,30.6,17.0,5000,DET@LAL,DET,LAL,,,,,,PF
42,67712-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,23.3,21.0,4900,DET@LAL,LAL,DET,,,,,,SF/PF
44,67712-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,25.0,8.0,4800,DET@LAL,LAL,DET,,,,,,SG/SF
45,67712-157828,SF,Chris,Chris Duarte,Duarte,18.3,19.0,4800,MIL@IND,IND,MIL,,,,,,SF
48,67712-23716,SF/PF,Kyle,Kyle Anderson,Anderson,24.2,19.0,4700,SAC@MEM,MEM,SAC,,,,,,SF/PF
50,67712-110353,PF,Brandon,Brandon Clarke,Clarke,22.0,16.0,4600,SAC@MEM,MEM,SAC,,,,,,PF
51,67712-16233,SF/SG,Josh,Josh Richardson,Richardson,20.2,14.0,4600,BOS@TOR,BOS,TOR,,,,,,SG/SF
52,67712-14529,PG,Cory,Cory Joseph,Joseph,22.3,19.0,4600,DET@LAL,DET,LAL,,,,,,PG
55,67712-84703,SG/PG,De'Anthony,De'Anthony Melton,Melton,24.8,16.0,4500,SAC@MEM,MEM,SAC,,,,,,PG/SG
56,67712-84711,SG,Grayson,Grayson Allen,Allen,21.8,20.0,4500,MIL@IND,MIL,IND,,,,,,SG
62,67712-15814,C/PF,Alex,Alex Len,Len,25.3,12.0,4300,SAC@MEM,SAC,MEM,,,,,,PF/C
63,67712-110318,PF,Grant,Grant Williams,Williams,18.7,20.0,4300,BOS@TOR,BOS,TOR,,,,,,PF
65,67712-80824,PG,Frank,Frank Jackson,Jackson,16.9,19.0,4200,DET@LAL,DET,LAL,GTD,Ankle,,,,PG
68,67712-84701,C,Chimezie,Chimezie Metu,Metu,19.6,9.0,4100,SAC@MEM,SAC,MEM,,,,,,C
71,67712-157812,PG,Davion,Davion Mitchell,Mitchell,20.1,20.0,4000,SAC@MEM,SAC,MEM,,,,,,PG
73,67712-14516,C,Enes,Enes Kanter,Kanter,15.5,9.0,4000,BOS@TOR,BOS,TOR,,,,,,C
75,67712-16604,SF/SG,Justin,Justin Holiday,Holiday,17.4,21.0,4000,MIL@IND,IND,MIL,,,,,,SG/SF
83,67712-116340,SG/SF,Terence,Terence Davis,Davis,15.5,12.0,3800,SAC@MEM,SAC,MEM,,,,,,SG/SF
85,67712-58081,PG,Tyus,Tyus Jones,Jones,29.9,19.0,3800,SAC@MEM,MEM,SAC,,,,,,PG
