Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67712-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.18947239925987,19,11500,MIL@IND,MIL,IND,,,,,,SF/PF
67712-15755,PF/C,Anthony,Anthony Davis,Davis,49.32999877929687,20,10300,DET@LAL,LAL,DET,GTD,Head,,,,PF/C
67712-9488,SF/PF,LeBron,LeBron James,James,44.83999938964844,10,10000,DET@LAL,LAL,DET,GTD,Abdomen,,,,SF/PF
67712-80808,SF/PF,Jayson,Jayson Tatum,Tatum,43.320001220703126,20,9700,BOS@TOR,BOS,TOR,,,,,,SF/PF
67712-9642,PG,Russell,Russell Westbrook,Westbrook,43.45714169456845,21,9600,DET@LAL,LAL,DET,,,,,,PG
67712-110344,PG,Ja,Ja Morant,Morant,43.352632221422695,19,9000,SAC@MEM,MEM,SAC,O,Knee,,,,PG
67712-24247,PG,Fred,Fred VanVleet,VanVleet,39.489473041735195,19,8400,BOS@TOR,TOR,BOS,,,,,,PG
67712-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,38.86666724795387,21,8300,MIL@IND,IND,MIL,,,,,,PF/C
67712-23831,PF,Jerami,Jerami Grant,Grant,33.111111111111114,18,8100,DET@LAL,DET,LAL,,,,,,PF
67712-60021,PF,Pascal,Pascal Siakam,Siakam,34.5,9,7900,BOS@TOR,TOR,BOS,,,,,,PF
67712-67026,SF/SG,Jaylen,Jaylen Brown,Brown,35.42727383700284,11,7800,BOS@TOR,BOS,TOR,GTD,Rest,,,,SG/SF
67712-68090,SF/PF,OG,OG Anunoby,Anunoby,35.44666748046875,15,7700,BOS@TOR,TOR,BOS,GTD,Hip,,,,SF/PF
67712-80810,PG,De'Aaron,De'Aaron Fox,Fox,35.414999389648436,20,7600,SAC@MEM,SAC,MEM,,,,,,PG
