Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
66446-15755,PF/C,Anthony,Anthony Davis,Davis,49.7874984741211,8,10500,OKC@LAL,LAL,OKC,GTD,Knee,,,,PF/C
66446-14528,SF/SG,Jimmy,Jimmy Butler,Butler,49.3000008719308,7,10300,BOS@MIA,MIA,BOS,,,,,,SG/SF
66446-9488,SF/PF,LeBron,LeBron James,James,47.2666676839193,6,10100,OKC@LAL,LAL,OKC,O,Abdomen,,,,SF/PF
66446-49111,C,Joel,Joel Embiid,Embiid,42.4571446010045,7,9600,PHI@DET,PHI,DET,,,,,,C
66446-80808,SF/PF,Jayson,Jayson Tatum,Tatum,42.5625,8,9400,BOS@MIA,BOS,MIA,,,,,,SF/PF
66446-9642,PG/SG,Russell,Russell Westbrook,Westbrook,42.625,8,9200,OKC@LAL,LAL,OKC,,,,,,PG/SG
66446-80817,C/PF,Bam,Bam Adebayo,Adebayo,41.3500010172526,6,8800,BOS@MIA,MIA,BOS,,,,,,PF/C
66446-84671,PG,Trae,Trae Young,Young,41.125,8,8600,UTA@ATL,ATL,UTA,,,,,,PG
66446-67026,SF/SG,Jaylen,Jaylen Brown,Brown,40.3999982561384,7,8400,BOS@MIA,BOS,MIA,,,,,,SG/SF
66446-40203,C,Rudy,Rudy Gobert,Gobert,44.1571437290737,7,8200,UTA@ATL,UTA,ATL,,,,,,C
66446-58460,SG,Devin,Devin Booker,Booker,36.1999994913737,6,8200,HOU@PHO,PHO,HOU,,,,,,SG
66446-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.1999991280692,7,8000,UTA@ATL,UTA,ATL,GTD,Ankle,,,,PG/SG
66446-42202,PF/C,Christian,Christian Wood,Wood,40.4285714285714,7,7900,HOU@PHO,HOU,PHO,,,,,,PF/C
66446-9453,PF/C,Al,Al Horford,Horford,43.7999979654948,6,7900,BOS@MIA,BOS,MIA,,,,,,PF/C
66446-66115,PG,Ben,Ben Simmons,Simmons,37.2271414620536,70,7800,PHI@DET,PHI,DET,O,Personal,,,,PG
