,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
24,66446-84708,PF/C,Robert,Robert Williams,Williams,30.9,7.0,6100,BOS@MIA,BOS,MIA,,,,,,PF/C
25,66446-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,26.0,8.0,6000,OKC@LAL,LAL,OKC,,,,,,SF/PF
26,66446-157905,SG,Josh,Josh Giddey,Giddey,28.7,7.0,6000,OKC@LAL,OKC,LAL,,,,,,SG
27,66446-110345,SF/PG,Kevin,Kevin Porter,Porter,29.8,7.0,5900,HOU@PHO,HOU,PHO,,,,,,PG/SF
28,66446-9535,PG,Kyle,Kyle Lowry,Lowry,31.6,6.0,5900,BOS@MIA,MIA,BOS,,,,,,PG
29,66446-23670,SG/PG,Marcus,Marcus Smart,Smart,26.9,7.0,5800,BOS@MIA,BOS,MIA,,,,,,PG/SG
30,66446-15557,C,Andre,Andre Drummond,Drummond,21.8,7.0,5800,PHI@DET,PHI,DET,,,,,,C
31,66446-157907,SG/PG,Jalen,Jalen Green,Green,28.2,7.0,5800,HOU@PHO,HOU,PHO,,,,,,PG/SG
32,66446-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,26.6,7.0,5600,PHI@DET,DET,PHI,,,,,,PF/C
33,66446-110637,PF/SF,Darius,Darius Bazley,Bazley,25.4,7.0,5600,OKC@LAL,OKC,LAL,,,,,,SF/PF
34,66446-145328,SF,Saddiq,Saddiq Bey,Bey,27.4,7.0,5600,PHI@DET,DET,PHI,,,,,,SF
35,66446-145331,PG/SG,Tyrese,Tyrese Maxey,Maxey,28.4,8.0,5400,PHI@DET,PHI,DET,,,,,,PG/SG
36,66446-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,23.9,7.0,5400,UTA@ATL,UTA,ATL,,,,,,SF/PF
37,66446-110339,SG/SF,Cam,Cam Reddish,Reddish,18.9,8.0,5300,UTA@ATL,ATL,UTA,,,,,,SG/SF
38,66446-9575,PG,Mike,Mike Conley,Conley,29.5,6.0,5200,UTA@ATL,UTA,ATL,,,,,,PG
39,66446-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,27.7,7.0,5200,HOU@PHO,HOU,PHO,,,,,,SF/PF
40,66446-84670,SF/PF,Mikal,Mikal Bridges,Bridges,28.5,6.0,5200,HOU@PHO,PHO,HOU,,,,,,SF/PF
41,66446-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,24.8,8.0,5100,UTA@ATL,ATL,UTA,,,,,,SG/SF
42,66446-157908,C/PF,Alperen,Alperen Sengun,Sengun,21.5,7.0,5100,HOU@PHO,HOU,PHO,,,,,,PF/C
43,66446-15583,PG/SG,Seth,Seth Curry,Curry,22.7,8.0,5100,PHI@DET,PHI,DET,,,,,,PG/SG
44,66446-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,22.8,7.0,5000,UTA@ATL,UTA,ATL,,,,,,PG/SG
46,66446-145307,PF,Isaiah,Isaiah Stewart,Stewart,23.7,7.0,4800,PHI@DET,DET,PHI,,,,,,PF
47,66446-111273,SF/SG,Luguentz,Luguentz Dort,Dort,25.1,6.0,4800,OKC@LAL,OKC,LAL,GTD,Shoulder,,,,SG/SF
48,66446-19781,SF/SG,Kent,Kent Bazemore,Bazemore,22.3,8.0,4700,OKC@LAL,LAL,OKC,,,,,,SG/SF
51,66446-157808,PG/SG,Cade,Cade Cunningham,Cunningham,25.0,2.0,4600,PHI@DET,DET,PHI,,,,,,PG/SG
52,66446-15800,PF/SF,Jae,Jae Crowder,Crowder,22.2,6.0,4600,HOU@PHO,PHO,HOU,,,,,,SF/PF
53,66446-110338,SF,De'Andre,De'Andre Hunter,Hunter,25.3,7.0,4500,UTA@ATL,ATL,UTA,,,,,,SF
54,66446-145489,PG,Killian,Killian Hayes,Hayes,19.0,7.0,4500,PHI@DET,DET,PHI,,,,,,PG
60,66446-85137,SG/SF,Duncan,Duncan Robinson,Robinson,19.0,7.0,4400,BOS@MIA,MIA,BOS,,,,,,SG/SF
62,66446-59318,SG/SF,Joe,Joe Ingles,Ingles,19.7,7.0,4400,UTA@ATL,UTA,ATL,,,,,,SG/SF
64,66446-110320,SF,Matisse,Matisse Thybulle,Thybulle,19.2,8.0,4400,PHI@DET,PHI,DET,,,,,,SF
66,66446-9739,C,JaVale,JaVale McGee,McGee,19.0,6.0,4300,HOU@PHO,PHO,HOU,,,,,,C
68,66446-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.6,7.0,4300,UTA@ATL,UTA,ATL,GTD,Ankle,,,,SF/PF
69,66446-9758,SG/SF,Danny,Danny Green,Green,20.3,7.0,4200,PHI@DET,PHI,DET,O,Hamstring,,,,SG/SF
70,66446-9556,SF/SG,Eric,Eric Gordon,Gordon,25.4,6.0,4200,HOU@PHO,HOU,PHO,,,,,,SG/SF
72,66446-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,23.4,8.0,4200,PHI@DET,PHI,DET,GTD,Wrist,,,,SG
76,66446-110316,SF,Cameron,Cameron Johnson,Johnson,19.0,6.0,4100,HOU@PHO,PHO,HOU,,,,,,SF
78,66446-85305,SF,Kenrich,Kenrich Williams,Williams,18.6,7.0,4000,OKC@LAL,OKC,LAL,,,,,,SF
79,66446-81529,PF/C,Daniel,Daniel Theis,Theis,21.0,6.0,4000,HOU@PHO,HOU,PHO,O,Toe,,,,PF/C
81,66446-12334,SG,Avery,Avery Bradley,Bradley,18.9,7.0,3900,OKC@LAL,LAL,OKC,,,,,,SG
82,66446-12351,C/PF,Derrick,Derrick Favors,Favors,24.3,6.0,3900,OKC@LAL,OKC,LAL,,,,,,PF/C
