,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
0,66298-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,57.8,7.0,11300,MIL@DET,MIL,DET,,,,,,SF/PF
1,66298-84669,PG/SG,Luka,Luka Doncic,Doncic,48.7,6.0,10400,MIA@DAL,DAL,MIA,,,,,,PG/SG
2,66298-15755,PF/C,Anthony,Anthony Davis,Davis,46.0,7.0,10000,HOU@LAL,LAL,HOU,,,,,,PF/C
3,66298-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.8,6.0,10000,MIA@DAL,MIA,DAL,,,,,,SG/SF
4,66298-9488,SF/PF,LeBron,LeBron James,James,43.6,5.0,9800,HOU@LAL,LAL,HOU,GTD,Ankle,,,,SF/PF
5,66298-9642,PG/SG,Russell,Russell Westbrook,Westbrook,45.2,7.0,9200,HOU@LAL,LAL,HOU,,,,,,PG/SG
6,66298-14503,C,Jonas,Jonas Valanciunas,Valanciunas,44.0,7.0,8600,NO@PHO,NO,PHO,,,,,,C
7,66298-80817,C/PF,Bam,Bam Adebayo,Adebayo,39.7,5.0,8500,MIA@DAL,MIA,DAL,,,,,,PF/C
8,66298-110310,PF,Zion,Zion Williamson,Williamson,,62.0,8300,NO@PHO,NO,PHO,O,Foot,,,,PF
9,66298-66048,SF,Brandon,Brandon Ingram,Ingram,0.0,6.0,8200,NO@PHO,NO,PHO,GTD,Hip,,,,SF
10,66298-40203,C,Rudy,Rudy Gobert,Gobert,39.9,6.0,8200,SAC@UTA,UTA,SAC,,,,,,C
11,66298-58460,SG,Devin,Devin Booker,Booker,37.6,5.0,8200,NO@PHO,PHO,NO,,,,,,SG
12,66298-66113,SG/PG,Donovan,Donovan Mitchell,Mitchell,39.9,6.0,8000,SAC@UTA,UTA,SAC,,,,,,PG/SG
13,66298-42202,PF/C,Christian,Christian Wood,Wood,40.0,6.0,7900,HOU@LAL,HOU,LAL,,,,,,PF/C
14,66298-16261,SF/SG,Khris,Khris Middleton,Middleton,0.0,6.0,7800,MIL@DET,MIL,DET,O,Covid-19,,,,SG/SF
15,66298-9623,PG,Chris,Chris Paul,Paul,36.7,5.0,7800,NO@PHO,PHO,NO,,,,,,PG
16,66298-84673,C,Deandre,Deandre Ayton,Ayton,33.0,5.0,7800,NO@PHO,PHO,NO,GTD,Lower leg,,,,C
17,66298-15946,SF/PF,Harrison,Harrison Barnes,Barnes,33.2,6.0,7700,SAC@UTA,SAC,UTA,,,,,,SF/PF
18,66298-80810,PG,De'Aaron,De'Aaron Fox,Fox,38.7,6.0,7700,SAC@UTA,SAC,UTA,,,,,,PG
19,66298-23447,C/PF,Richaun,Richaun Holmes,Holmes,33.5,6.0,7500,SAC@UTA,SAC,UTA,,,,,,PF/C
20,66298-23831,PF,Jerami,Jerami Grant,Grant,31.9,5.0,7400,MIL@DET,DET,MIL,,,,,,PF
21,66298-9663,PG/SG,Jrue,Jrue Holiday,Holiday,0.0,2.0,7300,MIL@DET,MIL,DET,O,Ankle,,,,PG/SG
22,66298-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,0.0,3.0,7000,MIA@DAL,DAL,MIA,O,Back,,,,PF/C
23,66298-84706,PG/SG,Devonte',Devonte' Graham,Graham,31.8,7.0,6800,NO@PHO,NO,PHO,GTD,Hip,,,,PG/SG
24,66298-23665,SG/SF,Buddy,Buddy Hield,Hield,27.5,6.0,6600,SAC@UTA,SAC,UTA,,,,,,SG/SF
25,66298-145328,SF,Saddiq,Saddiq Bey,Bey,27.3,6.0,6500,MIL@DET,DET,MIL,GTD,Ankle,,,,SF
26,66298-110312,SG/SF,Tyler,Tyler Herro,Herro,27.1,6.0,6400,MIA@DAL,MIA,DAL,,,,,,SG/SF
27,66298-110356,SG/SF,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,32.6,7.0,6100,NO@PHO,NO,PHO,,,,,,SG/SF
28,66298-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,26.8,6.0,6000,MIL@DET,DET,MIL,,,,,,PF/C
29,66298-9508,SF/PF,Carmelo,Carmelo Anthony,Anthony,21.8,7.0,6000,HOU@LAL,LAL,HOU,,,,,,SF/PF
30,66298-145337,PG/SG,Tyrese,Tyrese Haliburton,Haliburton,29.5,6.0,6000,SAC@UTA,SAC,UTA,,,,,,PG/SG
31,66298-110345,SF/PG,Kevin,Kevin Porter,Porter,26.3,6.0,5900,HOU@LAL,HOU,LAL,,,,,,PG/SF
32,66298-9535,PG,Kyle,Kyle Lowry,Lowry,30.9,5.0,5900,MIA@DAL,MIA,DAL,,,,,,PG
33,66298-9621,C,Brook,Brook Lopez,Lopez,0.0,1.0,5800,MIL@DET,MIL,DET,O,Back,,,,C
34,66298-157907,SG/PG,Jalen,Jalen Green,Green,24.2,6.0,5800,HOU@LAL,HOU,LAL,,,,,,PG/SG
35,66298-84670,SF/PF,Mikal,Mikal Bridges,Bridges,27.3,5.0,5700,NO@PHO,PHO,NO,,,,,,SF/PF
36,66298-9575,PG,Mike,Mike Conley,Conley,30.2,5.0,5500,SAC@UTA,UTA,SAC,,,,,,PG
37,66298-40562,SG/SF,Josh,Josh Hart,Hart,28.9,3.0,5500,NO@PHO,NO,PHO,,,,,,SG/SF
38,66298-20640,PG/SG,Jordan,Jordan Clarkson,Clarkson,23.8,6.0,5400,SAC@UTA,UTA,SAC,,,,,,PG/SG
39,66298-14530,SF/PF,Bojan,Bojan Bogdanovic,Bogdanovic,24.5,6.0,5400,SAC@UTA,UTA,SAC,,,,,,SF/PF
40,66298-145307,PF,Isaiah,Isaiah Stewart,Stewart,25.4,6.0,5200,MIL@DET,DET,MIL,,,,,,PF
41,66298-145576,SF/PF,Jae'Sean,Jae'Sean Tate,Tate,28.7,6.0,5200,HOU@LAL,HOU,LAL,GTD,Ankle,,,,SF/PF
42,66298-157908,C/PF,Alperen,Alperen Sengun,Sengun,22.8,6.0,5100,HOU@LAL,HOU,LAL,,,,,,PF/C
43,66298-16376,SF/SG,Dorian,Dorian Finney-Smith,Finney-Smith,21.7,6.0,5100,MIA@DAL,DAL,MIA,,,,,,SG/SF
44,66298-157808,PG/SG,Cade,Cade Cunningham,Cunningham,24.1,1.0,5000,MIL@DET,DET,MIL,,,,,,PG/SG
45,66298-15993,SG/SF,Pat,Pat Connaughton,Connaughton,22.0,7.0,5000,MIL@DET,MIL,DET,,,,,,SG/SF
46,66298-15846,SG/SF,Tim,Tim Hardaway,Hardaway,,6.0,5000,MIA@DAL,DAL,MIA,,,,,,SG/SF
47,66298-84711,SG,Grayson,Grayson Allen,Allen,25.0,7.0,4900,MIL@DET,MIL,DET,GTD,Knee,,,,SG
48,66298-16196,C/PF,Dwight,Dwight Powell,Powell,26.0,6.0,4800,MIA@DAL,DAL,MIA,,,,,,PF/C
49,66298-42156,PF/C,Bobby,Bobby Portis,Portis,22.7,2.0,4700,MIL@DET,MIL,DET,,,,,,PF/C
50,66298-59318,SG/SF,Joe,Joe Ingles,Ingles,19.9,6.0,4700,SAC@UTA,UTA,SAC,,,,,,SG/SF
51,66298-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,,69.0,4700,MIL@DET,MIL,DET,O,Ankle,,,,SG
52,66298-15684,SG/PG,Victor,Victor Oladipo,Oladipo,,33.0,4600,MIA@DAL,MIA,DAL,O,Quadriceps,,,,PG/SG
53,66298-9577,PF/SF,Rudy,Rudy Gay,Gay,,64.0,4600,SAC@UTA,UTA,SAC,O,Heel,,,,SF/PF
54,66298-84690,PG/SG,Jalen,Jalen Brunson,Brunson,24.0,6.0,4600,MIA@DAL,DAL,MIA,,,,,,PG/SG
55,66298-9703,PG,George,George Hill,Hill,23.6,7.0,4600,MIL@DET,MIL,DET,,,,,,PG
56,66298-12363,C,Hassan,Hassan Whiteside,Whiteside,16.6,6.0,4500,SAC@UTA,UTA,SAC,,,,,,C
57,66298-145489,PG,Killian,Killian Hayes,Hayes,18.6,6.0,4500,MIL@DET,DET,MIL,,,,,,PG
58,66298-145313,PF/SF,Jordan,Jordan Nwora,Nwora,19.4,7.0,4500,MIL@DET,MIL,DET,,,,,,SF/PF
59,66298-16301,C,Dewayne,Dewayne Dedmon,Dedmon,15.8,6.0,4500,MIA@DAL,MIA,DAL,,,,,,C
60,66298-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.1,7.0,4400,NO@PHO,NO,PHO,,,,,,PF
61,66298-85137,SG/SF,Duncan,Duncan Robinson,Robinson,21.0,6.0,4400,MIA@DAL,MIA,DAL,,,,,,SG/SF
62,66298-80809,SG,Josh,Josh Jackson,Jackson,17.7,6.0,4400,MIL@DET,DET,MIL,,,,,,SG
63,66298-101329,SG/PG,Kendrick,Kendrick Nunn,Nunn,,60.0,4400,HOU@LAL,LAL,HOU,O,Knee,,,,PG/SG
64,66298-110337,SG/SF,Talen,Talen Horton-Tucker,Horton-Tucker,,70.0,4300,HOU@LAL,LAL,HOU,O,Thumb,,,,SG/SF
65,66298-9739,C,JaVale,JaVale McGee,McGee,19.1,5.0,4300,NO@PHO,PHO,NO,,,,,,C
66,66298-9538,PF/SF,Trevor,Trevor Ariza,Ariza,,34.0,4300,HOU@LAL,LAL,HOU,O,Ankle,,,,SF/PF
67,66298-18338,SF/PF,Royce,Royce O'Neale,O'Neale,20.9,6.0,4300,SAC@UTA,UTA,SAC,,,,,,SF/PF
68,66298-111372,SF/PF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,21.7,7.0,4200,MIL@DET,MIL,DET,,,,,,SF/PF
69,66298-9556,SF/SG,Eric,Eric Gordon,Gordon,27.1,6.0,4200,HOU@LAL,HOU,LAL,,,,,,SG/SF
70,66298-23407,PF/C,P.J.,P.J. Tucker,Tucker,14.4,6.0,4200,MIA@DAL,MIA,DAL,,,,,,PF/C
71,66298-15800,PF/SF,Jae,Jae Crowder,Crowder,22.2,5.0,4200,NO@PHO,PHO,NO,,,,,,SF/PF
72,66298-14529,PG,Cory,Cory Joseph,Joseph,14.9,6.0,4200,MIL@DET,DET,MIL,,,,,,PG
73,66298-19138,PG,Elfrid,Elfrid Payton,Payton,10.5,3.0,4200,NO@PHO,PHO,NO,,,,,,PG
74,66298-15904,SG/SF,Rodney,Rodney Hood,Hood,6.3,4.0,4100,MIL@DET,MIL,DET,GTD,Hand,,,,SG/SF
75,66298-81621,PF,Maxi,Maxi Kleber,Kleber,0.0,6.0,4100,MIA@DAL,DAL,MIA,O,Back,,,,PF
76,66298-110316,SF,Cameron,Cameron Johnson,Johnson,19.3,5.0,4100,NO@PHO,PHO,NO,,,,,,SF
77,66298-19781,SF/SG,Kent,Kent Bazemore,Bazemore,20.6,7.0,4000,HOU@LAL,LAL,HOU,,,,,,SG/SF
78,66298-157812,PG,Davion,Davion Mitchell,Mitchell,24.2,6.0,4000,SAC@UTA,SAC,UTA,,,,,,PG
79,66298-81529,PF/C,Daniel,Daniel Theis,Theis,19.4,6.0,4000,HOU@LAL,HOU,LAL,GTD,Toe,,,,PF/C
80,66298-157848,PF,Herbert,Herbert Jones,Jones,25.0,7.0,4000,NO@PHO,NO,PHO,,,,,,PF
81,66298-80816,SG,Malik,Malik Monk,Monk,0.0,7.0,4000,HOU@LAL,LAL,HOU,,,,,,SG
82,66298-12334,SG,Avery,Avery Bradley,Bradley,16.5,6.0,3900,HOU@LAL,LAL,HOU,,,,,,SG
83,66298-48567,PG/SG,Cameron,Cameron Payne,Payne,0.0,2.0,3900,NO@PHO,PHO,NO,O,Hamstring,,,,PG/SG
84,66298-84699,SG/SF,Hamidou,Hamidou Diallo,Diallo,0.0,5.0,3900,MIL@DET,DET,MIL,,,,,,SG/SF
85,66298-110323,C/PF,Eric,Eric Paschall,Paschall,13.2,6.0,3900,SAC@UTA,UTA,SAC,,,,,,PF/C
86,66298-23823,C/PF,Willie,Willie Cauley-Stein,Cauley-Stein,13.7,6.0,3800,MIA@DAL,DAL,MIA,,,,,,PF/C
87,66298-9561,C,DeAndre,DeAndre Jordan,Jordan,0.0,7.0,3800,HOU@LAL,LAL,HOU,,,,,,C
88,66298-58461,PF,Trey,Trey Lyles,Lyles,10.3,6.0,3800,MIL@DET,DET,MIL,,,,,,PF
89,66298-9956,SG,Wayne,Wayne Ellington,Ellington,9.3,46.0,3800,HOU@LAL,LAL,HOU,GTD,Hamstring,,,,SG
90,66298-9455,PG,Rajon,Rajon Rondo,Rondo,11.2,4.0,3800,HOU@LAL,LAL,HOU,,,,,,PG
91,66298-16178,SF/PF,Maurice,Maurice Harkless,Harkless,15.4,5.0,3700,SAC@UTA,SAC,UTA,,,,,,SF/PF
92,66298-11074,SF,Garrett,Garrett Temple,Temple,7.2,5.0,3700,NO@PHO,NO,PHO,GTD,Ankle,,,,SF
93,66298-15947,SG,Reggie,Reggie Bullock,Bullock,18.5,6.0,3700,MIA@DAL,DAL,MIA,,,,,,SG
94,66298-63826,C,Boban,Boban Marjanovic,Marjanovic,5.6,2.0,3700,MIA@DAL,DAL,MIA,,,,,,C
95,66298-157801,SG,Jared,Jared Butler,Butler,0.0,6.0,3700,SAC@UTA,UTA,SAC,,,,,,SG
96,66298-145533,SF/PF,KJ,KJ Martin,Martin,,5.0,3700,HOU@LAL,HOU,LAL,,,,,,SF/PF
97,66298-157847,SF,Trey,Trey Murphy,Murphy,,7.0,3700,NO@PHO,NO,PHO,,,,,,SF
98,66298-145819,SF,Naji,Naji Marshall,Marshall,19.0,7.0,3700,NO@PHO,NO,PHO,,,,,,SF
99,66298-145316,PG,Kira,Kira Lewis,Lewis,,7.0,3700,NO@PHO,NO,PHO,,,,,,PG
100,66298-80813,PG,Frank,Frank Ntilikina,Ntilikina,12.9,5.0,3700,MIA@DAL,DAL,MIA,,,,,,PG
101,66298-14511,PF/SF,Markieff,Markieff Morris,Morris,16.5,6.0,3700,MIA@DAL,MIA,DAL,,,,,,SF/PF
102,66298-80824,PG,Frank,Frank Jackson,Jackson,12.0,6.0,3700,MIL@DET,DET,MIL,,,,,,PG
103,66298-9660,C,Dwight,Dwight Howard,Howard,15.3,6.0,3700,HOU@LAL,LAL,HOU,GTD,Neck,,,,C
104,66298-15814,C/PF,Alex,Alex Len,Len,0.0,3.0,3700,SAC@UTA,SAC,UTA,,,,,,PF/C
105,66298-15843,PG/SG,Trey,Trey Burke,Burke,0.0,3.0,3700,MIA@DAL,DAL,MIA,O,Covid-19,,,,PG/SG
106,66298-42733,SF/SG,David,David Nwaba,Nwaba,14.1,6.0,3700,HOU@LAL,HOU,LAL,,,,,,SG/SF
107,66298-84724,SG,Landry,Landry Shamet,Shamet,13.3,5.0,3700,NO@PHO,PHO,NO,,,,,,SG
108,66298-23294,SF,Danuel,Danuel House,House,,3.0,3700,HOU@LAL,HOU,LAL,O,Ankle,,,,SF
109,66298-111371,PG,Justin,Justin Robinson,Robinson,12.3,7.0,3600,MIL@DET,MIL,DET,,,,,,PG
110,66298-112708,SG,Max,Max Strus,Strus,0.0,6.0,3600,MIA@DAL,MIA,DAL,O,Knee,,,,SG
111,66298-14501,C/PF,Tristan,Tristan Thompson,Thompson,17.8,4.0,3600,SAC@UTA,SAC,UTA,,,,,,PF/C
112,66298-158136,SG,Austin,Austin Reaves,Reaves,9.7,6.0,3600,HOU@LAL,LAL,HOU,,,,,,SG
113,66298-111622,SF,Garrison,Garrison Mathews,Mathews,0.0,69.0,3500,HOU@LAL,HOU,LAL,,,,,,SF
114,66298-101387,PG,Gabe,Gabe Vincent,Vincent,0.0,5.0,3500,MIA@DAL,MIA,DAL,,,,,,PG
115,66298-19726,SF,Abdel,Abdel Nader,Nader,8.1,4.0,3500,NO@PHO,PHO,NO,,,,,,SF
116,66298-55056,PF,Dario,Dario Saric,Saric,0.0,64.0,3500,NO@PHO,PHO,NO,O,Knee,,,,PF
117,66298-117782,SF,Daulton,Daulton Hommes,Hommes,,,3500,NO@PHO,NO,PHO,O,Leg,,,,SF
118,66298-158243,SF,Ish,Ish Wainright,Wainright,,,3500,NO@PHO,PHO,NO,,,,,,SF
119,66298-117286,C,Moses,Moses Brown,Brown,6.6,3.0,3500,MIA@DAL,DAL,MIA,,,,,,C
120,66298-117291,SG,Armoni,Armoni Brooks,Brooks,0.0,4.0,3500,HOU@LAL,HOU,LAL,,,,,,SG
121,66298-12332,PG/SG,John,John Wall,Wall,0.0,40.0,3500,HOU@LAL,HOU,LAL,O,Not injury related,,,,PG/SG
122,66298-110639,SG/SF,Sekou,Sekou Doumbouya,Doumbouya,0.0,56.0,3500,HOU@LAL,LAL,HOU,,,,,,SG/SF
123,66298-110641,SG,Didi,Didi Louzada,Louzada,0.0,3.0,3500,NO@PHO,NO,PHO,,,,,,SG
124,66298-117297,SF/PF,Louis,Louis King,King,0.0,6.0,3500,SAC@UTA,SAC,UTA,,,,,,SF/PF
125,66298-23097,PG,Tomas,Tomas Satoransky,Satoransky,0.7,3.0,3500,NO@PHO,NO,PHO,,,,,,PG
126,66298-16448,PF/C,Frank,Frank Kaminsky,Kaminsky,0.0,1.0,3500,NO@PHO,PHO,NO,,,,,,PF/C
127,66298-40262,SG,Sterling,Sterling Brown,Brown,7.5,4.0,3500,MIA@DAL,DAL,MIA,,,,,,SG
128,66298-157803,SG,Josh,Josh Christopher,Christopher,0.0,5.0,3500,HOU@LAL,HOU,LAL,,,,,,SG
129,66298-157807,C,Luka,Luka Garza,Garza,0.0,4.0,3500,MIL@DET,DET,MIL,,,,,,C
