Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
65682-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,64.3000030517578,1,11300,MIL@MIA,MIL,MIA,,,,,,SF/PF
65682-84669,PG/SG,Luka,Luka Doncic,Doncic,51.1013513513514,74,11000,DAL@ATL,DAL,ATL,,,,,,PG/SG
65682-9524,PG,Stephen,Stephen Curry,Curry,53,1,10000,LAC@GS,GS,LAC,,,,,,PG
65682-12341,SG/SF,Paul,Paul George,George,42.1189195787584,74,9900,LAC@GS,LAC,GS,,,,,,SG/SF
65682-14513,SF/PF,Kawhi,Kawhi Leonard,Leonard,45.4953117370606,64,9700,LAC@GS,LAC,GS,O,Knee,,,,SF/PF
65682-84671,PG,Trae,Trae Young,Young,43.6962025316456,79,9600,DAL@ATL,ATL,DAL,,,,,,PG
65682-14528,SF/SG,Jimmy,Jimmy Butler,Butler,44.8982151576451,56,9100,MIL@MIA,MIA,MIL,,,,,,SG/SF
65682-80817,C/PF,Bam,Bam Adebayo,Adebayo,41.1691176470588,68,8200,MIL@MIA,MIA,MIL,,,,,,PF/C
65682-16261,SF/SG,Khris,Khris Middleton,Middleton,37.2999992370605,1,7800,MIL@MIA,MIL,MIA,,,,,,SG/SF
65682-9663,PG/SG,Jrue,Jrue Holiday,Holiday,17.7000007629395,1,7700,MIL@MIA,MIL,MIA,O,Heel,,,,PG/SG
65682-55059,C,Clint,Clint Capela,Capela,38.0469141830633,81,7600,DAL@ATL,ATL,DAL,,,,,,C
65682-9535,PG,Kyle,Kyle Lowry,Lowry,35.7695657481318,46,7200,MIL@MIA,MIA,MIL,,,,,,PG
65682-15860,PF/C,Draymond,Draymond Green,Green,22.6000003814697,1,7100,LAC@GS,GS,LAC,,,,,,PF/C
65682-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,35.9460009765625,50,7000,DAL@ATL,DAL,ATL,,,,,,PF/C
65682-49116,SG/SF,Andrew,Andrew Wiggins,Wiggins,22.8999996185303,1,6900,LAC@GS,GS,LAC,,,,,,SG/SF
65682-66236,PF/C,John,John Collins,Collins,30.7629635657793,81,6400,DAL@ATL,ATL,DAL,,,,,,PF/C
65682-55060,SF/SG,Bogdan,Bogdan Bogdanovic,Bogdanovic,28.3951612903226,62,6200,DAL@ATL,ATL,DAL,,,,,,SG/SF
65682-9621,C,Brook,Brook Lopez,Lopez,26,1,5900,MIL@MIA,MIL,MIA,O,Back,,,,C
65682-14512,PF/SF,Marcus,Marcus Morris,Morris,21.6710526315789,76,5400,LAC@GS,LAC,GS,,,,,,SF/PF
65682-110322,PG/SG,Jordan,Jordan Poole,Poole,27.8999996185303,1,5200,LAC@GS,GS,LAC,,,,,,PG/SG
65682-14523,PG/SG,Reggie,Reggie Jackson,Jackson,21.6906979583031,86,5000,LAC@GS,LAC,GS,,,,,,PG/SG
65682-84704,SG/SF,Kevin,Kevin Huerter,Huerter,24.264367816092,87,5000,DAL@ATL,ATL,DAL,,,,,,SG/SF
65682-15846,SG/SF,Tim,Tim Hardaway,Hardaway,24.0701301871956,77,5000,DAL@ATL,DAL,ATL,,,,,,SG/SF
65682-14509,SG,Klay,Klay Thompson,Thompson,,,4900,LAC@GS,GS,LAC,O,Achilles,,,,SG
65682-110312,SG/SF,Tyler,Tyler Herro,Herro,26.4431026064116,58,4900,MIL@MIA,MIA,MIL,,,,,,SG/SF
65682-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,36.2000007629395,1,4800,LAC@GS,GS,LAC,,,,,,PF
65682-42156,PF/C,Bobby,Bobby Portis,Portis,22.8569761764172,86,4800,MIL@MIA,MIL,MIA,O,Hamstring,,,,PF/C
65682-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,24.163768823596,69,4700,MIL@MIA,MIL,MIA,O,Ankle,,,,SG
65682-110339,SG/SF,Cam,Cam Reddish,Reddish,21.9533325195313,30,4600,DAL@ATL,ATL,DAL,,,,,,SG/SF
