Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
67907-40199,PF/SF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.5849975585937,20,11200,CHA@MIL,MIL,CHA,,,,,,SF/PF
67907-55062,C,Nikola,Nikola Jokic,Jokic,55.3333333333333,15,11000,DEN@ORL,DEN,ORL,,,,,,C
67907-84669,PG/SG,Luka,Luka Doncic,Doncic,48.8875007629395,16,10600,DAL@NO,DAL,NO,,,,,,PG/SG
67907-49111,C,Joel,Joel Embiid,Embiid,45.1454551003196,11,10100,PHI@BOS,PHI,BOS,,,,,,C
67907-80808,SF/PF,Jayson,Jayson Tatum,Tatum,42.7047613234747,21,9700,PHI@BOS,BOS,PHI,,,,,,SF/PF
67907-145485,PG,LaMelo,LaMelo Ball,Ball,44.7608695652174,23,9600,CHA@MIL,CHA,MIL,,,,,,PG
67907-84671,PG,Trae,Trae Young,Young,42.9142862955729,21,9400,ATL@IND,ATL,IND,,,,,,PG
67907-14528,SF/SG,Jimmy,Jimmy Butler,Butler,43.8117639878217,17,9200,CLE@MIA,MIA,CLE,GTD,Back,,,,SG/SF
67907-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,42.1333327520461,21,8800,MIN@WAS,MIN,WAS,,,,,,C
67907-15595,SG,Bradley,Bradley Beal,Beal,38.1777784559462,18,8700,MIN@WAS,WAS,MIN,,,,,,SG
67907-12341,SG/SF,Paul,Paul George,George,44.5761893136161,21,8600,SAC@LAC,LAC,SAC,O,Rest,,,,SG/SF
67907-42202,PF/C,Christian,Christian Wood,Wood,37.2,20,8600,HOU@OKC,HOU,OKC,,,,,,PF/C
67907-63122,PF/C,Kristaps,Kristaps Porzingis,Porzingis,38.25,14,8500,DAL@NO,DAL,NO,GTD,Ankle,,,,PF/C
67907-59358,PF/C,Domantas,Domantas Sabonis,Sabonis,38.9869570524796,23,8500,ATL@IND,IND,ATL,,,,,,PF/C
67907-110310,PF,Zion,Zion Williamson,Williamson,42.6999984248992,62,8400,DAL@NO,NO,DAL,O,Foot,,,,PF
